Aplicació pressupost;Descripció;Pressupost Inicial;Modificacions;Pressupost final;Obligacions reconegudes;Pagaments;Pendent pagaments;Estat execució
253/3340A/63200;Inv. rep. en edificis i altres construccions;10,00;46.675,34;46.685,34;46.685,34;31.906,39;14.778,95;0,00
253/3360A/22100;Energia elèctrica;32.925,00;0,00;32.925,00;10.294,21;10.269,21;25,00;22.630,79
253/3360A/22101;Aigua;2.351,60;0,00;2.351,60;1.250,24;1.152,39;97,85;1.101,36
253/3360A/22102;Gas;14.616,59;0,00;14.616,59;4.874,65;3.326,29;1.548,36;9.741,94
253/3360A/22201;Comunicacions postals;10,00;0,00;10,00;10,00;10,00;0,00;0,00
253/3360A/22699;Altres despeses diverses;50,00;0,00;50,00;0,00;0,00;0,00;50,00
253/3360A/2270001;Contractes de neteja;48.879,30;0,00;48.879,30;48.879,30;46.973,99;1.905,31;0,00
253/3360A/22799;Altres treballs realitzats per altres empreses i prof.;50,00;0,00;50,00;0,00;0,00;0,00;50,00
253/3360A/48100;Premis, beques i pensions d’estudi i investigació;50,00;0,00;50,00;1.803,00;1.803,00;0,00;-1.753,00
253/3360A/48200;Transf. corrents institucions sense ànim de lucre;50,00;0,00;50,00;0,00;0,00;0,00;50,00
253/3360A/78000;A famílies i institucions sense ànim de lucre;0,00;60.000,00;60.000,00;0,00;0,00;0,00;60.000,00
253/3380A/12001;Salaris del Grup A2;0,00;10,00;10,00;12.290,22;12.290,22;0,00;-12.280,22
253/3380A/12003;Salaris del Grup C1;29.654,52;-111,95;29.542,57;18.575,42;18.575,42;0,00;10.967,15
253/3380A/12004;Salaris del Grup C2;8.378,58;0,00;8.378,58;7.820,25;7.820,25;0,00;558,33
253/3380A/12006;Triennis;8.500,01;-11,36;8.488,65;7.681,35;7.681,35;0,00;807,30
253/3380A/12100;Complement de destí;18.681,12;-64,44;18.616,68;20.029,83;20.029,83;0,00;-1.413,15
253/3380A/12101;Complement  específic;28.436,04;-144,45;28.291,59;34.757,09;34.757,09;0,00;-6.465,50
253/3380A/12103;Altres complements;18.132,80;0,00;18.132,80;22.012,57;22.012,57;0,00;-3.879,77
253/3380A/13000;Retribucions bàsiques;44.647,12;-152,73;44.494,39;42.821,21;42.821,21;0,00;1.673,18
253/3380A/15000;Productivitat;2.892,21;0,00;2.892,21;48,60;48,60;0,00;2.843,61
253/3380A/16000;Seguretat social;47.021,58;-167,33;46.854,25;49.314,80;49.314,80;0,00;-2.460,55
253/3380A/20800;Arrendaments d'altre immobilitzat material;12.970,00;0,00;12.970,00;12.738,33;7.100,94;5.637,39;231,67
253/3380A/22001;Premsa, revistes, llibres i altres publicacions;240,00;0,00;240,00;0,00;0,00;0,00;240,00
253/3380A/22199;Altres subministraments;1.300,00;0,00;1.300,00;5.799,63;5.529,97;269,66;-4.499,63
253/3380A/22400;Primes d’assegurances;1.500,00;0,00;1.500,00;1.911,25;960,74;950,51;-411,25
253/3380A/22602;Publicitat i propaganda;9.900,00;0,00;9.900,00;0,00;0,00;0,00;9.900,00
253/3380A/22609;Activitats culturals;142.905,00;0,00;142.905,00;138.764,03;78.068,31;60.695,72;4.140,97
253/3380A/22699;Altres despeses diverses;13.020,00;-11.354,84;1.665,16;5.742,22;5.567,30;174,92;-4.077,06
253/3380A/22799;Altres treballs realitzats per altres empreses i prof.;238.710,00;0,00;238.710,00;240.761,88;125.473,09;115.288,79;-2.051,88
253/3380A/48100;Premis, beques i pensions d’estudi i investigació;10,00;0,00;10,00;0,00;0,00;0,00;10,00
253/3380A/48200;Transf. corrents institucions sense ànim de lucre;115.140,00;24.400,40;139.540,40;117.083,69;95.135,33;21.948,36;22.456,71
253/3380B/12003;Salaris del Grup C1;29.654,52;-67,20;29.587,32;27.142,63;27.142,63;0,00;2.444,69
253/3380B/12006;Triennis;5.302,24;0,00;5.302,24;4.490,35;4.490,35;0,00;811,89
253/3380B/12100;Complement de destí;14.751,48;-38,94;14.712,54;14.028,78;14.028,78;0,00;683,76
253/3380B/12101;Complement  específic;23.121,48;-82,18;23.039,30;23.249,59;23.249,59;0,00;-210,29
253/3380B/12103;Altres complements;13.550,46;0,00;13.550,46;14.722,03;14.722,03;0,00;-1.171,57
253/3380B/12403;Salaris del Grup C1;0,00;10,00;10,00;1.176,03;1.176,03;0,00;-1.166,03
253/3380B/12406;Triennis;0,00;10,00;10,00;0,00;0,00;0,00;10,00
253/3380B/12409;Altres retribucions bàsiques;0,00;10,00;10,00;1.923,14;1.923,14;0,00;-1.913,14
253/3380B/15000;Productivitat;1.620,84;0,00;1.620,84;27,79;27,79;0,00;1.593,05
253/3380B/16000;Seguretat social;27.871,73;-99,77;27.771,96;27.845,47;27.845,47;0,00;-73,51
253/3380B/20800;Arrendaments d'altre immobilitzat material;100,00;0,00;100,00;0,00;0,00;0,00;100,00
253/3380B/22199;Altres subministraments;1.000,00;0,00;1.000,00;325,17;161,37;163,80;674,83
253/3380B/22400;Primes d’assegurances;100,00;0,00;100,00;217,45;217,45;0,00;-117,45
253/3380B/22606;Reunions, conferències i cursos;1.000,00;0,00;1.000,00;420,54;172,50;248,04;579,46
253/3380B/22699;Altres despeses diverses;2.000,00;0,00;2.000,00;391,06;391,06;0,00;1.608,94
253/3380B/22799;Altres treballs realitzats per altres empreses i prof.;1.800,00;0,00;1.800,00;1.779,11;1.607,54;171,57;20,89
253/3380C/12003;Salaris del Grup C1;9.884,84;-33,60;9.851,24;9.350,11;9.350,11;0,00;501,13
253/3380C/12004;Salaris del Grup C2;8.378,58;0,00;8.378,58;0,00;0,00;0,00;8.378,58
253/3380C/12005;Salaris del Grup E;30.714,32;-4.079,20;26.635,12;28.370,42;28.370,42;0,00;-1.735,30
253/3380C/12006;Triennis;5.473,38;0,00;5.473,38;2.994,76;2.994,76;0,00;2.478,62
253/3380C/12100;Complement de destí;20.880,84;-1.788,85;19.091,99;16.819,70;16.819,70;0,00;2.272,29
253/3380C/12101;Complement  específic;41.676,84;-4.379,74;37.297,10;36.611,54;36.611,54;0,00;685,56
253/3380C/12103;Altres complements;27.630,13;-2.496,86;25.133,27;25.078,57;25.078,57;0,00;54,70
253/3380C/15000;Productivitat;2.755,64;-24,36;2.731,28;149,78;149,78;0,00;2.581,50
253/3380C/16000;Seguretat social;40.659,31;-3.970,44;36.688,87;34.257,58;34.257,58;0,00;2.431,29
253/3380C/20800;Arrendaments d'altre immobilitzat material;20,00;0,00;20,00;0,00;0,00;0,00;20,00
253/3380C/21300;Manteniment de maquinària, instal·lacions i utillatge;1.900,00;0,00;1.900,00;5.711,20;0,00;5.711,20;-3.811,20
253/3380C/21900;Altre immobilitzat material;500,00;0,00;500,00;29,35;29,35;0,00;470,65
253/3380C/22199;Altres subministraments;1.600,00;1.148,15;2.748,15;417,76;383,67;34,09;2.330,39
253/3380C/22400;Primes d’assegurances;10,00;0,00;10,00;0,00;0,00;0,00;10,00
253/3380C/22606;Reunions, conferències i cursos;10,00;0,00;10,00;764,71;764,71;0,00;-754,71
253/3380C/22699;Altres despeses diverses;1.160,00;0,00;1.160,00;111,67;31,39;80,28;1.048,33
253/3380C/2270001;Contractes de neteja;0,00;0,00;0,00;0,00;0,00;0,00;0,00
253/3380C/22799;Altres treballs realitzats per altres empreses i prof.;14.060,00;0,00;14.060,00;3.299,94;2.149,94;1.150,00;10.760,06
253/3380C/48100;Premis, beques i pensions d’estudi i investigació;10,00;0,00;10,00;0,00;0,00;0,00;10,00
253/3380C/48200;Transf. corrents institucions sense ànim de lucre;6.480,00;420,00;6.900,00;14.460,00;7.980,00;6.480,00;-7.560,00
254/3200A/12000;Salaris del Grup A1;14.677,32;0,00;14.677,32;14.150,82;14.150,82;0,00;526,50
254/3200A/12001;Salaris del Grup A2;25.813,04;0,00;25.813,04;24.718,48;24.718,48;0,00;1.094,56
254/3200A/12003;Salaris del Grup C1;9.884,84;0,00;9.884,84;9.395,12;9.395,12;0,00;489,72
254/3200A/12004;Salaris del Grup C2;16.757,16;-27,96;16.729,20;15.757,79;15.757,79;0,00;971,41
254/3200A/12006;Triennis;15.860,59;0,00;15.860,59;13.820,24;13.820,24;0,00;2.040,35
254/3200A/12100;Complement de destí;33.246,00;-15,28;33.230,72;33.173,71;33.173,71;0,00;57,01
254/3200A/12101;Complement  específic;63.157,80;-39,67;63.118,13;66.151,17;66.151,17;0,00;-3.033,04
254/3200A/12103;Altres complements;29.449,10;0,00;29.449,10;26.025,93;26.025,93;0,00;3.423,17
254/3200A/15000;Productivitat;7.856,53;0,00;7.856,53;5.144,79;5.144,79;0,00;2.711,74
254/3200A/16000;Seguretat social;55.604,60;-31,16;55.573,44;57.420,63;57.420,63;0,00;-1.847,19
254/3200A/21900;Altre immobilitzat material;100,00;0,00;100,00;504,77;504,77;0,00;-404,77
254/3200A/22001;Premsa, revistes, llibres i altres publicacions;11.592,00;100,01;11.692,01;14.511,65;14.411,64;100,01;-2.819,64
254/3200A/22199;Altres subministraments;100,00;0,00;100,00;3.951,46;3.951,46;0,00;-3.851,46
254/3200A/22201;Comunicacions postals;2.000,00;0,00;2.000,00;1.225,70;1.062,23;163,47;774,30
254/3200A/22601;Atencions protocol·làries i representatives;2.600,00;0,00;2.600,00;0,00;0,00;0,00;2.600,00
254/3200A/2260200;Difusió d´activitats;11.000,00;-150,25;10.849,75;870,70;870,70;0,00;9.979,05
254/3200A/22609;Activitats culturals i esportives;3.317,80;0,00;3.317,80;0,00;0,00;0,00;3.317,80
254/3200A/22620;El Sud Suma + Nou Pla de Barris;72.393,75;30.210,78;102.604,53;4.686,18;4.686,18;0,00;97.918,35
254/3200A/22699;Altres despeses diverses;5.000,00;0,00;5.000,00;928,41;778,73;149,68;4.071,59
254/3200A/2270001;Contractes de neteja;18.979,42;0,00;18.979,42;18.332,40;18.332,40;0,00;647,02
254/3200A/23020;Dietes personal no directiu;1.300,00;0,00;1.300,00;495,78;224,53;271,25;804,22
254/3200A/48300;Subvencions i aportacions institucionals;1.841,56;150,25;1.991,81;2.005,31;1.682,99;322,32;-13,50
254/3210A/12000;Salaris del Grup A1;41.934,56;-44,36;41.890,20;26.411,44;26.411,44;0,00;15.478,76
254/3210A/12001;Salaris del Grup A2;12.906,52;-44,75;12.861,77;21.513,94;21.513,94;0,00;-8.652,17
254/3210A/12003;Salaris del Grup C1;9.884,84;0,00;9.884,84;15.963,19;15.963,19;0,00;-6.078,35
254/3210A/12004;Salaris del Grup C2;41.892,90;-61,56;41.831,34;32.877,21;32.877,21;0,00;8.954,13
254/3210A/12005;Salaris del Grup E;498.779,07;-13.347,40;485.431,67;470.321,21;470.321,21;0,00;15.110,46
254/3210A/12006;Triennis;97.297,13;-1.646,08;95.651,05;77.921,24;77.921,24;0,00;17.729,81
254/3210A/12100;Complement de destí;241.855,20;-5.253,41;236.601,79;237.342,87;237.342,87;0,00;-741,08
254/3210A/12101;Complement  específic;499.768,32;-11.903,98;487.864,34;514.943,41;514.943,41;0,00;-27.079,07
254/3210A/12103;Altres complements;315.336,04;-3.422,89;311.913,15;344.699,62;344.699,62;0,00;-32.786,47
254/3210A/12402;Salaris del Grup B;12.906,52;0,00;12.906,52;2.876,94;2.876,94;0,00;10.029,58
254/3210A/12403;Salaris del Grup C1;0,00;10,00;10,00;1.142,43;1.142,43;0,00;-1.132,43
254/3210A/12406;Triennis;0,00;10,00;10,00;345,04;345,04;0,00;-335,04
254/3210A/12409;Altres retribucions bàsiques;17.297,03;-59,56;17.237,47;5.696,43;5.696,43;0,00;11.541,04
254/3210A/13000;Retribucions bàsiques;55.006,45;0,00;55.006,45;49.077,18;49.077,18;0,00;5.929,27
254/3210A/14300;Retribucions altre personal;29.611,32;0,00;29.611,32;0,00;0,00;0,00;29.611,32
254/3210A/15000;Productivitat;39.438,47;-6,52;39.431,95;3.756,56;3.756,56;0,00;35.675,39
254/3210A/15300;Complement dedicació especial;0,00;10,00;10,00;169,09;169,09;0,00;-159,09
254/3210A/16000;Seguretat social;516.426,72;-19.116,15;497.310,57;449.546,90;449.546,90;0,00;47.763,67
254/3210A/21200;Manteniment d’edificis i altres construccions;45.000,00;0,00;45.000,00;58.291,33;16.159,80;42.131,53;-13.291,33
254/3210A/21201;Reparacions d’edificis i altres construccions;61.000,00;0,00;61.000,00;41.482,29;41.482,29;0,00;19.517,71
254/3210A/21900;Altre immobilitzat material;6.500,00;0,00;6.500,00;4.621,40;1.271,11;3.350,29;1.878,60
254/3210A/22100;Energia elèctrica;577.075,00;0,00;577.075,00;673.796,07;412.844,84;260.951,23;-96.721,07
254/3210A/22101;Aigua;65.616,76;0,00;65.616,76;63.029,07;62.878,66;150,41;2.587,69
254/3210A/22102;Gas;288.939,69;14.000,00;302.939,69;371.388,11;357.388,11;14.000,00;-68.448,42
254/3210A/22104;Vestuari;9.000,00;0,00;9.000,00;6.852,93;894,69;5.958,24;2.147,07
254/3210A/2270001;Contractes de neteja;2.181.398,15;0,00;2.181.398,15;2.139.748,34;1.023.658,25;1.116.090,09;41.649,81
254/3210A/62500;Mobiliari;10,00;51.238,72;51.248,72;37.711,07;13.044,78;24.666,29;13.537,65
254/3210A/62600;Equips per a processos d'informació;10,00;13.190,37;13.200,37;11.866,08;0,00;11.866,08;1.334,29
254/3210A/63200;Inv. rep. en edificis i altres construccions;275.000,00;-202.709,98;72.290,02;39.960,36;23.957,80;16.002,56;32.329,66
254/3230A/22300;Transports;100,00;0,00;100,00;2.925,81;2.925,81;0,00;-2.825,81
254/3230A/22606;Reunions, conferències i cursos;10,00;0,00;10,00;8.586,42;2.790,52;5.795,90;-8.576,42
254/3230A/22699;Altres despeses diverses;92.400,00;-35.776,29;56.623,71;30.297,00;21.469,06;8.827,94;26.326,71
254/3230A/22799;Altres treballs realitzats per altres empreses i prof.;89.000,00;76.396,58;165.396,58;48.416,27;36.348,78;12.067,49;116.980,31
254/3230A/48100;Premis, beques i pensions d’estudi i investigació;1.300,00;0,00;1.300,00;1.380,00;1.380,00;0,00;-80,00
254/3230A/48200;Transf. corrents institucions sense ànim de lucre;47.200,00;38.119,00;85.319,00;68.435,70;51.512,84;16.922,86;16.883,30
254/3230A/48900;Altres transferències;6.000,00;3.920,00;9.920,00;9.920,00;0,00;9.920,00;0,00
254/3240A/12000;Salaris del Grup A1;29.354,64;-103,52;29.251,12;28.163,74;28.163,74;0,00;1.087,38
254/3240A/12001;Salaris del Grup A2;25.813,04;12.913,18;38.726,22;36.462,76;36.462,76;0,00;2.263,46
254/3240A/12006;Triennis;14.565,54;690,34;15.255,88;14.114,77;14.114,77;0,00;1.141,11
254/3240A/12100;Complement de destí;26.095,44;4.636,00;30.731,44;30.476,45;30.476,45;0,00;254,99
254/3240A/12101;Complement  específic;47.212,56;7.922,80;55.135,36;57.059,68;57.059,68;0,00;-1.924,32
254/3240A/12103;Altres complements;19.587,94;4.422,16;24.010,10;25.418,57;25.418,57;0,00;-1.408,47
254/3240A/14300;Retribucions altre personal;0,00;17.197,94;17.197,94;18.485,17;18.485,17;0,00;-1.287,23
254/3240A/15000;Productivitat;5.149,84;0,00;5.149,84;1.839,89;1.839,89;0,00;3.309,95
254/3240A/16000;Seguretat social;45.287,85;13.031,08;58.318,93;59.806,18;59.806,18;0,00;-1.487,25
254/3240A/22706;Estudis i treballs tècnics;6.000,00;0,00;6.000,00;6.005,00;1.770,00;4.235,00;-5,00
254/3240B/12000;Salaris del Grup A1;14.677,32;0,00;14.677,32;14.125,37;14.125,37;0,00;551,95
254/3240B/12003;Salaris del Grup C1;19.769,68;-33,60;19.736,08;19.486,15;19.486,15;0,00;249,93
254/3240B/12006;Triennis;9.613,23;0,00;9.613,23;8.624,09;8.624,09;0,00;989,14
254/3240B/12100;Complement de destí;16.739,52;-19,47;16.720,05;17.042,74;17.042,74;0,00;-322,69
254/3240B/12101;Complement  específic;30.528,24;-29,96;30.498,28;32.169,60;32.169,60;0,00;-1.671,32
254/3240B/12103;Altres complements;9.815,36;0,00;9.815,36;9.712,56;9.712,56;0,00;102,80
254/3240B/15000;Productivitat;2.717,85;0,00;2.717,85;638,00;638,00;0,00;2.079,85
254/3240B/16000;Seguretat social;30.540,77;-31,90;30.508,87;30.380,79;30.380,79;0,00;128,08
254/3240B/22699;Altres despeses diverses;32.150,00;0,00;32.150,00;2,75;2,75;0,00;32.147,25
254/3241A/12001;Salaris del Grup A2;12.906,52;0,00;12.906,52;21.714,79;21.714,79;0,00;-8.808,27
254/3241A/12004;Salaris del Grup C2;8.378,58;0,00;8.378,58;7.756,83;7.756,83;0,00;621,75
254/3241A/12005;Salaris del Grup E;15.357,16;0,00;15.357,16;13.923,11;13.923,11;0,00;1.434,05
254/3241A/12006;Triennis;6.826,85;0,00;6.826,85;4.213,80;4.213,80;0,00;2.613,05
254/3241A/12100;Complement de destí;16.896,60;0,00;16.896,60;19.999,99;19.999,99;0,00;-3.103,39
254/3241A/12101;Complement  específic;35.786,64;0,00;35.786,64;43.157,48;43.157,48;0,00;-7.370,84
254/3241A/12103;Altres complements;10.856,10;0,00;10.856,10;10.776,50;10.776,50;0,00;79,60
254/3241A/12402;Salaris del Grup B;12.906,52;0,00;12.906,52;2.876,94;2.876,94;0,00;10.029,58
254/3241A/12409;Altres retribucions bàsiques;15.589,57;0,00;15.589,57;3.218,67;3.218,67;0,00;12.370,90
254/3241A/13000;Retribucions bàsiques;320.321,01;-1.144,10;319.176,91;379.856,35;379.856,35;0,00;-60.679,44
254/3241A/13100;Laboral temporal;316.052,47;-723,19;315.329,28;209.492,97;209.492,97;0,00;105.836,31
254/3241A/15000;Productivitat;41.511,33;-36,28;41.475,05;23.882,40;23.882,40;0,00;17.592,65
254/3241A/15300;Complement de dedicació especial;0,00;10,00;10,00;674,02;674,02;0,00;-664,02
254/3241A/16000;Seguretat social;241.169,59;-540,31;240.629,28;242.602,83;242.602,83;0,00;-1.973,55
254/3241A/21300;Manteniment de maquinària, instal·lacions i utillatge;2.300,00;0,00;2.300,00;1.108,49;1.029,84;78,65;1.191,51
254/3241A/21600;Equips per a processos d'informació;850,00;0,00;850,00;1.040,52;1.040,52;0,00;-190,52
254/3241A/21900;Altre immobilitzat material;1.300,00;0,00;1.300,00;541,07;321,45;219,62;758,93
254/3241A/22000;Material d’oficina no inventariable;6.750,00;0,00;6.750,00;3.178,64;2.539,85;638,79;3.571,36
254/3241A/22001;Premsa, revistes, llibres i altres publicacions;240,00;0,00;240,00;0,00;0,00;0,00;240,00
254/3241A/22101;Aigua;545,54;0,00;545,54;774,03;526,49;247,54;-228,49
254/3241A/22102;Gas;1.296,07;0,00;1.296,07;7.984,25;7.984,25;0,00;-6.688,18
254/3241A/22199;Altres subministraments;19.000,00;-12.496,91;6.503,09;7.350,06;5.775,02;1.575,04;-846,97
254/3241A/22602;Publicitat i propaganda;850,00;-692,41;157,59;7.282,11;0,00;7.282,11;-7.124,52
254/3241A/22606;Reunions, conferències i cursos;10,00;0,00;10,00;13.734,75;10.696,75;3.038,00;-13.724,75
254/3241A/22699;Altres despeses diverses;10,00;0,00;10,00;2.100,98;2.100,98;0,00;-2.090,98
254/3241A/2270001;Contractes de neteja;28.031,14;0,00;28.031,14;27.075,55;27.075,55;0,00;955,59
254/3241A/22706;Estudis i treballs tècnics;10,00;0,00;10,00;0,00;0,00;0,00;10,00
254/3241A/22799;Altres treballs realitzats per altres empreses i prof.;55.400,00;-900,00;54.500,00;30.842,14;27.237,08;3.605,06;23.657,86
254/3241B/12000;Salaris del Grup A1;58.709,28;0,00;58.709,28;48.299,71;48.299,71;0,00;10.409,57
254/3241B/12001;Salaris del Grup A2;25.813,04;0,00;25.813,04;24.667,78;24.667,78;0,00;1.145,26
254/3241B/12003;Salaris del Grup C1;9.884,84;0,00;9.884,84;9.229,66;9.229,66;0,00;655,18
254/3241B/12004;Salaris del Grup C2;8.378,58;0,00;8.378,58;11.099,78;11.099,78;0,00;-2.721,20
254/3241B/12005;Salaris del Grup E;30.714,32;-76,80;30.637,52;28.631,35;28.631,35;0,00;2.006,17
254/3241B/12006;Triennis;35.060,47;0,00;35.060,47;28.023,40;28.023,40;0,00;7.037,07
254/3241B/12100;Complement de destí;57.864,12;-33,27;57.830,85;54.846,91;54.846,91;0,00;2.983,94
254/3241B/12101;Complement  específic;89.388,24;-81,33;89.306,91;91.146,33;91.146,33;0,00;-1.839,42
254/3241B/12103;Altres complements;33.352,14;0,00;33.352,14;41.524,82;41.524,82;0,00;-8.172,68
254/3241B/13000;Retribucions bàsiques;771.413,72;-857,29;770.556,43;788.016,65;788.016,65;0,00;-17.460,22
254/3241B/13100;Laboral temporal;484.500,14;-194,48;484.305,66;411.138,40;411.138,40;0,00;73.167,26
254/3241B/14300;Retribucions altre personal;86.752,49;0,00;86.752,49;0,00;0,00;0,00;86.752,49
254/3241B/15000;Productivitat;56.078,44;-10,81;56.067,63;21.288,46;21.288,46;0,00;34.779,17
254/3241B/15300;Complement de dedicació especial;1.123,76;0,00;1.123,76;3.796,06;3.796,06;0,00;-2.672,30
254/3241B/16000;Seguretat social;534.062,08;-355,44;533.706,64;497.758,98;497.758,98;0,00;35.947,66
254/3241B/21300;Manteniment de maquinària, instal·lacions i utillatge;8.650,00;-2.395,00;6.255,00;4.179,34;352,11;3.827,23;2.075,66
254/3241B/21600;Equips per a processos d'informació;250,00;0,00;250,00;0,00;0,00;0,00;250,00
254/3241B/21900;Altre immobilitzat material;1.300,00;0,00;1.300,00;252,04;205,19;46,85;1.047,96
254/3241B/22000;Material d’oficina no inventariable;3.900,00;0,00;3.900,00;45,41;26,46;18,95;3.854,59
254/3241B/22001;Premsa, revistes, llibres i altres publicacions;480,00;0,00;480,00;72,00;72,00;0,00;408,00
254/3241B/22100;Energia elèctrica;19.018,00;0,00;19.018,00;5.331,29;5.331,29;0,00;13.686,71
254/3241B/22101;Aigua;455,95;0,00;455,95;473,87;434,23;39,64;-17,92
254/3241B/22102;Gas;3.377,52;0,00;3.377,52;6.047,62;6.047,62;0,00;-2.670,10
254/3241B/22199;Altres subministraments;2.610,00;0,00;2.610,00;1.903,39;988,01;915,38;706,61
254/3241B/22400;Primes d’assegurances;270,00;0,00;270,00;337,32;337,32;0,00;-67,32
254/3241B/22606;Reunions, conferències i cursos;2.900,00;0,00;2.900,00;3.300,00;3.300,00;0,00;-400,00
254/3241B/22699;Altres despeses diverses;600,00;0,00;600,00;3.537,00;2.162,00;1.375,00;-2.937,00
254/3241B/2270001;Contractes de neteja;0,00;0,00;0,00;0,00;0,00;0,00;0,00
254/3241B/22799;Altres treballs realitzats per altres empreses i prof.;9.000,00;0,00;9.000,00;4.112,51;4.112,51;0,00;4.887,49
254/3241B/48100;Premis, beques i pensions d’estudi i investigació;10,00;0,00;10,00;0,00;0,00;0,00;10,00
254/3241B/63200;Inv. rep. en edificis i altres construccions;0,00;5.307,24;5.307,24;5.307,24;5.307,24;0,00;0,00
254/3241C/21200;Manteniment d’edificis i altres construccions;10,00;0,00;10,00;0,00;0,00;0,00;10,00
254/3242A/22699;Altres despeses diverses;37.000,00;-6.000,00;31.000,00;24.708,81;11.281,31;13.427,50;6.291,19
254/3242A/48200;Transf. corrents institucions sense ànim de lucre;92.700,00;33.056,17;125.756,17;120.097,73;61.999,23;58.098,50;5.658,44
254/3243A/22699;Altres despeses diverses;14.000,00;0,00;14.000,00;11.313,50;0,00;11.313,50;2.686,50
254/3243A/47900;Transferències corrents a empreses privades;3.112.000,00;51.776,00;3.163.776,00;2.911.284,15;2.372.926,93;538.357,22;252.491,85
