"Ejercicio","TipoVehículo","MarcaModelo","NumBastidor","Tipo_dato","Cantidad_dato","tipoBeneficio","desc_tipo_beneficio","porcentajeBeneficio"
2017,"TURISMO","PEUGEOT 2008 ALL BLUEHDI 120","VF3CUBHZMFY018754","C.F.V.","11.47",,,
2017,"CAMION","FORD TRANSIT AMBULANCIA","WF0RXXBDFR5M32246","CARGA","1250",,,
2017,"CAMION","FIAT DUCATO","ZFA25000001833023","CARGA","1155",,,
2017,"MOTOCICLETA","DAELIM DAYSTAR","KMYVL125FK5017866","C.C","124",,,
2017,"TURISMO","VOLKSWAGEN PASSAT","WVWZZZ3CZ8E066406","C.F.V.","13.19",,,
2017,"TURISMO","KIA RIO","KNADN511AG6629105","C.F.V.","10.04",,,
2017,"MOTOCICLETA","PIAGGIO SPA","ZAPM7620000006115","C.C","330",,,
2017,"TURISMO","PEUGEOT 206","VF32KRHYF43442442","C.F.V.","13.31","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","PEUGEOT 208 5P STYLE 1.2 82","VF3CCHMZ0FT019584","C.F.V.","8.73",,,
2017,"TURISMO","CITROEN XSARA 20 HDI90","VF7N1RHYB73011206","C.F.V.","13.3",,,
2017,"TURISMO","VOLKSWAGEN CRAFTER","WV1ZZZ2EZB6018638","C.F.V.","16.48",,,
2017,"TURISMO","MERCEDES BENZ CLK 320","WDB2093651F003707","C.F.V.","20.76",,,
2017,"TURISMO","CHEVROLET TACUMA","KL1UF75Z15K137441","C.F.V.","13.31",,,
2017,"TURISMO","FORD FOCUS","WF0BXXGCDB1C49099","C.F.V.","11.63",,,
2017,"TURISMO","SEAT LEON","VSSZZZ5FZGR074128","C.F.V.","10.72","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","PEUGEOT 307 1.6","VF33CNFUB82872272","C.F.V.","11.59",,,
2017,"TURISMO","PEUGEOT 307 XR HDI","VF33ARHYB82100695","C.F.V.","13.31",,,
2017,"TURISMO","OPEL ASTRA 2.0","W0L0AHL0865111219","C.F.V.","13.3",,,
2017,"TURISMO","OPEL CORSA","W0L0XCF0864340109","C.F.V.","10.02",,,
2017,"TURISMO","SEAT IBIZA","VSSZZZ6JZFR166561","C.F.V.","11.98",,,
2017,"TURISMO","BMW SERIE 3 316TI","WABAAT51080FW52026","C.F.V.","12.48",,,
2017,"TURISMO","PEUGEOT 307 CC 1.6","VF33BNFUC83906198","C.F.V.","11.59",,,
2017,"TURISMO","PEUGEOT 307 1.6","VF33CNFUB83090772","C.F.V.","11.59",,,
2017,"CAMION","FORD COURIER 1.8D C-855","WF03XXBAJ3XK32297","CARGA","571",,,
2017,"TURISMO","PEUGEOT 208 5P ACTI PTECH 82","VF3CCHMZ6FT203593","C.F.V.","8.73",,,
2017,"TURISMO","FIAT MAREA","ZFA18500000435998","C.F.V.","12.95",,,
2017,"TURISMO","CITROEN C2 1.4","VF7JM8HXB97033418","C.F.V.","11.45",,,
2017,"TURISMO","MERCEDES-BENZ SLK 230 KOMPRESSOR","WDB1704471F004090","C.F.V.","14.46",,,
2017,"TURISMO","PEUGEOT 208 5P STYLE 1.2 82","VF3CCHMZ0FT015566","C.F.V.","8.73","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","PEUGEOT 208 5P STYLE 1.2 82","VF3CCHMZ0FT018383","C.F.V.","8.73",,,
2017,"CAMION","PEUGEOT PARTNER","VF3GJ9HWC95304886","CARGA","621",,,
2017,"TURISMO","PEUGEOT 208 5P STYLE 1.2 82","VF3CCHMZ0FT018392","C.F.V.","8.73",,,
2017,"TURISMO","CITROEN C4","VF7LA9HYC74747047","C.F.V.","11.47",,,
2017,"TURISMO","SMART FORFOUR 1.1","WME4540301B130514","C.F.V.","8.4","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","RENAULT MEGANE CLASSIC","VF1LA0B0524896600","C.F.V.","11.64",,,
2017,"TURISMO","HYUNDAI ATOS PRIME","MALAC51HP8M177727","C.F.V.","9.23",,,
2017,"TURISMO","OPEL VECTRA","W0L0ZCF6931037706","C.F.V.","12.47",,,
2017,"TURISMO","VOLKSWAGEN VW T2 1.6TD","WV2ZZZ25ZLH100332","C.F.V.","11.59",,,
2017,"TURISMO","RENAULT GRAND SCENIC 1.5","VF1JZ0BB641786525","C.F.V.","11.02",,,
2017,"TURISMO","RENAULT MEGANE SCENIC","VF1JM0F0529579409","C.F.V.","11.02",,,
2017,"CAMION","FIAT DOBLO","ZFA26300006A71060","CARGA","608",,,
2017,"TURISMO","FORD FIESTA","WF0HXXGAJH4B74602","C.F.V.","10.69",,,
2017,"TURISMO","B.M.W. 320TD","WBAAT71060FR68925","C.F.V.","13.3",,,
2017,"CAMION","RENAULT MASTER","VF1MAFEYC54514441","CARGA","1535",,,
2017,"TURISMO","OPEL VECTRA","W0L0ZCF6931044088","C.F.V.","13.29","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","CITROEN XSARA PICASSO","VF7CHRHYB39520082","C.F.V.","13.3","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","FORD FOCUS","WF0BXXGCDB4A54929","C.F.V.","12.3",,,
2017,"SEMIRREMOLQUE","FRUEHAUF 4312 NS","VSPXXXT384A121701","CARGA","30900",,,
2017,"SEMIRREMOLQUE","FRUEHAUF 4312 NS","VSPXXXT384A121801","CARGA","30900",,,
2017,"SEMIRREMOLQUE","LECITRAILER SR3E-22,5-EX","VV1A3DAWASN122155","CARGA","28700",,,
2017,"SEMIRREMOLQUE","MONTENEGRO SHLT-383G PORTACONTEN","VST0031501M005590","CARGA","28260",,,
2017,"SEMIRREMOLQUE","LECIÑENA SRCO-08917-EX-N-S","VSRSY3Y04ML063865","CARGA","29200",,,
2017,"SEMIRREMOLQUE","PRIM-BALL ST OCTOPUSSY","VV5STNSPC7V711387","CARGA","28140",,,
2017,"REMOLQUE","PRIM-BALL ST OCTOPUSSY","VV5STNSPC7V711356","CARGA","28140",,,
2017,"TURISMO","HYUNDAI ACCENT 5P 1.5 GLS","KMHVA31NPXU424523","C.F.V.","11.18",,,
2017,"TURISMO","RENAULT LAGUNA","VF1B56WR522211155","C.F.V.","12.78",,,
2017,"TURISMO","SEAT LEON 1.6 5V","VSSZZZ1MZYB055742","C.F.V.","11.62",,,
2017,"TURISMO","SEAT IBIZA 1.4 3P","VSSZZZ6KZWR005996","C.F.V.","10.7","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","VOLKSWAGEN GOLF 1.9 D","WVWZZZ1HZRP611447","C.F.V.","12",,,
2017,"TURISMO","SEAT IBIZA 1.4 5V 5P","VSSZZZ6KZYR153456","C.F.V.","10.7",,,
2017,"TURISMO","PEUGEOT 106 SKETCH 1.1","VF31CHDZE5180705","C.F.V.","9.42",,,
2017,"CAMION","PEUGEOT-PARTNER","VF35FD9BD60114728","CARGA","730",,,
2017,"TURISMO","MITSUBISHI CARISMA","XMCLNDA4AYF038942","C.F.V.","12.79",,,
2017,"TURISMO","HYUNDAI ATOS 5P 1.0 GLS M","KMHAC51GPWU139995","C.F.V.","8.78",,,
2017,"TURISMO","OPEL CORSA","VSX000073R4375784","C.F.V.","10.69",,,
2017,"TURISMO","CITROEN XSARA 1.9TD SX COUPE","VF7N0DHYF36325544","C.F.V.","12.93",,,
2017,"TURISMO","OPEL ASTRA-G-CC","W0L0TGF08Y5038068","C.F.V.","11.64",,,
2017,"TURISMO","VOLKSWAGEN-GOLF","WVWZZZ1HZNW176076","C.F.V.","12.9",,,
2017,"TURISMO","RENAULT R. LAGUNA","VF1B5660E15557263","C.F.V.","14.05",,,
2017,"TURISMO","AUDI A3 1.9 TDI 5V","WAUZZZ8LZYA089547","C.F.V.","12.89",,,
2017,"TURISMO","VOLKSWAGEN POLO 1.4 5V","WVWZZZ6NZYY595038","C.F.V.","10.7",,,
2017,"TURISMO","CITROEN XSARA 1.9TD SEDUC","VF7N1DHYF36364866","C.F.V.","12.93",,,
2017,"MOTOCICLETA","VESPA 125 CC","NV9224022","C.C","121","VH","VEHICULO HISTORICO",100
2017,"TURISMO","RENAULT MEGANE SCENIC","VF1JA04B522137658","C.F.V.","11.64",,,
2017,"TURISMO","FORD GALAXY","WF0GXXPSWGXS38287","C.F.V.","12.89","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","RENAULT SCENIC","VF1JMSE0635925871","C.F.V.","11.02",,,
2017,"TURISMO","CITROEN XSARA PICASSO 1.6","VF7CHNFUC25906340","C.F.V.","11.59",,,
2017,"TRACTOR","DAF CF 440 FT","XLRTEM4100G039568","C.F.V.","43.18",,,
2017,"TURISMO","CITROEN C4","VF7LC9HXC74219878","C.F.V.","11.47",,,
2017,"TURISMO","RENAULT MEGANE SCENIC","VF1JZ1SA645243285","C.F.V.","12.79",,,
2017,"TURISMO","TOYOTA CELICA 2.0 GTI L B","JT164STL200074927","C.F.V.","13.3","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","VOLVO","YV1FW84ABF1242048","C.F.V.","11.48",,,
2017,"CAMION","DACIA DOKKER","UU10SDN4552204275","CARGA","778",,,
2017,"CAMION","NISSAN TRADE 75","VWAPF0583YA793900","CARGA","1150",,,
2017,"CAMION","LAMBERET TGX","WMA18XZZ5GM693662","CARGA","11853",,,
2017,"TURISMO","FORD FOCUS","WF0MXXGCDM5E55317","C.F.V.","11.47",,,
2017,"MOTOCICLETA","TGB X MOTION 125","RFCCU8CUB9Y004602","C.C","124",,,
2017,"TRACTOR","RENAULT PREMIUM 46018T","VF624GPA000045910","C.F.V.","43.16",,,
2017,"TURISMO","MERCEDES-BENZ VIANO CDI 30","WDF63981313379477","C.F.V.","19.9",,,
2017,"CAMION","LAND ROVER RANGE ROVER EVOQUE","SALVA2BCXCH674760","CARGA","585",,,
2017,"CAMION","MERCEDES-BENZ VITO MIXTA 111 CDI","WDF44770113053521","CARGA","1162",,,
2017,"TURISMO","OPEL ZAFIRA TOURER","W0LPD9E39G1034340","C.F.V.","11.64",,,
2017,"TURISMO","PEUGEOT 208 5P ACTI PTECH 82","VF3CCHMZ6FT235722","C.F.V.","8.73",,,
2017,"TURISMO","JEEP RENEGADE","1C4BU0000FPC02683","C.F.V.","11.64",,,
2017,"TRACTOR","RENAULT PREMIUM 46018T","VF624GPA000046037","C.F.V.","43.16",,,
2017,"TURISMO","NISSAN NISSAN NOTE","SJNTCAE12U1124341","C.F.V.","11.03",,,
2017,"TURISMO","AUDI AUDI A6","WAUZZZ4G9CN042177","C.F.V.","13.19",,,
2017,"TRACTOR","RENAULT 440 18T  4X2)","VF627GPA000005428","C.F.V.","43.16",,,
2017,"TURISMO","VOLKSWAGEN GOLF","WVWZZZAUZGW119535","C.F.V.","11.64",,,
2017,"TURISMO","MERCEDES B 200 CDI","WDD2462011N010826","C.F.V.","12.49",,,
2017,"TURISMO","FIAT FIAT MULTIPLA","ZFA18600002094941","C.F.V.","12.95",,,
2017,"TURISMO","PEUGEOT 307","VF33A9HYC84634075","C.F.V.","11.47",,,
2017,"TURISMO","SEAT IBIZA","VSSZZZ6JZGR075504","C.F.V.","9.78",,,
2017,"TURISMO","MERCEDES-BENZ A 180 CDI","WDD1760121J378870","C.F.V.","11.03",,,
2017,"TURISMO","CITROEN C3 1.4","VF7FCKFVB27189113","C.F.V.","10.56",,,
2017,"TURISMO","MITSUBISHI OUTLANDER 220 DI-D","JMBXJGF6WEZD02556","C.F.V.","14.36",,,
2017,"CAMION","FORD FORD TRANSIT","WF0XXXTTFXBJ31003","CARGA","942",,,
2017,"TURISMO","VOLKSWAGEN TOURAN","WVGZZZ1TZGW535710","C.F.V.","11.64",,,
2017,"TURISMO","MAZDA MAZDA CX-5","JMZKEF97600469889","C.F.V.","13.3",,,
2017,"TURISMO","MERCEDES-BENZ A 200 D","WDD1760081J431648","C.F.V.","13.88",,,
2017,"TURISMO","NISSAN NISSAN QASHQAI","SJNFEAJ11U1536821","C.F.V.","9.78",,,
2017,"TURISMO","NISSAN NISSAN JUKE","SJNFCAF15U7198870","C.F.V.","11.03",,,
2017,"TURISMO","AUDI A4 2.0","WAUZZZ8E17A178924","C.F.V.","13.19",,,
2017,"MOTOCICLETA","SUZUKI GZ250K2","VTTAR141100100490","C.C","249",,,
2017,"TURISMO","MERCEDES CLC 220 CDI","WDB2037081E076435","C.F.V.","13.9","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","BMW SERIE 5 530D","WBADL71090GV15972","C.F.V.","19.68",,,
2017,"CAMION","FIAT FIAT DOBLO","ZFA26300006B36189","CARGA","608",,,
2017,"TURISMO","SEAT IBIZA","VSSZZZ6JZGR047993","C.F.V.","9.67",,,
2017,"TURISMO","RENAULT CLIO","VF15RB20A54067456","C.F.V.","7.34",,,
2017,"TURISMO","FORD FOCUS","WF0BXXGCDB4E41474","C.F.V.","11.63",,,
2017,"TURISMO","SEAT IBIZA","VSSZZZ6JZ9R030755","C.F.V.","12.89",,,
2017,"TURISMO","SEAT LEON","VSSZZZ5FZER088136","C.F.V.","11.64",,,
2017,"TURISMO","PEUGEOT 508 ALLURE THP","VF38D5FV8BL004818","C.F.V.","11.64",,,
2017,"TURISMO","MERCEDES-BENZ CLA 200 CDI","WDD1179081N224074","C.F.V.","13.88",,,
2017,"TURISMO","BMW SERIE 3 320TD M","WBAAT71050KR03782","C.F.V.","13.3",,,
2017,"TURISMO","FORD KA","WF0BXXWPRB6Y60331","C.F.V.","10.28",,,
2017,"TURISMO","DACIA LOGAN","UU14SDE3354262946","C.F.V.","9.54",,,
2017,"MOTOCICLETA","S.Y.M JOYRIDE 125","RFGLA12WX4S000686","C.C","124",,,
2017,"CAMION","CITROEN JUMPER","VF7YBBMFB11727916","CARGA","1450",,,
2017,"TURISMO","OPEL INSIGNIA","W0LGT6EM4B1202937","C.F.V.","13.14",,,
2017,"TRACTOR","IVECO AS440S48T P","WJMM1VUJ00C160472","C.F.V.","47.89",,,
2017,"MOTOCICLETA","KAWASAKI J 125","RGSC60000G1010139","C.C","125",,,
2017,"TURISMO","VOLKSWAGEN GOLF","WVWZZZ1KZAW165660","C.F.V.","11.64",,,
2017,"TURISMO","SEAT ALTEA 2.0","VSSZZZ5PZ5R027819","C.F.V.","13.19",,,
2017,"TURISMO","OPEL MOKKA","W0LJD7EC7G4106077","C.F.V.","11.64",,,
2017,"TURISMO","CITROEN C3 PT 68 LIVE EDITIO","VF7SCZMZ6FW680007","C.F.V.","7.82",,,
2017,"TURISMO","SEAT CORDOBA 1.4","VSSZZZ6KZ2R100136","C.F.V.","10.7",,,
2017,"TURISMO","PEUGEOT 5008 STY 16 BHDI 120","VF30EBHZMFS323046","C.F.V.","11.47",,,
2017,"TURISMO","SEAT LEON","VSSZZZ5FZFR011451","C.F.V.","11.64",,,
2017,"TURISMO","AUDI A1","WAUZZZ8XXBB104230","C.F.V.","11.64",,,
2017,"CAMION","MERCEDES ML 320","WDC1641221A341663","CARGA","645",,,
2017,"TURISMO","KIA RIO 1.5","KNEDC243226072766","C.F.V.","11.17",,,
2017,"TURISMO","KIA RIO","KNADN511AG6614178","C.F.V.","10.04",,,
2017,"MOTOCICLETA","KYMCO SUPER DINK 125","RFBV21000F1524704","C.C","124",,,
2017,"TURISMO","RENAULT KANGOO","VF1FC1EHF37647924","C.F.V.","11.02",,,
2017,"TURISMO","FORD KUGA","WF0AXXWPMAGB23351","C.F.V.","13.3",,,
2017,"CAMION","SSANGYONG REXTON","KPTG0B1FS4P128430","CARGA","602",,,
2017,"TURISMO","SAAB 9 5","YS3GP4ML8A4002393","C.F.V.","13.14",,,
2017,"TURISMO","FORD KA","WF0UXXLTRUGB78251","C.F.V.","10",,,
2017,"TURISMO","FORD FOCUS","WF0AXXWPDAYD30240","C.F.V.","12.3",,,
2017,"TURISMO","SEAT IBIZA 1.4","VSSZZZ6LZ4R195745","C.F.V.","10.7",,,
2017,"TURISMO","FORD FOCUS","WF05XXGCC5FP80783","C.F.V.","7.82",,,
2017,"TURISMO","CITROEN C3 1.4","VF7FCKFVB26897270","C.F.V.","10.56",,,
2017,"TURISMO","FIAT STILO","ZFA19200000525964","C.F.V.","12.95",,,
2017,"TURISMO","FORD FIESTA","WF0DXXGAKDDC64026","C.F.V.","7.81",,,
2017,"TURISMO","KIA SPORTAGE","U5YPC814AFL788757","C.F.V.","11.61","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","NISSAN NISSAN PULSAR","VSKDAAC13U0027187","C.F.V.","11.03",,,
2017,"TURISMO","BMW X1 SDRIVE18D","WBAHT710805E09853","C.F.V.","13.29",,,
2017,"TURISMO","BMW 320D","WBA3D31040F303536","C.F.V.","13.29",,,
2017,"TURISMO","DACIA SANDERO","UU15SDCJC54266494","C.F.V.","11.02",,,
2017,"CAMION","RENAULT KANGOO","VF1FC0JAF33304052","CARGA","625",,,
2017,"TURISMO","CITROEN C3 PT 68 LIVE EDITIO","VF7SCZMZ6FW668973","C.F.V.","7.82",,,
2017,"TURISMO","VOLKSWAGEN TOURAN","WVGZZZ1TZGW535997","C.F.V.","11.64",,,
2017,"TURISMO","DACIA DOKKER","UU10SDCJG54490863","C.F.V.","11.02",,,
2017,"TURISMO","VOLKSWAGEN GOLF","WVWZZZAUZFP117968","C.F.V.","11.64",,,
2017,"TURISMO","LANCIA DELTA","ZLA84400001003203","C.F.V.","11.64",,,
2017,"MOTOCICLETA","KEEWAY SUPERLIGHT","LBBK23303GB640907","C.C","124",,,
2017,"TURISMO","SEAT LEON","VSSZZZ5FZGR093820","C.F.V.","13.19",,,
2017,"TURISMO","VOLKSWAGEN TOURAN","WVGZZZ1TZGW535981","C.F.V.","13.19",,,
2017,"TURISMO","MITSUBISHI OUTLANDER 220 DI-D","JMBXJGF6WGZ400476","C.F.V.","14.36",,,
2017,"CAMION","TOYOTA L. CRUISER D4 5P GX M","JTEBH3FJ30K015109","CARGA","760",,,
2017,"CAMION","FORD TRANSIT CONNECT","WF0UXXTTPU3M61684","CARGA","529",,,
2017,"TURISMO","PEUGEOT 206 3P LOOK HD17","VF32C8HZF44354220","C.F.V.","10.75",,,
2017,"CAMION","RENAULT MASTER","VF1MAF4YE54229094","CARGA","1530",,,
2017,"TURISMO","OPEL ZAFIRA A","W0L0TGF751H011009","C.F.V.","12.48",,,
2017,"TURISMO","MERCEDES-BENZ GLA 200","WDC1569431J037287","C.F.V.","11.63",,,
2017,"TURISMO","MERCEDES-BENZ GLC 220 D 4MATIC","WDC2539051F057295","C.F.V.","13.88",,,
2017,"TURISMO","HYUNDAI IX20","TMAPU81SAGJ211224","C.F.V.","11.57",,,
2017,"TURISMO","RENAULT CLIO","VF1CB0FBF24063537","C.F.V.","9.54","VM","VEHÍCULOS DISCAPACITADOS",100
2017,"TURISMO","PEUGEOT 3008 ALL 20 BHDI 150","VF30UAHRMFS336007","C.F.V.","13.3",,,
2017,"TURISMO","AUDI Q3","WAUZZZ8U5GR075112","C.F.V.","13.19",,,
2017,"TURISMO","RENAULT LAGUNA 2.0","VF1KT1K0641464893","C.F.V.","13.29",,,
2017,"TURISMO","CITROEN C3 PT82 FEEL EDITION","VF7SCHMZ6FW672704","C.F.V.","8.73",,,
2017,"TURISMO","SEAT ALTEA 1.9","VSSZZZ5PZ6R061464","C.F.V.","12.89",,,
2017,"TURISMO","PEUGEOT 307 1.4","VF33C8HZB82958719","C.F.V.","10.75",,,
2017,"TURISMO","CITROEN C3 PT 68 LIVE EDITIO","VF7SCZMZ6FW680890","C.F.V.","7.82",,,
2017,"TURISMO","FORD TOURNEO COURIER","WF0LXXTACLFJ85446","C.F.V.","11.19",,,
2017,"TURISMO","FORD FIESTA","WF0DXXGAKDFP04632","C.F.V.","7.81",,,
2017,"TURISMO","BMW 116D","WBA1C71080VY64068","C.F.V.","13.29",,,
2017,"TURISMO","CITROEN C2 HDI 70 SX","VF7JM8HXB97039749","C.F.V.","11.45",,,
2017,"TURISMO","TOYOTA COROLLA","SB1JZ28E30E024130","C.F.V.","11.64",,,
2017,"TURISMO","NISSAN NISSAN MURANO","JN1TBNZ51U0000220","C.F.V.","15.18",,,
2017,"TURISMO","BMW 418D","WBA4E71060G548969","C.F.V.","13.29",,,
2017,"TURISMO","VOLKSWAGEN GOLF 1.9 TDI 5V 4P","WVWZZZ1JZ2W120358","C.F.V.","12.89",,,
2017,"TURISMO","MERCEDES-BENZ B 180 D","WDD2462121J376404","C.F.V.","11.03",,,
2017,"TURISMO","BMW 320 CI","WBABM11080JK05199","C.F.V.","15.62",,,
2017,"MOTOCICLETA","DAELIM ROADWIN 125R","KMYBA8BLS7C000980","C.C","124",,,
2017,"TURISMO","CITROEN C3 PICBLUHDI100EXCLU","VF7SHBHY6GT500582","C.F.V.","11.47",,,
2017,"TURISMO","MERCEDES-BENZ CLA 200 D","WDD1179081N327482","C.F.V.","13.88",,,
2017,"TURISMO","CITROEN C4AIRHD1152W COLLECT","VF7BU9HD5GZ907405","C.F.V.","11.47",,,
2017,"CAMION","HYUNDAI H-1","NLJWWH7HP5Z048314","CARGA","670",,,
2017,"TURISMO","FIAT STILO","ZFA19200000226795","C.F.V.","12.95",,,
2017,"TURISMO","MITSUBISHI OUTLANDER 220 DI-D MOT","JMBXJCW1WBF013869","C.F.V.","14.36",,,
2017,"TURISMO","MERCEDES-BENZ E 220 BLUETEC","WDD2120011B146215","C.F.V.","13.88",,,
2017,"TURISMO","OPEL INSIGNIA LIMOUSINE HB","W0LGT6ES0E1123977","C.F.V.","13.14",,,
2017,"TURISMO","OPEL CORSA-E","W0L0XEP68G4047792","C.F.V.","10.74",,,
2017,"TURISMO","SEAT TOLEDO","VSSZZZNHZG1006781","C.F.V.","11.64",,,
2017,"MOTOCICLETA","YAMAHA FZ6-N","JYARJ074000027810","C.C","600",,,
2017,"TURISMO","PEUGEOT 2008 STYLE PTECH 82","VF3CUHMZ6FY161288","C.F.V.","8.73",,,
2017,"TURISMO","FORD C MAX","WF0VXXGCEVFL56282","C.F.V.","11.19",,,
2017,"TURISMO","FORD FIESTA","WF0DXXGAKDFP04797","C.F.V.","7.81",,,
2017,"TRACTOR","IVECO AS440S50T P","WJMM1VUH40C243142","C.F.V.","47.89",,,
2017,"TURISMO","ALFA ROMEO GTV","ZAR91600007007180","C.F.V.","13.19",,,
2017,"TURISMO","FORD C MAX","WF0VXXGCEVFS39164","C.F.V.","7.81",,,
2017,"CAMION","RENAULT MASTER","VF1MAFCSC54435311","CARGA","1415",,,
2017,"MOTOCICLETA","HONDA VT750CSHADOW","JH2RC44A71K430405","C.C","745",,,
2017,"TURISMO","SEAT LEON 1.6 5V","VSSZZZ1MZ3R121965","C.F.V.","11.64",,,
2017,"TURISMO","NISSAN NISSAN QASHQAI","SJNFDAJ11U1555880","C.F.V.","11.64",,,
2017,"TURISMO","AUDI A3 2.0","WAUZZZ8PX5A083485","C.F.V.","13.19",,,
2017,"MOTOCICLETA","KYMCO SUPER DINK 125 ABS","RFBV21010E3304643","C.C","124",,,
2017,"TURISMO","AUDI A4 2.0","WAUZZZ8E97A217212","C.F.V.","13.19",,,
2017,"TURISMO","HYUNDAI TUCSON","TMAJ3815AGJ069599","C.F.V.","12.02",,,
2017,"TURISMO","FIAT FIAT 500X","ZFA3340000P419671","C.F.V.","11.64",,,
2017,"TURISMO","CITROEN XSARA","VF7N1NFUB73100784","C.F.V.","11.59",,,
2017,"TURISMO","OPEL CORSA C","W0L0XCF0856043317","C.F.V.","10.03",,,
2017,"TURISMO","FIAT FIAT BRAVA","ZFA18200005170037","C.F.V.","12.95",,,
2017,"TURISMO","MERCEDES R 320","WDC2510221A063545","C.F.V.","19.92",,,
2017,"TURISMO","PEUGEOT 3085PACCPTECH110S S","VF3LPHNZBFS332975","C.F.V.","8.73",,,
2017,"CAMION","MERCEDES-BENZ SPRINTER","WDB9066311P228316","CARGA","1280",,,
2017,"TURISMO","RENAULT MEGANE SCENIC","VF1JMRF0532507473","C.F.V.","11.02",,,
2017,"TURISMO","PEUGEOT N508 ACT 2.0 HDI 140","VF38DRHA8FL008498","C.F.V.","13.3",,,
2017,"TURISMO","TOYOTA TOYOTA AYGO","JTDKGNEC50N127057","C.F.V.","7.82",,,
2017,"MOTOCICLETA","KYMCO K-XCT 300","RFBD80000D1501271","C.C","298",,,
2017,"TURISMO","CITROEN XSARA PICASSO HDI","VF7CHRHYB39817646","C.F.V.","13.3",,,
2017,"TURISMO","MERCEDES-BENZ GLC 220 D 4MATIC","WDC2539051F041576","C.F.V.","13.88",,,
2017,"TURISMO","FIAT PUNTO","ZFA19900001042542","C.F.V.","12.95",,,
2017,"TURISMO","HYUNDAI I 30","TMAD281UAGJ110893","C.F.V.","11.57",,,
2017,"TURISMO","MERCEDES-BENZ C 220 CDI","WDB2037061A160507","C.F.V.","13.9",,,
2017,"TURISMO","MERCEDES C 220","WDD2042021F377731","C.F.V.","13.88",,,
2017,"TURISMO","VOLKSWAGEN GOLF 1 8","WVWZZZ1JZXB100557","C.F.V.","12.42",,,
2017,"TURISMO","FORD FOCUS","WF05XXGCC5GB13758","C.F.V.","11.19",,,
2017,"TURISMO","BMW M5","WBSDE91040GJ16453","C.F.V.","30.24",,,
2017,"TURISMO","CITROEN SAXO","VF7S0HFXB57813889","C.F.V.","9.42",,,
2017,"TURISMO","PEUGEOT 207 1.4","VF3WA8FSC34432488","C.F.V.","10.73",,,
2017,"TURISMO","PEUGEOT 307 1.6","VF33BNFUC84746534","C.F.V.","11.59",,,
2017,"TURISMO","SEAT TOLEDO","VSSZZZ5PZ9R006372","C.F.V.","13.19",,,
2017,"TURISMO","RENAULT CAPTUR","VF12RAU1D54489829","C.F.V.","9.78",,,
2017,"TURISMO","KIA CARENS","KNAHU811AG7140859","C.F.V.","11.61",,,
2017,"TURISMO","OPEL CORSA","W0L0SDL68B4202271","C.F.V.","9.93",,,
2017,"TURISMO","CITROEN NC4PIPT130SYSFEELEDI","VF73DHNYMFJ888525","C.F.V.","8.73",,,
2017,"TURISMO","BMW X1 SDRIVE16D","WBAVY11040VZ28350","C.F.V.","13.29",,,
2017,"TURISMO","OPEL ADAM","W0L0MAP08F6036125","C.F.V.","10.74",,,
2017,"TURISMO","TOYOTA TOYOTA VERSO","NMTDM26R00R038816","C.F.V.","11.64",,,
2017,"TURISMO","MERCEDES CLK 270","WDB2093161F033853","C.F.V.","17.37",,,
2017,"TURISMO","CITROEN C ELYSEE HDI92","VF7DD9HP0DJ857966","C.F.V.","11.47",,,
2017,"TURISMO","RENAULT MEGANE","VF1JMRF0533159116","C.F.V.","11.02",,,
2017,"TURISMO","MINI COOPER D CABRIO","WMWZR31060T170503","C.F.V.","11.63",,,
2017,"TURISMO","MERCEDES-BENZ B 180 CDI","WDD2462121J337609","C.F.V.","11.03",,,
2017,"TURISMO","JAGUAR S TYPE 4.0 V8","SAJAA01FXYGL77010","C.F.V.","26.62",,,
2017,"TURISMO","OPEL ZAFIRA TOURER","W0LPC9E81G1020186","C.F.V.","11.64",,,
2017,"CAMION","TATA TATA SAFARI","MAT4140523NL00489","CARGA","860",,,
2017,"TURISMO","NISSAN NISSAN MICRA","MDHFBUK13U0850558","C.F.V.","8.72",,,
2017,"TURISMO","SEAT IBIZA","VSSZZZ6JZGR075059","C.F.V.","9.78",,,
2017,"TURISMO","PEUGEOT 208 5P ACTI BHDI 100","VF3CCBHY6FT240271","C.F.V.","11.47",,,
2017,"TURISMO","AUDI A3 1.6","WAUZZZ8P66A127712","C.F.V.","11.56",,,
2017,"TURISMO","DACIA SANDERO","UU15SDCJ554505495","C.F.V.","11.02",,,
2017,"TURISMO","KIA SPORTAGE","U5YPC815AFL691024","C.F.V.","12.02",,,
