VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,SECCIO,PARTIT,NOM_PARTIT,VOTS
M,Eleccions Municipals                    ,2011,2,3,VD             ,VIA DEMOCRÁTICA                                   ,6
M,Eleccions Municipals                    ,2011,2,4,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,0
M,Eleccions Municipals                    ,2011,2,4,CIU            ,CONVERGÈNCIA I UNIÓ                               ,44
M,Eleccions Municipals                    ,2011,2,4,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,5
M,Eleccions Municipals                    ,2011,2,4,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,4
M,Eleccions Municipals                    ,2011,2,4,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,4
M,Eleccions Municipals                    ,2011,2,4,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,3
M,Eleccions Municipals                    ,2011,2,4,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,35
M,Eleccions Municipals                    ,2011,2,4,PAT            ,PARTIT AVANÇA TERRASSA                            ,2
M,Eleccions Municipals                    ,2011,2,4,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,2
M,Eleccions Municipals                    ,2011,2,4,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,53
M,Eleccions Municipals                    ,2011,2,4,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,165
M,Eleccions Municipals                    ,2011,2,4,PXC            ,PLATAFORMA PER CATALUNYA                          ,25
M,Eleccions Municipals                    ,2011,2,4,PXCAT          ,PARTIT PER CATALUNYA                              ,1
M,Eleccions Municipals                    ,2011,2,4,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,1
M,Eleccions Municipals                    ,2011,2,4,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,3
M,Eleccions Municipals                    ,2011,2,4,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
M,Eleccions Municipals                    ,2011,2,4,VD             ,VIA DEMOCRÁTICA                                   ,1
M,Eleccions Municipals                    ,2011,2,5,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,1
M,Eleccions Municipals                    ,2011,2,5,CIU            ,CONVERGÈNCIA I UNIÓ                               ,65
M,Eleccions Municipals                    ,2011,2,5,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,9
M,Eleccions Municipals                    ,2011,2,5,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,4
M,Eleccions Municipals                    ,2011,2,5,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,12
M,Eleccions Municipals                    ,2011,2,5,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,2
M,Eleccions Municipals                    ,2011,2,5,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,19
M,Eleccions Municipals                    ,2011,2,5,PAT            ,PARTIT AVANÇA TERRASSA                            ,2
M,Eleccions Municipals                    ,2011,2,5,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,2
M,Eleccions Municipals                    ,2011,2,5,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,62
M,Eleccions Municipals                    ,2011,2,5,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,140
M,Eleccions Municipals                    ,2011,2,5,PXC            ,PLATAFORMA PER CATALUNYA                          ,34
M,Eleccions Municipals                    ,2011,2,5,PXCAT          ,PARTIT PER CATALUNYA                              ,6
M,Eleccions Municipals                    ,2011,2,5,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,2
M,Eleccions Municipals                    ,2011,2,5,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,4
M,Eleccions Municipals                    ,2011,2,5,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,2
M,Eleccions Municipals                    ,2011,2,5,VD             ,VIA DEMOCRÁTICA                                   ,9
M,Eleccions Municipals                    ,2011,2,6,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,0
M,Eleccions Municipals                    ,2011,2,6,CIU            ,CONVERGÈNCIA I UNIÓ                               ,52
M,Eleccions Municipals                    ,2011,2,6,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,13
M,Eleccions Municipals                    ,2011,2,6,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,8
M,Eleccions Municipals                    ,2011,2,6,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,14
M,Eleccions Municipals                    ,2011,2,6,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,2,6,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,45
M,Eleccions Municipals                    ,2011,2,6,PAT            ,PARTIT AVANÇA TERRASSA                            ,6
M,Eleccions Municipals                    ,2011,2,6,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,0
M,Eleccions Municipals                    ,2011,2,6,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,51
M,Eleccions Municipals                    ,2011,2,6,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,106
M,Eleccions Municipals                    ,2011,2,6,PXC            ,PLATAFORMA PER CATALUNYA                          ,19
M,Eleccions Municipals                    ,2011,2,6,PXCAT          ,PARTIT PER CATALUNYA                              ,2
M,Eleccions Municipals                    ,2011,2,6,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,0
M,Eleccions Municipals                    ,2011,2,6,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,0
M,Eleccions Municipals                    ,2011,2,6,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
M,Eleccions Municipals                    ,2011,2,6,VD             ,VIA DEMOCRÁTICA                                   ,0
M,Eleccions Municipals                    ,2011,2,7,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,1
M,Eleccions Municipals                    ,2011,2,7,CIU            ,CONVERGÈNCIA I UNIÓ                               ,20
M,Eleccions Municipals                    ,2011,2,7,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,2
M,Eleccions Municipals                    ,2011,2,7,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,0
M,Eleccions Municipals                    ,2011,2,7,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,3
M,Eleccions Municipals                    ,2011,2,7,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,2,7,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,10
M,Eleccions Municipals                    ,2011,2,7,PAT            ,PARTIT AVANÇA TERRASSA                            ,1
M,Eleccions Municipals                    ,2011,2,7,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,1
M,Eleccions Municipals                    ,2011,2,7,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,41
M,Eleccions Municipals                    ,2011,2,7,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,40
M,Eleccions Municipals                    ,2011,2,7,PXC            ,PLATAFORMA PER CATALUNYA                          ,8
M,Eleccions Municipals                    ,2011,2,7,PXCAT          ,PARTIT PER CATALUNYA                              ,1
M,Eleccions Municipals                    ,2011,2,7,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,2
M,Eleccions Municipals                    ,2011,2,7,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,1
M,Eleccions Municipals                    ,2011,2,7,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
M,Eleccions Municipals                    ,2011,2,7,VD             ,VIA DEMOCRÁTICA                                   ,1
M,Eleccions Municipals                    ,2011,2,8,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,3
M,Eleccions Municipals                    ,2011,2,8,CIU            ,CONVERGÈNCIA I UNIÓ                               ,48
M,Eleccions Municipals                    ,2011,2,8,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,14
M,Eleccions Municipals                    ,2011,2,8,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,5
M,Eleccions Municipals                    ,2011,2,8,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,10
M,Eleccions Municipals                    ,2011,2,8,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,2,8,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,33
M,Eleccions Municipals                    ,2011,2,8,PAT            ,PARTIT AVANÇA TERRASSA                            ,2
M,Eleccions Municipals                    ,2011,2,8,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,0
M,Eleccions Municipals                    ,2011,2,8,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,37
M,Eleccions Municipals                    ,2011,2,8,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,122
M,Eleccions Municipals                    ,2011,2,8,PXC            ,PLATAFORMA PER CATALUNYA                          ,26
M,Eleccions Municipals                    ,2011,2,8,PXCAT          ,PARTIT PER CATALUNYA                              ,4
M,Eleccions Municipals                    ,2011,2,8,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,2
M,Eleccions Municipals                    ,2011,2,8,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,4
M,Eleccions Municipals                    ,2011,2,8,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
M,Eleccions Municipals                    ,2011,2,8,VD             ,VIA DEMOCRÁTICA                                   ,0
M,Eleccions Municipals                    ,2011,2,9,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,3
M,Eleccions Municipals                    ,2011,2,9,CIU            ,CONVERGÈNCIA I UNIÓ                               ,26
M,Eleccions Municipals                    ,2011,2,9,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,6
M,Eleccions Municipals                    ,2011,2,9,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,2
M,Eleccions Municipals                    ,2011,2,9,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,8
M,Eleccions Municipals                    ,2011,2,9,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,2,9,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,28
M,Eleccions Municipals                    ,2011,2,9,PAT            ,PARTIT AVANÇA TERRASSA                            ,1
M,Eleccions Municipals                    ,2011,2,9,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,0
M,Eleccions Municipals                    ,2011,2,9,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,46
M,Eleccions Municipals                    ,2011,2,9,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,127
M,Eleccions Municipals                    ,2011,2,9,PXC            ,PLATAFORMA PER CATALUNYA                          ,11
M,Eleccions Municipals                    ,2011,2,9,PXCAT          ,PARTIT PER CATALUNYA                              ,3
M,Eleccions Municipals                    ,2011,2,9,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,6
M,Eleccions Municipals                    ,2011,2,9,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,1
M,Eleccions Municipals                    ,2011,2,9,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,0
M,Eleccions Municipals                    ,2011,2,9,VD             ,VIA DEMOCRÁTICA                                   ,2
M,Eleccions Municipals                    ,2011,2,10,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,0
M,Eleccions Municipals                    ,2011,2,10,CIU            ,CONVERGÈNCIA I UNIÓ                               ,17
M,Eleccions Municipals                    ,2011,2,10,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,3
M,Eleccions Municipals                    ,2011,2,10,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,5
M,Eleccions Municipals                    ,2011,2,10,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,7
M,Eleccions Municipals                    ,2011,2,10,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,1
M,Eleccions Municipals                    ,2011,2,10,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,29
M,Eleccions Municipals                    ,2011,2,10,PAT            ,PARTIT AVANÇA TERRASSA                            ,4
M,Eleccions Municipals                    ,2011,2,10,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,2
M,Eleccions Municipals                    ,2011,2,10,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,36
M,Eleccions Municipals                    ,2011,2,10,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,86
M,Eleccions Municipals                    ,2011,2,10,PXC            ,PLATAFORMA PER CATALUNYA                          ,21
M,Eleccions Municipals                    ,2011,2,10,PXCAT          ,PARTIT PER CATALUNYA                              ,1
M,Eleccions Municipals                    ,2011,2,10,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,2
M,Eleccions Municipals                    ,2011,2,10,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,0
M,Eleccions Municipals                    ,2011,2,10,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,2
M,Eleccions Municipals                    ,2011,2,10,VD             ,VIA DEMOCRÁTICA                                   ,2
M,Eleccions Municipals                    ,2011,2,11,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,1
M,Eleccions Municipals                    ,2011,2,11,CIU            ,CONVERGÈNCIA I UNIÓ                               ,59
M,Eleccions Municipals                    ,2011,2,11,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,10
M,Eleccions Municipals                    ,2011,2,11,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,10
M,Eleccions Municipals                    ,2011,2,11,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,3
M,Eleccions Municipals                    ,2011,2,11,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,0
M,Eleccions Municipals                    ,2011,2,11,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,36
M,Eleccions Municipals                    ,2011,2,11,PAT            ,PARTIT AVANÇA TERRASSA                            ,0
M,Eleccions Municipals                    ,2011,2,11,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,0
M,Eleccions Municipals                    ,2011,2,11,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,49
M,Eleccions Municipals                    ,2011,2,11,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,126
M,Eleccions Municipals                    ,2011,2,11,PXC            ,PLATAFORMA PER CATALUNYA                          ,14
M,Eleccions Municipals                    ,2011,2,11,PXCAT          ,PARTIT PER CATALUNYA                              ,6
M,Eleccions Municipals                    ,2011,2,11,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,0
M,Eleccions Municipals                    ,2011,2,11,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,2
M,Eleccions Municipals                    ,2011,2,11,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
M,Eleccions Municipals                    ,2011,2,11,VD             ,VIA DEMOCRÁTICA                                   ,2
M,Eleccions Municipals                    ,2011,2,12,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,0
