ID,ACTE,DESCRIPCIO,EMAIL_ACTE,WEB_ACTE,A_CARREC,LLOC,DATA_INI,DATA_FI,GRATUIT,PREU,HORA_INI,HORA_FI,IMATGE,DISTRICTE,TIPUS_ACTE,OBSERVACIONS,CICLE,DESCRIPCIOCICLE,CICLE_DATA_INI,CICLE_DATA_FI,DATA_PUB,X,Y,X_ETRS89,Y_ETRS89,LONGITUD,LATITUD,URL,LOCALITZACIO
92296,"Viure la natura: Sortides amb dinar de Sarró. Sant Quirze Safaja, Bernils, Balma de l Espluga",Sortides/Excursions,gentgran@terrassa.cat                                                                               ,,"CENTRE EXCURSIONISTA DE TERRASSA CET,  CLUB MUNTANYENC, EXCURSIONISTES. CAT",,09/11/2017,,F,14 18 euros                                                                                                                                                                                                                                                    ,07:00:00,,,0,,"Informació i inscripcions: del 9 d octubre al 7 de novembre al servei de Promoció de la Gent Gran, c/ Sant Ildefons, 8 Telèfon 93 788 33 33, de dilluns a divendres de 9 a 14 h.",ACTIVA +60 VIURE LA NATURA                                                                                                                                                                              ,,08/03/2017,21/11/2017,23/02/2017,,,,,,,http://www.terrassa.cat/veureacte?numActe=92296,
92337,Piano Bar i Jam Session,Música,,https://www.facebook.com/photo.php?fbid=1851148988500037&set=a.1482162642065342.1073741827.100008148,CAPITÁN VARGAS,Disco Bar Reina Victoria,05/02/2017,,T,,19:00:00,,,1,,,,,,,03/02/2017,417598.5625,4602094.7500,417504.5796,4601890.5312,2.0106148,41.5644365,http://www.terrassa.cat/veureacte?numActe=92337,"(41.56443646205825, 2.0106148373030477)"
92346,Sessió informativa:  Aspectes a tenir en compte a l hora de crear una empresa ,Cursos,,https://aoberta.terrassa.cat/tramits/fitxa.jsp?id=7801                                              ,DEL SERVEI D EMPRENEDORIA I ECONOMIA SOCIAL,Sala d actes edifici Vapor Gran,07/02/2017,19/12/2017,F,,10:00:00,12:00:00,,1,,,,,,,22/05/2017,417860.3439,4601590.7443,417766.3576,4601386.5228,2.0138230,41.5599243,http://www.terrassa.cat/veureacte?numActe=92346,"(41.55992432184857, 2.0138229696616916)"
92748,"Projecció de la pel.lícula  Mustang , de Deniz Gamze Ergúven, drama (França, 2015)",Dones,,http://www.terrassa.cat/cineforum                                                                   ,,Cinema Catalunya,13/11/2017,,F,Aportació 2 euros                                                                                                                                                                                                                                              ,18:00:00,,,1,,,CINEFÒRUM PER LA IGUALTAT 2017                                                                                                                                                                          ,,20/02/2017,13/11/2017,07/03/2017,417629.2002,4601958.6767,417535.2163,4601754.4575,2.0110009,41.5632141,http://www.terrassa.cat/veureacte?numActe=92748,"(41.56321414145927, 2.011000905809993)"
92995,Exposició:  Seducció d un jardí ,Arts visuals,,https://www.facebook.com/Terrassa-Arts-Visuals-313536398683889/?fref=ts                             ,MERCÈ IBORRA,Casa Soler i Palet,07/10/2017,,T,,09:00:00,,,1,,Inauguració: Dissabte 07 d octubre les 6 de la tarda.,ART TERRASSA 2017                                                                                                                                                                                       ,,02/02/2017,08/01/2018,09/03/2017,417747.9688,4601899.0000,417653.9847,4601694.7798,2.0124333,41.5626889,http://www.terrassa.cat/veureacte?numActe=92995,"(41.56268892500676, 2.012433273213841)"
92999,Exposició:  Egotrip ,Arts visuals,,https://www.facebook.com/Terrassa-Arts-Visuals-313536398683889/?fref=ts                             ,MAHARA STUDIO,Casa Soler i Palet,25/11/2017,,T,,09:00:00,,,1,,Inauguració: Dissabte 25 de novembre a les 6 de la tarda.,ART TERRASSA 2017                                                                                                                                                                                       ,,02/02/2017,08/01/2018,09/03/2017,417747.9688,4601899.0000,417653.9847,4601694.7798,2.0124333,41.5626889,http://www.terrassa.cat/veureacte?numActe=92999,"(41.56268892500676, 2.012433273213841)"
93255,Curs de construcció bàsic de pessebres en diorama per adults,Cursos,,http://pessebres.terrassa.net                                                                       ,,Agrupació de Pessebristes de Terrassa,29/03/2017,15/11/2017,F,120 euros                                                                                                                                                                                                                                                      ,18:30:00,20:30:00,,4,,"Els cursetistes han d ésser necessàriament socis de l entitat, el que comporta el pagament d una quota familiar anual únicament de 25 euros (quota única, anual i que inclou tots els membres de la unitat familiar, és a dir, la parella d adults i tots els fills menors d edat).  Per tal de preparar i organitzar adequadament el curset, agrairem que reserveu plaça abans del dia 24 de març, trucant als telèfons 937836935 ó 656908347, o bé per mail a pessebresterrassa@gmail.com, indicant nom, edat, telèfon i adreça.",,,,,20/03/2017,416890.7500,4601754.8750,416796.7634,4601550.6611,2.0021742,41.5613022,http://www.terrassa.cat/veureacte?numActe=93255,"(41.56130224372802, 2.002174174165737)"
93817,Taller: Estampen una samarreta,Medi ambient,,http://anellaverda.terrassa.cat/                                                                    ,MONITOR/A D EDUCACIÓ AMBIENTAL,Centre d Informació Ambiental Bonvilar - CIAB,05/11/2017,05/11/2017,T,,11:00:00,13:00:00,,6,,Nens i nenes de 4 a 12 anys. Presentar-se al Centre d Informació Ambiental Bonvilar Portar roba vella que es pugui embrutar o una bata,PROGRAMA D ACTIVITATS DE CAP DE SETMANA DEL CENTRE D INFORMACIÓ AMBIENTAL BONVILAR (CIAB) I DE L ANELLA VERDA                                                                                           ,,07/05/2017,26/11/2017,15/05/2017,420636.2530,4603967.6375,420542.2890,4603763.3986,2.0467938,41.5816114,http://www.terrassa.cat/veureacte?numActe=93817,"(41.58161136492933, 2.0467938328328805)"
94101,Exposició temporal de llarga durada: Gabinet de col.leccionista,Patrimoni,museudeterrassa@terrassa.cat                                                                        ,http://www.terrassa.cat/museu                                                                       ,,Museu de Terrassa - Castell Cartoixa Vallparadís,29/06/2017,25/03/2018,F,,10:00:00,19:00:00,,1,,,,,,,31/05/2017,418312.5082,4602121.5125,418218.5266,4601917.2884,2.0191725,41.5647508,http://www.terrassa.cat/veureacte?numActe=94101,"(41.56475079052467, 2.0191724991004683)"
94183,Conferència:  Col.loqui d investigadors en tèxtil i moda ,Conferències,,http://cdmt.cat/event/coloqui-investigadors-novembre/                                               ,,Centre de Documentació i Museu Tèxtil - CDMT,,,F,50 euros                                                                                                                                                                                                                                                       ,,,,1,,,,,,,07/06/2017,418355.8750,4602149.2500,418261.8937,4601945.0256,2.0196888,41.5650050,http://www.terrassa.cat/veureacte?numActe=94183,"(41.56500502790254, 2.0196887629231477)"
94197,"Conferència: Es fan grans, canviem la nostra mirada",Conferències,,https://www.fupar.es/nueva-edicion-del-ciclo-experiencias/                                          ,MÓNICA VÁZQUEZ,Fupar - Fundació President Amat Roumens,20/11/2017,20/11/2017,T,,16:00:00,17:30:00,,5,,,CICLE D EXPERIÈNCIES PER A FAMÍLIES I COMUNITAT 2017                                                                                                                                                    ,,07/06/2017,20/12/2017,07/06/2017,417752.8269,4603419.2953,417658.8543,4603215.0774,2.0122831,41.5763812,http://www.terrassa.cat/veureacte?numActe=94197,"(41.576381233103696, 2.012283119363896)"
94198,Trobada: acomiadem l any en família,Altres activitats,,https://www.fupar.es/nueva-edicion-del-ciclo-experiencias/                                          ,EQUIP DIRECTIU FUPAR,Fupar - Fundació President Amat Roumens,20/12/2017,20/12/2017,T,,16:00:00,17:15:00,,5,,,CICLE D EXPERIÈNCIES PER A FAMÍLIES I COMUNITAT 2017                                                                                                                                                    ,,07/06/2017,20/12/2017,07/06/2017,417752.8269,4603419.2953,417658.8543,4603215.0774,2.0122831,41.5763812,http://www.terrassa.cat/veureacte?numActe=94198,"(41.576381233103696, 2.012283119363896)"
94366,Teatre: Terra Baixa,Teatre,caet@terrassa.cat                                                                                   ,http://www.caet.cat/ca/programacio/item/665-terrabaixa                                              ,LLUÍS HOMAR,Teatre Principal,05/11/2017,,F,19 euros                                                                                                                                                                                                                                                       ,18:00:00,,,1,,"Venda d entrades : Casa Soler i Palet, Taquilles del teatre. Per internet www.ticketea.com i per telèfon al 902 044 226.",TEMPORADA D ARTS ESCÈNIQUES A TERRASSA SETEMBRE-DESEMBRE 2017                                                                                                                                           ,,01/06/2017,30/09/2017,14/06/2017,417813.7813,4602096.8125,417719.7988,4601892.5921,2.0131954,41.5644772,http://www.terrassa.cat/veureacte?numActe=94366,"(41.564477201630936, 2.01319535521956)"
