ï»¿DATA_REFERENCIA,EDAT,SEXE,NIVELL_ESTUDI,POBLACIO
2016,35,Home,Desconegut                    ,8
2011,2,Home,Ensenyament primari incomplert,3
2015,54,Dona,Desconegut                    ,1
2016,2,Home,No aplicable per ser més petit,60
2011,42,Dona,Doctorat i Estudis de postgrau,1
2016,62,Home,Ensenyament primari incomplert,3
2015,57,Home,"Llicenciat Universitari, Arqui",3
2013,64,Home,Arquitecte o Enginyer Tècnic  ,1
2016,7,Dona,No aplicable per ser més petit,27
2011,90,Dona,Ensenyament primari incomplert,1
2016,67,Dona,Ensenyament primari incomplert,2
2016,49,Home,"Batxiller Elemental, Graduat E",15
2011,94,Home,Desconegut                    ,1
2017,36,Home,Formació professional Primer G,1
2012,30,Dona,Sense estudis                 ,2
2015,35,Dona,Arquitecte o Enginyer Tècnic  ,1
2012,31,Home,Batxiller superior. BUP. Batxi,15
2017,43,Dona,Diplomat en Escoles Università,3
2016,55,Dona,Formació professional Primer G,2
2015,68,Dona,"Batxiller Elemental, Graduat E",6
2013,82,Home,Sense estudis                 ,1
2014,66,Dona,Formació professional de Segon,2
2015,10,Dona,Ensenyament primari incomplert,34
2012,36,Dona,Batxiller superior. BUP. Batxi,7
2013,72,Home,Desconegut                    ,1
2014,42,Dona,Ensenyament primari incomplert,9
2015,50,Dona,"Llicenciat Universitari, Arqui",4
2016,41,Dona,Batxiller superior. BUP. Batxi,8
2011,60,Dona,"Batxiller Elemental, Graduat E",5
2011,26,Home,Formació professional de Segon,11
2015,16,Home,"Batxiller Elemental, Graduat E",12
2014,35,Dona,"Batxiller Elemental, Graduat E",33
2015,45,Home,"Llicenciat Universitari, Arqui",4
2012,59,Home,Ensenyament primari incomplert,3
2014,58,Home,Batxiller superior. BUP. Batxi,2
2015,93,Dona,Ensenyament primari incomplert,1
2011,86,Dona,Batxiller superior. BUP. Batxi,1
2014,46,Home,Batxiller superior. BUP. Batxi,4
2016,52,Home,Formació professional de Segon,3
2013,16,Home,Formació professional de Segon,1
2012,47,Home,Ensenyament primari incomplert,5
2013,31,Dona,Formació professional Primer G,8
2013,55,Home,"Llicenciat Universitari, Arqui",2
2012,40,Home,"Batxiller Elemental, Graduat E",36
2012,52,Dona,Ensenyament primari incomplert,7
2014,51,Dona,Batxiller superior. BUP. Batxi,5
2011,86,Dona,No sap llegir ni escriure     ,1
2013,21,Dona,Formació professional de Segon,1
2011,43,Home,Diplomat en Escoles Università,2
2014,19,Dona,Diplomat en Escoles Università,1
2014,39,Home,Sense estudis                 ,2
2015,17,Home,Ensenyament primari incomplert,8
2015,33,Home,"Llicenciat Universitari, Arqui",13
2011,81,Home,No sap llegir ni escriure     ,1
2011,48,Dona,Diplomat en Escoles Università,1
2011,79,Dona,Sense estudis                 ,1
2015,22,Dona,Ensenyament primari incomplert,14
2015,38,Dona,"Llicenciat Universitari, Arqui",13
2014,45,Home,Desconegut                    ,4
2014,44,Dona,Sense estudis                 ,1
2013,26,Home,Formació professional Primer G,7
2012,45,Dona,Formació professional Primer G,2
2013,25,Dona,Altres titulacions mitjanes (A,4
2012,31,Home,Arquitecte o Enginyer Tècnic  ,2
2012,55,Home,Batxiller superior. BUP. Batxi,1
2016,76,Home,Formació professional de Segon,1
2016,34,Home,No sap llegir ni escriure     ,1
2014,6,Dona,No aplicable per ser més petit,28
2012,30,Home,Titulats d estudis superiors n,2
2014,1,Home,No aplicable per ser més petit,43
2014,23,Dona,"Batxiller Elemental, Graduat E",39
2014,21,Home,Desconegut                    ,2
2013,41,Dona,Desconegut                    ,1
2011,31,Home,Diplomat en Escoles Università,4
2014,26,Home,Diplomat en Escoles Università,7
2011,36,Dona,Diplomat en Escoles Università,11
2014,33,Home,Desconegut                    ,12
2013,43,Home,"Llicenciat Universitari, Arqui",7
2015,29,Home,Ensenyament primari incomplert,15
2013,38,Home,Formació professional Primer G,7
2012,57,Dona,Formació professional Primer G,1
2013,48,Dona,"Llicenciat Universitari, Arqui",1
2016,69,Dona,Formació professional de Segon,1
2013,28,Home,Formació professional de Segon,7
2016,64,Home,Formació professional de Segon,1
2013,37,Dona,Altres titulacions mitjanes (A,2
2016,39,Dona,No sap llegir ni escriure     ,1
2014,39,Dona,Batxiller superior. BUP. Batxi,9
2016,87,Dona,Desconegut                    ,1
2012,49,Home,Sense estudis                 ,1
2015,22,Dona,Formació professional Primer G,8
2012,52,Home,"Batxiller Elemental, Graduat E",17
2011,61,Home,Doctorat i Estudis de postgrau,1
2017,71,Dona,"Batxiller Elemental, Graduat E",5
2011,72,Dona,"Batxiller Elemental, Graduat E",2
2017,12,Dona,Ensenyament primari incomplert,14
2012,40,Dona,Ensenyament primari incomplert,10
2012,54,Dona,Sense estudis                 ,1
2012,71,Dona,Ensenyament primari incomplert,4
2016,39,Dona,Titulats d estudis superiors n,1
2012,32,Home,Desconegut                    ,7
2011,8,Home,"Batxiller Elemental, Graduat E",2
2017,24,Dona,Ensenyament primari incomplert,2
2016,34,Home,Titulats d estudis superiors n,1
2017,72,Home,Altres titulacions mitjanes (A,1
2013,83,Home,No sap llegir ni escriure     ,1
2016,60,Home,Batxiller superior. BUP. Batxi,4
2015,59,Home,Arquitecte o Enginyer Tècnic  ,1
2012,33,Home,"Batxiller Elemental, Graduat E",46
2011,24,Dona,Diplomat en Escoles Università,12
2014,25,Home,No sap llegir ni escriure     ,1
2012,43,Home,Arquitecte o Enginyer Tècnic  ,1
2012,6,Home,No aplicable per ser més petit,31
2012,66,Home,Ensenyament primari incomplert,5
2013,92,Home,Ensenyament primari incomplert,1
2013,9,Home,Ensenyament primari incomplert,16
2014,33,Home,Arquitecte o Enginyer Tècnic  ,2
2011,84,Dona,"Batxiller Elemental, Graduat E",3
2016,89,Dona,"Batxiller Elemental, Graduat E",2
2013,57,Dona,Diplomat en Escoles Università,2
2014,63,Home,Sense estudis                 ,1
2016,8,Dona,No sap llegir ni escriure     ,1
2013,36,Dona,"Llicenciat Universitari, Arqui",10
2013,72,Dona,Desconegut                    ,2
2017,19,Home,Ensenyament primari incomplert,6
2013,19,Home,Formació professional Primer G,5
2014,47,Dona,Formació professional Primer G,5
2011,72,Dona,Sense estudis                 ,2
2016,46,Dona,Sense estudis                 ,1
2013,31,Home,"Llicenciat Universitari, Arqui",12
2017,31,Home,Ensenyament primari incomplert,9
2013,80,Home,Ensenyament primari incomplert,1
2017,87,Home,Desconegut                    ,1
2016,32,Dona,No sap llegir ni escriure     ,1
2013,24,Dona,"Llicenciat Universitari, Arqui",12
2014,87,Dona,"Batxiller Elemental, Graduat E",4
2013,85,Dona,Ensenyament primari incomplert,2
2011,20,Home,"Batxiller Elemental, Graduat E",30
2016,53,Dona,Batxiller superior. BUP. Batxi,1
2017,90,Home,"Batxiller Elemental, Graduat E",1
2014,2,Dona,Desconegut                    ,1
2013,85,Dona,"Batxiller Elemental, Graduat E",6
2016,48,Home,Batxiller superior. BUP. Batxi,3
2012,54,Home,Ensenyament primari incomplert,5
2016,26,Home,"Llicenciat Universitari, Arqui",19
2012,59,Dona,Ensenyament primari incomplert,4
2012,20,Home,Desconegut                    ,1
2013,56,Dona,Altres titulacions mitjanes (A,1
2014,56,Dona,Sense estudis                 ,2
2014,16,Dona,"Batxiller Elemental, Graduat E",17
2017,19,Home,"Batxiller Elemental, Graduat E",7
2012,45,Home,"Batxiller Elemental, Graduat E",17
2013,2,Dona,Ensenyament primari incomplert,3
2011,60,Dona,Sense estudis                 ,1
2012,66,Home,Formació professional de Segon,2
2011,40,Home,"Llicenciat Universitari, Arqui",13
2013,73,Dona,"Batxiller Elemental, Graduat E",2
2014,51,Home,Sense estudis                 ,1
2017,30,Dona,Arquitecte o Enginyer Tècnic  ,1
2011,31,Dona,Arquitecte o Enginyer Tècnic  ,2
2015,77,Home,Sense estudis                 ,1
2011,58,Dona,Desconegut                    ,1
2011,36,Home,Formació professional Primer G,5
2014,47,Home,"Batxiller Elemental, Graduat E",18
2015,60,Dona,Diplomat en Escoles Università,3
2013,73,Dona,Ensenyament primari incomplert,5
2012,50,Home,Batxiller superior. BUP. Batxi,7
2012,30,Dona,Titulats d estudis superiors n,1
2012,88,Home,Formació professional Primer G,1
2012,55,Dona,Batxiller superior. BUP. Batxi,1
2011,90,Home,Ensenyament primari incomplert,2
2011,83,Dona,Ensenyament primari incomplert,1
2011,43,Dona,Arquitecte o Enginyer Tècnic  ,1
2015,87,Dona,"Batxiller Elemental, Graduat E",1
2016,37,Home,"Batxiller Elemental, Graduat E",48
2011,78,Home,Ensenyament primari incomplert,2
2015,85,Home,Desconegut                    ,1
2015,22,Home,Formació professional Primer G,4
2011,30,Dona,Altres titulacions mitjanes (A,3
2016,50,Dona,Formació professional Primer G,1
2014,61,Dona,Formació professional de Segon,1
2011,29,Dona,Formació professional Primer G,3
2011,28,Home,"Llicenciat Universitari, Arqui",23
2011,24,Home,Formació professional Primer G,8
2011,33,Dona,"Llicenciat Universitari, Arqui",14
2017,68,Dona,Desconegut                    ,1
2016,18,Dona,"Batxiller Elemental, Graduat E",24
2016,28,Home,Desconegut                    ,7
2017,12,Home,Formació professional Primer G,1
2012,9,Dona,"Batxiller Elemental, Graduat E",3
2015,67,Home,Diplomat en Escoles Università,2
2016,65,Home,Sense estudis                 ,1
2011,42,Dona,Altres titulacions mitjanes (A,1
2014,35,Home,"Batxiller Elemental, Graduat E",41
2015,2,Home,Desconegut                    ,1
2016,27,Dona,Titulats d estudis superiors n,1
2011,0,Dona,Ensenyament primari incomplert,1
2016,74,Dona,Formació professional Primer G,1
2013,44,Dona,Titulats d estudis superiors n,1
2011,21,Dona,"Llicenciat Universitari, Arqui",2
2016,43,Dona,Ensenyament primari incomplert,7
2015,75,Dona,"Batxiller Elemental, Graduat E",3
2011,50,Home,Arquitecte o Enginyer Tècnic  ,1
2014,73,Dona,Formació professional de Segon,1
2015,38,Home,"Llicenciat Universitari, Arqui",10
2017,79,Home,Sense estudis                 ,1
2012,84,Dona,Desconegut                    ,2
2011,79,Home,Sense estudis                 ,1
2013,21,Home,"Batxiller Elemental, Graduat E",29
2011,71,Dona,Ensenyament primari incomplert,6
2017,17,Dona,Formació professional Primer G,1
2012,28,Home,Formació professional de Segon,7
2013,35,Home,Ensenyament primari incomplert,19
2016,18,Home,"Batxiller Elemental, Graduat E",19
2017,76,Home,Ensenyament primari incomplert,1
2016,21,Home,"Llicenciat Universitari, Arqui",1
2015,37,Dona,"Batxiller Elemental, Graduat E",29
2016,16,Home,Desconegut                    ,2
2011,43,Home,Formació professional Primer G,6
2017,60,Dona,Altres titulacions mitjanes (A,1
2013,26,Home,Diplomat en Escoles Università,3
2017,33,Dona,Doctorat i Estudis de postgrau,1
2011,36,Home,Diplomat en Escoles Università,5
2014,51,Dona,Sense estudis                 ,1
2013,38,Dona,Formació professional Primer G,4
2014,23,Dona,Ensenyament primari incomplert,12
2013,32,Home,Titulats d estudis superiors n,1
2014,32,Dona,Titulats d estudis superiors n,1
2015,24,Home,Ensenyament primari incomplert,11
2011,10,Home,Sense estudis                 ,1
2011,22,Dona,Batxiller superior. BUP. Batxi,21
2016,64,Dona,Formació professional de Segon,1
2013,23,Home,Formació professional de Segon,7
2012,40,Home,Ensenyament primari incomplert,8
2015,31,Dona,"Llicenciat Universitari, Arqui",21
2015,21,Home,Desconegut                    ,1
2017,33,Dona,"Llicenciat Universitari, Arqui",3
2011,31,Home,Formació professional Primer G,14
2017,78,Dona,"Batxiller Elemental, Graduat E",1
2013,38,Home,Diplomat en Escoles Università,5
2012,56,Home,Sense estudis                 ,1
2013,23,Home,Ensenyament primari incomplert,10
2012,28,Home,Ensenyament primari incomplert,18
2015,9,Home,Desconegut                    ,2
2015,11,Home,"Batxiller Elemental, Graduat E",1
2015,22,Dona,Diplomat en Escoles Università,5
2012,40,Home,Formació professional de Segon,7
2011,24,Home,Diplomat en Escoles Università,4
2015,36,Home,Ensenyament primari incomplert,24
2014,35,Dona,Formació professional de Segon,8
2012,67,Dona,Batxiller superior. BUP. Batxi,1
2016,22,Home,Batxiller superior. BUP. Batxi,8
2015,34,Dona,Diplomat en Escoles Università,11
2014,23,Dona,Formació professional de Segon,5
2014,40,Home,Formació professional Primer G,5
2015,20,Home,Sense estudis                 ,1
2011,66,Home,"Llicenciat Universitari, Arqui",1
2017,61,Home,Desconegut                    ,1
2014,80,Home,Ensenyament primari incomplert,3
2015,23,Home,"Batxiller Elemental, Graduat E",30
2017,76,Home,"Batxiller Elemental, Graduat E",2
2014,33,Home,Diplomat en Escoles Università,10
2016,31,Home,Ensenyament primari incomplert,15
2017,67,Dona,Batxiller superior. BUP. Batxi,1
2013,35,Home,Formació professional de Segon,10
2013,36,Home,"Llicenciat Universitari, Arqui",8
2016,41,Home,Titulats d estudis superiors n,1
2014,20,Dona,Batxiller superior. BUP. Batxi,10
2013,24,Home,"Llicenciat Universitari, Arqui",6
2017,31,Dona,Ensenyament primari incomplert,3
2013,18,Dona,Sense estudis                 ,2
2016,36,Dona,Formació professional Primer G,7
2012,27,Dona,Desconegut                    ,2
2014,45,Home,Diplomat en Escoles Università,1
2013,80,Dona,"Batxiller Elemental, Graduat E",6
2013,47,Home,Formació professional de Segon,1
2014,24,Dona,"Llicenciat Universitari, Arqui",15
2015,48,Home,Ensenyament primari incomplert,11
2012,28,Home,"Llicenciat Universitari, Arqui",14
2012,23,Dona,Sense estudis                 ,1
2016,43,Home,Ensenyament primari incomplert,12
2011,30,Home,Doctorat i Estudis de postgrau,4
2016,72,Dona,Batxiller superior. BUP. Batxi,1
2014,73,Home,"Batxiller Elemental, Graduat E",3
2014,68,Home,Ensenyament primari incomplert,1
2012,35,Dona,Sense estudis                 ,1
2015,70,Dona,Sense estudis                 ,2
2015,26,Home,Doctorat i Estudis de postgrau,4
2015,51,Dona,Titulats d estudis superiors n,1
2013,66,Home,"Batxiller Elemental, Graduat E",8
2011,26,Dona,Ensenyament primari incomplert,19
2016,56,Dona,"Batxiller Elemental, Graduat E",13
2013,20,Home,Batxiller superior. BUP. Batxi,15
2012,36,Home,Batxiller superior. BUP. Batxi,12
2011,34,Home,Sense estudis                 ,2
2017,17,Home,Batxiller superior. BUP. Batxi,1
2012,39,Dona,Desconegut                    ,1
2014,52,Home,Formació professional Primer G,2
2015,31,Dona,Formació professional de Segon,14
2016,29,Dona,Diplomat en Escoles Università,11
2017,34,Home,Altres titulacions mitjanes (A,1
2012,21,Home,"Batxiller Elemental, Graduat E",38
2017,31,Home,Diplomat en Escoles Università,3
2011,18,Home,Desconegut                    ,1
2016,64,Dona,"Llicenciat Universitari, Arqui",1
2013,78,Dona,Ensenyament primari incomplert,7
2013,84,Dona,Desconegut                    ,1
2014,64,Home,Desconegut                    ,1
2011,41,Dona,"Batxiller Elemental, Graduat E",17
2017,43,Dona,Ensenyament primari incomplert,3
2013,92,Dona,"Batxiller Elemental, Graduat E",1
2015,64,Home,"Llicenciat Universitari, Arqui",4
2016,30,Home,"Batxiller Elemental, Graduat E",45
2016,33,Home,Formació professional de Segon,10
2015,49,Dona,"Batxiller Elemental, Graduat E",13
2015,38,Home,Doctorat i Estudis de postgrau,2
2016,60,Dona,Batxiller superior. BUP. Batxi,1
2015,48,Home,Formació professional Primer G,4
2014,66,Dona,Desconegut                    ,2
2015,43,Dona,Formació professional de Segon,2
2015,58,Dona,Sense estudis                 ,3
2017,29,Home,Batxiller superior. BUP. Batxi,7
2016,41,Dona,Diplomat en Escoles Università,3
2014,69,Home,"Llicenciat Universitari, Arqui",1
2014,78,Dona,Desconegut                    ,1
2014,61,Home,"Batxiller Elemental, Graduat E",12
2011,32,Dona,Desconegut                    ,8
2012,13,Home,Desconegut                    ,1
2012,24,Home,Batxiller superior. BUP. Batxi,12
2017,31,Dona,Formació professional Primer G,4
2015,74,Dona,Ensenyament primari incomplert,3
2013,9,Dona,"Batxiller Elemental, Graduat E",3
2016,52,Dona,"Llicenciat Universitari, Arqui",5
2013,75,Home,Sense estudis                 ,1
2011,27,Home,"Batxiller Elemental, Graduat E",48
2013,66,Dona,Ensenyament primari incomplert,5
2016,33,Home,Doctorat i Estudis de postgrau,3
2016,44,Dona,"Batxiller Elemental, Graduat E",18
2011,14,Dona,Ensenyament primari incomplert,18
2013,78,Home,"Batxiller Elemental, Graduat E",3
2016,22,Dona,Diplomat en Escoles Università,5
2014,52,Home,Desconegut                    ,1
2011,53,Dona,"Batxiller Elemental, Graduat E",14
2015,29,Home,Formació professional Primer G,12
2014,32,Home,Sense estudis                 ,3
2016,24,Home,Ensenyament primari incomplert,9
2015,24,Dona,Formació professional de Segon,9
2013,11,Dona,Sense estudis                 ,1
2014,4,Home,Ensenyament primari incomplert,12
2015,3,Dona,Ensenyament primari incomplert,6
2014,25,Home,Altres titulacions mitjanes (A,1
2011,51,Dona,Desconegut                    ,1
2011,59,Home,Formació professional de Segon,1
2015,86,Dona,Ensenyament primari incomplert,4
2012,62,Dona,Batxiller superior. BUP. Batxi,2
2015,52,Home,"Llicenciat Universitari, Arqui",2
2014,68,Dona,"Batxiller Elemental, Graduat E",7
2014,31,Dona,"Llicenciat Universitari, Arqui",10
2011,39,Home,"Batxiller Elemental, Graduat E",35
2013,54,Dona,Ensenyament primari incomplert,4
2011,23,Dona,Altres titulacions mitjanes (A,3
2016,45,Home,Formació professional de Segon,10
2013,57,Dona,No sap llegir ni escriure     ,1
2014,66,Home,"Batxiller Elemental, Graduat E",7
2016,35,Dona,Desconegut                    ,4
2017,71,Home,"Batxiller Elemental, Graduat E",1
2011,71,Home,Ensenyament primari incomplert,2
2015,28,Home,Arquitecte o Enginyer Tècnic  ,1
2011,74,Home,No sap llegir ni escriure     ,1
2016,46,Home,No sap llegir ni escriure     ,1
2011,55,Dona,Diplomat en Escoles Università,1
2012,26,Dona,Arquitecte o Enginyer Tècnic  ,1
2011,59,Home,Ensenyament primari incomplert,1
2014,42,Home,"Batxiller Elemental, Graduat E",24
2014,19,Dona,Formació professional Primer G,4
2016,23,Dona,Desconegut                    ,7
2015,41,Home,Formació professional Primer G,9
2011,65,Dona,"Batxiller Elemental, Graduat E",4
2012,14,Home,"Batxiller Elemental, Graduat E",11
2014,39,Dona,Altres titulacions mitjanes (A,1
2015,45,Home,Doctorat i Estudis de postgrau,2
2011,71,Home,Formació professional de Segon,1
