NOM,DOMICILISOCIAL,TELEFON,EMAIL,WEB,CATEGORIA,LATITUD,LONGITUD,LOCATION,ENLLACDIRECTORI,icon
Enredos 2 Unisex,"carrer sant isidre, 75, 08850 Gavà",936388552 ,,,Serveis,41.307915,2.002844,"(41.307915, 2.002844)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4752,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Mobles Gaudi,"carrer sant isidre, 81, 08850 Gavà",936380783 ,,,Equipament de la llar,41.308052,2.002795,"(41.308052, 2.002795)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4046,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Perruqueria canina Maribel Font,"carrer sant joan, 1, 08850 Gavà",937499650 ,mpintos1969@yahoo.es,,Serveis,41.304295,2.002098,"(41.304295, 2.002098)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5200,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Reparació de Calçat David,"carrer sant joan, 15, 08850 Gavà",936626565 615430695,sully_64@hotmail.es,,Serveis,41.30523,2.001936,"(41.30523, 2.001936)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4148,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Gráficas Sánchez,"carrer sant joan, 21, 08850 Gavà", ,manuel@grsanchez.com,,Serveis,41.305477,2.001859,"(41.305477, 2.001859)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3955,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
La Chiquitita Vintage,"carrer sant joan, 3, 08850 Gavà",931295253 ,lachiquititavintage@yahoo.es,http://lachiquitita.com,Equipament de la persona,41.305187,2.001948,"(41.305187, 2.001948)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=981,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Petit Mercat,"carrer sant joan, 3, 08850 Gavà",622030606 ,,,Alimentació (quotidià alimentari),41.305187,2.001948,"(41.305187, 2.001948)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4300,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
El Petit Mercat,"carrer sant joan, 3, 08850 Gavà", ,rafigarcia1967@gmail.com,,Alimentació (quotidià alimentari),41.305187,2.001948,"(41.305187, 2.001948)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4940,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Rosell Roca, SL","carrer sant josep oriol, 10, 08850 Gavà",936620476 607225422,,,Equipament de la llar,41.304058,2.002345,"(41.304058, 2.002345)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4944,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Laura Beauty Salon,"carrer sant josep oriol, 2, 08850 Gavà",648241813 ,ceballos418@gmail.com,,Serveis,41.303566,2.002491,"(41.303566, 2.002491)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4766,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Restaurant Sabors,"carrer sant josep oriol, 2, 08850 Gavà",932506214 ,,,Restaurant,41.303566,2.002491,"(41.303566, 2.002491)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3101,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Charcutería Barrero,"carrer sant josep oriol, 2, 08850 Gavà",936389722 692215811,charcuteriabarrero@hotmail.com,,Alimentació (quotidià alimentari),41.303566,2.002491,"(41.303566, 2.002491)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4339,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Charcutería Barrero,"carrer sant josep oriol, 2, 08850 Gavà",936389722 692215811,charcuteriabarrero@hotmail.com,,Alimentació (quotidià alimentari),41.303566,2.002491,"(41.303566, 2.002491)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=1957,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Deseos,"carrer sant josep oriol, 2, 08850 Gavà", 606614584,,,Alimentació (quotidià alimentari),41.303566,2.002491,"(41.303566, 2.002491)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4927,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Club del Café Novell,"carrer sant josep oriol, 2, 08850 Gavà",936625191 678798909,,,Bar,41.303566,2.002491,"(41.303566, 2.002491)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3833,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Entrepans,"carrer sant josep oriol, 4, 08850 Gavà",936622424 656831800,,,Alimentació (quotidià alimentari),41.30361,2.002468,"(41.30361, 2.002468)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3880,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Podoesport,"carrer sant josep oriol, 7, 08850 Gavà",936621162 ,info@podoesport.com ,http://www.podoesport.com,Serveis,41.30376,2.002399,"(41.30376, 2.002399)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4663,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Amat Torne,"carrer sant josep oriol, 7, 08850 Gavà",936624111 ,,,Lleure i cultura,41.30376,2.002399,"(41.30376, 2.002399)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5135,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Casa Textil,"carrer sant josep oriol, 8, 08850 Gavà",936336246 610525736,casa.textil@hotmail.com,,Equipament de la llar,41.304592,2.002104,"(41.304592, 2.002104)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4317,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Gran Bazar ,"carrer sant lluís, 15, 08850 Gavà", 650019716,plzacatalunya@qq.com,,Comerç Mix,41.30765,1.998586,"(41.30765, 1.998586)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4948,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
La Font Groga,"carrer sant lluís, 25-27, 08850 Gavà",936384117 607704543,,,Lleure i cultura,41.30765,1.998586,"(41.30765, 1.998586)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4005,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Decoración y Lencería Sánchez,"carrer sant lluís, 3-5-7, 08850 Gavà",936623211 ,,,Equipament de la llar,41.30765,1.998586,"(41.30765, 1.998586)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3851,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Mabel Gestión Inmobiliaria,"carrer sant lluís, 36, 08850 Gavà",935199550 647084069,mabelgestio@gmail.com,http://www.mabelgestio.com,Immobiliari,41.30317,2.003213,"(41.30317, 2.003213)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4711,http://continguts.intra.gavaciutat.net/documents/76203/2268237/serveis.png
El Metropost,"carrer sant lluís, 36, 08850 Gavà",937687886 ,info@elmetropost.com,http://www.elmetropost.com,Serveis,41.30317,2.003213,"(41.30317, 2.003213)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5298,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Auto Talleres 2000 - Taller,"carrer sant lluís, 42, 08850 Gavà",936628311 ,info@autotalleres2000.com,http://www.autotaller2000.com,Serveis,41.307243,1.997179,"(41.307243, 1.997179)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5144,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Autotaller 2000, SCP","carrer sant lluís, 42, 08850 Gavà",936628311 637537317,info@autotalleres2000.com,http://autotaller2000.com,Serveis,41.307243,1.997179,"(41.307243, 1.997179)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4750,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Taller Megaturbo, SL","carrer sant lluís, 42, 08850 Gavà",936620454 ,,,Serveis,41.307243,1.997179,"(41.307243, 1.997179)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4221,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Estanc Gavà 2 ,"carrer sant lluís, 45, 08850 Gavà",936383638 ,,,Alimentació (quotidià alimentari),41.30317,2.003213,"(41.30317, 2.003213)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4954,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Narciso Condeminas Frigole,"avinguda diagonal, 18, 08850 Gavà", ,,,Serveis,41.30509,1.997014,"(41.30509, 1.997014)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5462,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Estanc Gavà 8,"avinguda diagonal, 18, 08850 Gavà",936383070 628037740,maifran1@hotmail.com,,Alimentació (quotidià alimentari),41.30509,1.997014,"(41.30509, 1.997014)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3890,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Global Inmobiliaria Villamar,"avinguda diagonal, 21, 08850 Gavà",936333985 ,villamar.inmobiliaria@gmail.com,http://www.villamar.es,Serveis,41.304947,1.997106,"(41.304947, 1.997106)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4827,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Caprabo,"avinguda eramprunyà, 4, 08850 Gavà",936382396 ,,,Alimentació (quotidià alimentari),41.309334,2.000036,"(41.309334, 2.000036)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4699,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
SOL CAFÉ,"avinguda joan carles i, s/n, 08850 Gavà", ,,,Bar Musical,41.298878,2.00314,"(41.298878, 2.00314)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=628,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Casa de Aragón ,"avinguda mas sellarès, 26, 08850 Gavà",936627403 ,info@casadearagon.es,http://www.casadearagon.es,Turisme - Cultura - Oci,41.305996,2.00929,"(41.305996, 2.00929)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5514,http://continguts.intra.gavaciutat.net/documents/76203/2268237/serveis.png
Bar Casa Aragón,"avinguda mas sellarès, 26, 08850 Gavà",936627403 ,,,Restaurant,41.305996,2.00929,"(41.305996, 2.00929)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=1787,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Bar Casa Aragón,"avinguda mas sellarès, 26, 08850 Gavà",936627403 ,,,Restaurant,41.305996,2.00929,"(41.305996, 2.00929)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=1930,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Basar Gaudí,"carrer antoni gaudí, 8, 08850 Gavà",936388362 ,,,Comerç Mix,41.307865,2.003866,"(41.307865, 2.003866)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4841,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
She & He Estilistas,"carrer antoni gaudí, 8, 08850 Gavà",936336449 658302514,yolymiyoly@hotmail.com,,Serveis,41.307865,2.003866,"(41.307865, 2.003866)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4842,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Bar Restaurante El Rincón de la Tortilla,"carrer artur costa, 51, 08850 Gavà",936625750 ,,,Bar - Restaurant,41.30334,2.006121,"(41.30334, 2.006121)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3768,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Kauai Gava Mar,"carrer calafell, 25-27, 08850 Gavà",936451188 ,eventoskauai@gmail.com,http://kauaigava.com,Bar - Restaurant,41.26635,2.007065,"(41.26635, 2.007065)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=1024,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Colchonería Gavafels,"carrer colomeres, 129, 08850 Gavà",936629256 658926155,gavafels@hotmail.com,http://www.colchoneriagavafels.com,Equipament de la llar,41.30712,1.999341,"(41.30712, 1.999341)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3835,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
BLAN B ,"carrer colomeres, 135, 08850 Gavà",632024278 ,WAHYIDINNE@GMAIL.COM,,Salut - Bellesa - Centres esportius,41.30739,1.99921,"(41.30739, 1.99921)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5496,http://continguts.intra.gavaciutat.net/documents/76203/2268237/serveis.png
Amal Sadek,"carrer colomeres, 135, 08850 Gavà", ,,,Serveis,41.30739,1.99921,"(41.30739, 1.99921)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5435,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
La Merceria,"carrer colomeres, 135, 08850 Gavà",936384809 ,,,Equipament de la persona,41.30739,1.99921,"(41.30739, 1.99921)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4006,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Sajid Rafic,"carrer colomeres, 135, 08850 Gavà", ,,,Alimentació (quotidià alimentari),41.30739,1.99921,"(41.30739, 1.99921)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5378,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Yolanda Ruiz Romero,"carrer colomeres, 54, 08850 Gavà", ,,,Equipament de la llar,41.304264,2.000734,"(41.304264, 2.000734)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5426,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Kings JDM, SCP","carrer f. pi i margall, 52, 08850 Gavà", ,,,Taller mecànic - Reparacions - Concessionari,41.30796,1.996434,"(41.30796, 1.996434)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5471,http://continguts.intra.gavaciutat.net/documents/76203/2268237/serveis.png
"Carpintería Metàlica J. García, SL","carrer f. pi i margall, 71, 08850 Gavà",936629241 ,j-garciabcn@hotmail.com,,Serveis,41.307697,1.997156,"(41.307697, 1.997156)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3811,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
"Carpintería Metàlica J. García, SL","carrer f. pi i margall, 71, 08850 Gavà",936629241 ,j-garciabcn@hotmail.com,,Serveis,41.307697,1.997156,"(41.307697, 1.997156)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=1949,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Forn de Pa Fina,"carrer f. pi i margall, 97, 08850 Gavà",936383676 ,,,Alimentació (quotidià alimentari),41.30774,1.995856,"(41.30774, 1.995856)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4731,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Vikas Autoservei,"carrer f. pi i margall, 97, 08850 Gavà",680120479 ,,,Alimentació (quotidià alimentari),41.30774,1.995856,"(41.30774, 1.995856)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4723,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Colmado Express,"carrer f. pi i margall, 97, 08850 Gavà", 637582562,,,Alimentació (quotidià alimentari),41.30774,1.995856,"(41.30774, 1.995856)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4784,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Bar Restaurant Cassandra,"carrer guifré el pelós, 2, 08850 Gavà",936626930 627731962,restcassandra@gmail.com,,Bar - Restaurant,41.307056,1.995755,"(41.307056, 1.995755)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3767,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Only Nails,"carrer jaume i, 1, 08850 Gavà", 616699832,andrea_gava91@hotmail.com,,Salut - Bellesa - Centres esportius,41.31595,2.026624,"(41.31595, 2.026624)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=623,http://continguts.intra.gavaciutat.net/documents/76203/2268237/serveis.png
Cafeteria Monjo's,"carrer jaume i, 1, 08850 Gavà",936334599 ,,,Bar,41.31595,2.026624,"(41.31595, 2.026624)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4703,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
Restaurant Major Trentasis,"carrer major, 36, 08850 Gavà",936626652 ,restaurant@major36.com,http://www.major36.com,Restaurant,41.304836,2.005612,"(41.304836, 2.005612)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4182,http://continguts.intra.gavaciutat.net/documents/76203/2268237/restauracio.png
"Installscaler, SL","carrer manuel de falla, 11, 08850 Gavà", 607320023,,,Equipament de la llar,41.307,1.994583,"(41.307, 1.994583)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=5099,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Festella,"carrer manuel de falla, 7, 08850 Gavà", 669802021,lafestella@gmail.com,,Sense classificar,41.305637,1.9955,"(41.305637, 1.9955)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=2181,http://continguts.intra.gavaciutat.net/documents/76203/2268237/serveis.png
El portal de la Lluna,"carrer manuel de falla, 7, 08850 Gavà",936622560 619478141,,,Serveis,41.305637,1.9955,"(41.305637, 1.9955)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4661,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
Centre Dental Balmes,"carrer manuel de falla, 7, 08850 Gavà",936388181 649912884,jbulness@yahoo.es,http://www.centredentalbulnes.com,Lleure i cultura,41.305637,1.9955,"(41.305637, 1.9955)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=3828,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
l'Aula de Dansa,"carrer marc grau, 9, 08850 Gavà",936382449 ,l.aula@auladansa.com,http://www.auladedansa.com,Serveis,41.30718,2.004027,"(41.30718, 2.004027)",http://portals.ajuntament.gava.cat/scdirectorimunicipal/app.html?id=4307,http://continguts.intra.gavaciutat.net/documents/76203/2268237/comerc.png
