CODI_DIVISIO_TERRITORIAL;TIPUS_VEHICLE;CODI_TIPUS_VEHICLE;ANTIGUETAT;POTENCIA_FISCAL;CILINDRADA;PLACES;CARREGA_UTIL;MARCA;NRE_VEHICLES
D-01;Turisme;TURISMO                 ;  12;8;;0;0;Toyota;1
D-01;Turisme;TURISMO                 ;  12;9;;0;0;Peugeot;1
D-01;Turisme;TURISMO                 ;  12;9;;0;0;Volkswagen;2
D-01;Turisme;TURISMO                 ;  12;10;;0;0;Citroen;3
D-01;Turisme;TURISMO                 ;  12;10;;0;0;Fiat;3
D-01;Turisme;TURISMO                 ;  12;10;;0;0;Hyundai;1
D-01;Turisme;TURISMO                 ;  12;10;;0;0;Renault;3
D-01;Turisme;TURISMO                 ;  12;10;;0;0;Seat;14
D-01;Turisme;TURISMO                 ;  12;11;;0;0;Audi;3
D-01;Turisme;TURISMO                 ;  12;11;;0;0;Daewoo;1
D-01;Turisme;TURISMO                 ;  12;11;;0;0;Ford;5
D-01;Turisme;TURISMO                 ;  12;11;;0;0;Kia;1
D-01;Turisme;TURISMO                 ;  12;11;;0;0;Nissan;2
D-01;Turisme;TURISMO                 ;  12;11;;0;0;Opel;8
D-01;Turisme;TURISMO                 ;  12;11;;0;0;Peugeot;4
D-01;Turisme;TURISMO                 ;  12;11;;0;0;Renault;5
D-01;Turisme;TURISMO                 ;  12;11;;0;0;Toyota;3
D-01;Turisme;TURISMO                 ;  12;11;;0;0;Volkswagen;4
D-01;Turisme;TURISMO                 ;  12;12;;0;0;Bmw;3
D-01;Turisme;TURISMO                 ;  12;12;;0;0;Citroen;1
D-01;Turisme;TURISMO                 ;  12;12;;0;0;Fiat;3
D-01;Turisme;TURISMO                 ;  12;12;;0;0;Peugeot;4
D-01;Turisme;TURISMO                 ;  12;12;;0;0;Seat;27
D-01;Turisme;TURISMO                 ;  12;12;;0;0;Volkswagen;13
D-01;Turisme;TURISMO                 ;  12;12;;0;0;Volvo;3
D-01;Turisme;TURISMO                 ;  12;13;;0;0;Chrysler;1
D-01;Turisme;TURISMO                 ;  12;13;;0;0;Hyundai;1
D-01;Turisme;TURISMO                 ;  12;13;;0;0;Mercedes benz;3
D-01;Turisme;TURISMO                 ;  12;13;;0;0;Opel;13
D-01;Turisme;TURISMO                 ;  12;13;;0;0;Renault;2
D-01;Turisme;TURISMO                 ;  12;13;;0;0;Saab;1
D-01;Turisme;TURISMO                 ;  12;14;;0;0;Mercedes benz;1
D-01;Turisme;TURISMO                 ;  12;14;;0;0;Nissan;6
D-01;Turisme;TURISMO                 ;  12;17;;0;0;Nissan;1
D-01;Turisme;TURISMO                 ;  12;27;;0;0;Audi;1
D-01;Turisme;TURISMO                 ;  13;5;;0;0;;1
D-01;Turisme;TURISMO                 ;  13;9;;0;0;Fiat;1
D-01;Turisme;TURISMO                 ;  13;9;;0;0;Opel;2
D-01;Turisme;TURISMO                 ;  13;9;;0;0;Renault;1
D-01;Turisme;TURISMO                 ;  13;9;;0;0;Seat;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   4;0; 501-750;0;0;Ducati;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   4;0; 501-750;0;0;Kawasaki;2
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   4;0; 501-750;0;0;Suzuki;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   4;0; 75-125;0;0;Gilera;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   4;0; 75-125;0;0;Kymco;2
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   4;0; 75-125;0;0;Peugeot;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   4;0; 75-125;0;0;Piaggio;3
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   4;0; 75-125;0;0;Suzuki;2
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   5;0; 126-200;0;0;Honda;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   5;0; 210-250;0;0;Suzuki;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   5;0; 210-250;0;0;Yamaha;3
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   5;0; 301-500;0;0;Piaggio;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   5;0; 301-500;0;0;Suzuki;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   5;0; 501-750;0;0;Suzuki;3
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   5;0; 75-125;0;0;Gilera;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   5;0; 75-125;0;0;Piaggio;3
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   5;0;<75;0;0;Yamaha;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   5;0;>750;0;0;Bmw;2
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   5;0;>750;0;0;Suzuki;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   6;0; 501-750;0;0;Kawasaki;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   6;0; 501-750;0;0;Yamaha;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   6;0; 75-125;0;0;Kymco;2
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   6;0; 75-125;0;0;Suzuki;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   6;0;>750;0;0;Harley davidson;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   7;0; 126-200;0;0;Honda;2
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   7;0; 501-750;0;0;Kawasaki;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   7;0; 501-750;0;0;Suzuki;2
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   7;0; 75-125;0;0;Aprilia;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   7;0;<75;0;0;Piaggio;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   7;0;<75;0;0;Yamaha;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   7;0;>750;0;0;Harley davidson;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   8;0; 126-200;0;0;;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   8;0; 126-200;0;0;Honda;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   8;0; 210-250;0;0;Suzuki;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   8;0; 301-500;0;0;;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   8;0; 75-125;0;0;;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   8;0; 75-125;0;0;Derbi;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   8;0; 75-125;0;0;Honda;12
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   8;0; 75-125;0;0;Piaggio;3
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   9;0; 126-200;0;0;Honda;2
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   9;0; 301-500;0;0;Suzuki;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   9;0; 301-500;0;0;Yamaha;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   9;0; 501-750;0;0;Suzuki;2
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   9;0; 75-125;0;0;Piaggio;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;   9;0;>750;0;0;Bmw;2
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;  -1;0; 301-500;0;0;Mbk;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;  10;0; 210-250;0;0;Honda;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;  10;0; 301-500;0;0;Honda;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;  10;0; 501-750;0;0;Honda;3
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;  10;0; 75-125;0;0;Honda;2
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;  11;0;>750;0;0;Bmw;2
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;  12;0; 126-200;0;0;Yamaha;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;  12;0; 210-250;0;0;Honda;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;  12;0; 210-250;0;0;Montesa;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;  12;0; 301-500;0;0;Honda;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA             ;  12;0; 501-750;0;0;Yamaha;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;;0; 210-250;0;0;Honda;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;;0; 251-300;0;0;Gilera;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;;0; 501-750;0;0;Yamaha;2
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;;0; 75-125;0;0;Derbi;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;;0; 75-125;0;0;Gilera;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;;0; 75-125;0;0;Honda;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;;0; 75-125;0;0;Kymco;2
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;;0;>750;0;0;Ducati;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;;0;>750;0;0;Suzuki;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;   0;0; 126-200;0;0;Suzuki;2
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;   0;0; 251-300;0;0;Kymco;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;   0;0; 75-125;0;0;Peugeot;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;   1;0;>750;0;0;Triumph;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;  -1;0; 301-500;0;0;Gilera;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;  -1;0; 501-750;0;0;Suzuki;2
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;  -1;0; 501-750;0;0;Yamaha;3
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;  -1;0; 75-125;0;0;Kymco;1
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;  -1;0; 75-125;0;0;Peugeot;2
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;  -1;0; 75-125;0;0;Piaggio;2
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;  -1;0; 75-125;0;0;Yamaha;2
D-02;Motocicletes i Altres vehicles;MOTOCICLETA DE 2 RUEDAS ;  -1;0;>750;0;0;;1
D-02;Remolc;CARRETILLA ELEVADORA    ;  18;0;;0;2410;;1
D-02;Remolc;CARRETILLA ELEVADORA    ;  20;0;;0;1930;Nissan;1
D-02;Remolc;REMOLQUE                ;;0;;0;150;Sterckeman;1
D-02;Remolc;REMOLQUE                ;   2;0;;0;27530;;1
D-02;Remolc;REMOLQUE                ;   4;0;;0;100;;1
D-02;Remolc;REMOLQUE                ;   4;0;;0;150;;1
D-02;Remolc;REMOLQUE                ;   6;0;;0;100;;1
D-02;Remolc;REMOLQUE                ;   6;0;;0;100;Knaus;1
D-02;Remolc;REMOLQUE                ;   8;0;;0;150;Knaus;1
D-02;Remolc;REMOLQUE                ;  10;0;;0;100;Caravelair;1
D-02;Remolc;REMOLQUE                ;  10;0;;0;2800;;1
D-02;Remolc;REMOLQUE                ;  12;0;;0;290;Roller;1
D-02;Remolc;REMOLQUE PLATAFORMA     ;  13;0;;0;1350;Eucar;1
D-02;Remolc;REMOLQUE VIVIENDA       ;   6;0;;0;100;;1
D-02;Remolc;REMOLQUE VIVIENDA O CARA;   1;0;;0;220;;1
D-02;Remolc;REMOLQUE VIVIENDA O CARA;  -1;0;;0;900;Sterckeman;1
D-02;Remolc;SEMI-REMOLQUE CISTERNA  ;  13;0;;0;27440;;1
D-02;Remolc;SEMIREMOLQUE            ;;0;;0;27400;;1
D-02;Remolc;SEMIRREMOLQUE           ;;0;;0;28500;Fruehauf;1
D-02;Remolc;SEMIRREMOLQUE           ;   6;0;;0;30700;;1
D-02;Remolc;SEMIRREMOLQUE           ;   9;0;;0;28130;;1
D-02;Tractor;TRACTOR                 ;   2;41;;0;0;Iveco;1
D-02;Tractor;TRACTOR                 ;   5;47;;0;0;Volvo;3
D-02;Tractor;TRACTOR                 ;   9;45;;0;0;M.a.n.;1
D-02;Tractor;TRACTOR                 ;  11;40;;0;0;Renault;1
D-02;Tractor;VEHIC. ESPECIAL         ;;19;;0;0;Case;1
D-02;Tractor;VEHIC. ESPECIAL         ;   7;13;;0;0;;1
D-02;Tractor;VEHIC. ESPECIAL         ;   7;42;;0;0;Nissan;1
D-02;Tractor;VEHIC. ESPECIAL         ;   8;1;;0;0;;1
D-02;Tractor;VEHIC. ESPECIAL         ;   8;2;;0;0;;1
D-02;Tractor;VEHIC. ESPECIAL         ;   8;2;;0;0;Linde;1
D-02;Tractor;VEHIC. ESPECIAL         ;   8;3;;0;0;Toyota;1
D-02;Tractor;VEHIC. ESPECIAL         ;   8;31;;0;0;;1
D-02;Tractor;VEHIC. ESPECIAL         ;   9;2;;0;0;Kymco;1
D-02;Tractor;VEHIC. ESPECIAL         ;   9;3;;0;0;Yamaha;1
D-02;Tractor;VEHIC. ESPECIAL         ;  10;1;;0;0;Linde;1
D-02;Tractor;VEHIC. ESPECIAL         ;  10;2;;0;0;Suzuki;1
D-02;Tractor;VEHIC. ESPECIAL         ;  10;14;;0;0;Linde;1
D-02;Tractor;VEHIC. ESPECIAL         ;  12;19;;0;0;;2
D-02;Tractor;VEHICULO ESPECIAL       ;;3;;0;0;Ausa;2
D-02;Tractor;VEHICULO ESPECIAL       ;;7;;0;0;;1
D-02;Tractor;VEHICULO ESPECIAL       ;   6;2;;0;0;Suzuki;1
D-02;Turisme;                        ;;8;;0;0;Seat;1
D-02;Turisme;                        ;;13;;0;0;Peugeot;1
D-02;Turisme;AUTOMOVIL DE 3 RUEDAS   ;   7;2;;0;0;;1
D-02;Turisme;FURGONETA               ;;10;;0;0;Seat;5
D-02;Turisme;FURGONETA               ;   4;10;;0;0;Peugeot;1
D-02;Turisme;FURGONETA               ;   6;9;;0;0;Seat;2
D-02;Turisme;FURGONETA               ;   6;11;;0;0;Citroen;1
D-02;Turisme;FURGONETA               ;   7;9;;0;0;Fiat;7
D-02;Turisme;FURGONETA               ;   7;13;;0;0;Citroen;1
D-02;Turisme;FURGONETA               ;   8;9;;0;0;Fiat;2
D-02;Turisme;FURGONETA               ;   8;10;;0;0;Citroen;1
D-02;Turisme;FURGONETA               ;   9;9;;0;0;Fiat;4
D-02;Turisme;FURGONETA               ;   9;10;;0;0;Citroen;1
D-02;Turisme;FURGONETA               ;   9;10;;0;0;Peugeot;2
D-02;Turisme;FURGONETA               ;  -1;10;;0;0;Citroen;32
D-02;Turisme;FURGONETA               ;  -1;11;;0;0;Ford;2
D-02;Turisme;FURGONETA               ;  10;12;;0;0;Peugeot;4
D-02;Turisme;FURGONETA               ;  11;11;;0;0;Citroen;1
D-02;Turisme;FURGONETA               ;  11;12;;0;0;Peugeot;2
D-02;Turisme;FURGONETA               ;  14;12;;0;0;Peugeot;1
D-02;Turisme;FURGONETA MIXTA         ;;4;;0;0;Citroen;1
D-02;Turisme;FURGONETA MIXTA         ;;9;;0;0;Seat;1
D-02;Turisme;FURGONETA MIXTA         ;;10;;0;0;Suzuki;1
D-02;Turisme;FURGONETA MIXTA         ;   6;9;;0;0;Seat;1
D-02;Turisme;FURGONETA MIXTA         ;  33;7;;0;0;Renault;1
D-02;Turisme;TODO TERRENO            ;;19;;0;0;Jeep;1
D-02;Turisme;TODO TERRENO            ;;29;;0;0;Dodge;1
D-02;Turisme;TODO TERRENO            ;   2;13;;0;0;Audi;3
D-02;Turisme;TODO TERRENO            ;   3;16;;0;0;Jeep;1
D-02;Turisme;TODO TERRENO            ;   5;13;;0;0;Audi;1
D-02;Turisme;TODO TERRENO            ;   5;26;;0;0;Mercedes benz;1
D-02;Turisme;TODO TERRENO            ;   6;12;;0;0;Suzuki;1
D-02;Turisme;TODO TERRENO            ;   6;13;;0;0;Bmw;3
D-02;Turisme;TODO TERRENO            ;   7;19;;0;0;Audi;2
D-02;Turisme;TODO TERRENO            ;   8;13;;0;0;Toyota;1
D-02;Turisme;TODO TERRENO            ;   8;16;;0;0;Toyota;1
D-02;Turisme;TODO TERRENO            ;   8;18;;0;0;Land rover;1
D-02;Turisme;TODO TERRENO            ;   8;19;;0;0;Bmw;1
D-02;Turisme;TODO TERRENO            ;   8;19;;0;0;Volkswagen;1
D-02;Turisme;TODO TERRENO            ;   9;15;;0;0;Kia;1
D-02;Turisme;TODO TERRENO            ;   9;16;;0;0;Nissan;1
D-02;Turisme;TODO TERRENO            ;  10;13;;0;0;Suzuki;1
D-02;Turisme;TODO TERRENO            ;  10;16;;0;0;Toyota;1
D-02;Turisme;TODO TERRENO            ;  10;16;;0;0;Volkswagen;1
D-02;Turisme;TODO TERRENO            ;  10;17;;0;0;Mitsubishi;1
D-02;Turisme;TODO TERRENO            ;  11;13;;0;0;Suzuki;1
D-02;Turisme;TODO TERRENO            ;  11;17;;0;0;Mitsubishi;1
D-02;Turisme;TODO TERRENO            ;  12;29;;0;0;Jeep;1
D-02;Turisme;TODO TERRENO            ;  14;15;;0;0;Nissan;1
D-02;Turisme;TODO TERRENO            ;  16;15;;0;0;Land rover;1
D-02;Turisme;TODO TERRENO            ;  16;23;;0;0;Ford;1
D-02;Turisme;TODO TERRENO            ;  18;15;;0;0;Land rover;1
D-02;Turisme;TODO TERRENO            ;  18;15;;0;0;Nissan;2
D-02;Turisme;TURISMO                 ;;7;;0;0;Ford;1
D-02;Turisme;TURISMO                 ;;8;;0;0;Citroen;1
D-02;Turisme;TURISMO                 ;;8;;0;0;Seat;2
D-02;Turisme;TURISMO                 ;;9;;0;0;Opel;3
D-02;Turisme;TURISMO                 ;;9;;0;0;Volkswagen;1
D-02;Turisme;TURISMO                 ;;10;;0;0;;3
D-02;Turisme;TURISMO                 ;;10;;0;0;Citroen;2
D-02;Turisme;TURISMO                 ;;10;;0;0;Daewoo;1
D-02;Turisme;TURISMO                 ;;10;;0;0;Ford;3
D-02;Turisme;TURISMO                 ;;10;;0;0;Renault;5
D-02;Turisme;TURISMO                 ;;10;;0;0;Seat;2
D-02;Turisme;TURISMO                 ;;10;;0;0;Toyota;1
D-02;Turisme;TURISMO                 ;;11;;0;0;Alfa romeo;1
D-02;Turisme;TURISMO                 ;;11;;0;0;Kia;3
D-02;Turisme;TURISMO                 ;;11;;0;0;Mercedes benz;2
D-02;Turisme;TURISMO                 ;;11;;0;0;Nissan;2
D-02;Turisme;TURISMO                 ;;11;;0;0;Opel;1
D-02;Turisme;TURISMO                 ;;11;;0;0;Seat;9
D-02;Turisme;TURISMO                 ;;12;;0;0;Audi;2
D-02;Turisme;TURISMO                 ;;12;;0;0;Mitsubishi;1
D-02;Turisme;TURISMO                 ;;12;;0;0;Peugeot;1
D-02;Turisme;TURISMO                 ;;12;;0;0;Renault;5
D-02;Turisme;TURISMO                 ;;12;;0;0;Volkswagen;7
D-02;Turisme;TURISMO                 ;;13;;0;0;Bmw;7
D-02;Turisme;TURISMO                 ;;13;;0;0;Ford;1
D-02;Turisme;TURISMO                 ;;13;;0;0;Honda;2
D-02;Turisme;TURISMO                 ;;13;;0;0;Mitsubishi;1
D-02;Turisme;TURISMO                 ;;13;;0;0;Renault;3
D-02;Turisme;TURISMO                 ;;13;;0;0;Seat;1
D-02;Turisme;TURISMO                 ;;13;;0;0;Skoda;1
D-02;Turisme;TURISMO                 ;;14;;0;0;Mercedes benz;1
D-02;Turisme;TURISMO                 ;;14;;0;0;Rover;1
D-01;Turisme;TURISMO                 ;  13;10;;0;0;Ford;4
D-01;Turisme;TURISMO                 ;  13;10;;0;0;Mazda;1
D-01;Turisme;TURISMO                 ;  13;10;;0;0;Peugeot;2
D-01;Turisme;TURISMO                 ;  13;10;;0;0;Rover;1
D-01;Turisme;TURISMO                 ;  13;10;;0;0;Volkswagen;7
D-01;Turisme;TURISMO                 ;  13;11;;0;0;Citroen;14
D-01;Turisme;TURISMO                 ;  13;11;;0;0;Honda;1
D-01;Turisme;TURISMO                 ;  13;11;;0;0;Hyundai;2
D-01;Turisme;TURISMO                 ;  13;11;;0;0;Seat;10
D-01;Turisme;TURISMO                 ;  13;11;;0;0;Volvo;1
D-01;Turisme;TURISMO                 ;  13;12;;0;0;Audi;3
D-01;Turisme;TURISMO                 ;  13;12;;0;0;Ford;6
D-01;Turisme;TURISMO                 ;  13;12;;0;0;Opel;6
D-01;Turisme;TURISMO                 ;  13;12;;0;0;Renault;10
D-01;Turisme;TURISMO                 ;  13;12;;0;0;Skoda;3
D-01;Turisme;TURISMO                 ;  13;13;;0;0;Bmw;2
D-01;Turisme;TURISMO                 ;  13;13;;0;0;Citroen;11
D-01;Turisme;TURISMO                 ;  13;13;;0;0;Honda;3
D-01;Turisme;TURISMO                 ;  13;13;;0;0;Mazda;1
D-01;Turisme;TURISMO                 ;  13;13;;0;0;Mitsubishi;1
D-01;Turisme;TURISMO                 ;  13;13;;0;0;Peugeot;10
D-01;Turisme;TURISMO                 ;  13;13;;0;0;Rover;1
D-01;Turisme;TURISMO                 ;  13;13;;0;0;Volkswagen;2
D-01;Turisme;TURISMO                 ;  13;14;;0;0;Opel;1
D-01;Turisme;TURISMO                 ;  13;14;;0;0;Renault;1
D-01;Turisme;TURISMO                 ;  13;17;;0;0;Mercedes benz;1
D-01;Turisme;TURISMO                 ;  13;19;;0;0;Bmw;4
D-01;Turisme;TURISMO                 ;  13;20;;0;0;Mercedes benz;1
D-01;Turisme;TURISMO                 ;  13;24;;0;0;Bmw;1
D-01;Turisme;TURISMO                 ;  14;8;;0;0;Toyota;1
D-01;Turisme;TURISMO                 ;  14;8;;0;0;Volkswagen;2
D-01;Turisme;TURISMO                 ;  14;9;;0;0;Citroen;1
D-01;Turisme;TURISMO                 ;  14;9;;0;0;Fiat;1
D-01;Turisme;TURISMO                 ;  14;9;;0;0;Opel;1
D-01;Turisme;TURISMO                 ;  14;10;;0;0;Ford;1
D-01;Turisme;TURISMO                 ;  14;10;;0;0;Mercedes benz;1
D-01;Turisme;TURISMO                 ;  14;10;;0;0;Nissan;2
D-01;Turisme;TURISMO                 ;  14;10;;0;0;Peugeot;3
D-01;Turisme;TURISMO                 ;  14;10;;0;0;Renault;1
D-01;Turisme;TURISMO                 ;  14;10;;0;0;Volkswagen;3
D-01;Turisme;TURISMO                 ;  14;11;;0;0;Bmw;1
D-01;Turisme;TURISMO                 ;  14;11;;0;0;Citroen;10
D-01;Turisme;TURISMO                 ;  14;11;;0;0;Daewoo;1
D-01;Turisme;TURISMO                 ;  14;11;;0;0;Fiat;2
D-01;Turisme;TURISMO                 ;  14;11;;0;0;Honda;5
D-01;Turisme;TURISMO                 ;  14;11;;0;0;Peugeot;5
D-01;Turisme;TURISMO                 ;  14;11;;0;0;Seat;1
D-01;Turisme;TURISMO                 ;  14;11;;0;0;Volkswagen;6
D-01;Turisme;TURISMO                 ;  14;11;;0;0;Volvo;1
D-01;Turisme;TURISMO                 ;  14;12;;0;0;Audi;4
D-01;Turisme;TURISMO                 ;  14;12;;0;0;Fiat;3
D-01;Turisme;TURISMO                 ;  14;12;;0;0;Opel;4
D-01;Turisme;TURISMO                 ;  14;12;;0;0;Renault;10
D-01;Turisme;TURISMO                 ;  14;12;;0;0;Seat;17
D-01;Turisme;TURISMO                 ;  14;12;;0;0;Skoda;2
D-01;Turisme;TURISMO                 ;  14;13;;0;0;Bmw;1
D-01;Turisme;TURISMO                 ;  14;13;;0;0;Ford;3
D-01;Turisme;TURISMO                 ;  14;13;;0;0;Nissan;2
D-01;Turisme;TURISMO                 ;  14;13;;0;0;Peugeot;5
D-01;Turisme;TURISMO                 ;  14;13;;0;0;Rover;1
D-01;Turisme;TURISMO                 ;  14;13;;0;0;Volkswagen;1
D-01;Turisme;TURISMO                 ;  14;14;;0;0;Mitsubishi;2
D-01;Turisme;TURISMO                 ;  14;15;;0;0;Hyundai;1
D-01;Turisme;TURISMO                 ;  15;5;;0;0;;1
D-01;Turisme;TURISMO                 ;  15;8;;0;0;Seat;3
D-01;Turisme;TURISMO                 ;  15;9;;0;0;Renault;2
D-01;Turisme;TURISMO                 ;  15;10;;0;0;Daewoo;1
D-01;Turisme;TURISMO                 ;  15;10;;0;0;Ford;2
D-01;Turisme;TURISMO                 ;  15;10;;0;0;Peugeot;4
D-01;Turisme;TURISMO                 ;  15;11;;0;0;Alfa romeo;2
D-01;Turisme;TURISMO                 ;  15;11;;0;0;Citroen;11
D-01;Turisme;TURISMO                 ;  15;11;;0;0;Honda;3
D-01;Turisme;TURISMO                 ;  15;11;;0;0;Hyundai;3
D-01;Turisme;TURISMO                 ;  15;11;;0;0;Opel;4
D-02;Turisme;TURISMO                 ;;15;;0;0;Bmw;1
D-02;Turisme;TURISMO                 ;;16;;0;0;Mercedes benz;1
D-02;Turisme;TURISMO                 ;;17;;0;0;Bmw;3
D-02;Turisme;TURISMO                 ;;19;;0;0;Mercedes benz;1
D-02;Turisme;TURISMO                 ;;21;;0;0;Jaguar;1
D-02;Turisme;TURISMO                 ;;28;;0;0;Bmw;1
D-02;Turisme;TURISMO                 ;;30;;0;0;Chevrolet;1
D-02;Turisme;TURISMO                 ;;36;;0;0;;1
D-02;Turisme;TURISMO                 ;   0;7;;0;0;Kia;1
D-02;Turisme;TURISMO                 ;   0;8;;0;0;Citroen;1
D-02;Turisme;TURISMO                 ;   0;8;;0;0;Volkswagen;1
D-02;Turisme;TURISMO                 ;   0;9;;0;0;Seat;2
D-02;Turisme;TURISMO                 ;   0;9;;0;0;Skoda;1
D-02;Turisme;TURISMO                 ;   0;10;;0;0;Chevrolet;1
D-02;Turisme;TURISMO                 ;   0;10;;0;0;Fiat;1
D-02;Turisme;TURISMO                 ;   0;10;;0;0;Kia;1
D-02;Turisme;TURISMO                 ;   0;10;;0;0;Peugeot;1
D-02;Turisme;TURISMO                 ;   0;10;;0;0;Volkswagen;2
D-02;Turisme;TURISMO                 ;   0;11;;0;0;Citroen;2
D-02;Turisme;TURISMO                 ;   0;11;;0;0;Dacia;2
D-02;Turisme;TURISMO                 ;   0;11;;0;0;Peugeot;7
D-02;Turisme;TURISMO                 ;   0;11;;0;0;Renault;1
D-02;Turisme;TURISMO                 ;   0;11;;0;0;Seat;2
D-02;Turisme;TURISMO                 ;   0;11;;0;0;Toyota;4
D-02;Turisme;TURISMO                 ;   0;11;;0;0;Volvo;1
D-02;Turisme;TURISMO                 ;   0;12;;0;0;Hyundai;1
D-02;Turisme;TURISMO                 ;   0;12;;0;0;Kia;1
D-02;Turisme;TURISMO                 ;   0;12;;0;0;Mercedes benz;1
D-02;Turisme;TURISMO                 ;   0;12;;0;0;Opel;2
D-02;Turisme;TURISMO                 ;   0;12;;0;0;Toyota;2
D-02;Turisme;TURISMO                 ;   0;13;;0;0;Audi;1
