Org_,Fun_,Eco_,Descripció,Crèdits_inicials,Modificacions_de_crèdit,Crèdits_totals_consignats,Disposicions_o_compromisos,F__Despesa_compromesa_respecte_e,Obligacions_reconegudes,F__Obligacions_reconegudes_respe,Pagaments_fets,F__Pagaments_fets_respecte_les_o,FID,Desc_Org
10,1621O,2270000,RECOLLIDA DE MATÈRIA ORGÀNICA (FORM),299232.62,0,299232.62,299232.62,,93175.72,,93175.72,,834,Medi Ambient
12,323,2210500,ALIMENTACIÓ,11000,0,11000,3878.54,,3784.03,,3784.03,,835,Escola Bressol
11,491,2160200,MANTENIMENT WEBS MUNICIPALS,9500,0,9500,5655.12,,5655.12,,5655.12,,836,Noves Tecnologies
09,231S,2279915,SAD MANLLEU,0,106958.83,106958.83,0,,0,,0,,837,Benestar Social
09,231D,1200600,TRIENNIS DEPENDÈNCIA,500.52,-500.52,0,0,,0,,0,,838,Benestar Social
13,1532,2219900,MATERIAL BRIGADA,26500,0,26500,10957.06,,10957.06,,10698,,839,Brigada
14,323B,2269900,EDUCACIÓ DESPESES DIVERSES POMPEU FABRA,300,0,300,0,,0,,0,,840,Serveis a les Persones
09,326C,2211000,PRODUCTES NETEJA TRIPIJOC,200,0,200,115.73,,115.73,,115.73,,841,Benestar Social
10,1621V,2279900,TREBALLS RECOLLIDA VIDRE,29900,0,29900,29900,,7217.61,,7217.61,,842,Medi Ambient
12,323,2211000,PRODUCTES NETEJA,3000,0,3000,1330.06,,1330.06,,1330.06,,843,Escola Bressol
11,491,2220000,COMUNICACIONS  MANLLEU CONNECTA,24000,0,24000,0,,0,,0,,844,Noves Tecnologies
13,1532,6230000,"MAQUINARIA, INSTAL.LACIONS I UTILLATGES",0,0.01,0.01,0,,0,,0,,845,Brigada
09,231SD,2269900,EL SARRO,0,0,0,0,,0,,0,,846,Benestar Social
09,231D,1210000,COMPLEMENT DESTINACIÓ DEPENDÈNCIA,3326.68,-3326.68,0,0,,0,,0,,847,Benestar Social
10,1622B,1200400,BÀSIQUES C2 DEIXALLERIA,0,0.01,0.01,4231.23,,4231.23,,4231.23,,848,Medi Ambient
09,326C,2269900,DESPESES DIVERSES TRIPIJOC,3200,0,3200,585.13,,585.13,,570.13,,849,Benestar Social
14,323B,4890100,EDUCACIÓ CONVENI SUBVENCIÓ POMPEU,4300,0,4300,4300,,2150,,2150,,850,Serveis a les Persones
12,323,2219900,SUBMINISTRAMENTS DIVERSOS,100,0,100,0,,0,,0,,851,Escola Bressol
11,491,2269914,INTEGRACIO DE DADES,0,330.5,330.5,0,,0,,0,,852,Noves Tecnologies
13,1532,6240000,VEHICLES,0,0.01,0.01,0,,0,,0,,853,Brigada
09,231SD,2269915,BANC ALIMENTS EL SARRO,0,3990.51,3990.51,0,,0,,0,,854,Benestar Social
09,231D,1210100,COMPLEMENT ESPECÍFIC DEPENDÈNCIA,6449.64,-6449.64,0,0,,0,,0,,855,Benestar Social
10,1622B,1200500,BÀSIQUES AP DEIXALLERIA,9239.73,0,9239.73,0,,0,,0,,856,Medi Ambient
09,326C,6250000,MOBILIARI TRIPIJOC,0,0.01,0.01,0,,0,,0,,857,Benestar Social
14,323BN,1200500,EDUCACIO.BASIQUES AP NETEJA POMPEU,7678.58,76.79,7755.37,3772.04,,3772.04,,3772.04,,858,Serveis a les Persones
13,1532,6250000,MOBILIARI,0,0.01,0.01,0,,0,,0,,859,Brigada
11,491F,1200300,BÀSIQUES C1 GESTIÓ DADES,9884.84,98.85,9983.69,5232.91,,5232.91,,5232.91,,860,Noves Tecnologies
12,323,2269900,DESPESES DIVERSES,760,0,760,419.74,,419.74,,419.74,,861,Escola Bressol
09,231D,1310000,LABORAL TEMPORAL DEPENDÈNCIA,17940.52,245.6,18186.12,9093.19,,9093.19,,9093.19,,862,Benestar Social
09,231SS,2269915,BANC D'ALIMENTS EL SARRO,0,293.5,293.5,0,,0,,0,,863,Benestar Social
10,1622B,1200600,TRIENNIS DEIXALLERIA,1001.04,91.28,1092.32,505.55,,505.55,,505.55,,864,Medi Ambient
14,323BN,1200600,EDUCACIÓ TRIENNIS NETEJA POMPEU,754.32,7.54,761.86,368.38,,368.38,,368.38,,865,Serveis a les Persones
09,326C,6290000,ALTRES INVERSIONS TRIPIJOC,0,0.01,0.01,0,,0,,0,,866,Benestar Social
13,1532,6290000,ALTRES INVERSIONS,0,0.01,0.01,0,,0,,0,,867,Brigada
11,491F,1200600,TRIENNIS GESTIÓ DADES,2667.6,53.25,2720.85,1295.27,,1295.27,,1295.27,,868,Noves Tecnologies
12,323,6250000,MOBILIARI,0,0.01,0.01,0,,0,,0,,869,Escola Bressol
09,231D,1500000,PRODUCTIVITAT DEPENDÈNCIA,700,-700,0,0,,0,,0,,870,Benestar Social
09,231T,2279900,TELEASSISTÈNCIA,20000,3218.25,23218.25,16958.35,,16958.35,,13651.97,,871,Benestar Social
10,1622B,1210000,COMPLEMENT DESTINACIÓ DEIXALLERIA,6144.07,-561.74,5582.33,3242.5,,3242.5,,3242.5,,872,Medi Ambient
14,323BN,1210000,EDUCACIÓ COMPLEMENT DESTINACIÓ NETEJA POMPEU,4270.14,42.7,4312.84,2294.06,,2294.06,,2294.06,,873,Serveis a les Persones
09,326CE,2269900,TRIPIJOC EQUINOTERAPIA,0,0,0,0,,0,,0,,874,Benestar Social
13,1532,6350000,MANTENIMENT I MILLORA MOBILIARI URBÀ,0,0.01,0.01,0,,0,,0,,875,Brigada
11,491F,1210000,COMPLEMENT DESTÍ GESTIÓ DADES,7137.76,71.38,7209.14,3781.88,,3781.88,,3781.88,,876,Noves Tecnologies
09,311,1200100,BÀSIQUES A2 SALUT,12906.52,129.07,13035.59,6375.46,,6375.46,,6375.46,,877,Benestar Social
12,323,6290000,ALTRES INVERSIONS,0,0.01,0.01,0,,0,,0,,878,Escola Bressol
09,231D,1500100,PRODUCTIVITAT DEPENDÈNCIA,700,0,700,349.98,,349.98,,349.98,,879,Benestar Social
14,323BN,1210100,EDUCACIÓ COMPLEMENT ESPECÍFIC NETEJA POMPEU,5924.04,59.24,5983.28,3084.27,,3084.27,,3084.27,,880,Serveis a les Persones
10,1622B,1210100,COMPLEMENT ESPECÍFIC DEIXALLERIA,14737.22,-326.06,14411.16,7205.52,,7205.52,,7205.52,,881,Medi Ambient
09,326T,2269915,DESPESES ACTIVITATS TRIPIJOC,0,300.25,300.25,0,,0,,0,,882,Benestar Social
13,1532A,2100000,MANTENIMENT I MILLORA VIA PÚBLICA,67000,0,67000,22568.06,,22568.06,,22568.06,,883,Brigada
11,491F,1210100,COMPLEMENT ESPECÍFIC GESTIÓ DADES,9878.64,98.79,9977.43,4767.04,,4767.04,,4767.04,,884,Noves Tecnologies
09,311,1200600,TRIENNIS SALUT,935.88,295.39,1231.27,215.57,,215.57,,215.57,,885,Benestar Social
09,231D,1510000,GRATIFICACIONS DEPENDÈNCIA,0.01,0,0.01,0,,0,,0,,886,Benestar Social
14,323BN,1300000,EDUCACIÓ BÀSIQUES NETEJA POMPEU,23035.74,4973.87,28009.61,13996.76,,13996.76,,13996.76,,887,Serveis a les Persones
12,323D,2269900,MATERIAL DIDÀCTIC,3600,0,3600,691.36,,691.36,,691.36,,888,Escola Bressol
10,1622B,1300000,BÀSIQUES DEIXALLERIA,15357.16,949.89,16307.05,8136.52,,8136.52,,8136.52,,889,Medi Ambient
09,327,2269900,DESPESES DIVERSES ASVAT,400,0,400,0,,0,,0,,890,Benestar Social
13,1532B,2060000,LLOGUER FOTOCOPIADORA,1481.04,0,1481.04,0,,0,,0,,891,Brigada
11,491F,1500000,PRODUCTIVITAT GESTIÓ DADES,700,978.54,1678.54,513.06,,513.06,,513.06,,892,Noves Tecnologies
09,231D,1600000,SEGURETAT SOCIAL DEPENDÈNCIA,10930.98,-4972.41,5958.57,1986.2,,1986.2,,1986.2,,893,Benestar Social
09,311,1210000,COMPLEMENT DESTINACIÓ SALUT,5841.5,5714.63,11556.13,2865.6,,2865.6,,2865.6,,894,Benestar Social
14,323BN,1300100,EDUCACIÓ HORES EXTRES NETEJA POMPEU,0.01,507.3,507.31,507.3,,507.3,,507.3,,895,Serveis a les Persones
12,323E,2269900,MATERIAL ESPECÍFIC,2500,0,2500,1108.55,,1108.55,,1108.55,,896,Escola Bressol
09,327,4890000,CONVENI SANT PAU FESTA GENT GRAN,1500,0,1500,1500,,750,,750,,897,Benestar Social
10,1622B,1300100,HORES EXTRES DEIXALLERIA,0.01,0,0.01,0,,0,,0,,898,Medi Ambient
13,1532B,2120000,MANTENIMENT EDIFICI BRIGADA,12500,0,12500,3140.4,,3140.4,,2198.75,,899,Brigada
11,491F,1600000,SEGURETAT SOCIAL GESTIÓ DADES,9980.39,-2072.59,7907.8,2507.8,,2507.8,,2507.8,,900,Noves Tecnologies
09,311,1210100,COMPLEMENT ESPECÍFIC SALUT,7806.84,7781.66,15588.5,3820.16,,3820.16,,3820.16,,901,Benestar Social
14,323BN,1300200,EDUCACIÓ ALTRES REMUNERACIONS NETEJA POMPEU,37552.82,-3301.4,34251.42,17001.27,,17001.27,,17001.27,,902,Serveis a les Persones
09,231D,2140000,MANTENIMENT VEHICLES,1500,0,1500,47.79,,47.79,,47.79,,903,Benestar Social
09,327,4890100,CONVENI ASS. GENT GRAN,3300,0,3300,3300,,1650,,1650,,904,Benestar Social
12,323N,1200500,BÀSIQUES AP NETEJA PREESCOLAR,7678.58,76.79,7755.37,3292.22,,3292.22,,3292.22,,905,Escola Bressol
10,1622B,1300200,ALTRES REMUNERACIONS DEIXALLERIA,23485.07,-190.97,23294.1,11647.05,,11647.05,,11647.05,,906,Medi Ambient
13,1532B,2160000,MANTENIMENT FOTOCOPIADORA,600,0,600,89.38,,89.38,,89.38,,907,Brigada
09,311,1500000,PRODUCTIVITAT SALUT,700,0,700,349.98,,349.98,,349.98,,908,Benestar Social
11,491F,6400010,PROPIETAT INTEL.LECTUAL LLICENCIES,0,1079.97,1079.97,0,,0,,0,,909,Noves Tecnologies
09,231D,2210300,CARBURANT VEHICLES,1000,0,1000,22.79,,22.79,,22.79,,910,Benestar Social
12,323N,1200600,TRIENNIS NETEJA PREESCOLAR,754.32,7.54,761.86,308.5,,308.5,,308.5,,911,Escola Bressol
09,327A,2269912,DESPESES PROJ COOPERACIO,0,6225.34,6225.34,0,,0,,0,,912,Benestar Social
14,323BN,1310000,EDUCACIÓ LABORAL TEMPORAL NETEJA POMPEU FABRA,0.01,0,0.01,0,,0,,0,,913,Serveis a les Persones
13,1532B,2211000,PRODUCTES NETEJA,300,0,300,160.11,,160.11,,160.11,,914,Brigada
09,311,1510000,GRATIFICACIONS SALUT,0.01,0,0.01,0,,0,,0,,915,Benestar Social
11,491M,6230014,MILLORES SISTEMES INFORMACIO MPAL,0,34.44,34.44,0,,0,,0,,916,Noves Tecnologies
09,231D,2269900,DROGODEPENDÈNCIES,0,0,0,0,,0,,0,,917,Benestar Social
12,323N,1210000,COMPLEMENT DESTINACIÓ NETEJA PREESCOLAR,4270.14,42.7,4312.84,1955.97,,1955.97,,1955.97,,918,Escola Bressol
09,327BF,4890000,CONVENI ASVAT,6800,0,6800,6800,,3400,,0,,919,Benestar Social
10,1622B,1310000,LABORAL TEMPORAL DEIXALLERIA,0.01,0,0.01,0,,0,,0,,920,Medi Ambient
13,1532D,2219900,SUBMINISTRAMENTS DIVERSOS,800,0,800,0,,0,,0,,921,Brigada
09,311,1600000,SEGURETAT SOCIAL SALUT,7425.1,838.99,8264.09,2558.48,,2558.48,,2558.48,,922,Benestar Social
14,323BN,1500000,EDUCACIÓ PRODUCTIVITAT NETEJA POMPEU,2100,-1400,700,458.3,,458.3,,458.3,,923,Serveis a les Persones
09,327C,1200100,BASIQUES A2 DESENVOLUPAMENT COMUNITARI,0.01,0,0.01,0,,0,,0,,924,Benestar Social
12,323N,1210100,COMPLEMENT ESPECÍFIC NETEJA PREESCOLAR,5390.64,53.91,5444.55,3772.97,,3772.97,,3772.97,,925,Escola Bressol
09,231D,2269915,PLA DROGODEPENDENCIA ATERRA,0,78.68,78.68,0,,0,,0,,926,Benestar Social
11,491P,2269900,ADM. ELECTRÒNICA I PLA DIRECTOR,6000,0,6000,517.27,,517.27,,517.27,,927,Noves Tecnologies
10,1622B,1500000,PRODUCTIVITAT DEIXALLERIA,700,1036.27,1736.27,575.64,,575.64,,575.64,,928,Medi Ambient
13,171F,2100000,CONSERVACIÓ PARCS INFANTILS,14000,0,14000,9103.37,,9103.37,,9103.37,,929,Brigada
09,311,2269900,CENTRE ACOLLIDA ANIMALS,500,0,500,90.19,,90.19,,0,,930,Benestar Social
09,327C,1200300,BASIQUES C1 DESENVOLUPAMENT COMUNITARI,0.01,0,0.01,0,,0,,0,,931,Benestar Social
14,323BN,1500100,EDUCACIÓ PRODUCTIVITAT NETEJA POMPEU,700,2049.89,2749.89,699.96,,699.96,,699.96,,932,Serveis a les Persones
12,323N,1500000,PRODUCTIVITAT NETEJA PREESCOLAR,700,630.72,1330.72,455.1,,455.1,,455.1,,933,Escola Bressol
09,231D,2279900,EXTERNALITZACIÓ BUS,39182.16,0,39182.16,16325.9,,16325.9,,16325.9,,934,Benestar Social
11,920,1200100,BÀSIQUES A2 ADM. GNAL .NOVES TECNOLOGIES,14417.36,11653.81,26071.17,6453.21,,6453.21,,6453.21,,935,Noves Tecnologies
10,1622B,1500100,PRODUCTIVITAT DEIXALLERIA,1400,0,1400,699.96,,699.96,,699.96,,936,Medi Ambient
09,327C,1210000,COMPLEMENT DESTINACIÓ DESENVOLUPAMENT COMUNITARI,0.01,0,0.01,0,,0,,0,,937,Benestar Social
14,323BN,1510000,EDUCACIÓ GRATIFICACIONS NETEJA POMPEU,0.01,0,0.01,0,,0,,0,,938,Serveis a les Persones
09,311,4890000,CONVENI ASSOCIACIÓ FAMILIARS MALATS MENTALS,1740,0,1740,1740,,870,,870,,939,Benestar Social
13,171F,2100100,SUBSTITUCIÓ JOCS INFANTILS,3000,0,3000,277.51,,277.51,,277.51,,940,Brigada
12,323N,1510000,GRATIFICACIONS NETEJA,0.01,0,0.01,0,,0,,0,,941,Escola Bressol
09,231D,4650000,CONSELL COMARCAL BAT,7273,0,7273,7273,,0,,0,,942,Benestar Social
11,920,1200300,BÀSIQUES C1 ADM. GNAL. NOVES TECNOLOGIES,29654.52,-9687.14,19967.38,16630.37,,16630.37,,16630.37,,943,Noves Tecnologies
09,327C,1210100,COMPLEMENT ESPECIFIC DESENVOLUPAMENT COMUNITARI,0.01,0,0.01,0,,0,,0,,944,Benestar Social
14,323BN,1600000,EDUCACIÓ SEGURETAT SOCIAL NETEJA POMPEU,26373.6,612.05,26985.65,8944.18,,8944.18,,8944.18,,945,Serveis a les Persones
09,311,4890100,CONVENI ASSOCIACIÓ SORDS,3045,0,3045,0,,0,,0,,946,Benestar Social
12,323N,1600000,SEGURETAT SOCIAL NETEJA PREESCOLAR,5224.64,50.3,5274.94,1762.15,,1762.15,,1762.15,,947,Escola Bressol
14,150,2279911,TREBALLS ASSESSORAMENTS PROFESSIONALS,0,1169.91,1169.91,0,,0,,0,,948,Serveis a les Persones
10,1622B,1510000,GRATIFICACIONS DEIXALLERIA,0.01,0,0.01,0,,0,,0,,949,Medi Ambient
09,231D,4800014,PRESTACIONS ECON. INDIVIDUALS (dp),0,7124.64,7124.64,0,,0,,0,,950,Benestar Social
11,920,1200600,TRIENNIS ADM. GNAL NOVES TECNOLOGIES,4777.8,395.8,5173.6,2567.28,,2567.28,,2567.28,,951,Noves Tecnologies
09,327C,1600000,SEGURETAT SOCIAL. DESENVOLUPAMENT COMUNITARI,0.01,0,0.01,0,,0,,0,,952,Benestar Social
14,323D,1200500,EDUCACIÓ BÀSIQUES AP 4 VENTS,7678.58,76.79,7755.37,3877.72,,3877.72,,3877.72,,953,Serveis a les Persones
09,311,4890300,CONVENI AFADIP,1000,0,1000,0,,0,,0,,954,Benestar Social
14,1521I,2269911,DESPESES DIVERSES,0,4882.48,4882.48,2577.3,,2577.3,,2577.3,,955,Serveis a les Persones
12,323R,2260600,REUNIONS I CONFERENCIES,220,0,220,0,,0,,0,,956,Escola Bressol
10,1622B,1600000,SEGURETAT SOCIAL DEIXALLERIA,21023.73,-320.52,20703.21,6892.65,,6892.65,,6892.65,,957,Medi Ambient
09,231D,4890000,CONVENI ADFO,3205.95,0,3205.95,0,,0,,0,,958,Benestar Social
11,920,1210000,COMPLEMENT DESTINACIÓ ADM. GNAL. NOVES TECNOLOGIES,25727.8,2759.45,28487.25,13388.39,,13388.39,,13388.39,,959,Noves Tecnologies
09,327C,2269900,PLANS DESENVOLUPAMENT COMUNITARI,32000,0,32000,13332.66,,13332.66,,7999.6,,960,Benestar Social
12,323S,2269900,SORTIDES NENS I TEATRE,500,0,500,0,,0,,0,,961,Escola Bressol
14,323D,1200600,EDUCACIÓ TRIENNIS 4 VENTS,754.32,36.99,791.31,381.08,,381.08,,381.08,,962,Serveis a les Persones
09,311,4890400,CONVENI OSONA CONTRA EL CANCER,600,0,600,0,,0,,0,,963,Benestar Social
14,1521P,2269911,DESPESES PROJECTES SOCIALS I DINAMITZADORS,0,35690.07,35690.07,7320.35,,7320.35,,5546.9,,964,Serveis a les Persones
10,1622B,2130000,CONSERVACIÓ MAQUINÀRIA,906.95,0,906.95,0,,0,,0,,965,Medi Ambient
09,231D,4890200,CONVENI ST. TOMAS,7351,0,7351,7351,,3675.5,,3675.5,,966,Benestar Social
11,920,1210100,COMPLEMENT ESPECÍFIC ADM. GNAL.NOVES TECNOLOGIES,54759.23,1481.33,56240.56,27844.91,,27844.91,,27844.91,,967,Noves Tecnologies
09,327I,1200100,BASIQUES A2 IMMIGRACIÓ,12906.53,129.06,13035.59,5226.36,,5226.36,,5226.36,,968,Benestar Social
13,133A,2100600,SENYALITZACIÓ HORITZONTAL/PINTURA,12000,0,12000,5936.49,,5936.49,,5936.49,,969,Brigada
10,1622B,2140000,MANTENIMENT VEHICLES,4000,0,4000,604.36,,604.36,,604.36,,970,Medi Ambient
14,231,2269900,EDUCACIÓ AJUT LLIBRES I MATERIAL,19000,0,19000,0,,0,,0,,971,Serveis a les Persones
09,311,4892900,CONVENI TRANSF. GRUP DEFENSA ANIMALS OSONA,24800,0,24800,23385.39,,23385.39,,11692.71,,972,Benestar Social
11,920,1500000,PRODUCTIVITAT ADM. GNAL.NOVES TECNOLOGIES,2800,100,2900,2234.16,,2234.16,,2234.16,,973,Noves Tecnologies
09,231DR,2269900,DROGODEPENDÈNCIES,2500,0,2500,2073.89,,2073.89,,2073.89,,974,Benestar Social
09,327I,1200114,BASIQUES A2 IMMIGRACIO,0,0,0,0,,0,,0,,975,Benestar Social
14,323D,1210000,EDUCACIÓ COMPLEMENT DESTINACIÓ 4 VENTS,3955.42,39.55,3994.97,1997.52,,1997.52,,1997.52,,976,Serveis a les Persones
13,133A,2100614,SENYALITZACIÓ HORTITZONTAL/PINTURA,0,0,0,0,,0,,0,,977,Brigada
10,1622B,2210300,COMBUSTIBLES I CARBURANTS,3000,0,3000,417.28,,417.28,,417.28,,978,Medi Ambient
14,320,1200100,EDUCACIÓ BÀSIQUES A2 ADM.GNAL.,12906.52,129.07,13035.59,6517.79,,6517.79,,6517.79,,979,Serveis a les Persones
09,311,6230000,DESFRIBILADORS,0,6630.8,6630.8,6630.8,,6630.8,,6630.8,,980,Benestar Social
11,920,1510000,GRATIFICACIONS ADM. GNAL.NOVES TECNOLOGIES,0.01,194.24,194.25,194.24,,194.24,,194.24,,981,Noves Tecnologies
09,231G,2269900,DESPESES GESTIÓ FONS COOPERACIÓ,1600,0,1600,0,,0,,0,,982,Benestar Social
09,327I,1200600,TRIENNIS IMMIGRACIÓ,1282.62,564.21,1846.83,832.49,,832.49,,832.49,,983,Benestar Social
14,323D,1210100,EDUCACIÓ COMPLEMENT ESPECÍFIC 4 VENTS,7101.24,71.01,7172.25,3586.2,,3586.2,,3586.2,,984,Serveis a les Persones
13,133V,2100600,REPOSICIÓ SENYALITZACIÓ VERTICAL,1500,0,1500,380.61,,380.61,,380.61,,985,Brigada
14,320,1200400,EDUCACIÓ BÀSIQUES C2 ADM.GNAL.,12567.87,-4105.5,8462.37,4231.23,,4231.23,,4231.23,,986,Serveis a les Persones
10,1622B,2211000,PRODUCTES NETEJA,200,0,200,39.24,,39.24,,39.24,,987,Medi Ambient
09,311A,2269900,RECOLLIDA I TRACTAMENT ANIMALS,1357,0,1357,598.29,,598.29,,598.29,,988,Benestar Social
09,231G,4899900,QUOTA ANUAL FONS COOPERACIÓ,1100,0,1100,0,,0,,0,,989,Benestar Social
11,920,1600000,SEGURETAT SOCIAL ADM. GNAL. NOVES TECNOLOGIES,35549.72,1317.7,36867.42,12253.25,,12253.25,,12253.25,,990,Noves Tecnologies
14,323D,1500000,EDUCACIÓ PRODUCTIVITAT 4 VENTS,700,0,700,349.98,,349.98,,349.98,,991,Serveis a les Persones
13,171,1300000,BÀSIQUES PARCS I JARDINS,33514.32,6750.45,40264.77,19845.05,,19845.05,,19845.05,,992,Brigada
09,327I,1200614,TRIENNIS IMMIGRACIO,0,0,0,0,,0,,0,,993,Benestar Social
09,311C,2269900,GESTIÓ AUS URBANES,6500,0,6500,1712.15,,1712.15,,1712.15,,994,Benestar Social
10,1622B,2269900,DESPESES DIVERSES DEIXALLERIA,25000,0,25000,5244.53,,5244.53,,4844.27,,995,Medi Ambient
14,320,1200600,EDUCACIÓ TRIENNIS ADM.GNAL.,2547.89,-118.98,2428.91,1214.53,,1214.53,,1214.53,,996,Serveis a les Persones
11,920,2060000,LLOGUER EQUIPS INFORMÀTICS,5000.01,-1800,3200.01,0,,0,,0,,997,Noves Tecnologies
09,231I,1200400,BASIQUES C2 ATENCIO INFANCIA,0,4254.69,4254.69,4163.01,,4163.01,,4163.01,,998,Benestar Social
13,171,1300100,HORES EXTRES PARCS I JARDINS,0.01,200.98,200.99,200.98,,200.98,,200.98,,999,Brigada
14,323D,1510000,EDUCACIÓ GRATIFICACIONS 4 VENTS,0.01,0,0.01,0,,0,,0,,1000,Serveis a les Persones
09,327I,1210000,COMPLEMENT DESTINACIÓ IMMIGRACIÓ,6155.81,1053.33,7209.14,2917.99,,2917.99,,2917.99,,1001,Benestar Social
09,311D,2279900,CONTRACTE DDD,7201,0,7201,1675.97,,1675.97,,1675.97,,1002,Benestar Social
10,1622B,2279900,TREBALLS ALTRES EMPRESES,18000,0,18000,4759.28,,4759.28,,3303.59,,1003,Medi Ambient
14,320,1210000,EDUCACIÓ COMPLEMENT DESTINACIÓ ADM.GNAL.,14643.09,-1851.62,12791.47,6395.76,,6395.76,,6395.76,,1004,Serveis a les Persones
14,323D,1600000,EDUCACIÓ SEGURETAT SOCIAL 4 VENTS,5219,58,5277,1761.89,,1761.89,,1761.89,,1005,Serveis a les Persones
13,171,1300200,ALTRES REMUNERACIONS PARCS I JARDINS,66035.69,-11301.63,54734.06,29381.89,,29381.89,,29381.89,,1006,Brigada
09,231I,1210000,COMPL DESTI ATENCIÓ INFANCIA,0,1529.85,1529.85,1496.89,,1496.89,,1496.89,,1007,Benestar Social
11,920,2130000,MANTENIMENT SAIS,9897.2,0,9897.2,254.1,,254.1,,254.1,,1008,Noves Tecnologies
09,327I,1210014,COMPLEMENT DESTINACIÓ IMMIGRACIÓ,0,0,0,0,,0,,0,,1009,Benestar Social
10,1622B,6230000,MAQUINARIA,0,0.01,0.01,0,,0,,0,,1010,Medi Ambient
14,323D,2211000,EDUCACIÓ PRODUCTES NETEJA 4 VENTS,500,0,500,0,,0,,0,,1011,Serveis a les Persones
09,311I,2279900,INSPECCIONS ESTABLIMENTS,1200,0,1200,0,,0,,0,,1012,Benestar Social
14,320,1210100,EDUCACIÓ COMPLEMENT ESPECÍFIC ADM.GNAL.,18745.5,-3711.61,15033.89,7516.98,,7516.98,,7516.98,,1013,Serveis a les Persones
13,171,1500100,PRODUCTIVITAT PARCS I JARDINS,2800,1751.86,4551.86,1691.88,,1691.88,,1691.88,,1014,Brigada
09,231I,1210100,COMPL ESPECIFIC ATENCIÓ INFANCIA,0,3231.94,3231.94,3162.28,,3162.28,,3162.28,,1015,Benestar Social
11,920,2160000,CONSERVACIÓ EQUIPS INFORMÀTICS,18000,0,18000,9660.19,,9660.19,,9660.19,,1016,Noves Tecnologies
09,327I,1210100,COMPLEMENT ESPECÍFIC IMMIGRACIÓ,7101.62,402.84,7504.46,5841.47,,5841.47,,5841.47,,1017,Benestar Social
10,1622B,6250000,MOBILIARI DEIXALLERIA,0,0.01,0.01,0,,0,,0,,1018,Medi Ambient
14,323D,2269900,EDUCACIÓ DESPESES DIVERSES 4 VENTS,300,0,300,0,,0,,0,,1019,Serveis a les Persones
14,320,1500000,EDUCACIÓ PRODUCTIVITAT ADM.GNAL.,1750,-350,1400,699.96,,699.96,,699.96,,1020,Serveis a les Persones
09,311IE,2279900,INSPECCIONS ESTABLIMENTS,0,0,0,0,,0,,0,,1021,Benestar Social
13,171,1600000,SEGURETAT SOCIAL PARCS I JARDINS,32356.48,-1709.92,30646.56,10623.93,,10623.93,,10623.93,,1022,Brigada
09,231I,1500000,PRODUCTIVITAT ATENCIO INFANCIA,0,0.01,0.01,0,,0,,0,,1023,Benestar Social
11,920,2160100,MANTENIMENT APLICACIONS INFORMÀTIQUES,44160.74,0,44160.74,41872.08,,41872.08,,41872.08,,1024,Noves Tecnologies
09,327I,1210113,COMPLEMENT ESPECIFIC EDUCADOR CARRER,0,1679.57,1679.57,0,,0,,0,,1025,Benestar Social
10,1623A,2279900,CANON ABOCADOR ORIS,182000,0,182000,67701.61,,67701.61,,51566.28,,1026,Medi Ambient
14,323D,2270000,EDUCACIÓ SERVEI NETEJA 4 VENTS,84979.44,0,84979.44,35408.1,,35408.1,,35408.1,,1027,Serveis a les Persones
14,320,1510000,EDUCACIÓ GRATIFICACIONS ADM.GNAL.,0.01,0,0.01,0,,0,,0,,1028,Serveis a les Persones
13,171E,2100000,CONSERVACIÓ I MILLORA JARDINS,48000,0,48000,10651.31,,10651.31,,10651.31,,1029,Brigada
09,311L,2279900,CONTRACTE LEGIONEL·LOSI,10200,0,10200,0,,0,,0,,1030,Benestar Social
09,327I,1210114,COMPLEMENT ESPECIFIC IMMIGRACIO,0,0,0,0,,0,,0,,1031,Benestar Social
09,231I,1600000,SEGURETAT SOCIAL ATENCIÓ INFANCIA,0,2826.66,2826.66,1828.7,,1828.7,,1828.7,,1032,Benestar Social
10,1623C,2279900,TRACTAMENT COMPOSTAGE FORM,128000,0,128000,50435.06,,50435.06,,38951.04,,1033,Medi Ambient
14,323D,4890100,EDUCACIÓ CONVENI SUBV. 4 VENTS,4300,0,4300,4300,,2150,,2150,,1034,Serveis a les Persones
14,320,1600000,EDUCACIÓ SEGURETAT SOCIAL ADM.GNAL.,16361.83,-3191.72,13170.11,4400.43,,4400.43,,4400.43,,1035,Serveis a les Persones
11,920,2160200,MANTENIMENT CENTRALETES,9922.38,0,9922.38,6265.38,,6265.38,,6265.38,,1036,Noves Tecnologies
13,171E,2279900,TREBALLS JARDINERIA TAC OSONA,44474.66,0,44474.66,12599.16,,12599.16,,12599.16,,1037,Brigada
09,311P,4890100,CONVENI CENTRE MÈDIC PSICOPEDAGÒGIC,3654,0,3654,3654,,1827,,1827,,1038,Benestar Social
09,327I,1300100,HORES EXTRES IMMIGRACIÓ,0.01,0,0.01,0,,0,,0,,1039,Benestar Social
09,231I,2269900,ACTIVITATS IGUALTAT,0,7700,7700,0,,0,,0,,1040,Benestar Social
10,163,2270000,NETEJA VIÀRIA,646054.54,0,646054.54,646054.54,,213219.32,,213219.32,,1041,Medi Ambient
11,920,2160300,MANTENIMENT CENTRE PROCESSAMENT DADES,44984.93,1800,46784.93,17531.28,,17531.28,,17531.28,,1042,Noves Tecnologies
