Org_,Pro_,Eco_,Descripció,Crèdits_inicials,Modificacions_de_crèdit,Crèdits_totals_consignats,Disposicions_o_compromisos,Obligacions_reconegudes,Pagaments_fets,Descripció_orgànica,FID
08,132T,2269900,CAMP DE TIR,600,0,600,0,0,0,POLICIA,798
08,133G,2279900,TREBALLS GRUA I PROVA ALCOHOL,6000,0,6000,2695.04,2695.04,2076.73,POLICIA,799
08,134,2269900,EDUCACIÓ VIAL,0.1,0,0.1,0,0,0,POLICIA,800
14,1521I,2269911,DESPESES DIVERSES,0,775.81,775.81,700,700,700,SERVEI A LES PERSONES,801
14,1521P,2269911,DESPESES PROJECTES SOCIALS I DINAMITZADORS,0,12626.67,12626.67,12626.67,3433.34,1716.67,SERVEI A LES PERSONES,802
14,231,2269900,EDUCACIÓ AJUT LLIBRES I MATERIAL,19000,0,19000,0,0,0,SERVEI A LES PERSONES,803
14,320,1200100,EDUCACIÓ BÀSIQUES A2 ADM.GNAL.,13035.6,0,13035.6,4842.85,4842.85,3874.28,SERVEI A LES PERSONES,804
14,320,1510000,EDUCACIÓ GRATIFICACIONS ADM.GNAL.,0.1,0,0.1,0,0,0,SERVEI A LES PERSONES,805
14,320,1210000,EDUCACIÓ COMPLEMENT DESTINACIÓ ADM.GNAL.,7209.16,0,7209.16,2574.7,2574.7,2059.76,SERVEI A LES PERSONES,806
14,320,6250000,EDUCACIÓ MOBILIARI,0.1,0,0.1,0,0,0,SERVEI A LES PERSONES,807
09,231S,2279916,SAD MANLLEU,0,38204.5,38204.5,0,0,0,BENESTAR SOCIAL,808
14,320,6290000,EDUCACIÓ ALTRES INVERSIONS,0.1,0,0.1,0,0,0,SERVEI A LES PERSONES,809
09,231S,2279912,SAD MANLLEU,0,101602.26,101602.26,0,0,0,BENESTAR SOCIAL,810
14,320,1500000,EDUCACIÓ PRODUCTIVITAT ADM.GNAL.,700,0,700,291.65,291.65,233.32,SERVEI A LES PERSONES,811
14,320,1210100,EDUCACIÓ COMPLEMENT ESPECÍFIC ADM.GNAL.,7172.64,0,7172.64,2988.6,2988.6,2390.88,SERVEI A LES PERSONES,812
14,320,1200600,EDUCACIÓ TRIENNIS ADM.GNAL.,1417.98,0,1417.98,526.8,526.8,421.44,SERVEI A LES PERSONES,813
09,231S,2279915,SAD MANLLEU,0,106958.83,106958.83,0,0,0,BENESTAR SOCIAL,814
14,320,1600000,EDUCACIÓ SEGURETAT SOCIAL ADM.GNAL.,7731.12,0,7731.12,2444.96,2444.96,1808.72,SERVEI A LES PERSONES,815
09,231S,1210115,COMPLEMENT ESPECÍFIC AGENT IGUALTAT,0,264.12,264.12,264.12,264.12,264.12,BENESTAR SOCIAL,816
14,323,2269914,EDUCACIÓ AGENDES ESCOLARS,0,17,17,0,0,0,SERVEI A LES PERSONES,817
14,323,4899815,EDUCACIÓ AJUTS MENJADOR COLORS,0,15200,15200,0,0,0,SERVEI A LES PERSONES,818
14,323,4899914,EDUCACIÓ AJUTS MENJADOR,0,1146.06,1146.06,0,0,0,SERVEI A LES PERSONES,819
14,323,4890100,EDUCACIÓ. AJUTS ESCOLA BRESSOL,0,3231.93,3231.93,2442.01,2442.01,2442.01,SERVEI A LES PERSONES,820
14,323,4899715,EDUCACIÓ AJUTS MENJADOR PICAROLS,0,5700,5700,0,0,0,SERVEI A LES PERSONES,821
09,231S,2279914,SAD MANLLEU,0,123646.6,123646.6,0,0,0,BENESTAR SOCIAL,822
14,323,2210400,EDUCACIÓ VESTUARI CONSERGES,400,0,400,0,0,0,SERVEI A LES PERSONES,823
09,231S,2269900,BANC ALIMENTS EL SARRO,12000,-295.85,11704.15,9622.51,9622.51,9622.51,BENESTAR SOCIAL,824
14,323,4899916,EDUCACIÓ AJUTS ESCOLES BRESSOL,0,2443.37,2443.37,0,0,0,SERVEI A LES PERSONES,825
12,323S,2269900,SORTIDES NENS I TEATRE,500,0,500,0,0,0,ESCOLA BRESSOL,826
09,231SD,2269900,EL SARRÓ,0,7000,7000,0,0,0,BENESTAR SOCIAL,827
14,323A,1600000,EDUCACIÓ SEGURETAT SOCIAL PUIG AGUT,6135.67,0,6135.67,2045.24,2045.24,1533.93,SERVEI A LES PERSONES,828
13,133A,2100600,SENYALITZACIÓ HORITZONTAL/PINTURA,15000,0,15000,5350.13,5350.13,4262.24,BRIGADA,829
14,326E,4899000,EDUCACIÓ TRANSF. ESCOLA MÚSICA,93659.85,0,93659.85,93659.85,93659.85,24000,SERVEI A LES PERSONES,830
13,133A,2100614,SENYALITZACIÓ HORITZONTAL PINTURA,0,19.45,19.45,19.45,19.45,0,BRIGADA,831
14,326,4890400,EDUCACIÓ CONVENI EL CARME,1800,0,1800,0,0,0,SERVEI A LES PERSONES,832
13,133V,2100600,REPOSICIÓ SENYALITZACIÓ VERTICAL,3500,0,3500,755.04,755.04,755.04,BRIGADA,833
14,326,4890500,EDUCACIÓ CONVENI IES A POUS,1800,0,1800,0,0,0,SERVEI A LES PERSONES,834
13,1532A,2100000,MANTENIMENT I MILLORA VIA PÚBLICA,77000,0,77000,30181.54,30181.54,23934.51,BRIGADA,835
09,231SD,6240016,VEHICLE EL SARRÓ,0,5146.54,5146.54,0,0,0,BENESTAR SOCIAL,836
14,323A,2211000,EDUCACIÓ PRODUCTES NETEJA PUIG AGUT,500,0,500,0,0,0,SERVEI A LES PERSONES,837
09,326T,2269915,DESPESES ACTIVITATS TRIPIJOC,0,300.25,300.25,0,0,0,BENESTAR SOCIAL,838
14,326,4890100,EDUCACIÓ CONVENI CASALS GRÀCIA,1800,0,1800,1800,900,900,SERVEI A LES PERSONES,839
13,1532B,2060000,LLOGUER FOTOCOPIADORA,996.24,0,996.24,0,0,0,BRIGADA,840
09,327,4890000,CONVENI SANT PAU FESTA GENT GRAN,1000,0,1000,0,0,0,BENESTAR SOCIAL,841
09,231T,2279900,TELEASSISTÈNCIA,20000,0,20000,12645.03,12645.03,12645.03,BENESTAR SOCIAL,842
14,323A,4890100,EDUCACIÓ CONVENI SUBV. PUIG AGUT,4300,0,4300,0,0,0,SERVEI A LES PERSONES,843
14,326,4670000,CULTURA CONSORCI NORMALITZACIÓ LING.,24000,0,24000,0,0,0,SERVEI A LES PERSONES,844
13,1532B,2211000,PRODUCTES NETEJA,500,0,500,46.61,46.61,46.61,BRIGADA,845
09,327,4890100,CONVENI ASS. GENT GRAN,3300,0,3300,0,0,0,BENESTAR SOCIAL,846
09,311,1210000,COMPLEMENT DESTINACIÓ SALUT,5582.36,0,5582.36,1993.7,1993.7,1594.96,BENESTAR SOCIAL,847
14,323A,1300200,EDUCACIÓ ALTRES REMUNERACIONS PUIG AGUT,10420.38,0,10420.38,4141.85,4141.85,3313.48,SERVEI A LES PERSONES,848
14,326,4890200,EDUCACIÓ CONVENI LA SALLE,1800,0,1800,0,0,0,SERVEI A LES PERSONES,849
13,1532B,6320000,SUBTITUCIÓ COBERTES NAUS,36500,0,36500,32528.28,0,0,BRIGADA,850
09,327A,2269912,DESPESES PROJ COOPERACIÓ,0,6225.34,6225.34,0,0,0,BENESTAR SOCIAL,851
14,323A,1300000,EDUCACIÓ BÀSIQUES PUIG AGUT,8327.06,0,8327.06,2973.95,2973.95,2379.16,SERVEI A LES PERSONES,852
14,326,4890300,EDUCACIÓ CONVENI SECCIÓ INSTITUT DE MANLLEU,1800,0,1800,0,0,0,SERVEI A LES PERSONES,853
09,311,6230000,DESFIBRIL.LADORS,0,3950.65,3950.65,3950.65,3950.65,3950.65,BENESTAR SOCIAL,854
13,1532B,2160000,MANTENIMENT FOTOCOPIADORA,600,0,600,48.87,48.87,31.46,BRIGADA,855
09,327BF,4890000,CONVENI ASVAT,3300,0,3300,0,0,0,BENESTAR SOCIAL,856
14,323A,2269900,EDUCACIÓ DESPESES DIVERSES PUIG AGUT,300,0,300,263.29,263.29,263.29,SERVEI A LES PERSONES,857
09,311,1200600,TRIENNIS SALUT,472.66,0,472.66,175.6,175.6,140.48,BENESTAR SOCIAL,858
14,326,2260900,JOVENT ESCOLA D'ESTIU,3000,0,3000,3000,0,0,SERVEI A LES PERSONES,859
10,1622B,1300000,BÀSIQUES DEIXALLERIA,16463.58,0,16463.58,5879.85,5879.85,4703.88,MEDI AMBIENT,860
13,1532B,2120000,MANTENIMENT EDIFICI BRIGADA,14000,0,14000,7023.97,7023.97,6511.08,BRIGADA,861
14,323A,2270000,EDUCACIÓ SERVEI NETEJA PUIG AGUT,93759.26,0,93759.26,93759.26,31253.12,23439.84,SERVEI A LES PERSONES,862
09,327C,2269900,PLANS DESENVOLUPAMENT COMUNITARI,32000,-24345.71,7654.29,6400,6400,6400,BENESTAR SOCIAL,863
14,326,2260200,EDUCACIÓ PUBLICITAT I PROPAGANDA,1000,0,1000,145.2,145.2,145.2,SERVEI A LES PERSONES,864
09,311,4890300,CONVENI AFADIP,1000,0,1000,0,0,0,BENESTAR SOCIAL,865
10,1622B,1300200,ALTRES REMUNERACIONS DEIXALLERIA,23294.19,0,23294.19,9334.2,9334.2,7467.36,MEDI AMBIENT,866
13,1532D,2219900,SUBMINISTRAMENTS DIVERSOS,1000,0,1000,0,0,0,BRIGADA,867
14,323A,1300100,EDUCACIÓ HORES EXTRES PUIG AGUT,0.1,0,0.1,0,0,0,SERVEI A LES PERSONES,868
09,327C,1200600,TRIENNIS DESEM COMUNITARI,0,1,1,0,0,0,BENESTAR SOCIAL,869
14,326,2020000,EDUCACIÓ DESPESES LOCAL TRIS-TRAS,9379.36,0,9379.36,2265,2265,2265,SERVEI A LES PERSONES,870
09,311,1600000,SEGURETAT SOCIAL SALUT,8635.4,0,8635.4,2805.36,2805.36,2104.02,BENESTAR SOCIAL,871
10,1622B,1500000,PRODUCTIVITAT DEIXALLERIA,700,1654.31,2354.31,697.45,697.45,557.96,MEDI AMBIENT,872
13,1532S,2140016,CONSERVACIÓ MATERIAL DE TRANSPORT,0,38.38,38.38,0,0,0,BRIGADA,873
09,327C,1210100,COMPLEMENT ESPECIFIC DESEM COMUNITARI,0,5449.7,5449.7,904.69,904.69,258.48,BENESTAR SOCIAL,874
14,323A,1500100,EDUCACIÓ PRODUCTIVITAT PUIG AGUT,700,0,700,291.65,291.65,233.32,SERVEI A LES PERSONES,875
14,326A,2269900,EDUCACIÓ ACTUACIONS,1700,0,1700,664.4,664.4,594.4,SERVEI A LES PERSONES,876
09,311,4890400,CONVENI OSONA CONTRA EL CANCER,600,0,600,0,0,0,BENESTAR SOCIAL,877
10,1622B,1500100,PRODUCTIVITAT DEIXALLERIA,1400,0,1400,583.3,583.3,466.64,MEDI AMBIENT,878
13,171,1500100,PRODUCTIVITAT PARCS I JARDINS,3500,1041.96,4541.96,1600.8,1600.8,1280.64,BRIGADA,879
09,327C,1210000,COMPLEMENT DESTINACIÓ DESEM COMUNITARI,0,3923.16,3923.16,558.24,558.24,159.5,BENESTAR SOCIAL,880
14,323B,2269900,EDUCACIÓ DESPESES DIVERSES POMPEU FABRA,300,0,300,0,0,0,SERVEI A LES PERSONES,881
14,326A,4890000,EDUCACIÓ CONVENI PUIG AGUT,1800,0,1800,0,0,0,SERVEI A LES PERSONES,882
09,311,1510000,GRATIFICACIONS SALUT,0.1,0,0.1,0,0,0,BENESTAR SOCIAL,883
10,1622B,2140000,MANTENIMENT VEHICLES,4000,0,4000,471.42,471.42,426.27,MEDI AMBIENT,884
13,171,1300000,BÀSIQUES PARCS I JARDINS,40530.06,0,40530.06,13993.48,13993.48,11548.04,BRIGADA,885
09,327C,1600000,SEGURETAT SOCIAL DESEM COMUNITARI,0,5810.72,5810.72,275.59,275.59,0,BENESTAR SOCIAL,886
14,323B,1300000,EDUCACIÓ BÀSIQUES POMPEU,9279.76,0,9279.76,3314.2,3314.2,2651.36,SERVEI A LES PERSONES,887
10,1622B,1310000,LABORAL TEMPORAL DEIXALLERIA,0.1,0,0.1,0,0,0,MEDI AMBIENT,888
13,171,1310000,LABORAL TEMPORAL PARCS I JARDINS,19752.45,-19752.45,0,0,0,0,BRIGADA,889
09,311,4890100,CONVENI ASSOCIACIÓ SORDS,4500,0,4500,0,0,0,BENESTAR SOCIAL,890
09,327C,1200100,BASIQUES A2 DESEM COMUNITARI,0,9161.13,9161.13,1356,1356,387.43,BENESTAR SOCIAL,891
14,323B,1600000,EDUCACIÓ SEGURETAT SOCIAL POMPEU,6816.26,0,6816.26,2272.08,2272.08,1704.06,SERVEI A LES PERSONES,892
10,1622B,1200600,TRIENNIS DEIXALLERIA,1263.9,0,1263.9,452,452,361.6,MEDI AMBIENT,893
13,171E,2279900,TREBALLS JARDINERIA TAC OSONA,37797.48,0,37797.48,12599.16,12599.16,9449.37,BRIGADA,894
09,327I,1210100,COMPLEMENT ESPECÍFIC IMMIGRACIÓ,7504.44,0,7504.44,3126.85,3126.85,2501.48,BENESTAR SOCIAL,895
14,323B,1510000,EDUCACIÓ GRATIFICACIONS POMPEU,0.1,0,0.1,0,0,0,SERVEI A LES PERSONES,896
09,311,1200100,BÀSIQUES A2 SALUT,13035.6,0,13035.6,4842.85,4842.85,3874.28,BENESTAR SOCIAL,897
10,1622B,1200500,BÀSIQUES AP DEIXALLERIA,806.57,0,806.57,0,0,0,MEDI AMBIENT,898
13,171E,2100000,CONSERVACIÓ I MILLORA JARDINS,51000,0,51000,38273.65,38273.65,25753.49,BRIGADA,899
09,327I,1200116,BÀSIQUES A2 IMMIGRACIÓ,0,1058.42,1058.42,1037.17,1037.17,68.6,BENESTAR SOCIAL,900
14,323B,4890100,EDUCACIÓ CONVENI SUBVENCIÓ POMPEU,4300,0,4300,0,0,0,SERVEI A LES PERSONES,901
09,311,4890000,CONVENI ASSOCIACIÓ FAMILIARS MALATS MENTALS,1750,0,1750,0,0,0,BENESTAR SOCIAL,902
10,1622B,2210300,COMBUSTIBLES I CARBURANTS,3000,0,3000,745.65,745.65,745.65,MEDI AMBIENT,903
13,171,1600000,SEGURETAT SOCIAL PARCS I JARDINS,38424.89,-7000,31424.89,9350.53,9350.53,7522.67,BRIGADA,904
09,327I,1600000,SEGURETAT SOCIAL IMMIGRACIÓ,8087.21,0,8087.21,2671.6,2671.6,2003.7,BENESTAR SOCIAL,905
14,323B,2211000,EDUCACIÓ PRODUCTES DE NETEJA POMPEU FABRA,2300,0,2300,1260.43,1260.43,1260.43,SERVEI A LES PERSONES,906
09,311,1500000,PRODUCTIVITAT SALUT,700,0,700,0,0,0,BENESTAR SOCIAL,907
10,1622B,1200400,BÀSIQUES C2 DEIXALLERIA,8462.46,0,8462.46,3026.25,3026.25,2421,MEDI AMBIENT,908
14,326B,4890000,EDUCACIÓ CONVENI POMPEU FABRA,1800,0,1800,0,0,0,SERVEI A LES PERSONES,909
13,171,1300200,ALTRES REMUNERACIONS PARCS I JARDINS,54734.27,0,54734.27,21638.99,21638.99,17241.8,BRIGADA,910
09,327I,1210000,COMPLEMENT DESTINACIÓ IMMIGRACIÓ,7209.16,0,7209.16,2224.48,2224.48,2059.76,BENESTAR SOCIAL,911
14,323B,1500100,EDUCACIÓ PRODUCTIVITAT POMPEU,700,0,700,291.65,291.65,233.32,SERVEI A LES PERSONES,912
09,311,4892900,CONVENI TRANSF. GRUP DEFENSA ANIMALS OSONA,24800,0,24800,22936.26,22936.26,9556.77,BENESTAR SOCIAL,913
10,1622B,2269900,DESPESES DIVERSES DEIXALLERIA,25000,0,25000,13950.4,3001.11,3001.11,MEDI AMBIENT,914
14,326C,2269900,EDUCACIÓ DESPESES DIVERSES ESCOLA ADULTS,500,0,500,0,0,0,SERVEI A LES PERSONES,915
13,171,1300100,HORES EXTRES PARCS I JARDINS,7300,0,7300,467.67,467.67,146.87,BRIGADA,916
09,327I,2269915,DESPESES PGDM,0,84.38,84.38,0,0,0,BENESTAR SOCIAL,917
14,323B,1300200,EDUCACIÓ ALTRES REMUNERACIONS POMPEU,11624.85,0,11624.85,4587,4587,3669.6,SERVEI A LES PERSONES,918
09,311,2269900,CENTRE ACOLLIDA ANIMALS,500,0,500,0,0,0,BENESTAR SOCIAL,919
10,1622B,1300100,HORES EXTRES DEIXALLERIA,0.1,0,0.1,0,0,0,MEDI AMBIENT,920
14,326C,2020000,EDUCACIÓ LLOGUER ESCOLA ADULTS,22178.26,0,22178.26,9113.36,9113.36,5437.06,SERVEI A LES PERSONES,921
13,171F,2100100,SUBSTITUCIÓ JOCS INFANTILS,5000,-5000,0,0,0,0,BRIGADA,922
09,327I,1210016,COMPLEMENT DESTINACIÓ IMMIGRACIÓ,0,350.22,350.22,350.22,350.22,0,BENESTAR SOCIAL,923
14,323B,1300100,EDUCACIÓ HORES EXTRES POMPEU,0.1,0,0.1,0,0,0,SERVEI A LES PERSONES,924
09,311,1210100,COMPLEMENT ESPECÍFIC SALUT,7754.52,0,7754.52,3231.05,3231.05,2584.84,BENESTAR SOCIAL,925
10,1622B,2279900,TREBALLS ALTRES EMPRESES,18000,0,18000,18000,4366.46,4366.46,MEDI AMBIENT,926
14,326C,2260916,EDUCACIÓ ACTIVITATS ADULTS (db),0,8072,8072,0,0,0,SERVEI A LES PERSONES,927
13,171F,6250000,MOBILIARI PARCS,0,6043.95,6043.95,6043.95,6043.95,0,BRIGADA,928
09,327I,2269900,DESPESES PGDM,12000,0,12000,3932.5,3932.5,3932.5,BENESTAR SOCIAL,929
09,311A,2269900,RECOLLIDA I TRACTAMENT ANIMALS,1350,0,1350,395.02,395.02,395.02,BENESTAR SOCIAL,930
14,323D,1210000,EDUCACIÓ COMPLEMENT DESTINACIÓ 4 VENTS,3995.04,0,3995.04,1426.8,1426.8,1141.44,SERVEI A LES PERSONES,931
10,1622B,2211000,PRODUCTES NETEJA,200,0,200,0,0,0,MEDI AMBIENT,932
14,326C,2260915,EDUCACIÓ ACTIVITATS EDUCATIVES ESCOLA ADULTS (DB),0,7153,7153,4500,0,0,SERVEI A LES PERSONES,933
13,171F,2100000,CONSERVACIÓ PARCS INFANTILS,16000,-947.95,15052.05,10933.75,10933.75,8061.21,BRIGADA,934
09,327I,1500000,PRODUCTIVITAT IMMIGRACIÓ,700,0,700,175,175,140,BENESTAR SOCIAL,935
09,311C,2269900,GESTIÓ AUS URBANES,6500,0,6500,1951.25,1951.25,214.9,BENESTAR SOCIAL,936
14,323D,2270000,EDUCACIÓ SERVEI NETEJA 4 VENTS,80622.48,0,80622.48,80622.48,26874.16,20155.62,SERVEI A LES PERSONES,937
10,1622B,1600000,SEGURETAT SOCIAL DEIXALLERIA,21772.61,0,21772.61,6001.32,6001.32,4942.95,MEDI AMBIENT,938
13,241,2219900,MATERIALS I ALTRES PLANS OCUPACIO,30000,0,30000,875.85,875.85,608.32,BRIGADA,939
14,326C,2211000,EDUCACIÓ PRODUCTES NETEJA ESCOLA ADULTS,800,0,800,156.92,156.92,0,SERVEI A LES PERSONES,940
09,327I,2269916,DESPESES PGDM,0,4268.54,4268.54,0,0,0,BENESTAR SOCIAL,941
09,311D,2279900,CONTRACTE DDD,7201,0,7201,1691.46,1691.46,1691.46,BENESTAR SOCIAL,942
10,1622B,1210000,COMPLEMENT DESTINACIÓ DEIXALLERIA,5865.76,0,5865.76,1993.7,1993.7,1594.96,MEDI AMBIENT,943
14,326C,2260600,EDUCACIÓ. CURSOS ALFABETITZACIÓ E ADULTS (db),0,7268,7268,0,0,0,SERVEI A LES PERSONES,944
13,454,2100300,CAMINS RURALS,4500,0,4500,478.21,478.21,478.21,BRIGADA,945
14,323D,2211000,EDUCACIÓ PRODUCTES NETEJA 4 VENTS,500,0,500,0,0,0,SERVEI A LES PERSONES,946
09,327I,1200600,TRIENNIS IMMIGRACIÓ,2835.96,0,2835.96,1053.6,1053.6,842.88,BENESTAR SOCIAL,947
09,311I,2279900,INSPECCIONS ESTABLIMENTS,1200,0,1200,0,0,0,BENESTAR SOCIAL,948
14,323D,4890100,EDUCACIÓ CONVENI SUBV. 4 VENTS,4300,0,4300,0,0,0,SERVEI A LES PERSONES,949
14,326C,4890100,EDUCACIÓ CONVENI ACTIVITATS ESCOLA ADULTS,11000,0,11000,11000,5500,5500,SERVEI A LES PERSONES,950
10,1622B,1210100,COMPLEMENT ESPECÍFIC DEIXALLERIA,15295.33,0,15295.33,6004.6,6004.6,4803.68,MEDI AMBIENT,951
13,1532,1310000,LABORAL TEMPORAL VIES PÚBLIQUES,78699.15,0,78699.15,30280.08,30280.08,24209.6,BRIGADA,952
09,327I,1200100,BASIQUES A2 IMMIGRACIÓ,13035.6,0,13035.6,3874.28,3874.28,3874.28,BENESTAR SOCIAL,953
14,323D,1500000,EDUCACIÓ PRODUCTIVITAT 4 VENTS,700,0,700,291.65,291.65,233.32,SERVEI A LES PERSONES,954
10,1623A,2279900,CANON ABOCADOR ORIS,229000,0,229000,229000,62671.89,62671.89,MEDI AMBIENT,955
13,1532,6350000,MANTENIMENT I MILLORA MOBILIARI URBÀ,3500,0,3500,2316.58,2316.58,1687.3,BRIGADA,956
09,311IE,2279916,INSPECCIONS ESTABLIMENTS,0,318.35,318.35,0,0,0,BENESTAR SOCIAL,957
14,326D,2269900,EDUCACIÓ ACTIVITAS DIDÀCTIQUES,4000,0,4000,1291.03,1291.03,1291.03,SERVEI A LES PERSONES,958
09,327I,4890200,CONVENI MARES MÓN,2000,1700,3700,0,0,0,BENESTAR SOCIAL,959
10,1623C,2279900,TRACTAMENT COMPOSTAGE FORM,177305,0,177305,177305,38917.36,38917.36,MEDI AMBIENT,960
14,323D,1200600,EDUCACIÓ TRIENNIS 4 VENTS,952.7,0,952.7,340.25,340.25,272.2,SERVEI A LES PERSONES,961
13,1532,6250000,MOBILIARI,0.1,0,0.1,0,0,0,BRIGADA,962
09,311L,2279900,CONTRACTE LEGIONEL·LOSI,10200,0,10200,1801.39,1801.39,1801.39,BENESTAR SOCIAL,963
14,326D,4890000,EDUCACIÓ CONVENI 4 VENTS,1800,0,1800,0,0,0,SERVEI A LES PERSONES,964
09,327ID,2269916,DESPESES PGDM,0,3000,3000,0,0,0,BENESTAR SOCIAL,965
10,163,2270000,NETEJA VIÀRIA,652451.12,0,652451.12,652451.12,218605.32,218605.32,MEDI AMBIENT,966
14,323D,1510000,EDUCACIÓ GRATIFICACIONS 4 VENTS,0.1,0,0.1,0,0,0,SERVEI A LES PERSONES,967
09,311P,4890100,CONVENI CENTRE MÈDIC PSICOPEDAGÒGIC,4000,0,4000,0,0,0,BENESTAR SOCIAL,968
13,1532,1300100,HORES EXTRES VIES PÚBLIQUES,10000,38.65,10038.65,815.52,815.52,738.22,BRIGADA,969
14,326F,2269900,EDUCACIÓ TREBALLS DE RECERCA,1800,0,1800,0,0,0,SERVEI A LES PERSONES,970
10,170,6250000,MOBILIARI,0.1,0,0.1,0,0,0,MEDI AMBIENT,971
09,327IP,2269913,PGDM MEDIACIÓ,0,2695.56,2695.56,0,0,0,BENESTAR SOCIAL,972
09,311R,4890000,CONVENI CREU ROJA,4200,0,4200,0,0,0,BENESTAR SOCIAL,973
14,323D,2269900,EDUCACIÓ DESPESES DIVERSES 4 VENTS,300,0,300,0,0,0,SERVEI A LES PERSONES,974
13,1532,1500000,PRODUCTIVITAT VIES PÚBLIQUES,1400,520.9,1920.9,742.05,742.05,593.64,BRIGADA,975
14,326G,2269900,EDUCACIÓ BEQUES MILLORS CURRÍCULUMS,1500,0,1500,0,0,0,SERVEI A LES PERSONES,976
10,170,1600000,SEGURETAT SOCIAL ADM.GNAL. MEDI AMBIENT,8941.8,0,8941.8,2968.84,2968.84,2226.33,MEDI AMBIENT,977
09,327N,1500000,PRODUCTIVITAT IMMIGRACIÓ,0,0,0,0,0,0,BENESTAR SOCIAL,978
14,323D,1210100,EDUCACIÓ COMPLEMENT ESPECÍFIC 4 VENTS,7172.4,0,7172.4,2988.5,2988.5,2390.8,SERVEI A LES PERSONES,979
09,311S,2269900,ACCIONS RELATIVES SALUT PÚBLICA,12980,-121.16,12858.84,4082.24,4082.24,1048.48,BENESTAR SOCIAL,980
13,1532,2210400,VESTUARI BRIGADA,4000,0,4000,759.43,759.43,759.43,BRIGADA,981
14,326I,2269900,EDUCACIÓ DESPESES INAUGURACIÓ CURS,500,0,500,0,0,0,SERVEI A LES PERSONES,982
10,170,1300100,HORES EXTRES ADM.GNAL. MEDI AMBIENT,0.1,0,0.1,0,0,0,MEDI AMBIENT,983
09,327N,1210016,COMPLEMENT DESTINACIÓ IMMIGRACIÓ,0,45.43,45.43,45.43,45.43,0,BENESTAR SOCIAL,984
14,326J,2269900,EDUCACIÓ. PROJ A TEMPS COMPLERT,0,30000,30000,4174.5,4174.5,4174.5,SERVEI A LES PERSONES,985
14,323D,1600000,EDUCACIÓ SEGURETAT SOCIAL 4 VENTS,5334,0,5334,1772.92,1772.92,1329.69,SERVEI A LES PERSONES,986
09,311SA,2269916,ACCIONS RELATIVES SALUT PÚBLICA,0,431.58,431.58,0,0,0,BENESTAR SOCIAL,987
13,1532,6320016,SUBSTITUCIÓ COBERTA NAU,0,36340.34,36340.34,29102.63,29102.63,29102.63,BRIGADA,988
09,231A,2150000,CONSERVACIÓ MOBILIARI PIS ACOLLIDA,250,0,250,240,240,240,BENESTAR SOCIAL,989
10,170,1510000,GRATIFICACIONS,0.1,0,0.1,0,0,0,MEDI AMBIENT,990
09,327N,1600000,SEGURETAT SOCIAL IMMIGRACIÓ,0,4022.79,4022.79,1171.44,1171.44,878.58,BENESTAR SOCIAL,991
14,326P,2269915,EDUCACIÓ PLA EDUCATIU ENTORN,0,4782.27,4782.27,2871.48,1764.82,1764.82,SERVEI A LES PERSONES,992
09,311SA,2269900,ACCIONS RELATIVES SALUT PÚBLICA,0,0,0,0,0,0,BENESTAR SOCIAL,993
14,323D,1200500,EDUCACIÓ BÀSIQUES AP 4 VENTS,7755.44,0,7755.44,2769.8,2769.8,2215.84,SERVEI A LES PERSONES,994
13,1532,1200600,TRIENNIS VIES PÚBLIQUES,1321.12,0,1321.12,379.68,379.68,289.28,BRIGADA,995
10,170,2260200,PUBLICITAT I PROPAGANDA,0.1,0,0.1,0,0,0,MEDI AMBIENT,996
09,327N,1200300,BAISIQUES C1 IMMIGRACIÓ,0,5061.23,5061.23,1719.6,1719.6,1454.48,BENESTAR SOCIAL,997
14,326P,2269916,PLA EDUCATIU ENTORN CURS 2016-2017,0,6800,6800,0,0,0,SERVEI A LES PERSONES,998
14,323J,2279900,EDUCACIÓ EXTERNALITZACIÓ ELS PICAROLS,281977.3,0,281977.3,281977.3,81152.47,73283.94,SERVEI A LES PERSONES,999
09,312,4670000,QUOTA ANUAL CONSORCI HOSP.CATALUNYA,675,0.16,675.16,675.16,675.16,0,BENESTAR SOCIAL,1000
13,1532,1200400,BÀSIQUES C2 VIES PÚBLIQUES,16924.92,0,16924.92,4869.04,4869.04,3658.54,BRIGADA,1001
10,170,1210000,COMPLEMENT DESTINACIÓ ADM.GNAL. MEDI AMBIENT,8242.5,0,8242.5,2943.75,2943.75,2355,MEDI AMBIENT,1002
09,327N,1200600,TRIENIS IMMIGRACIÓ,0,554.79,554.79,199.35,199.35,159.48,BENESTAR SOCIAL,1003
14,326Q,1210116,EDUCACIÓ ESPECÍFIC PFI-PTT,0,3826.87,3826.87,2216.54,2216.54,1597.87,SERVEI A LES PERSONES,1004
14,326,2269900,EDUCACIÓ DESPESES DIVERSES,1000,0,1000,824.03,824.03,674.93,SERVEI A LES PERSONES,1005
09,323,4801016,PROGRAMA COMPLEMENTARI EDUCACIÓ CURS 2015-2016,0,13100.77,13100.77,0,0,0,BENESTAR SOCIAL,1006
13,1532,1300200,ALTRES REMUNERACIONS VIES PÚBLIQUES,15851.5,26752.45,42603.95,15289.01,15289.01,15289.01,BRIGADA,1007
09,231A,1600000,SEGURETAT SOCIAL ESPECIFIC ASSISTÈNCIA SOCIAL,0,3986.29,3986.29,0,0,0,BENESTAR SOCIAL,1008
