Org_,Pro_,Eco_,Descripció,Crèdits_inicials,Modificacions_de_crèdit,Crèdits_totals_consignats,Disposicions_o_compromisos,Obligacions_reconegudes,Pagaments_fets,Descripció_orgànica,FID
02,4313,1500100,OPE PRODUCTIVITAT MERCAT,644,0,644,322.02,322.02,322.02,PROMOCIÓ ECONÒMICA,790
02,4313,1300100,OPE HORES EXTRES MERCAT,0.1,103.5,103.6,103.5,103.5,103.5,PROMOCIÓ ECONÒMICA,791
02,4313,1310016,OPE PERSONAL TEMPORAL MERCAT,0,5385.65,5385.65,0,0,0,PROMOCIÓ ECONÒMICA,792
02,4313,1600000,OPE SEGURETAT SOCIAL MERCAT,6103.68,0,6103.68,2469.7,2469.7,2469.7,PROMOCIÓ ECONÒMICA,793
02,4313,1200600,OPE TRIENNIS  MERCATS,0,0,0,0,0,0,PROMOCIÓ ECONÒMICA,794
02,4313A,2269916,OPE ACCIONS MERCATS (db),0,2000,2000,0,0,0,PROMOCIÓ ECONÒMICA,795
02,4313A,2269915,OPE ACCIONS MERCATS SETMANALS (DP),0,60.13,60.13,0,0,0,PROMOCIÓ ECONÒMICA,796
02,4313A,2269900,OPE ACCIONS MERCATS (db),0,0,0,0,0,0,PROMOCIÓ ECONÒMICA,797
02,432,2260900,OPE DESPESES EMBARCADOR,1500,0,1500,0,0,0,PROMOCIÓ ECONÒMICA,798
02,432,4899900,OPE TRANSF. QUOTA OSONA TURISME,4925,0,4925,0,0,0,PROMOCIÓ ECONÒMICA,799
02,432,2269900,OPE DINAMITZACIÓ CAMPANAR,500,0,500,0,0,0,PROMOCIÓ ECONÒMICA,800
09,231,2150000,CONSERVACIÓ MOBILIARI BENESTAR SS,435,0,435,0,0,0,BENESTAR SOCIAL,801
09,231,4890200,CONVENI ASSOC. DR. TRUETA,1559.17,0,1559.17,0,0,0,BENESTAR SOCIAL,802
09,231,2270000,SERVEI NETEJA SS,0.1,0,0.1,0,0,0,BENESTAR SOCIAL,803
09,231,2219900,SUBMINISTRAMENTS DIVERSOS SS,0.1,0,0.1,0,0,0,BENESTAR SOCIAL,804
09,231,1210016,COMPLEMENT DESTINACIÓ ASSISTÈNCIA SOCIAL,0,556.14,556.14,556.14,556.14,556.14,BENESTAR SOCIAL,805
09,231,1200100,BASIQUES A2 ASSISTÈNCIA SOCIAL,72126.97,0,72126.97,32819.24,32819.24,32819.24,BENESTAR SOCIAL,806
09,231,2060000,LLOGUER FOTOCOPIADORES SS,2321,0,2321,653.03,653.03,653.03,BENESTAR SOCIAL,807
09,231,1300200,ALTRES REMUNERACIONS ASSISTÈNCIA SOCIAL,68514.34,-1554.43,66959.91,33254.88,33254.88,33254.88,BENESTAR SOCIAL,808
09,231,2120216,SISTEMES DE SEGURETAT,0,922.09,922.09,0,0,0,BENESTAR SOCIAL,809
09,231,1210116,COMPLEMENT ESPECÍFIC ASSITÈNCIA SOCIAL,0,0,0,0,0,0,BENESTAR SOCIAL,810
09,231,2211000,PRODUCTES NETEJA SS,900,0,900,230.75,230.75,230.75,BENESTAR SOCIAL,811
09,231,4800014,PRESTACIONS ECONÒMIQUES INDIVIDUALS,0,26003.36,26003.36,0,0,0,BENESTAR SOCIAL,812
09,231,1200616,TRIENIS ASSITÈNCIA SOCIAL,0,106.93,106.93,106.93,106.93,106.93,BENESTAR SOCIAL,813
09,231,6230000,MAQUINARIA SS,0.1,0,0.1,0,0,0,BENESTAR SOCIAL,814
09,231,4800100,PRESTACIONS ECONOMIQUES INDIVIDUALS,0,13217.35,13217.35,0,0,0,BENESTAR SOCIAL,815
09,231,2260200,PUBLICITAT I PROPAGANDA SS,3000,0,3000,653.4,653.4,653.4,BENESTAR SOCIAL,816
12,323,2269900,DESPESES DIVERSES,760,0,760,366.6,366.6,366.6,ESCOLA BRESSOL,817
09,231,1200116,BÀSIQUES A2 ASSITÈNCIA SOCIAL,0,1055.14,1055.14,1055.14,1055.14,1055.14,BENESTAR SOCIAL,818
12,323,1500100,PRODUCTIVITAT PREESCOLAR,4564,3257.98,7821.98,3655.24,3655.24,3655.24,ESCOLA BRESSOL,819
09,231,6250000,MOBILIARI SS,0.1,295.85,295.95,0,0,0,BENESTAR SOCIAL,820
12,323E,2269900,MATERIAL ESPECÍFIC,2500,-300,2200,250.35,250.35,250.35,ESCOLA BRESSOL,821
09,231,1300000,BÀSIQUES ASSISTÈNCIA SOCIAL,68589.94,462.61,69052.55,32078.49,32078.49,32078.49,BENESTAR SOCIAL,822
12,323,1500000,PRODUCTIVITAT PREESCOLAR,1400,0,1400,699.96,699.96,699.96,ESCOLA BRESSOL,823
09,231,2269914,ACTIVITATS IGUALTAT,0,214.47,214.47,0,0,0,BENESTAR SOCIAL,824
12,323D,2269900,MATERIAL DIDÀCTIC,3600,0,3600,629.02,597.38,597.38,ESCOLA BRESSOL,825
09,231,1500100,PRODUCTIVITAT ASSISTÈNCIA SOCIAL,2800,0,2800,1049.94,1049.94,1049.94,BENESTAR SOCIAL,826
12,323R,2260600,REUNIONS I CONFERENCIES,220,0,220,0,0,0,ESCOLA BRESSOL,827
09,231,1310000,LABORAL TEMPORAL ASSISTÈNCIA SOCIAL,0.1,3079.43,3079.53,3079.43,3079.43,3079.43,BENESTAR SOCIAL,828
12,323S,2269900,SORTIDES NENS I TEATRE,500,300,800,0,0,0,ESCOLA BRESSOL,829
09,231,4800114,PRESTACIONS ECONÒMIQUES INDIVIDUALS,0,706.8,706.8,0,0,0,BENESTAR SOCIAL,830
13,133A,2100600,SENYALITZACIÓ HORITZONTAL/PINTURA,15000,0,15000,5350.13,5350.13,5350.13,BRIGADA,831
09,231,1200600,TRIENNIS ASSISTÈNCIA SOCIAL,11988.62,0,11988.62,5517.43,5517.43,5517.43,BENESTAR SOCIAL,832
13,133A,2100614,SENYALITZACIÓ HORITZONTAL PINTURA,0,19.45,19.45,19.45,19.45,0,BRIGADA,833
09,231,2120200,SISTEMES DE SEGURETAT,0,0,0,0,0,0,BENESTAR SOCIAL,834
13,133V,2100600,REPOSICIÓ SENYALITZACIÓ VERTICAL,3500,0,3500,755.04,755.04,755.04,BRIGADA,835
09,231,1200000,BÀSIQUES A1 ASSISTÈNCIA SOCIAL,0.1,0,0.1,0,0,0,BENESTAR SOCIAL,836
13,171,1500100,PRODUCTIVITAT PARCS I JARDINS,3500,1041.96,4541.96,1920.96,1920.96,1920.96,BRIGADA,837
09,231,4800115,AJUTS D'URGÈNCIA,0,528.98,528.98,0,0,0,BENESTAR SOCIAL,838
09,326C,6290000,ALTRES INVERSIONS TRIPIJOC,0.1,0,0.1,0,0,0,BENESTAR SOCIAL,839
13,1532S,2140016,CONSERVACIÓ MATERIAL DE TRANSPORT,0,38.38,38.38,0,0,0,BRIGADA,840
13,171,1300000,BÀSIQUES PARCS I JARDINS,40530.06,0,40530.06,19104.02,19104.02,19104.02,BRIGADA,841
09,231,1210000,COMPLEMENT DESTINACIÓ ASSISTÈNCIA SOCIAL,48827.66,0,48827.66,23072.94,23072.94,23072.94,BENESTAR SOCIAL,842
09,326C,1300100,HORES EXTRES TRIPIJOC,0.1,67.86,67.96,67.86,67.86,67.86,BENESTAR SOCIAL,843
13,171F,2100100,SUBSTITUCIÓ JOCS INFANTILS,5000,-5000,0,0,0,0,BRIGADA,844
13,171,1310000,LABORAL TEMPORAL PARCS I JARDINS,19752.45,-19752.45,0,0,0,0,BRIGADA,845
09,231,4800013,PRESTACIONS ECONÒMIQUES INDIVIDUALS,0,267.07,267.07,0,0,0,BENESTAR SOCIAL,846
09,326CE,2269916,TRIPIJOC EQUINOTERÀPIA,0,781.83,781.83,0,0,0,BENESTAR SOCIAL,847
13,171F,6250000,MOBILIARI PARCS,0,6043.95,6043.95,6043.95,6043.95,6043.95,BRIGADA,848
13,171E,2279900,TREBALLS JARDINERIA TAC OSONA,37797.48,0,37797.48,12599.16,12599.16,12599.16,BRIGADA,849
09,326T,2269915,DESPESES ACTIVITATS TRIPIJOC,0,300.25,300.25,0,0,0,BENESTAR SOCIAL,850
09,231,1200300,BÀSIQUES C1 ASSISTÈNCIA SOCIAL,9983.82,0,9983.82,4991.91,4991.91,4991.91,BENESTAR SOCIAL,851
13,171F,2100000,CONSERVACIÓ PARCS INFANTILS,16000,-947.95,15052.05,10933.75,10933.75,10933.75,BRIGADA,852
13,171E,2100000,CONSERVACIÓ I MILLORA JARDINS,51000,0,51000,38273.65,38273.65,38273.65,BRIGADA,853
09,327,4890000,CONVENI SANT PAU FESTA GENT GRAN,1000,0,1000,1000,500,0,BENESTAR SOCIAL,854
09,231,4650100,CONVENI CONSELL COMARCAL VIOLÈNCIA DOMÈSTICA,2262,2500,4762,2500,2500,2500,BENESTAR SOCIAL,855
09,327,4890100,CONVENI ASS. GENT GRAN,3300,0,3300,3300,1650,0,BENESTAR SOCIAL,856
09,231,1510000,GRATIFICACIONS ASSISTÈNCIA SOCIAL,0.1,193.28,193.38,0,0,0,BENESTAR SOCIAL,857
13,171,1600000,SEGURETAT SOCIAL PARCS I JARDINS,38424.89,-7000,31424.89,11516.28,11516.28,11516.28,BRIGADA,858
14,011,6480000,QUOTES NETES PER ARRENDAMENT FINANCER EB,0,61598.46,61598.46,61596.99,0,0,SERVEI A LES PERSONES,859
09,327A,2269912,DESPESES PROJ COOPERACIÓ,0,6225.34,6225.34,0,0,0,BENESTAR SOCIAL,860
09,231,2200000,DESPESES MATERIAL OFICINA SS,4600,0,4600,1116.66,1116.66,1116.66,BENESTAR SOCIAL,861
13,171,1300200,ALTRES REMUNERACIONS PARCS I JARDINS,54734.27,0,54734.27,28091.9,28091.9,28091.9,BRIGADA,862
14,011,3580000,INTERESSOS OP ARRENDAMENT FINANCER EB,0,32825.37,32825.37,32825.37,0,0,SERVEI A LES PERSONES,863
09,231,6410000,PROGRAMA INFORMATIC,0,11616,11616,0,0,0,BENESTAR SOCIAL,864
09,327BF,4890000,CONVENI ASVAT,3300,0,3300,0,0,0,BENESTAR SOCIAL,865
14,1521I,2269911,DESPESES DIVERSES,0,775.81,775.81,700,700,700,SERVEI A LES PERSONES,866
13,171,1300100,HORES EXTRES PARCS I JARDINS,7300,0,7300,583.62,583.62,583.62,BRIGADA,867
09,327C,2269900,PLANS DESENVOLUPAMENT COMUNITARI,32000,-24345.71,7654.29,6400,6400,6400,BENESTAR SOCIAL,868
09,231,4890500,FONS CATALÀ DE COOPERACIÓ,15000,0,15000,0,0,0,BENESTAR SOCIAL,869
13,241,2219900,MATERIALS I ALTRES PLANS OCUPACIO,30000,0,30000,875.85,875.85,875.85,BRIGADA,870
14,1521P,2269911,DESPESES PROJECTES SOCIALS I DINAMITZADORS,0,12626.67,12626.67,12626.67,3433.34,3433.34,SERVEI A LES PERSONES,871
09,327C,1200600,TRIENNIS DESEM COMUNITARI,0,1,1,0,0,0,BENESTAR SOCIAL,872
09,231,1210100,COMPLEMENT ESPECÍFIC ASSISTÈNCIA SOCIAL,81407.44,0,81407.44,39590.55,39590.55,39590.55,BENESTAR SOCIAL,873
14,231,2269900,EDUCACIÓ AJUT LLIBRES I MATERIAL,19000,0,19000,0,0,0,SERVEI A LES PERSONES,874
13,454,2100300,CAMINS RURALS,4500,0,4500,478.21,478.21,478.21,BRIGADA,875
09,327C,1210100,COMPLEMENT ESPECIFIC DESEM COMUNITARI,0,5449.7,5449.7,1550.9,1550.9,1550.9,BENESTAR SOCIAL,876
09,231,2269900,DESPESES DIVERSES SS,6000,5000,11000,685.25,685.25,685.25,BENESTAR SOCIAL,877
14,320,1200100,EDUCACIÓ BÀSIQUES A2 ADM.GNAL.,13035.6,0,13035.6,6517.8,6517.8,6517.8,SERVEI A LES PERSONES,878
13,1532,1310000,LABORAL TEMPORAL VIES PÚBLIQUES,78699.15,0,78699.15,39601.77,39601.77,39601.77,BRIGADA,879
09,327C,1210000,COMPLEMENT DESTINACIÓ DESEM COMUNITARI,0,3923.16,3923.16,1050.02,1050.02,1050.02,BENESTAR SOCIAL,880
09,231,1200400,BÀSIQUES C2 ASSISTÈNCIA SOCIAL,16924.92,0,16924.92,8462.46,8462.46,8462.46,BENESTAR SOCIAL,881
14,320,1510000,EDUCACIÓ GRATIFICACIONS ADM.GNAL.,0.1,0,0.1,0,0,0,SERVEI A LES PERSONES,882
13,1532,6350000,MANTENIMENT I MILLORA MOBILIARI URBÀ,3500,0,3500,2316.58,2316.58,2316.58,BRIGADA,883
09,327C,1600000,SEGURETAT SOCIAL DESEM COMUNITARI,0,5810.72,5810.72,964.57,964.57,964.57,BENESTAR SOCIAL,884
09,231,4900200,QUOTES ENTITATS SOLIDÀRIES,120.2,0,120.2,120.2,120.2,120.2,BENESTAR SOCIAL,885
14,320,1210000,EDUCACIÓ COMPLEMENT DESTINACIÓ ADM.GNAL.,7209.16,0,7209.16,3604.58,3604.58,3604.58,SERVEI A LES PERSONES,886
10,1621V,2279900,TREBALLS RECOLLIDA VIDRE,14950,0,14950,14950,7295.77,7295.77,MEDI AMBIENT,887
13,1532,6250000,MOBILIARI,0.1,0,0.1,0,0,0,BRIGADA,888
09,327C,1200100,BASIQUES A2 DESEM COMUNITARI,0,9161.13,9161.13,2489.39,2489.39,2489.39,BENESTAR SOCIAL,889
09,231A,1210100,COMPLEMENT ESPECIFIC ASSISTÈNCIA SOCIAL,0,4558.42,4558.42,0,0,0,BENESTAR SOCIAL,890
14,320,6250000,EDUCACIÓ MOBILIARI,0.1,0,0.1,0,0,0,SERVEI A LES PERSONES,891
13,1532,1300100,HORES EXTRES VIES PÚBLIQUES,10000,38.65,10038.65,1093.8,1093.8,1093.8,BRIGADA,892
09,327I,1210100,COMPLEMENT ESPECÍFIC IMMIGRACIÓ,7504.44,0,7504.44,3752.22,3752.22,3752.22,BENESTAR SOCIAL,893
09,231A,4800015,PRESTACIONS ECONÒMIQUES AJUTS SOCIALS,0,1516.65,1516.65,0,0,0,BENESTAR SOCIAL,894
10,1622B,2130000,CONSERVACIÓ MAQUINÀRIA,906.95,0,906.95,389.02,389.02,389.02,MEDI AMBIENT,895
14,320,6290000,EDUCACIÓ ALTRES INVERSIONS,0.1,0,0.1,0,0,0,SERVEI A LES PERSONES,896
13,1532,1500000,PRODUCTIVITAT VIES PÚBLIQUES,1400,520.9,1920.9,883.23,883.23,883.23,BRIGADA,897
09,327I,1200116,BÀSIQUES A2 IMMIGRACIÓ,0,1058.42,1058.42,1058.42,1058.42,1058.42,BENESTAR SOCIAL,898
09,231A,2150000,CONSERVACIÓ MOBILIARI PIS ACOLLIDA,250,0,250,240,240,240,BENESTAR SOCIAL,899
14,320,1500000,EDUCACIÓ PRODUCTIVITAT ADM.GNAL.,700,0,700,349.98,349.98,349.98,SERVEI A LES PERSONES,900
13,1532,2210400,VESTUARI BRIGADA,4000,0,4000,759.43,759.43,759.43,BRIGADA,901
09,327I,1600000,SEGURETAT SOCIAL IMMIGRACIÓ,8087.21,0,8087.21,3339.5,3339.5,3339.5,BENESTAR SOCIAL,902
09,231A,1600000,SEGURETAT SOCIAL ESPECIFIC ASSISTÈNCIA SOCIAL,0,3986.29,3986.29,0,0,0,BENESTAR SOCIAL,903
13,1532,6320016,SUBSTITUCIÓ COBERTA NAU,0,36340.34,36340.34,29102.63,29102.63,29102.63,BRIGADA,904
14,320,1210100,EDUCACIÓ COMPLEMENT ESPECÍFIC ADM.GNAL.,7172.64,0,7172.64,3586.32,3586.32,3586.32,SERVEI A LES PERSONES,905
09,327I,1210000,COMPLEMENT DESTINACIÓ IMMIGRACIÓ,7209.16,0,7209.16,3254.36,3254.36,3254.36,BENESTAR SOCIAL,906
10,1622B,1510000,GRATIFICACIONS DEIXALLERIA,0.1,0,0.1,0,0,0,MEDI AMBIENT,907
09,231A,2120016,INSTAL.LACIONS PISOS BENESTAR SOCIAL,0,1044.7,1044.7,0,0,0,BENESTAR SOCIAL,908
09,231A,2269913,POLITIQUES D'IGUALTAT,2500,22,2522,1413.89,1413.89,1413.89,BENESTAR SOCIAL,909
13,1532,1200600,TRIENNIS VIES PÚBLIQUES,1321.12,0,1321.12,556.77,556.77,556.77,BRIGADA,910
14,320,1200600,EDUCACIÓ TRIENNIS ADM.GNAL.,1417.98,0,1417.98,708.99,708.99,708.99,SERVEI A LES PERSONES,911
09,327I,2269915,DESPESES PGDM,0,84.38,84.38,0,0,0,BENESTAR SOCIAL,912
09,231A,1200300,BÀSIQUES C1 ASSISTÈNCIA SOCIAL,0,5883.36,5883.36,0,0,0,BENESTAR SOCIAL,913
09,231A,6290016,ALTRES INVERSIONS PISOS BENESTAR SOCIAL,0,72.6,72.6,0,0,0,BENESTAR SOCIAL,914
10,1622B,6250000,MOBILIARI DEIXALLERIA,0.1,0,0.1,0,0,0,MEDI AMBIENT,915
13,1532,1200400,BÀSIQUES C2 VIES PÚBLIQUES,16924.92,0,16924.92,7238.68,7238.68,7238.68,BRIGADA,916
14,320,1600000,EDUCACIÓ SEGURETAT SOCIAL ADM.GNAL.,7731.12,0,7731.12,3081.2,3081.2,3081.2,SERVEI A LES PERSONES,917
09,327I,1210016,COMPLEMENT DESTINACIÓ IMMIGRACIÓ,0,350.22,350.22,350.22,350.22,350.22,BENESTAR SOCIAL,918
09,231A,6290000,ALTRES INVERSIONS PISOS BS,0.1,0,0.1,0,0,0,BENESTAR SOCIAL,919
09,231A,1200600,TRIENNIS ASSISTÈNCIA SOCIAL,0,1,1,0,0,0,BENESTAR SOCIAL,920
10,1622B,6230000,MAQUINARIA,0.1,0,0.1,0,0,0,MEDI AMBIENT,921
13,1532,1300200,ALTRES REMUNERACIONS VIES PÚBLIQUES,15851.5,26752.45,42603.95,24663.72,24663.72,24663.72,BRIGADA,922
14,323,2269914,EDUCACIÓ AGENDES ESCOLARS,0,17,17,0,0,0,SERVEI A LES PERSONES,923
11,491F,1600000,SEGURETAT SOCIAL GESTIÓ DADES,8401.98,0,8401.98,3231.3,3231.3,3231.3,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,924
09,327I,2269900,DESPESES PGDM,12000,0,12000,3932.5,3932.5,3932.5,BENESTAR SOCIAL,925
09,231A,4800200,CONVENI ASPERGER,500,0,500,0,0,0,BENESTAR SOCIAL,926
09,231A,2200015,MATERIAL OFICINA SERVEIS SOCIALS,0,425.91,425.91,0,0,0,BENESTAR SOCIAL,927
10,1622B,1300000,BÀSIQUES DEIXALLERIA,16463.58,0,16463.58,8231.79,8231.79,8231.79,MEDI AMBIENT,928
13,1532,2210300,COMBUSTIBLES I CARBURANTS,22000,0,22000,3740.12,3740.12,3740.12,BRIGADA,929
14,323,4899815,EDUCACIÓ AJUTS MENJADOR COLORS,0,15200,15200,0,0,0,SERVEI A LES PERSONES,930
09,327I,1500000,PRODUCTIVITAT IMMIGRACIÓ,700,0,700,210,210,210,BENESTAR SOCIAL,931
09,231A,4800000,PRESTACIONS ECON INDIVIDUALS AJUTS TARGETA MONEDER,0,45000,45000,0,0,0,BENESTAR SOCIAL,932
09,231A,4890000,CONVENI TAPIS,3000,0,3000,0,0,0,BENESTAR SOCIAL,933
10,1622B,1300200,ALTRES REMUNERACIONS DEIXALLERIA,23294.19,0,23294.19,11647.05,11647.05,11647.05,MEDI AMBIENT,934
13,1532,2140000,CONSERV. MATERIAL TRANSPORT,21000,0,21000,6332.79,6332.79,6332.79,BRIGADA,935
14,323,4899914,EDUCACIÓ AJUTS MENJADOR,0,1146.06,1146.06,0,0,0,SERVEI A LES PERSONES,936
11,491F,1210100,COMPLEMENT ESPECÍFIC GESTIÓ DADES,11550.12,0,11550.12,4988.76,4988.76,4988.76,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,937
09,231S,1210115,COMPLEMENT ESPECÍFIC AGENT IGUALTAT,0,264.12,264.12,264.12,264.12,264.12,BENESTAR SOCIAL,938
09,327I,2269916,DESPESES PGDM,0,4268.54,4268.54,0,0,0,BENESTAR SOCIAL,939
09,231A,1210000,COMPLEMENT DESTINACIÓ ASSISTÈNCIA SOCIAL,0,2541.87,2541.87,0,0,0,BENESTAR SOCIAL,940
09,231AA,2269915,POLÍTIQUES D'IGUALTAT SIAD (DB),0,123.77,123.77,0,0,0,BENESTAR SOCIAL,941
10,1622B,1500000,PRODUCTIVITAT DEIXALLERIA,700,1654.31,2354.31,836.94,836.94,836.94,MEDI AMBIENT,942
13,1532,6240000,VEHICLES,43000,-14937.34,28062.66,18372.09,18372.09,18372.09,BRIGADA,943
14,323,4890100,EDUCACIÓ. AJUTS ESCOLA BRESSOL,0,3231.93,3231.93,2442.01,2442.01,2442.01,SERVEI A LES PERSONES,944
11,491F,1210000,COMPLEMENT DESTÍ GESTIÓ DADES,7209.16,0,7209.16,3604.58,3604.58,3604.58,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,945
09,231S,2279914,SAD MANLLEU,0,123646.6,123646.6,0,0,0,BENESTAR SOCIAL,946
10,1622B,1500100,PRODUCTIVITAT DEIXALLERIA,1400,0,1400,699.96,699.96,699.96,MEDI AMBIENT,947
13,1532,1210000,COMPLEMENT DESTINACIÓ VIES PÚBLIQUES,8942.36,0,8942.36,3907.89,3907.89,3907.89,BRIGADA,948
14,323,4899715,EDUCACIÓ AJUTS MENJADOR PICAROLS,0,5700,5700,0,0,0,SERVEI A LES PERSONES,949
09,231A,4800016,PRESTACIONS ECON INDIVIDUALS AJUTS TARGETA MONEDER,0,5090.46,5090.46,0,0,0,BENESTAR SOCIAL,950
09,327I,1200600,TRIENNIS IMMIGRACIÓ,2835.96,0,2835.96,1417.98,1417.98,1417.98,BENESTAR SOCIAL,951
11,491F,1200300,BÀSIQUES C1 GESTIÓ DADES,9983.82,0,9983.82,4991.91,4991.91,4991.91,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,952
09,231B,1200316,BÀSIQUES C1 BANC ALIMENTS,0,53.98,53.98,53.98,53.98,53.98,BENESTAR SOCIAL,953
09,231S,2269900,BANC ALIMENTS EL SARRO,12000,-295.85,11704.15,9622.51,9622.51,9622.51,BENESTAR SOCIAL,954
10,1622B,2140000,MANTENIMENT VEHICLES,4000,0,4000,1689.89,1689.89,1689.89,MEDI AMBIENT,955
13,1532,1600000,SEGURETAT SOCIAL VIES PÚBLIQUES,70117.09,0,70117.09,23720.57,23720.57,23720.57,BRIGADA,956
09,327I,1200100,BASIQUES A2 IMMIGRACIÓ,13035.6,0,13035.6,5549.23,5549.23,5549.23,BENESTAR SOCIAL,957
14,323,2210400,EDUCACIÓ VESTUARI CONSERGES,400,0,400,0,0,0,SERVEI A LES PERSONES,958
09,231B,4800000,SUBVENCIONS IBI,10000,0,10000,0,0,0,BENESTAR SOCIAL,959
11,491F,1200600,TRIENNIS GESTIÓ DADES,3059.72,0,3059.72,1529.86,1529.86,1529.86,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,960
09,231SD,2269900,EL SARRÓ,0,7000,7000,0,0,0,BENESTAR SOCIAL,961
09,327I,4890200,CONVENI MARES MÓN,2000,1700,3700,0,0,0,BENESTAR SOCIAL,962
13,1532,2130000,CONSERV. MAQUINÀRIA I INSTAL.,13000,0,13000,4673.86,4673.86,4673.86,BRIGADA,963
14,323,4899916,EDUCACIÓ AJUTS ESCOLES BRESSOL,0,2443.37,2443.37,0,0,0,SERVEI A LES PERSONES,964
09,231B,1500016,PRODUCTIVITAT BANC ALIMENTS,0,0.01,0.01,0.01,0.01,0.01,BENESTAR SOCIAL,965
11,491P,2269900,ADM. ELECTRÒNICA I PLA DIRECTOR,6000,0,6000,0,0,0,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,966
10,1622B,1310000,LABORAL TEMPORAL DEIXALLERIA,0.1,0,0.1,0,0,0,MEDI AMBIENT,967
09,231SD,6240016,VEHICLE EL SARRÓ,0,8651.54,8651.54,0,0,0,BENESTAR SOCIAL,968
13,1532,1300000,BÀSIQUES VIES PÚBLIQUES,28273.62,0,28273.62,12426.62,12426.62,12426.62,BRIGADA,969
11,920,1200300,BÀSIQUES C1 ADM. GNAL. NOVES TECNOLOGIES,19967.64,0,19967.64,9983.82,9983.82,9983.82,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,970
09,327ID,2269916,DESPESES PGDM,0,3000,3000,0,0,0,BENESTAR SOCIAL,971
14,323A,1600000,EDUCACIÓ SEGURETAT SOCIAL PUIG AGUT,6135.67,0,6135.67,2556.55,2556.55,2556.55,SERVEI A LES PERSONES,972
09,231B,1210116,COMPLEMENT ESPECÍFIC BANC ALIMENTS,0,41.93,41.93,41.93,41.93,41.93,BENESTAR SOCIAL,973
10,1622B,1200600,TRIENNIS DEIXALLERIA,1263.9,0,1263.9,631.95,631.95,631.95,MEDI AMBIENT,974
09,231SD,2269916,EL SARRÓ,0,5.43,5.43,0,0,0,BENESTAR SOCIAL,975
13,1532,2219900,MATERIAL BRIGADA,28000,-2264.52,25735.48,8193.36,8193.36,8193.36,BRIGADA,976
11,920,2160100,MANTENIMENT APLICACIONS INFORMÀTIQUES,76686.69,0,76686.69,37967.22,37967.22,35768.65,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,977
09,327IP,2269913,PGDM MEDIACIÓ,0,2695.56,2695.56,0,0,0,BENESTAR SOCIAL,978
14,323A,2211000,EDUCACIÓ PRODUCTES NETEJA PUIG AGUT,500,0,500,0,0,0,SERVEI A LES PERSONES,979
09,231B,1210016,COMPLEMENT DESTINACIÓ BANC ALIMENTS,0,23.4,23.4,23.4,23.4,23.4,BENESTAR SOCIAL,980
10,1622B,1200500,BÀSIQUES AP DEIXALLERIA,806.57,0,806.57,0,0,0,MEDI AMBIENT,981
09,231SD,2269915,BANC D'ALIMENTS EL SARRÓ,0,1041.14,1041.14,1041.14,1041.14,1041.14,BENESTAR SOCIAL,982
13,1532,6290000,ALTRES INVERSIONS,0.1,0,0.1,0,0,0,BRIGADA,983
09,327N,1500000,PRODUCTIVITAT IMMIGRACIÓ,0,0,0,0,0,0,BENESTAR SOCIAL,984
11,920,6260016,EQUIPS TRACTAMENT DE LA INFORMACIÓ,0,0.4,0.4,0.4,0.4,0,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,985
09,231B,2270616,PROJECTE MOLÍ MIARONS,0,0.01,0.01,0,0,0,BENESTAR SOCIAL,986
14,323A,4890100,EDUCACIÓ CONVENI SUBV. PUIG AGUT,4300,0,4300,4300,2150,0,SERVEI A LES PERSONES,987
10,1622B,2210300,COMBUSTIBLES I CARBURANTS,3000,0,3000,745.65,745.65,745.65,MEDI AMBIENT,988
09,231SS,2269915,BANC D'ALIMENTS EL SARRÓ,0,293.5,293.5,0,0,0,BENESTAR SOCIAL,989
13,1532,6230000,"MAQUINARIA, INSTAL.LACIONS I UTILLATGES",0.1,17201.86,17201.96,1210,1210,1210,BRIGADA,990
09,231CL,2269900,DESPESES CONSELL SERVEIS SOCIALS,5325,0,5325,130.01,130.01,30.01,BENESTAR SOCIAL,991
11,920,2160200,MANTENIMENT CENTRALETES,10542.12,0,10542.12,8621.25,8621.25,8621.25,SOCIETAT DEL CONEIXEMENT I LA INFORMACIÓ,992
09,327N,1210016,COMPLEMENT DESTINACIÓ IMMIGRACIÓ,0,45.43,45.43,45.43,45.43,45.43,BENESTAR SOCIAL,993
09,231T,2279900,TELEASSISTÈNCIA,20000,0,20000,12645.03,12645.03,12645.03,BENESTAR SOCIAL,994
10,1622B,1200400,BÀSIQUES C2 DEIXALLERIA,8462.46,0,8462.46,4231.23,4231.23,4231.23,MEDI AMBIENT,995
14,323A,1300200,EDUCACIÓ ALTRES REMUNERACIONS PUIG AGUT,10420.38,0,10420.38,5210.22,5210.22,5210.22,SERVEI A LES PERSONES,996
13,1532,1510000,GRATIFICACIONS VIES PÚBLIQUES,0.1,154.6,154.7,154.6,154.6,154.6,BRIGADA,997
