url,identificador,locale,fecha-actualizacion,nombre,logo-path,fecha-de-alta,actividad,web,correo-electronico-contacto,direccion,barrio,telefono,fax-o-telefono-2,categoria,ambito,tipo-de-entidad,correo-electronico
"http://distritos.gijon.es/asociacions/show/8623-club-deportivo-sbs","8623","es","2017-10-30 16:00:35 +0100","CLUB DEPORTIVO SBS","","2015-06-24","","","","CALLE ZOILA,   29 BA","El Llano","603441831","","DEPORTIVA","Municipal","Entidad sin animo de lucro","sbsbaseballacademy@gmail.com"
"http://distritos.gijon.es/asociacions/show/8622-comision-de-festejos-el-carmen-de-lavandera","8622","es","2017-10-30 16:00:46 +0100","COMISION DE FESTEJOS EL CARMEN DE LAVANDERA","","2000-05-24","","","","CTRA LAVANDERA, 3246","Llavandera","697895222","646681185","CULTURAL","Municipal","Entidad sin animo de lucro","elcarmenlavandera@gmail.com"
"http://distritos.gijon.es/asociacions/show/8621-asturasia","8621","es","2017-10-30 16:00:33 +0100","ASTURASIA","","2015-05-25","","","","CALLE ENRIQUE III,    4 03 IZ","Centro","673749744","","CULTURAL","Municipal","Entidad sin animo de lucro","asturasia@gmail.com"
"http://distritos.gijon.es/asociacions/show/8620-asociacion-protectora-de-animales-gijon-felino","8620","es","2017-10-30 16:00:22 +0100","ASOCIACION PROTECTORA DE ANIMALES GIJON FELINO","","2015-05-05","","","","CALLE RIO DE ORO,   32B 06 A","El Llano","653670132","","VARIAS","Municipal","Entidad sin animo de lucro","gijonfelino@yahoo.es"
"http://distritos.gijon.es/asociacions/show/8619-sumando-intervencion-psicologica-y-social","8619","es","2017-10-30 16:00:22 +0100","SUMANDO INTERVENCION PSICOLOGICA Y SOCIAL","","2015-05-05","","","","CALLE RIO EO,   29 05 D","Pumarin","984285953","620434382","SOCIAL","Municipal","Entidad sin animo de lucro","info@sumando.org"
"http://distritos.gijon.es/asociacions/show/8618-asociacion-cultural-cancion-asturiana-de-gijon","8618","es","2017-10-30 16:00:25 +0100","ASOCIACION CULTURAL CANCION ASTURIANA DE GIJON","","2015-04-13","","","","CALLE MOSTOLES,   19 04 A","El Natahoyo","65492225","","CULTURAL","Municipal","Entidad sin animo de lucro","asociacionccagijon@gmail.com"
"http://distritos.gijon.es/asociacions/show/8617-a-c-peplo","8617","es","2017-10-30 16:00:21 +0100","A.C. PEPLO","","2015-04-06","","","","CALLE ALVARO DE ALBORNOZ,   13 BA DE","Laviada","985357580","606116931","CULTURAL","Municipal","Entidad sin animo de lucro","infopeplo@gmail.com"
"http://distritos.gijon.es/asociacions/show/8616-asociacion-cultural-gijon-sinfonica-gijon-si","8616","es","2017-10-30 16:00:27 +0100","ASOCIACION CULTURAL GIJON SINFONICA - GIJON SI","","2015-03-20","","","","CMNO TEJOS (SOMIO),  512 ARCES 7","Somio","985131301","635125428","CULTURAL","Municipal","Entidad sin animo de lucro","asociacionculturalgijonsinfoni@gmail.com"
"http://distritos.gijon.es/asociacions/show/8615-asociacion-padres-de-alumnos-escuela-infantil-san-eutiquio","8615","es","2017-10-30 16:00:43 +0100","ASOCIACION PADRES DE ALUMNOS ESCUELA INFANTIL SAN EUTIQUIO","","2015-03-19","","","","CAMIN IGLESIA, DE LA  (BERNUECES),   73","Castiello Bernueces","985363525","F. 985337233","EDUCATIVA","Municipal","Entidad sin animo de lucro","info@saneutiquio.es"
"http://distritos.gijon.es/asociacions/show/8614-asociacion-asturiana-fomento-de-economia-social-y-solidaria","8614","es","2017-10-30 16:00:31 +0100","ASOCIACION ASTURIANA FOMENTO DE ECONOMIA SOCIAL Y SOLIDARIA","","2015-03-11","","","","CALLE SANZ CRESPO,    3 BA","Laviada","655165275","","SOCIAL","Municipal","Entidad sin animo de lucro","asasfess@gmail.com"
"http://distritos.gijon.es/asociacions/show/8613-asociacion-sindrome-de-noonan-asturias","8613","es","2017-10-30 16:00:30 +0100","ASOCIACION SINDROME DE NOONAN ASTURIAS","","2015-03-16","","","","CALLE PINTORA CONCHA MORI,   17 02 B","Roces","687606394","691949696","VARIAS","Municipal","Entidad sin animo de lucro","noonanasturias@gmail.com"
"http://distritos.gijon.es/asociacions/show/8611-club-deportivo-gijon-futsala","8611","es","2017-10-30 16:00:45 +0100","CLUB DEPORTIVO GIJON FUTSALA","","2015-03-10","","","","CALLE SEVERO OCHOA,   33 02 C","Pumarin","690998685","","DEPORTIVA","Municipal","Entidad sin animo de lucro","marco.suarez.lopez@hotmail.com"
"http://distritos.gijon.es/asociacions/show/8610-lloberu-hockey-club","8610","es","2017-10-30 16:00:41 +0100","LLOBERU HOCKEY CLUB","","2015-02-13","","","","CALLE CAPUA,   19 02 B","Centro","657648169","","DEPORTIVA","Municipal","Entidad sin animo de lucro","direccion@lloberuhockey.es"
"http://distritos.gijon.es/asociacions/show/8609-asociacion-cultural-kerberos","8609","es","2017-10-30 16:00:41 +0100","ASOCIACION CULTURAL KERBEROS","","2015-02-11","","","","AVDA PORTUGAL DE,   66 02 A","El Poligono","650560570","","CULTURAL","Municipal","Entidad sin animo de lucro","info@kerberos-recreacion.com"
"http://distritos.gijon.es/asociacions/show/8608-asturiding","8608","es","2017-10-30 16:00:40 +0100","ASTURIDING","","2015-02-05","","","","AVDA JUAN CARLOS I,   92","La Calzada","984066707","665982499","DEPORTIVA","Municipal","Entidad sin animo de lucro","soygermi@hotmail.com"
"http://distritos.gijon.es/asociacions/show/8607-comision-de-fiestas-de-montiana","8607","es","2017-10-30 16:00:36 +0100","COMISION DE FIESTAS DE MONTIANA","","2015-02-03","","","","CALLE URBANIZACION MONTE AREO (FRESNO),    2A 02 B","Fresno","661583843","","CULTURAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/8606-club-pequeno-tigre","8606","es","2017-10-30 16:00:30 +0100","CLUB PEQUEÑO TIGRE","","2015-01-20","","","","CALLE PUERTO DE TARNA,   10 09 C","El Poligono","637175759","","DEPORTIVA","Municipal","Entidad sin animo de lucro","clubpequetigre@gmail.com"
"http://distritos.gijon.es/asociacions/show/8605-el-barrio-de-la-sidra","8605","es","2017-10-30 16:00:39 +0100","EL BARRIO DE LA SIDRA","","2014-12-17","","","","CALLE RONCAL,    1 BA","El Llano","985154973","","CULTURAL","Municipal","Entidad sin animo de lucro","barriodelasidradegijon@gmail.com"
"http://distritos.gijon.es/asociacions/show/8604-xeitosa-cf","8604","es","2017-10-30 16:00:45 +0100","XEITOSA CF","","2014-12-01","","","","CALLE VALENCIA,    2","Pumarin","665115642","","DEPORTIVA","Municipal","Entidad sin animo de lucro","jofdebrito@gmail.com"
"http://distritos.gijon.es/asociacions/show/8603-asociacion-de-vecinos-regeneracion-de-roces","8603","es","2017-10-30 16:00:32 +0100","ASOCIACION DE VECINOS REGENERACION DE ROCES","","2014-12-02","","","","CALLE CONDUCTORES,    8 BA DE","Roces","985094681","684634018","CIVICA","Municipal","Entidad sin animo de lucro","regeneracionroces@gmail.com"
"http://distritos.gijon.es/asociacions/show/8602-club-deportivo-basico-rayo-gijones","8602","es","2017-10-30 16:00:31 +0100","CLUB DEPORTIVO BASICO RAYO GIJONES","","2014-12-02","","","","CALLE SAN RAFAEL,   15 04 D","El Coto","616008754","","DEPORTIVA","Municipal","Entidad sin animo de lucro","hugogomez2217@hotmail.com"
"http://distritos.gijon.es/asociacions/show/8601-club-deportivo-montevil","8601","es","2017-10-30 16:00:43 +0100","CLUB DEPORTIVO MONTEVIL","","2014-11-20","","","","CALLE JOSE MORENO VILLA,    1","Montevil","985146969","667597518","DEPORTIVA","Municipal","Entidad sin animo de lucro","jjzap@hotmail.com"
"http://distritos.gijon.es/asociacions/show/8600-asociacion-accion-en-red-aicion-en-rede-asturies","8600","es","2017-10-30 16:00:33 +0100","ASOCIACION ACCION EN RED - AICION EN REDE ASTURIES","","2014-11-19","","","","CALLE MARIA JOSEFA,    2 03 CT","El Llano","646634668","","SOCIAL","Municipal","Entidad sin animo de lucro","info@accionenredasturies.org"
"http://distritos.gijon.es/asociacions/show/8599-asociacion-cultural-asturfenix","8599","es","2017-10-30 16:00:38 +0100","ASOCIACION CULTURAL ASTURFENIX","","2014-11-13","","","","AVDA PRINCIPE DE ASTURIAS,   14 BAJ","El Natahoyo","685417249","","CULTURAL","Municipal","Entidad sin animo de lucro","gusbuzo@yahoo.es"
"http://distritos.gijon.es/asociacions/show/8598-club-de-entidad-no-deportiva-fundacion-educat-francisco-coll","8598","es","2017-10-30 16:00:38 +0100","CLUB DE ENTIDAD NO DEPORTIVA FUNDACION EDUCAT FRANCISCO COLL","","2014-11-05","","","","CALLE DON QUIJOTE,    2 COLEGIO","Viesques","985195463","670956699","DEPORTIVA","Municipal","Entidad sin animo de lucro","deportes@dominicasgijon.org"
"http://distritos.gijon.es/asociacions/show/8597-asociacion-cultural-pena-flamenca-cayos-reales","8597","es","2017-10-30 16:00:30 +0100","ASOCIACION CULTURAL PEÑA FLAMENCA CAYOS REALES","","2014-10-23","","","","AVDA PRINCIPE DE ASTURIAS,   10 04 A","El Natahoyo","984701522","639955749","CULTURAL","Municipal","Entidad sin animo de lucro","francisligero0@gmail.com"
"http://distritos.gijon.es/asociacions/show/8596-asociacion-de-pensionistas-de-gijon","8596","es","2017-10-30 16:00:35 +0100","ASOCIACION DE PENSIONISTAS DE GIJON","","2014-10-21","","","","CALLE PUERTO DE CERREDO,    1 BA","El Poligono","680825149","690693961","SOCIAL","Municipal","Entidad sin animo de lucro","pensionistasgijon@gmail.com"
"http://distritos.gijon.es/asociacions/show/8595-grupo-vocal-voces-graves-de-gijon","8595","es","2017-10-30 16:00:25 +0100","GRUPO VOCAL VOCES GRAVES DE GIJON","","2014-10-21","","","","CALLE INDEPENDENCIA,    5 05 DE","El Natahoyo","696475248","985092191","CULTURAL","Municipal","Entidad sin animo de lucro","monramalupa@gmail.com"
"http://distritos.gijon.es/asociacions/show/8594-asociacion-davida-asturias","8594","es","2017-10-30 16:00:40 +0100","ASOCIACION DAVIDA ASTURIAS","","2014-10-07","","","","AVDA HERMANOS FELGUEROSO,   76 HOTEL ASOCIACION-LOCAL 18","El Coto","667766399","985343377","SOCIAL","Municipal","","administracion@davidasturias.org"
"http://distritos.gijon.es/asociacions/show/8593-asociacion-asturiana-de-necesidades-educativas-especiales","8593","es","2017-10-30 16:00:27 +0100","ASOCIACION ASTURIANA DE NECESIDADES EDUCATIVAS ESPECIALES","","2014-09-23","","","","CALLE BALEARES,   19-21 BA","Pumarin","653684553","","SOCIAL","Municipal","Entidad sin animo de lucro","cristianpuerta@gmail.com"
"http://distritos.gijon.es/asociacions/show/8592-club-deportivo-elemental-bar-coto-baruyu","8592","es","2017-10-30 16:00:43 +0100","CLUB DEPORTIVO ELEMENTAL BAR COTO BARUYU","","2014-09-26","","","","CALLE MUNILLA,    6 BA BAR COTO","Perchera/La Braña","984491866","665994507","DEPORTIVA","Municipal","Entidad sin animo de lucro","c_baruyu@hotmail.com"
"http://distritos.gijon.es/asociacions/show/8591-federacion-taurina-del-principado-de-asturias","8591","es","2017-10-30 16:00:22 +0100","FEDERACION TAURINA DEL PRINCIPADO DE ASTURIAS","","2014-08-08","","","","CALLE CIENFUEGOS,   30 BA","El Coto","696992564","615693201","CULTURAL","Municipal","Entidad sin animo de lucro","llari8@hotmail.com"
"http://distritos.gijon.es/asociacions/show/8590-asociacion-juvenil-arroba-xixon","8590","es","2017-10-30 16:00:29 +0100","ASOCIACION JUVENIL ARROBA - XIXON","","2014-08-05","","","","AVDA MANUEL LLANEZA,   68","Centro","627748603","","JUVENIL","Municipal","Entidad sin animo de lucro","aj.arroba@gmail.com"
"http://distritos.gijon.es/asociacions/show/8589-asociacion-fikra","8589","es","2017-10-30 16:00:25 +0100","ASOCIACION FIKRA","","2014-07-31","","","","CALLE EZCURDIA,   71 03 A","L' Arena","984200344","685095247","SOCIAL","Municipal","Entidad sin animo de lucro","fikra@fikra.es"
"http://distritos.gijon.es/asociacions/show/8588-asociacion-magaya-astur","8588","es","2017-10-30 16:00:34 +0100","ASOCIACION MAGAYA ASTUR","","2014-08-01","","","","CALLE COLISEO,   10 BA","Jove/Xove","685812108","","DEPORTIVA","Municipal","Entidad sin animo de lucro","info.magaya.astur@gmail.com"
"http://distritos.gijon.es/asociacions/show/8587-asociacion-del-coro-al-cano","8587","es","2017-10-30 16:00:39 +0100","ASOCIACION DEL CORO AL CAÑO","","2014-06-17","","","","PASEO BEGOÑA DE,   14 07 D","Centro","600269730","667585998","CULTURAL","Municipal","Entidad sin animo de lucro","delcoroalcagno@gmail.com"
"http://distritos.gijon.es/asociacions/show/8586-asociacion-de-empresas-de-insercion-de-asturias","8586","es","2017-10-30 16:00:27 +0100","ASOCIACION DE EMPRESAS DE INSERCION DE ASTURIAS","","2014-05-26","","","","CALLE ASERRADORES, 9999 02 LAS PALMERAS","Roces","984103592","677469376","ECONOMICA/PROFESIONAL","Municipal","Entidad sin animo de lucro","adeipa@adeipa.org"
"http://distritos.gijon.es/asociacions/show/8585-acpta-asociacion-de-companias-profesionales-de-teatro-astu","8585","es","2017-10-30 16:00:22 +0100","ACPTA - ASOCIACION DE COMPAÑIAS PROFESIONALES DE TEATRO ASTU","","2014-06-19","","","","CALLE SEVERO OCHOA,   91 BA","Pumarin","686927372","","ECONOMICA/PROFESIONAL","Municipal","","acpta.asociados@gmail.com"
"http://distritos.gijon.es/asociacions/show/8584-asociacion-de-familiares-del-cpr-clara-ferrer-de-gijon","8584","es","2017-10-30 16:00:27 +0100","ASOCIACION DE FAMILIARES DEL CPR CLARA FERRER DE GIJON","","2014-07-28","","","","CALLE PUERTO DE LEITARIEGOS,    1","El Poligono","625491962","","SOCIAL","Municipal","Entidad sin animo de lucro","jiralay@hotmail.com"
"http://distritos.gijon.es/asociacions/show/8583-lxlxl-asociacion-de-mediacion-artistica-y-cultural","8583","es","2017-10-30 16:00:37 +0100","LXLXL ASOCIACION DE MEDIACION ARTISTICA Y CULTURAL","","2014-06-19","","","","CAMIN CONTRUCU (CABUEÑES),  134","Cabueñes","687408601","","CULTURAL","Municipal","","hola@fadando.pro"
"http://distritos.gijon.es/asociacions/show/8582-asociacion-astur-implantados-cocleares-y-problemas-auditivos","8582","es","2017-10-30 16:00:40 +0100","ASOCIACION ASTUR.IMPLANTADOS COCLEARES Y PROBLEMAS AUDITIVOS","","2014-06-06","","","","AVDA HERMANOS FELGUEROSO,   76 LOCAL NÑ 16-HOTEL ASOCIA.","El Coto","609794776","","SOCIAL","Autonomica","Entidad sin animo de lucro","asaicpa@asaicpa.es"
"http://distritos.gijon.es/asociacions/show/8581-agrupacion-deportiva-el-fronton","8581","es","2017-10-30 16:00:34 +0100","AGRUPACION DEPORTIVA EL FRONTON","","1993-04-23","","","","CALLE COLISEO,   10 BA","Jove/Xove","985321579","666779069","DEPORTIVA","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/8580-nortesport-club-deportivo","8580","es","2017-10-30 16:00:44 +0100","NORTESPORT CLUB DEPORTIVO","","2014-04-04","","","","AVDA PORTUGAL DE,   96 01 B","El Poligono","684617638","","DEPORTIVA","Autonomica","Entidad sin animo de lucro","nortesportcd@gmail.com"
"http://distritos.gijon.es/asociacions/show/8579-asociacion-banda-de-gaitas-pepe-blanco","8579","es","2017-10-30 16:00:46 +0100","ASOCIACION BANDA DE GAITAS PEPE BLANCO","","2014-07-15","","","","CALLE RIO NERVION,   26 02 E","Contrueces","670633325","","CULTURAL","Municipal","Entidad sin animo de lucro","bgpepeblanco@gmail.com"
"http://distritos.gijon.es/asociacions/show/8578-asociacion-comite-espanol-de-la-unrwa-aceu","8578","es","2017-10-30 16:00:32 +0100","ASOCIACION COMITE ESPAÑOL DE LA UNRWA, ACEU","","2014-07-15","","","","AVDA MANUEL LLANEZA,   68 HOTEL DE ASOCIACIONES","Centro","917027059","","SOCIAL","Municipal","Entidad sin animo de lucro","rarrabal@gmail.com"
"http://distritos.gijon.es/asociacions/show/8577-coro-voces-graves-de-la-camocha","8577","es","2017-10-30 16:00:26 +0100","CORO VOCES GRAVES DE LA CAMOCHA","","2014-06-26","","","","CALLE RONDA, 9999 LA BODEGA VIEYA - VEGA","Vega","679141076","","CULTURAL","Municipal","","corovogralacamocha@gmail.com"
"http://distritos.gijon.es/asociacions/show/8576-asociacion-cultural-gezi-asturias","8576","es","2017-10-30 16:00:34 +0100","ASOCIACION CULTURAL GEZI ASTURIAS","","2014-04-15","","","","PASEO BEGOÑA DE,   14 01 DE","Centro","650939676","","CULTURAL","Municipal","Entidad sin animo de lucro","gezikultur@yahoo.es"
"http://distritos.gijon.es/asociacions/show/8575-asociacion-de-diseno-y-moda-de-asturias","8575","es","2017-10-30 16:00:21 +0100","ASOCIACION DE DISEÑO Y MODA DE ASTURIAS","","2014-04-16","","","","CALLE SANTA LUCIA,    8 01","Centro","691542417","617090607","CULTURAL","Municipal","Entidad sin animo de lucro","adymo333@hotmail.com"
"http://distritos.gijon.es/asociacions/show/8574-asociacion-socioeducativa-atopai","8574","es","2017-10-30 16:00:29 +0100","ASOCIACION SOCIOEDUCATIVA ATOPAI","","2014-04-07","","","","AVDA MANUEL LLANEZA,   68 BA","Centro","634593990","","SOCIAL","Autonomica","Entidad sin animo de lucro","asociacionatopai@gmail.com"
"http://distritos.gijon.es/asociacions/show/8573-asociacion-de-personas-con-discapacidad-asturias-sta-barbara","8573","es","2017-10-30 16:00:35 +0100","ASOCIACION DE PERSONAS CON DISCAPACIDAD ASTURIAS STA BARBARA","","2014-04-07","","","","AVDA PORTUGAL DE,   65 05 C","El Poligono","662365337","fax 984281537","SOCIAL","Autonomica","Entidad sin animo de lucro","adas@adas.es"
"http://distritos.gijon.es/asociacions/show/8571-asociacion-de-madres-y-padres-de-alumnos-e-i-los-pegoyinos","8571","es","2017-10-30 16:00:33 +0100","ASOCIACION DE MADRES Y PADRES DE ALUMNOS E.I. LOS PEGOYINOS","","2014-04-01","","","","AVDA CONSTITUCION,   77 BA","Pumarin","985388281","605624712","EDUCATIVA","Municipal","Entidad sin animo de lucro","ampapegoyinos@gmail.com"
"http://distritos.gijon.es/asociacions/show/8570-festival-internacional-de-piano-de-gijon","8570","es","2017-10-30 16:00:29 +0100","FESTIVAL INTERNACIONAL DE PIANO DE GIJON","","2014-03-10","","","","CALLE DANIEL CERRA,   11 Esc IZ 01 IZ","La Calzada","646473489","","CULTURAL","Autonomica","Entidad sin animo de lucro","festivalpianogijon@gmail.com"
"http://distritos.gijon.es/asociacions/show/8569-ong-repoblacion-de-pueblos-y-ecoaldeas-en-el-mundo","8569","es","2017-10-30 16:00:45 +0100","ONG REPOBLACION DE PUEBLOS Y ECOALDEAS EN EL MUNDO","","2014-02-11","","","","CALLE CECILIA,   24 01 IZ","Tremañes","662936907","","SOCIAL","Municipal","Entidad sin animo de lucro",""
"http://distritos.gijon.es/asociacions/show/8568-club-natacion-sincro-astur","8568","es","2017-10-30 16:00:40 +0100","CLUB NATACION SINCRO ASTUR","","2014-01-14","","","","CALLE PINTORES,   16 03 F","Roces","650193899","660525088","DEPORTIVA","Autonomica","Entidad sin animo de lucro","sincroastur.cn@gmail.com"
"http://distritos.gijon.es/asociacions/show/8567-asociacion-de-afectados-de-miastenia-gravis-adamg","8567","es","2017-10-30 16:00:28 +0100","ASOCIACION DE AFECTADOS DE MIASTENIA GRAVIS - ADAMG","","2014-01-14","","","","CALLE AVE MARIA,   13 04","Cimavilla","985297551","617650871","VARIAS","Autonomica","Entidad sin animo de lucro","asociacionmiasteniagravis@hotmail.com"
"http://distritos.gijon.es/asociacions/show/8566-asociacion-aeronautica-asturiana","8566","es","2017-10-30 16:00:29 +0100","ASOCIACION AERONAUTICA ASTURIANA","","2013-12-23","","","","CALLE BALEARES,   21 03 B","Pumarin","634617523","","CULTURAL","Autonomica","Entidad sin animo de lucro","aeronauticaasturiana@hotmail.es"
"http://distritos.gijon.es/asociacions/show/8565-club-deportivo-basico-biketrial-gijon","8565","es","2017-10-30 16:00:34 +0100","CLUB DEPORTIVO BASICO BIKETRIAL GIJON","","2013-12-23","","","","CALLE VICENTE INNERARITY,   10 06 C","L' Arena","636835544","","DEPORTIVA","Municipal","Entidad sin animo de lucro","javi.alonso@biketrial.es"
"http://distritos.gijon.es/asociacions/show/8564-asociacion-cultural-la-manzorga","8564","es","2017-10-30 16:00:46 +0100","ASOCIACION CULTURAL LA MANZORGA","","2013-11-11","","","","CALLE PUERTO DE SOMIEDO,   10 02 C","El Poligono","984991524","","CULTURAL","Autonomica","Entidad sin animo de lucro","info@lamanzorga.org"
