titulo,categoria,convoca,plazo,resumen,boletin,contacto_y_telefono,correo_electronico,web
""Belén. La Casa del Pan" Asoc. Belenista de Gijón","Actividades","Asociación Belenista de Gijón","07/01/2016","<p>Del 2 de Diciembre de 2015 al 7 de Enero de 2016 en la sala 1 del Centro de Cultura Antiguo Instituto.</p>  <p>Este año la Asociación de Belenistas de Gijón muestra un Belén Monumental, que tal y como indica su título, lleva entre sus construcciones una panadería ambientada en la época del siglo I.</p>  <p>Este Belén es eminentemente urbano, con tres grandes arcadas, el Portal y la panadería en primer término. A través de las arcadas se puede ver el pueblo con su plaza, mientras podemos contemplar la Cabalgata de los Magos entrando bajo el arco de las murallas. Al otro lado del río, que discurre pegado a las casas, y al abrigo de unas colinas un Ángel anuncia a los pastores la buena nueva del nacimiento de Jesús, hecho que ocurre no lejos de allí, en un humilde Portal al otro extremo del pequeño pueblo, mientras la vida sigue su curso en Belén.</p>  <p>Horario de visita:</p>  <p>Lunes a sábados de 11.00 a 14.00 y de 18.00 a 21.00 h. Domingos de 11.00 a 14.00 h. 25 de diciembre y 1 y 6 de enero, de 18.00 a 21.00 h. Miércoles 24 y 31 de diciembre, cerrado.</p>","","<p>Centro de Cultura Antiguo Instituto</p>  <p>C/Jovellanos, 21. 33201 Gijón</p>  <p>Tel.:985 18 10 01</p>","<p><a href="mailto:ccai@gijon.es%20" title="Enviar correo electrónico a ccai@gijon.es "></a><a href="mailto:ccai@gijon.es" title="Enviar correo electrónico a ccai@gijon.es">ccai@gijon.es</a></p>","<a href="http://cultura.gijon.es/" title="Ir a http://cultura.gijon.es"></a><a href="http://cultura.gijon.es/" title="Ir a http://cultura.gijon.es/" rel="external">http://cultura.gijon.es</a>"
"De aventura en la Campa Torres","Actividades","FMCE y UP - Dpto. de Museos","08/01/2016","<p><b>Martes 5 y viernes 8 de enero, de 10:30 a 14:00 horas en el Parque Arqueológico de la Campa Torres</b>.</p>  <p>Actividad dirigida a niños/as de 5 a 6 años. Hay un aforo limitado para 12 participantes, por lo que es necesaria la inscripción previa. El precio de la actividad es de 7,00€ incluyendo el autobús con salida (10:00) y regreso (14:30) en la Plaza del Humedal (parada Gota Lleche). Los niños y niñas irán acompañados en el autobús por educadores del museo.</p>  <p>Si te gusta explorar por lugares desconocidos, observar, caminar y vivir aventuras, estas navidades te proponemos una en la Campa Torres. En este lugar podrás echar a volar tu imaginnación y artistear, lo pasarás bien manejando pinturas y plastilina.</p>  <p>Deberán llevar merienda, ropa y calzado apropiados para exterior, mandilón o similar.</p>    <p><b>Inscripción: A partir lunes 14 de diciembre. Con tarjeta ciudadana en: www. gijon.es, cajeros ciudadanos, oficinas de atención al ciudadano.</b></p>","<a href="http://cultura.gijon.es/noticias/show/29349-de-aventura-en-la-campa-torres" title="Ir a http://cultura.gijon.es/noticias/show/29349-de-aventura-en-la-campa-torres" rel="external">Más información</a>","<p>Parque Arqueológico de la Campa Torres</p>  <p>Tel.: 985 18 52 34</p>","","https://museos.gijon.es"
"Ciclo de diseño y cine","Actividades","Colegio Oficial de Diseñadores de Interior/Decoradores del Principado de Asturias","08/01/2016","<p>Lunes 4, jueves 7 y viernes 8 de enero a las 18.30 horas en el salón de actos del Centro de Cultura Antiguo Instituto.</p>  <p>En cada sesión, habrá una presentación previa de la película y un coloquio posterior a la proyección sobre la decoración, el diseño, el interiorismo y la arquitectura de los escenarios.</p>  <p>Los títulos escogidos son tres comedias ambientadas en hoteles de Los Ángeles (Four Rooms), Bangalore, India (El exótico Hotel Marigold) y una localidad europea imaginaria (Gran Hotel Budapest).</p>  <p>Lunes 4: Four rooms (Allison Anders, Alexandre Rockwell, Robert Rodríguez y Quentin Tarantino, 1995).Duración: 94 minutos</p>  <p>Jueves 7: El exótico Hotel Marigold, (John Madden, 2012). Duración: 120 minutos</p>  <p>Viernes 8: Gran Hotel Budapest (Wes Anderson, 2014).Duración: 90 minutos</p><p>Entrada libre hasta completar aforo</p>","","<p>Centro de Cultura Antiguo Instituto</p>  <p>Jovellanos, 21. 33201 Gijón. Tel.: 985 18 10 01</p>","","<a title="Ir a http://cultura.gijon.es/eventos/show/33529-ciclo-de-diseno-y-cine-cinema-interior-dialogos-sobre-el-diseno-en-la-ficcion-cinematografica" href="http://cultura.gijon.es/eventos/show/33529-ciclo-de-diseno-y-cine-cinema-interior-dialogos-sobre"
"Teatro en las Termas","Actividades","FMCE y UP - Dpto. de Museos","08/01/2016","<p><b>Miércoles 30 de diciembre, jueves 7 y viernes 8 de enero, de 11:00 a 12:00 horas</b></p>  <p>Actividad a cargo de la Compañía Yheppa Títeres.</p>  <p>Actividad para todos los públicos. Hay un aforo limitado de 35 plazas (mínimo de 10 personas para que se celebre la actividad), por lo que es necesaria la inscripción previa.</p>  <p>El precio de la actividad es de 4,00€ para mayores de 16 años y 3,00€ los menores de 16 años.</p>  <p><b>Información e inscripciones: INFOGIJÓN</b></p>  <p>Cierre de inscripción día anterior a la actividad</p>","","<p>INFOGIJON</p>  <p>Puerto deportivo, Espigón Central de Fomento.</p>  <p>Tel.: 985 43 17 71</p>  <p></p>","<p><a href="http://infogijon@gijon.info" title="Ir a infogijon@gijon.info" rel="external">infogijon@gijon.info</a></p><p></p>","<a href="http://www.gijon.info" title="Ir a www.gijon.info" rel="external">www.gijon.info</a>"
"Andrée-Anne Roussel. Afinando","Actividades","LaBoral Centro de Arte y Creación Industrial","10/01/2016","<p>Hasta el 10 de enero de 2016 en LaBoral Centro de Arte y Creación Industrial.</p><p>Un proyecto desarrollado por la artista canadiense Andrée-Anne Roussel durante su residencia en el LABoratorio de Sonido, en el marco del acuerdo firmado entre LABoral y Avatar.</p><p>Una instalación sonora inmersiva que se centra en el sonido caótico que emite una orquesta cuando los músicos se concentran para afinar sus instrumentos.</p><p>Afinando introduce al público en el espacio íntimo que existe entre el músico y su instrumento. Gracias a esta proximidad, la instalación se vuelve más sensorial, es decir, pretende alcanzar no sólo el oído del que escucha, sino también su sentido del tacto. Entonces se oye un La y todos los instrumentos se afinan. Al final del bucle, todos están en el mismo tono. Si bien este sonido es común a todas las orquestas, nunca es el mismo.</p><p>Con esta instalación Andrée-Anne Roussel pretende llamar la atención de los oyentes sobre este sonido que, aunque podría percibirse como un sonido vulgar (no musical), tiene una gran armonía y, en su opinión, es muy conmovedor. Representa también el primer contacto del público con la orquesta antes de un concierto.</p>","<a href="http://www.laboralcentrodearte.org/es/exposiciones/the-warm-up" title="Ir a http://www.laboralcentrodearte.org/es/exposiciones/the-warm-up" rel="external">Más información</a>","<p>LaBoral Centro de Arte y Creación Industrial</p><p>Los Prados, 121. 33203 Gijón (Asturias)</p><p>Tel.: 985 18 55 77</p>","","http://laboralcentrodearte.org"
"Exposición "La mecamística del cine" de Val de Omar","Actividades","Museo Reina Sofía - LABoral Centro de Arte y Creación Industrial","10/01/2016","<p>Exposición de una amplia muestra de la obra del cineasta, inventor y pionero José Val de Omar (1904-1982), amigo de personajes tan emblemáticos como Federico García Lorca o María Zambrano.</p>  <p>En ella se podrán ver algunos de sus cortometrajes &quot;<em>Aguaespejo granadino&quot;</em> (1953-55) y &quot;<em>Fuego en Castilla (TactilVisión del páramo del espanto)&quot;</em> (1958-60), materiales de diferente naturaleza con los que el artista trabajó e incluso su última obra: el laboratorio PLAT (acrónimo de Picto Lumínica Audio Tactil), recreado en las salas a partir de los objetos originales que lo componían, es uno de los núcleos de la propuesta.</p>  <p>El PLAT (1974-1982) condensa la última obra de José Val del Omar, un proceso inacabado y en constante mutación. Allí, el realizador configuró un taller de experimentación y fue el lugar en el que pasó los últimos años de su vida, concentrado en la producción de un cuerpo de variaciones audiovisuales, textos y collages, que fueron conservados en su ubicación original hasta la actualidad.</p>  <p>Esta exposición propone a las personas visitantes adentrarse en el fascinante universo de Val del Omar, uno de los cineastas (o cinemistas como él prefería que le llamaran) más originales y menos conocidos de nuestro país, que consideró el cine como un arte total y que trabajó en él desde la experimentación más vanguardista.</p>","<p><a href="http://www.laboralcentrodearte.org/es/exposiciones/val-del-omar">Exposición</a></p>","LaBoral Centro de Arte y Creación Industrial<br/><p>Los Prados 121. 33394 Gijón</p><p>Tel.: 985 18 55 77</p>","<a href="mailto:info@laboralcentrodearte.org" title="Enviar correo electrónico a info@laboralcentrodearte.org">info@laboralcentrodearte.org</a>","<p><a href="http://www.laboralcentrodearte.org/es">laboralcentrodearte.org</a></p>"
""México fotografiado por Luis Buñuel"","Actividades","FMCE, UP y el FICXixón","10/01/2016","<p>De la carrera cinematográfica desarrollada por Luis Buñuel entre los años 1947 y 1965, en México, nos quedan estas fotografías tomadas durante su proceso de búsqueda de localizaciones exteriores.</p>  <p>La muestra recoge 85 fotografías realizadas por el director y seleccionadas entre un conjunto de mil imágenes que se conservan en los fondos de la Filmoteca Española.</p>  <p><strong>Lugar:</strong></p>  <p>Centro de Cultura Antiguo Instituto</p>  <p><strong>Horarios:</strong></p>  <ul><li>Del 20 al 28 de noviembre: De 11.00 a 14.00 y de 17.00 a 21.00 horas.</li><li>Del 29 de noviembre al 10 de enero: Lunes a viernes, de 18.00 a 21.00 h // Sábados, de 11.00 a 14.00 h y de 18.00 a 21.00 h // Domingos y festivos, de 11.00 a 14.00 h.  </li></ul><p><strong>Fechas:</strong></p>  <p>Del 20 de noviembre de 2015 al 10 de enero de 2016.</p>","<p><a href="https://cultura.gijon.es/eventos/show/32763-mexico-fotografiado-por-luis-bunuel-imagenes-para-localizaciones-cinematograficas-1947-1965">exposición</a></p>","<p>Centro de Cultura Antiguo Instituto</p><p></p><p>C/Jovellanos, 21. 33201 Gijón</p>  <p>Tel.: 985 18 10 01</p>","<a href="mailto:ccai@gijon.es%20" title="Enviar correo electrónico a ccai@gijon.es ">ccai@gijon.es</a>","<p><a href="http://cultura.gijon.es" title="Ir a http://cultura.gijon.es">cultura.gijon.es</a></p>"
""El papel de la mujer en la reconstrucción de Nepal"","Actividades","Fundación DAF","10/01/2016","<p>Las mujeres nepalíes son las verdaderas protagonistas de la reconstrucción de su país, tras el terremoto de abril de 2015. Todas ellas realizan las labores más duras de desescombro sin desatender su trabajo doméstico y en el campo.</p>  <p>Con esta exposición sobre el papel de la mujer en Nepal, la Fundación Daf quiere animar a la solidaridad con este país y recalcar la importancia de la educación de sus niñas y niños para que no caigan en las redes de traficantes de seres humanos.</p>  <p><strong>Lugar:</strong></p>  <p>Centro de Cultura Antiguo Instituto, en el patio.</p>  <p><strong>Fechas:</strong></p>  <p>Del jueves 3 de diciembre al 10 de enero (cerrada del viernes 18 al lunes 21, los jueves 24 y 31 de diciembre y el 6 de enero).</p>  <p>También tendrá lugar una conferencia el martes 15 de diciembre a las 19:30 horas en el salón de actos.</p>","<p><a href="https://cultura.gijon.es/eventos/show/33216-el-papel-de-la-mujer-en-la-reconstruccion-de-nepal">exposición</a></p>","<p>Centro de Cultura Antiguo Instituto</p>  <p>C/Jovellanos, 21. 33201 Gijón</p>  <p>Tel.:985 18 10 01 <strong></strong></p>","<p><a href="mailto:ccai@gijon.es%20" title="Enviar correo electrónico a ccai@gijon.es ">ccai@gijon.es</a></p>","<p></p>  <p><a href="http://cultura.gijon.es" title="Ir a http://cultura.gijon.es">cultura.gijon.es</a></p>"
"Una mirada a la Navidad. Fotos del colectivo RAW2","Actividades","FMCE y UP","11/01/2016","<p>Del 11 de Diciembre de 2015 al 11 de Enero de 2016 en la sala de exposición del CMI José Gonzalo Fernández Mieres Pumarín Gijón Sur.</p>  <p>La Navidad hace que miles de imágenes pasen a través de nuestra retina. La memoria almacena sensaciones y fotografías de momentos que constituyen el hecho navideño. Este año el Colectivo Fotográfico RAW2 ha puesto su ojo en el objetivo de la cámara para trasladarnos una visión de conjunto de ese momento mágico o no tanto que ocurre una vez al año y que se llama Navidad.</p>  <p>Horario: 8:00 a 22:00 de lunes a sábado; domingo de 8:00 a 15:00</p>","","<p>CMI José Gonzalo Fernández Mieres Pumarín Gijón Sur.</p>  <p>C/ C/ Ramón Areces, 7. Gijón</p>  <p>Tel.:985 18 16 40</p>","<p><a href="mailto:cmigijonsur@gijon.es" title="Enviar correo electrónico a cmigijonsur@gijon.es"></a><a href="mailto:cmigijonsur@gijon.es">cmigijonsur@gijon.es</a></p>","<p><a href="http://cultura.gijon.es" title="Ir a http://cultura.gijon.es" rel="external"></a><a href="http://cultura.gijon.es/">http://cultura.gijon.es</a></p>"
"El documental del mes. Grecia: reinventarse para sobrevivir","Actividades","FMCE y UP. Departamento de Proyectos Culturales","12/01/2016","El Documental del Mes es una iniciativa cultural que tiene como objetivo acercar el género documental al mayor número de espectadores posible e incrementar la presencia del documental europeo en las pantallas cinematográficas.<br/><br/><b>Martes 12 de enero, a las 19;30 horas en el salón de actos del Centro de Cultura &quot;Antiguo Instituto&quot;</b>.<br/><br/>Dirección y guión: Elena Zervopoulou. Grecia (2014). VO en griego subtitulado en castellano. 78 minutos<br/><br/><strong>Giorgos</strong>, sin techo tras sufrir los efectos de la depresión económica, lucha para reconstruir su vida; al mismo tiempo, <strong>Ilias</strong>  se implica en el grupo de activistas del “movimiento de la patata” para  hacer frente a las grandes cadenas de alimentación a través de la  solidaridad y la democracia directa; por su lado, <strong>Grigoris</strong>  se va de la ciudad con su familia para buscar una vida mejor en el  campo. Mientras la crisis sigue ampliando las desigualdades en toda  Europa, el coraje de estos tres personajes nos recuerda que las personas  podemos cambiar nuestra realidad diaria. Un retrato de la recesión  griega a través de tres hombres que deciden coger las riendas de su  destino para cambiarlo. ¿Puede ser esta crisis una oportunidad para  reinventarnos a nosotros mismos y como sociedad?<br/><br/>Entrada libre hasta completar aforo.","","Centro de Cultura &quot;Antiguo Instituto&quot;<br/>C/Jovellanos, 21. 33201 Gijón<br/>Tel.: 985 18 10 01","","<a href="http://www.eldocumentaldelmes.com/es/documentals/271-grecia__reinventarse_para_sobrevivir.html" title="Ir a http://www.eldocumentaldelmes.com/es/documentals/271-grecia__reinventarse_para_sobrevivir.html" rel="external">http://www.eldocumentalista"
