dc:identifier,dc:modified,ayto:UtmX,ayto:UtmY,ayto:UtmZone,ayto:latWGS84,ayto:lonWGS84,ayto:latED50,ayto:lonED50,ayto:CodTipoSenal,ayto:TipoSenal,ayto:CategoriaSenal,ayto:FamiliaSenal,ayto:GrupoSenal,ayto:SubgrupoSenal,ayto:IdIcono,ayto:CodCalle,ayto:NombreCalle,ayto:NumeroPostal,ayto:Indicacion,ayto:Autorizacion,ayto:FechaColocacion,ayto:Propiedad,ayto:CompartePoste,ayto:FechaRevision,ayto:PlazasCordon,ayto:PlazasBateria,ayto:Regulacion,uri
24086,2017-10-30T23:35:03.574Z,435889.560388332,4814113.11523065,30,43.4753089641667,-3.79400104010417,44.4764017451,-7.79266440756277,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,7570,CL/ REAL RACING CLUB,S/N,aparcamiento Oeste junto a la Prensa,00031/1990,2010-04-19,Ayuntamiento Santander,0,2010-04-19,,14,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24086.csv
24089,2017-10-30T23:35:03.574Z,437344.422754256,4813408.69269143,30,43.4690814032292,-3.77588355947917,43.4701742694111,-3.77454748766677,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2960,AV MAGDALENA,S/N,junto entrada playa del Camello,00029/1990,2010-04-19,Ayuntamiento Santander,0,2010-04-19,2,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24089.csv
24092,2017-10-30T23:35:03.574Z,436314.377769621,4813552.06895343,30,43.4702852509375,-3.78863371979167,43.4713781536349,-3.78729728772559,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1970,CL FERNANDO CALDERON,5,acera Sur,00495/2008,2010-04-19,Ayuntamiento Santander,0,2010-04-19,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24092.csv
24068,2017-10-30T23:35:03.273Z,431151.991175846,4812037.35807933,30,43.4561901692708,-3.85226002604167,43.4572838648331,-3.85092201451428,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2895,CL ENCINARES (LOS),1-B,ubicada frente al portal,00453/2006,2010-04-19,Ayuntamiento Santander,0,2010-04-19,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24068.csv
24071,2017-10-30T23:35:03.273Z,429736.043842247,4813781.22607516,30,43.4717590852083,-3.869984824375,43.4728524103183,-3.86864616190956,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,5220,AV VIRGEN MAR (SAN ROMAN),S/N,junto entrada del cementerio Ciriego,00806/2007,2010-04-19,Ayuntamiento Santander,0,2010-04-19,,2,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24071.csv
24074,2017-10-30T23:35:03.273Z,436001.599783211,4814321.00091512,30,43.4771815980208,-3.792590745625,43.4782743140005,-3.7912541312429,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,7570,CL REAL RACING CLUB,S/N,frente puerta 7,00030/1990,2010-04-19,Ayuntamiento Santander,0,2010-04-19,,28,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24074.csv
24077,2017-10-30T23:35:03.273Z,436045.262123069,4814339.21467476,30,43.4773493226042,-3.79205306197917,43.4784420304068,-3.79071646042727,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,7570,CL/ REAL RACING CLUB,S/N,frente puerta 7,00030/1990,2010-04-19,Ayuntamiento Santander,0,2010-04-19,,0,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24077.csv
24080,2017-10-30T23:35:03.273Z,436061.546964704,4814173.14480046,30,43.4758555107292,-3.79183221302083,43.4769482626288,-3.79049563363617,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,7570,CL/ REAL RACING CLUB,S/N,parte Este frente a taquillas,00089/2009,2010-04-19,Ayuntamiento Santander,0,2010-04-19,,8,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24080.csv
24083,2017-10-30T23:35:03.273Z,436083.098025462,4814182.88270123,30,43.4759450289583,-3.79156691354167,43.4770377766183,-3.79023034041448,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,7570,CL/ REAL RACING CLUB,S/N,,00089/2009,2010-04-19,Ayuntamiento Santander,0,2010-04-19,,0,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24083.csv
24056,2017-10-30T23:35:03.272Z,431398.128390817,4810285.12812775,30,43.4404367820833,-3.84899745625,43.4415309366196,-3.84765970389756,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,3610,AV NUEVA MONTAÑA,29,una sola señal para las tres plazas,00012/1990,2010-04-15,Ayuntamiento Santander,0,2010-04-15,,3,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24056.csv
24059,2017-10-30T23:35:03.272Z,431380.144492326,4810291.27688411,30,43.4404904930208,-3.84922043802083,43.4415846472089,-3.84788267902244,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,3610,AV/ NUEVA MONTAÑA,29,dos plazas en aparcamiento de FEVE\n\nEliminadas estas dos plazas.,00012/1990,2010-04-15,Ayuntamiento Santander,0,2010-04-15,,0,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24059.csv
24062,2017-10-30T23:35:03.272Z,433883.540361941,4811528.03750411,30,43.4518509765625,-3.81843841145833,43.4529446096069,-3.81710136718705,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1860,CL ENTRE PATIOS,25,,07474/2005,2010-04-19,Ayuntamiento Santander,0,2010-04-19,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24062.csv
24065,2017-10-30T23:35:03.272Z,434229.217785358,4812090.66098018,30,43.4569470052083,-3.81423430989583,43.4580404595349,-3.81289732497575,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1310,CL/ CASTILLA,33,junto al portal,07013/2004,2010-04-19,Ayuntamiento Santander,0,2010-04-19,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24065.csv
24009,2017-10-30T23:35:02.932Z,434430.749899406,4812791.91250322,30,43.4632783854169,-3.81182789713541,43.4643716338134,-3.81049090927849,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1170,CL/ CARDENAL CISNEROS,16,frente a los portales 16 y 18,00027/1990,2010-04-15,Ayuntamiento Santander,0,2010-04-15,2,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24009.csv
24032,2017-10-30T23:35:02.932Z,434614.137914237,4813008.50581557,30,43.4652445312502,-3.80958709309895,43.4663377071197,-3.8082501449866,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,5910,CL/ VISTA ALEGRE,6,esquina con C/Convento - PLAZA ELIMINADA ORACLE 28530/2017,00316/2008,2010-04-15,Ayuntamiento Santander,0,2010-04-15,0,0,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24032.csv
24035,2017-10-30T23:35:02.932Z,434753.164918055,4812979.49824173,30,43.4649955078127,-3.80786508789062,43.4660886813629,-3.80652818935141,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,570,CST/ ATALAYA,27,ubicada el vial interior costado Norte del inmueble 25,08261/2005,2010-04-15,Ayuntamiento Santander,0,2010-04-15,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24035.csv
24038,2017-10-30T23:35:02.932Z,435235.289224572,4812754.56804898,30,43.4630122721355,-3.80187875976562,43.464105471548,-3.8005420456425,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1670,CL DAOIZ Y VELARDE,S/N,tramo entre Infantas y Pancho Cossio,00028/1990,2010-04-15,Ayuntamiento Santander,0,2010-04-15,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24038.csv
24041,2017-10-30T23:35:02.932Z,434404.125053612,4812495.24789573,30,43.460605045573,-3.81212127278646,43.4616983767812,-3.81078430584423,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1410,CL COBO DE LA TORRE,S/N,ubicada en la esquina con Juan Jose Ruano,08221/2005,2010-04-15,Ayuntamiento Santander,0,2010-04-15,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24041.csv
24044,2017-10-30T23:35:02.932Z,434036.783199487,4812281.12762552,30,43.4586449141667,-3.8166357484375,43.4597383307501,-3.81529867979939,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1440,CL CONCEPCION ARENAL,6,ubicadas entre portales 6-8,08180/2005,2010-04-15,Ayuntamiento Santander,0,2010-04-15,2,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24044.csv
24047,2017-10-30T23:35:02.932Z,433865.008320638,4812190.24301886,30,43.4578114696875,-3.81874781,43.4589049236759,-3.81741069288458,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1740,CL/ DUQUE DE AHUMADA,6,ubicada junto al portal 6,01155/2002,2010-04-15,Ayuntamiento Santander,0,2010-04-15,0,1,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24047.csv
24050,2017-10-30T23:35:02.932Z,433200.315320993,4812318.98854383,30,43.4589115476042,-3.82697890760417,43.4600050154456,-3.82564155456746,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1680,CL DIVISION AZUL,6,,07514/2004,2010-04-15,Ayuntamiento Santander,0,2010-04-15,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24050.csv
24053,2017-10-30T23:35:02.932Z,432693.231598408,4811335.51890908,30,43.4500115,-3.8331248653125,43.4511052730991,-3.83178744126494,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,6550,CL CONCEJO,7,junto al centro Amica,01914/2003,2010-04-15,Ayuntamiento Santander,0,2010-04-15,2,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24053.csv
24006,2017-10-30T23:35:02.931Z,434250.634465513,4812780.15614446,30,43.4631567220054,-3.81405283203124,43.464249986858,-3.81271578492185,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1170,CL CARDENAL CISNEROS,29,ubicada entre los portales 27 y 29,00353/2007,2010-04-15,Ayuntamiento Santander,0,2010-04-15,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24006.csv
24000,2017-10-30T23:35:02.662Z,433976.905757274,4812712.28718087,30,43.4625215494792,-3.81742807617187,43.4636148529726,-3.81609094405221,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1170,CL/ CARDENAL CISNEROS,71,,00005/2009,2010-04-15,Ayuntamiento Santander,0,2010-04-15,0,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24000.csv
24003,2017-10-30T23:35:02.662Z,434045.450936063,4812733.1728587,30,43.4627156412761,-3.81658334960937,43.4638089340328,-3.81524623838501,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1170,CL CARDENAL CISNEROS,63,ubicada frente al portal 63,08302/2005,2010-04-15,Ayuntamiento Santander,0,2010-04-15,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/24003.csv
23973,2017-10-30T23:35:02.661Z,436872.269169275,4812847.51760784,30,43.4639891376042,-3.78165526208333,43.4650821914516,-3.78031908807383,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1260,AV CARRERO BLANCO,S/N,ubicadas despues del baño publico falta el pictograma,02800/2003,2010-04-12,Ayuntamiento Santander,0,2010-04-12,3,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23973.csv
23979,2017-10-30T23:35:02.661Z,433984.461815976,4811974.24455958,30,43.4558772927604,-3.81724524348958,43.4569707968132,-3.8159081881786,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1310,CL CASTILLA,30,frente al centro de salud,00025/1990,2010-04-12,Ayuntamiento Santander,0,2010-04-12,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23979.csv
23982,2017-10-30T23:35:02.661Z,433960.073920501,4811921.43010022,30,43.4553996276562,-3.81754025682292,43.4564931478933,-3.81620319864523,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1200,CL CARLOS HAYA,5,frente portal 5,00022/1990,2010-04-12,Ayuntamiento Santander,0,2010-04-12,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23982.csv
23985,2017-10-30T23:35:02.661Z,433793.504644285,4811800.80858945,30,43.4542988932292,-3.81958424479167,43.4553924585855,-3.81824714288039,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2130,CL GENERAL DIAZ DE VILLEGAS,4,esquina con Zancajo Osorio,00430/2009,2010-04-15,Ayuntamiento Santander,0,2010-04-15,,1,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23985.csv
23988,2017-10-30T23:35:02.661Z,433659.42324954,4811799.2356571,30,43.4542728515625,-3.82124114583334,43.4553664272138,-3.81990399910943,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1310,CL CASTILLA,71-A,junto entrada parking del mercadona,00026/1990,2010-04-15,Ayuntamiento Santander,0,2010-04-15,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23988.csv
23991,2017-10-30T23:35:02.661Z,433584.769886474,4811768.36941296,30,43.4539969726562,-3.8222095703125,44.4550905622325,-7.82087240021453,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1310,CL CASTILLA,79,plaza señalizada entre dos vados,00337/2009,2010-04-15,Ayuntamiento Santander,0,2010-04-15,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23991.csv
23994,2017-10-30T23:35:02.661Z,431226.815107675,4812284.57475801,30,43.4584228352864,-3.85136647135417,43.4595164579902,-3.85002845996857,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2892,CL CIRUELOS (LOS),15,,00391/2008,2010-04-15,Ayuntamiento Santander,0,2010-04-15,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23994.csv
23997,2017-10-30T23:35:02.661Z,433972.547081354,4812710.92891268,30,43.4625089355469,-3.81748178710937,43.4636022397312,-3.81614465366407,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1170,CL CARDENAL CISNEROS,71,junto C.P CISNEROS,00521/2008,2010-04-15,Ayuntamiento Santander,0,2010-04-15,2,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23997.csv
23946,2017-10-30T23:35:02.441Z,434799.81242351,4812404.28623924,30,43.4598206791667,-3.80721961947917,43.4609140060649,-3.80588279444742,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1030,CL CALDERON DE LA BARCA,15,señal clocada entre el 15 y el 17,00021/1990,2010-04-12,Ayuntamiento Santander,0,2010-04-12,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23946.csv
23949,2017-10-30T23:35:02.441Z,434723.182463451,4812367.5104175,30,43.4594828845833,-3.80816236052083,43.4605762271385,-3.80682551347605,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1030,CL CALDERON DE LA BARCA,7,señal colocada entre el 7 y el 9 accesorio,00020/1990,2010-04-12,Ayuntamiento Santander,0,2010-04-12,2,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23949.csv
23952,2017-10-30T23:35:02.441Z,434555.85859616,4812288.43635349,30,43.4587563208333,-3.81022097510417,43.459849697242,-3.80888407987279,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1030,CL CALDERON DE LA BARCA,2,"señal colocada delimitando las dos primeras plazas  ",00019/1990,2010-04-12,Ayuntamiento Santander,0,2010-04-12,,2,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23952.csv
23955,2017-10-30T23:35:02.441Z,435541.48171804,4813432.04692515,30,43.4691383927083,-3.79817419755208,43.4702313849233,-3.79683751808124,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,6530,CL VIRGEN DEL CAMINO,10,ubicada frente al bloque 10,06824/2004,2010-04-12,Ayuntamiento Santander,0,2010-04-12,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23955.csv
23958,2017-10-30T23:35:02.441Z,437504.705382451,4813353.19379862,30,43.4685951341667,-3.77389577447917,43.4696880037257,-3.7725597620588,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2960,AV/ MAGDALENA,8,plazas ubicadas junto entrada al Palacio,00013/1990,2010-04-12,Ayuntamiento Santander,0,2010-04-12,4,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23958.csv
23961,2017-10-30T23:35:02.441Z,437518.450833063,4813358.85096164,30,43.4686472175,-3.77372650364583,43.469740084508,-3.77239049527347,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2960,AV/ MAGDALENA,8,final de las plazas,00013/1990,2010-04-12,Ayuntamiento Santander,0,2010-04-12,0,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23961.csv
23967,2017-10-30T23:35:02.441Z,436764.372431489,4812809.62229243,30,43.4636388294792,-3.78298456770833,43.4647319015766,-3.78164836128189,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2080,CL GAMAZO,S/N,frente al Museo,00035/1990,2010-04-12,Ayuntamiento Santander,0,2010-04-12,,2,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23967.csv
23970,2017-10-30T23:35:02.441Z,436888.703013497,4812851.59033491,30,43.46402719375,-3.78145259614583,43.465120245281,-3.78011642724447,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1260,AV CARRERO BLANCO,S/N,dos primeras plazas junto acceso a la playa los Peligros,02800/2003,2010-04-12,Ayuntamiento Santander,0,2010-04-12,2,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23970.csv
23940,2017-10-30T23:35:02.44Z,431949.957612523,4810196.91430024,30,43.4396929382292,-3.842168068125,43.4407870761179,-3.84083050958349,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,3680,BO/ BARTOLOME DARNIS (N.MONT),S/N,"dos plazas en bateria ubicadas en parte Este del aparcamiento.\nObservaciones: con motivo de la implantacion del carril Bici\, se cambian de ubicacion a la parte Norte\, a unos metros de distancia.",00017/1990,2010-04-12,Ayuntamiento Santander,0,2010-04-12,,2,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23940.csv
23943,2017-10-30T23:35:02.44Z,434605.114895279,4812407.34493432,30,43.4598312180208,-3.80962645125,43.4609245584022,-3.80828956058512,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,930,CL CADIZ,9-A,señalizada acontinuacion del paso de cebra,00018/1990,2010-04-12,Ayuntamiento Santander,0,2010-04-12,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23943.csv
23931,2017-10-30T23:35:02.212Z,433437.524734528,4813058.05101007,30,43.4655867883854,-3.82413736583333,43.4666800373591,-3.82280001792985,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1330,AV CASTROS (LOS),141A,junto rampa de acceso al edificio,00014/1990,2010-04-12,Ayuntamiento Santander,0,2010-04-12,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23931.csv
23934,2017-10-30T23:35:02.212Z,433023.37568205,4812909.60960954,30,43.4642133269271,-3.82923846208333,43.4653066468641,-3.82790099019451,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1330,AV CASTROS (LOS),153,frente al Centro de Salud,00015/1990,2010-04-12,Ayuntamiento Santander,0,2010-04-12,2,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23934.csv
23937,2017-10-30T23:35:02.212Z,431812.917310942,4811826.13225388,30,43.4543489660417,-3.84406510166667,43.455442670384,-3.8427273330308,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1090,BO CAMPOGIRO,42,plaza señalizda junto al 42,00502/2008,2010-04-12,Ayuntamiento Santander,0,2010-04-12,1,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23937.csv
23770,2017-10-30T23:35:02.211Z,436308.881193448,4814437.19722284,30,43.4782540182292,-3.788805235625,43.4793466799327,-3.78746871274832,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,5570,AV/ STADIUM,s/n,frente restaurante el Parque,00008/1990,2010-04-08,Ayuntamiento Santander,0,2010-04-08,,0,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23770.csv
23773,2017-10-30T23:35:02.211Z,436087.816304581,4814005.91192894,30,43.4743607421874,-3.79153736979167,44.4754535377865,-7.79020081459776,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,5570,AV STADIUM,17,junto entrada a Marismas,00010/1990,2010-04-08,Ayuntamiento Santander,0,2010-04-08,3,,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23773.csv
23776,2017-10-30T23:35:02.211Z,436631.612638965,4813760.16410299,30,43.472185793125,-3.78473621458333,43.4732786157757,-3.78339986812457,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,2360,AV INFANTES,91,acera Sur junto entrada jardines Auditorium,00011/1990,2010-04-08,Ayuntamiento Santander,0,2010-04-08,,1,Libre,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23776.csv
23919,2017-10-30T23:35:02.211Z,434364.478739344,4812558.36340449,30,43.4611698242187,-3.81261891276042,43.4622631411425,-3.81128192616634,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1940,CL FERNANDEZ DE ISLA,7,acera sur esquina acceso C/Gonzalo Salazar,07492/2004,2010-04-12,Ayuntamiento Santander,0,2010-04-12,2,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23919.csv
23922,2017-10-30T23:35:02.211Z,434078.072823455,4812531.33353009,30,43.4609012695312,-3.81615569661459,43.4619946148937,-3.8148186166495,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,1940,CL/ FERNANDEZ DE ISLA,S/N,esquina con Alcazar de Toledo una plaza en cordon acera Norte,00033/1990,2010-04-12,Ayuntamiento Santander,0,2010-04-12,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23922.csv
23925,2017-10-30T23:35:02.211Z,434656.645849287,4812215.93491761,30,43.4581123697917,-3.80896656901042,43.4592057585466,-3.80762971488466,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,470,CL/ ANTONIO LOPEZ,2,plaza en cordon frente al portal,00002/1990,2010-04-12,Ayuntamiento Santander,0,2010-04-12,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23925.csv
23928,2017-10-30T23:35:02.211Z,433467.526517813,4812190.79131451,30,43.4577811523437,-3.82366057942708,43.4588746354393,-3.82232332892716,S-17M,ESTACIONAMIENTO PARA PERSONAS CON DISCAPACIDAD,VERTICAL,INDICACION,INDICACIONES GENERALES,--- N/A ---,22294,530,CL/ ARGENTINA,2,frente asilo de la Caridad,00003/1990,2010-04-12,Ayuntamiento Santander,0,2010-04-12,1,,OLA,http://datos.santander.es/api/datos/plazas_pmr_nofoto/23928.csv
