Capítol,"Text Capítol",Article,"Text Article",Concepte,"Text Concepte",Subconcepte,"Text Subconcepte",Orgànic,"Text Orgànic",Àrea,"Text Àrea",Política,"Text Política","Grup de programes","Text Grup de programes",Programa,"Text Programa",Subprograma,"Text Subprograma","CRÈDITS EXTRAORD.","SUPLEMENTS CRED.",AMPLIACIONS,"TRANSFERÈNCIES (MAS)","TRANSFERÈNCIES (MENOS)","SALDO MINIS","INCORP. ROMANENTS","GENER. INGRESSOS","BAIXES PER ANUL.","AJUSTOS PRÒRROGA","TOTAL MODIF."
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10100,"Retribucions bàsiques personal directiu",701,"0701 G. Presidència i Economia",4,"Actuacions de caràcter econòmic",49,"Altres actuacions de caràcter econòmic",493,"Protecció de consumidors i usuaris",4931,"Defensa dels drets dels consumidors",49311,Arbitratge,0,0,0,"70.606,49",0,0,0,0,0,0,"70.606,49"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10100,"Retribucions bàsiques personal directiu",701,"0701 G. Presidència i Economia",9,"Actuacions de caràcter general",91,"Òrgans de govern",912,"Òrgans de govern",9122,"Relacions institucionals",91223,"Relacions internacionals",0,0,0,"16.547,84",0,0,0,0,0,0,"16.547,84"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10100,"Retribucions bàsiques personal directiu",701,"0701 G. Presidència i Economia",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",923,"Informació bàsica i estadística",9232,"Estadístiques i estudis municipals",92321,"Anàlisi i programació",0,0,0,"44.469,51",0,0,0,0,0,0,"44.469,51"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10100,"Retribucions bàsiques personal directiu",701,"0701 G. Presidència i Economia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",931,"Política econòmica i fiscal",9311,"Administració i control econòmic i financer",93111,"Planificació i pressupostació estratègic",0,0,0,"68.728,16","4.642,87",0,0,0,0,0,"64.085,29"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10100,"Retribucions bàsiques personal directiu",701,"0701 G. Presidència i Economia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",931,"Política econòmica i fiscal",9311,"Administració i control econòmic i financer",93112,"Pressupost i política fiscal",0,0,0,"12.440,24","31.961,90",0,0,0,0,0,"-19.521,66"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10100,"Retribucions bàsiques personal directiu",701,"0701 G. Presidència i Economia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",931,"Política econòmica i fiscal",9311,"Administració i control econòmic i financer",93113,"Administració comptable",0,0,0,"13.926,56","21.706,85",0,0,0,0,0,"-7.780,29"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10100,"Retribucions bàsiques personal directiu",701,"0701 G. Presidència i Economia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",931,"Política econòmica i fiscal",9311,"Administració i control econòmic i financer",93114,"Gestió financera",0,0,0,"6.614,08","22.301,66",0,0,0,0,0,"-15.687,58"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10100,"Retribucions bàsiques personal directiu",701,"0701 G. Presidència i Economia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",933,"Gestió del patrimoni",9331,"Gestió del patrimoni municipal",93311,Patrimoni,0,0,0,"119.814,32",0,0,0,0,0,0,"119.814,32"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10100,"Retribucions bàsiques personal directiu",701,"0701 G. Presidència i Economia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",934,"Gestió del deute i la tresoreria",9341,"Gestió del deute i la tresoreria",93411,Tresoreria,0,0,0,"112.646,14",0,0,0,0,0,0,"112.646,14"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10100,"Retribucions bàsiques personal directiu",702,"0702 G. Ocupació, Empresa i Turisme",4,"Actuacions de caràcter econòmic",43,"Comerç, turisme i petites i mitjanes empreses",431,Comerç,4314,"Promoció del comerç",43141,"Serveis de promoció del comerç",0,0,0,0,"30.070,17",0,0,0,0,0,"-30.070,17"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10100,"Retribucions bàsiques personal directiu",702,"0702 G. Ocupació, Empresa i Turisme",4,"Actuacions de caràcter econòmic",49,"Altres actuacions de caràcter econòmic",493,"Protecció de consumidors i usuaris",4931,"Defensa dels drets dels consumidors",49311,Arbitratge,0,0,0,0,"27.208,87",0,0,0,0,0,"-27.208,87"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10100,"Retribucions bàsiques personal directiu",702,"0702 G. Ocupació, Empresa i Turisme",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general",0,0,0,"144.680,38",0,0,0,0,0,0,"144.680,38"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10100,"Retribucions bàsiques personal directiu",703,"0703 Serveis Centrals",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",929,"Imprevistos i funcions no classificades",9292,"Dotació per imprevistos",92921,"Dotació per imprevistos",0,0,0,0,"513.616,59",0,0,0,0,0,"-513.616,59"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10100,"Retribucions bàsiques personal directiu",801,"0801 G. Drets Ciutadania, Participació i Transparència",3,"Producció de béns públics de caràcter preferent",33,Cultura,330,"Administració general de cultura",3301,"Administració general de cultura",33011,"Administració general de cultura",0,0,0,"80.454,11",0,0,0,0,0,0,"80.454,11"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",101,"0101 G. Recursos",9,"Actuacions de caràcter general",91,"Òrgans de govern",912,"Òrgans de govern",9121,"Òrgans de govern",91211,"Representacio política",0,0,0,"4.658,54",0,0,0,0,0,0,"4.658,54"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",101,"0101 G. Recursos",9,"Actuacions de caràcter general",91,"Òrgans de govern",912,"Òrgans de govern",9121,"Òrgans de govern",91212,"Direcció tècnica de premsa",0,0,0,"1.882,07",0,0,0,0,0,0,"1.882,07"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",101,"0101 G. Recursos",9,"Actuacions de caràcter general",91,"Òrgans de govern",912,"Òrgans de govern",9122,"Relacions institucionals",91222,Protocol,0,0,0,"2.189,62",0,0,0,0,0,0,"2.189,62"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",101,"0101 G. Recursos",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general",0,0,0,"21.942,44",0,0,0,0,0,0,"21.942,44"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",101,"0101 G. Recursos",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92012,"Serveis editorials",0,0,0,"2.081,98",0,0,0,0,0,0,"2.081,98"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",101,"0101 G. Recursos",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92014,"Serveis jurídics",0,0,0,"4.710,87",0,0,0,0,0,0,"4.710,87"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",101,"0101 G. Recursos",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9202,"Defensa drets-llibertats públiques dels",92021,"Sindicatura de Greuges",0,0,0,"2.196,16",0,0,0,0,0,0,"2.196,16"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",101,"0101 G. Recursos",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9203,"Arxiu i biblioteca municipal",92032,"Sistema d'arxius",0,0,0,"1.988,39",0,0,0,0,0,0,"1.988,39"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",101,"0101 G. Recursos",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",923,"Informació bàsica i estadística",9232,"Estadístiques i estudis municipals",92321,"Anàlisi i programació",0,0,0,"796,03",0,0,0,0,0,0,"796,03"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",101,"0101 G. Recursos",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",925,"Atenció als ciutadans",9252,"Comunicació corporativa",92521,"Comunicació corporativa",0,0,0,"3.379,46",0,0,0,0,0,0,"3.379,46"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",101,"0101 G. Recursos",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",925,"Atenció als ciutadans",9252,"Comunicació corporativa",92523,Internet,0,0,0,"2.043,25",0,0,0,0,0,0,"2.043,25"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",101,"0101 G. Recursos",9,"Actuacions de caràcter general",93,"Administració financera i tributària",931,"Política econòmica i fiscal",9311,"Administració i control econòmic i financer",93115,"Control intern",0,0,0,"12.881,19",0,0,0,0,0,0,"12.881,19"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",102,"0102 G. Recursos Humans i Organització",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",922,"Coordinació-organització institucional e",9221,"Serveis d'organització i recursos humans",92211,"Direcció de recursos humans i organitzac",0,0,0,"1.725,77",0,0,0,0,0,0,"1.725,77"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",102,"0102 G. Recursos Humans i Organització",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",922,"Coordinació-organització institucional e",9221,"Serveis d'organització i recursos humans",92212,"Gestió-administració recursos humans-org",0,0,0,"2.723,87",0,0,0,0,0,0,"2.723,87"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",102,"0102 G. Recursos Humans i Organització",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",922,"Coordinació-organització institucional e",9221,"Serveis d'organització i recursos humans",92214,"Comunicació interna recursos humans i or",0,0,0,"1.984,20",0,0,0,0,0,0,"1.984,20"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",102,"0102 G. Recursos Humans i Organització",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",922,"Coordinació-organització institucional e",9221,"Serveis d'organització i recursos humans",92215,"Organització municipal",0,0,0,"4.484,00",0,0,0,0,0,0,"4.484,00"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",104,"0104 Gerència Municipal",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general",0,0,0,"12.089,51",0,0,0,0,0,0,"12.089,51"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",104,"0104 Gerència Municipal",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92015,"Coordinació territorial",0,0,0,"9.219,07",0,0,0,0,0,0,"9.219,07"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",201,"0201 G.Drets Socials",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2301,"Administració general de serveis socials",23011,"Direcció i administració serveis socials",0,0,0,"10.694,10",0,0,0,0,0,0,"10.694,10"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",130,"Administració general seguretat i protecció",1301,"Administració general de seguretat i mobilitat",13011,"Gestió programa administració seguretat-",0,0,0,"9.681,57",0,0,0,0,0,0,"9.681,57"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",132,"Seguretat i Ordre Públic",1321,"Seguretat ciutadana",13212,"Serveis generals de la Guàrdia Urbana",0,0,0,"13.169,24",0,0,0,0,0,0,"13.169,24"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",132,"Seguretat i Ordre Públic",1322,"Prevenció de la delinqüència",13221,"Prevenció de la delinqüència",0,0,0,"2.120,47",0,0,0,0,0,0,"2.120,47"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",401,"0401 G.Seguretat i Prevenció",1,"Serveis públics bàsics",13,"Seguretat i mobilitat ciutadana",136,"Servei de prevenció i extinció d'incendi",1361,"Prevenció i extinció d'incendis i salvam",13613,"Desenvol.professional,selecció,prevenc.s",0,0,0,"2.743,49",0,0,0,0,0,0,"2.743,49"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habitatge i Urba",1501,"Administració d'hàbitat urbà",15011,"Despeses generals d'hàbitat urbà",0,0,0,"19.283,40",0,0,0,0,0,0,"19.283,40"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",501,"0501 Gerència d'Ecologia Urbana",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",150,"Administració General d'habitatge i Urba",1501,"Administració d'hàbitat urbà",15013,"Planificació habitat urbà",0,0,0,"2.708,64",0,0,0,0,0,0,"2.708,64"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",503,"0503 G. Urbanisme",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1512,"Gestió del sòl",15121,"Gestió del sòl",0,0,0,"2.573,06",0,0,0,0,0,0,"2.573,06"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",503,"0503 G. Urbanisme",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1515,"Planejament de la ciutat",15151,"Planejament de la ciutat",0,0,0,"1.253,51",0,0,0,0,0,0,"1.253,51"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",504,"0504 G. Mobilitat i Infraestructures",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",151,"Urbanisme:planejament,gestió,execució i",1516,"Control i seguiment de grans infraestructures",15161,"Control i seguiment de grans infraestruc",0,0,0,"9.945,56",0,0,0,0,0,0,"9.945,56"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",601,"0601 Ciutat Vella",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1534,"Espai públic",15341,"Manteniment i millora espais públics cen",0,0,0,"2.223,13",0,0,0,0,0,0,"2.223,13"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",601,"0601 Ciutat Vella",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2302,"Administració general serveis a persones",23021,"Administració general serveis a persones",0,0,0,"1.740,75",0,0,0,0,0,0,"1.740,75"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general",0,0,0,"3.150,76",0,0,0,0,0,0,"3.150,76"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",602,"0602 Eixample",1,"Serveis públics bàsics",15,"Habitatge i urbanisme",153,"Vies públiques",1534,"Espai públic",15341,"Manteniment i millora espais públics cen",0,0,0,"2.014,92",0,0,0,0,0,0,"2.014,92"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",602,"0602 Eixample",2,"Actuacions de protecció i promoció social",23,"Serveis socials i promoció social",230,"Administració general de serveis socials",2302,"Administració general serveis a persones",23021,"Administració general serveis a persones",0,0,0,"1.992,96",0,0,0,0,0,0,"1.992,96"
1,"DESPESES DE PERSONAL",10,"ÒRGANS DE GOVERN I PERSONAL DIRECTIU",101,"RET. BASIQUES I ALTRES REM. PERSONAL DIRECTIU",10112,"Paga extra 2012 P. directiu",602,"0602 Eixample",9,"Actuacions de caràcter general",92,"Serveis de caràcter general",920,"Administració general",9201,"Direcció i administració generals",92011,"Administració general",0,0,0,"5.125,09",0,0,0,0,0,0,"5.125,09"
