ID,EXP_DATA_ALTA,EXP_TIPUS_CODI,EXP_TIPUS_NOM
7605100011591049607707,12/03/2015,PO,Comunicació prèvia de primera ocupació
7605100011590993607707,12/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011590905607707,12/03/2015,PO,Comunicació prèvia de primera ocupació
7605100011590844107707,12/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011590840107707,12/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011590602107707,12/03/2015,ACT-UNIF,Llicència Municipal d'Activitats
7605100011590540107707,12/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011590444607707,12/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011590433107707,12/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011591559107707,12/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011591566807707,12/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011591665407707,12/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011591117607707,12/03/2015,AOM,Assabentats d'obres menors
7605100011591276107707,12/03/2015,INTERVENCIÓ,Intervenció - Procediment No Reglat
7605100011590589607707,12/03/2015,PERSONES,Àrea Serveis a les Persones -Procediment No Reglat
7605100011590139107707,12/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011590146707707,12/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011590241607707,12/03/2015,URBANS,Àrea Serveis Urbans - Procediment No Reglat
7605100011590823307707,12/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011591575507707,12/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011590711707707,12/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011591370607707,12/03/2015,HISENDA,Hisenda i Serv. Econòmics - Procediment No Reglat
7605100011591570807707,12/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011591567107707,12/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011591282607707,12/03/2015,PERSONES,Àrea Serveis a les Persones -Procediment No Reglat
7605100011590195607707,12/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011590204807707,12/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011590212507707,12/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011590264707707,12/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011590312007707,12/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011590497607707,12/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011590504307707,12/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011590685907707,12/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011590815607707,12/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011590955407707,12/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011591239107707,12/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011591554407707,12/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011591549207707,12/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011590289207707,12/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011590459907707,12/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011591535007707,12/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011591090607707,12/03/2015,HISENDA,Hisenda i Serv. Econòmics - Procediment No Reglat
7605100011591528307707,12/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011591061607707,12/03/2015,CIUTAT,Promoció de la Ciutat - Procediment No Reglat
7605100011591436407707,12/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011591429007707,12/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011591420607707,12/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011591643007707,12/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011591636307707,12/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011590021107707,11/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7160100011589270007707,11/03/2015,JUNTA,Junta de Govern Local
7605100011589515107707,11/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011589510607707,11/03/2015,DVG,Devolució d'avals i fiances per llicències d'obres
7605100011589508107707,11/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011589495607707,11/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011589398607707,11/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011589391607707,11/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011589346107707,11/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011589330107707,11/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011589287107707,11/03/2015,INFRA,Sol·licitud d'infraestructures per activitats
7605100011589138107707,11/03/2015,SOEP-TAULES,Sol·licitud ocupació espai públic (taules-cadires)
7605100011589086607707,11/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011589060107707,11/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011588853607707,11/03/2015,SOEP-TAULES,Sol·licitud ocupació espai públic (taules-cadires)
7605100011588735107707,11/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011588730107707,11/03/2015,BAGUAL,Baixa de Guals
7605100011588718107707,11/03/2015,DVG,Devolució d'avals i fiances per llicències d'obres
7605100011588703607707,11/03/2015,DEN-EUS,Denúncies Ecologia Urbana i Seguretat
7605100011588682607707,11/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011588672607707,11/03/2015,LLIC,Llicències d'obres
7605100011589952107707,11/03/2015,PERSONES,Àrea Serveis a les Persones -Procediment No Reglat
7605100011588420607707,11/03/2015,AOM,Assabentats d'obres menors
7605100011588264607707,11/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011588786607707,11/03/2015,SCULTURALS,Àrea Serveis Socioculturals -Procediment No Reglat
7605100011589429507707,11/03/2015,ACT-RC,Tràmits llicències activitats Règim de comunicació
7605100011589550707707,11/03/2015,ACT-RC,Tràmits llicències activitats Règim de comunicació
7605100011588428607707,11/03/2015,URBANS,Àrea Serveis Urbans - Procediment No Reglat
7605100011589031107707,11/03/2015,CON,Contracte Obres Negociat
7605100011589562107707,11/03/2015,SG SJ,Secretaria General -Serv.Jurídics-Proced.No Reglat
7605100011589329707707,11/03/2015,ACT-RC,Tràmits llicències activitats Règim de comunicació
7605100011588594607707,11/03/2015,HISENDA,Hisenda i Serv. Econòmics - Procediment No Reglat
7605100011588878207707,11/03/2015,URBANS,Àrea Serveis Urbans - Procediment No Reglat
7605100011589464007707,11/03/2015,URBANS,Àrea Serveis Urbans - Procediment No Reglat
7605100011589498707707,11/03/2015,URBANS,Àrea Serveis Urbans - Procediment No Reglat
7605100011589587907707,11/03/2015,URBANS,Àrea Serveis Urbans - Procediment No Reglat
7605100011589640607707,11/03/2015,URBANS,Àrea Serveis Urbans - Procediment No Reglat
7605100011589658807707,11/03/2015,URBANS,Àrea Serveis Urbans - Procediment No Reglat
7605100011589677507707,11/03/2015,URBANS,Àrea Serveis Urbans - Procediment No Reglat
7605100011588571207707,11/03/2015,DEN-ACT,Denúncies Activitats
7605100011589615207707,11/03/2015,DEN-ACT,Denúncies Activitats
7605100011588646407707,11/03/2015,PERSONES,Àrea Serveis a les Persones -Procediment No Reglat
7605100011588307207707,11/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011588332907707,11/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011588338807707,11/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011588361507707,11/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011588624307707,11/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011588968807707,11/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011588991007707,11/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011589174707707,11/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011588924607707,11/03/2015,AOM,Assabentats d'obres menors
7605100011588357107707,11/03/2015,PERSONES,Àrea Serveis a les Persones -Procediment No Reglat
7605100011588945607707,11/03/2015,PERSONES,Àrea Serveis a les Persones -Procediment No Reglat
7605100011589137307707,11/03/2015,PERSONES,Àrea Serveis a les Persones -Procediment No Reglat
7605100011588761107707,11/03/2015,RRHH,Recursos Humans - Procediment No Reglat
7605100011588786407707,11/03/2015,RRHH,Recursos Humans - Procediment No Reglat
7605100011588589107707,11/03/2015,PERSONES,Àrea Serveis a les Persones -Procediment No Reglat
7605100011588351607707,11/03/2015,TERRITORIAL,Àrea Serveis Territorials - Procediment No Reglat
7605100011589238907707,11/03/2015,LLIC,Llicències d'obres
7605100011589821107707,11/03/2015,URBANS,Àrea Serveis Urbans - Procediment No Reglat
7605100011589843607707,11/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011589849207707,11/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011589852307707,11/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011589859907707,11/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011589863007707,11/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011588866607707,11/03/2015,PERSONES,Àrea Serveis a les Persones -Procediment No Reglat
7605100011588082607707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011588014107707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587995607707,10/03/2015,CERURB,Certificat de legalitat i antiguitat d'habitatges
7605100011587666107707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587658107707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587643107707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587627607707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587615607707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587601107707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587557607707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587473607707,10/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011587328607707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587247107707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587127607707,10/03/2015,DVG,Devolució d'avals i fiances per llicències d'obres
7605100011587052107707,10/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011586992607707,10/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011586882107707,10/03/2015,DVG,Devolució d'avals i fiances per llicències d'obres
7605100011586825107707,10/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011587399607707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587407007707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587517907707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587532307707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587644607707,10/03/2015,URBANS,Àrea Serveis Urbans - Procediment No Reglat
7605100011586476607707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011586486507707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011586498907707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587630107707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587635007707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587652407707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587430607707,10/03/2015,URBANS,Àrea Serveis Urbans - Procediment No Reglat
7605100011586954607707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587008007707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587175907707,10/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011587805607707,10/03/2015,PERSONES,Àrea Serveis a les Persones -Procediment No Reglat
7605100011586673407707,10/03/2015,URBANS,Àrea Serveis Urbans - Procediment No Reglat
7605100011587551107707,10/03/2015,TERRITORIAL,Àrea Serveis Territorials - Procediment No Reglat
7605100011587381607707,10/03/2015,CGSPN,Contracte Gestió Serveis Públics Negociat
7605100011587313607707,10/03/2015,PERSONES,Àrea Serveis a les Persones -Procediment No Reglat
7605100011586651607707,10/03/2015,PERSONES,Àrea Serveis a les Persones -Procediment No Reglat
7605100011586790107707,10/03/2015,AOM,Assabentats d'obres menors
7605100011586401607707,10/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011587941607707,10/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011586454907707,10/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011586500807707,10/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011586647907707,10/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011586767107707,10/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011586774807707,10/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011586957507707,10/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011587065307707,10/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011587146507707,10/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011587500507707,10/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011586648107707,10/03/2015,SG SJ,Secretaria General -Serv.Jurídics-Proced.No Reglat
7605100011587564107707,10/03/2015,OCUPACIÓ,Impuls a locupació - Procediment No Reglat
7605100011587632907707,10/03/2015,OCUPACIÓ,Impuls a locupació - Procediment No Reglat
7605100011587732907707,10/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011587065607707,10/03/2015,AOM,Assabentats d'obres menors
7605100011587862607707,10/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011587870207707,10/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011587956407707,10/03/2015,VEHIC,Retirada-immovilització vehicles a la via pública
7605100011586717607707,10/03/2015,SCULTURALS,Àrea Serveis Socioculturals -Procediment No Reglat
7605100011586066107707,09/03/2015,INFRA,Sol·licitud d'infraestructures per activitats
7605100011585460107707,09/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011585409107707,09/03/2015,ACT-UNIF,Llicència Municipal d'Activitats
7605100011585395607707,09/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011585326607707,09/03/2015,ACT-UNIF,Llicència Municipal d'Activitats
7605100011585290607707,09/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011585243107707,09/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011585161607707,09/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011585095607707,09/03/2015,DEU,Denúncies llicències urbanístiques
7605100011585068107707,09/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011585049107707,09/03/2015,DEU,Denúncies llicències urbanístiques
7605100011585009107707,09/03/2015,DEU,Denúncies llicències urbanístiques
7605100011584991107707,09/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011584975607707,09/03/2015,SOEP,Sol·licitud d'ocupació de l'espai públic
7605100011584967107707,09/03/2015,DEU,Denúncies llicències urbanístiques
7605100011584917607707,09/03/2015,DEU,Denúncies llicències urbanístiques
7605100011584735607707,09/03/2015,AQS,"Gestió d'avisos, queixes i suggeriments"
7605100011585982607707,09/03/2015,GOVERNANÇA,Governança - Procediment No reglat
