ANUALITAT,ANY_CONCESIO,CIF,NOM_BENEFICIARI,DATA_CONCESIO,DESC_MOTIU,IMPORT_CONCEDIT,IMPORT_PAGAT,IMPORT_RETORNAT_REINTEGRAT
2015,2015,G60208972,CLUB ESPORTIU RUBI FUTBOL SALA,02/03/2015,Subvenció 2015 CE Rubi Futbol Sala. Dinamització Pavelló Can Rosés,64669,64669,0
2015,2015,G17125832,FONS CATALA DE COOPERACIO AL DESENVOLUP,04/03/2015,"REFORÇANT LA VISIBILITAT, CAPACITATS I COMPROMÍS DE LES NOVES GENERACIONS DEL SÀHARA OCCIDENTAL AMB LA NO VIOLÈNCIA",7000,7000,0
2015,2015,G17125832,FONS CATALA DE COOPERACIO AL DESENVOLUP,04/03/2015,"ENFORTIMENT DE CAPACITATS EN GESTIÓ D'ORGANITZACIONS COMUNITÀRIES DE BASE (OCB) A LES REGIONS DE KOLDA I ZINGUINCHOR, SENEGAL",12640.77,12640.77,0
2015,2015,G17125832,FONS CATALA DE COOPERACIO AL DESENVOLUP,04/03/2015,SUPORT A LA PARTICIPACIÓ DE LA DONA EN LA GOVERNANÇA LOCAL A TRAVÉS DE CREACIÓ I POSADA EN FUNCIONAMENT DE LES COMISSIONS DE PARITAT I D'IGUALTAT D'OPORTUNITATS ALS MUNICIPIS DE LA REGIÓ DE TÀNGER-TETUAN,12640.77,12640.77,0
2014,2014,A58130998,CANSALADERIAS MARTINEZ NAVARRO SA,07/10/2014,CONVOCATORIA DE SUBVENCIONS PER A L'IMPULS DE L'ACTIVITAT COMERCIAL EN EL MUNICIPI DE RUBI,1000,1000,0
2014,2014,G60910528,ASSOCIACIO CATALANA D'ENGINYERIA SENSE FRONTERES,23/09/2014,ENTITATS DE COOPERACIÓ PER A ACTIVITATS DE SENSIBILITZACIÓ DE COOPERACIÓ INTERNACIONAL,4000,2800,0
2014,2014,G61368957,CASAL AMISTAT CATALANO CUBANO JOSE MARTI,23/09/2014,ENTITATS DE COOPERACIÓ PER A ACTIVITATS DE SENSIBILITZACIÓ DE COOPERACIÓ INTERNACIONAL,3765,2635.5,0
2014,2014,G60845922,RUBI SOLIDARI,23/09/2014,ENTITATS DE COOPERACIÓ PER A ACTIVITATS DE SENSIBILITZACIÓ DE COOPERACIÓ INTERNACIONAL,4805,3363.5,0
2014,2014,G65845307,ASSOCIACIO CULTURAL I SOCIAL DE TOUBA-RUBI,23/09/2014,ENTITATS DE COOPERACIÓ PER A ACTIVITATS DE SENSIBILITZACIÓ DE COOPERACIÓ INTERNACIONAL,1120,1120,0
2014,2014,G60319944,ASSOCIACIO ANIMACIO CULTURAL DEL CARRER SANT JAUME,14/10/2014,Subvenció 2014 Ass. Animació Cultural Carrer Sant Jaume,2500,2500,0
2014,2014,G61289658,ASSOCIACIO SANT GALDERIC,14/10/2014,Fira de Sant Galderic 2014,2500,2500,0
2014,2014,G60313459,COLLA DE GEGANTERS DE RUBI,14/10/2014,Subvenció 2014 Geganters de Rubí,14000,14000,0
2015,2015,G62943576,AMICS DEL COL.LECCIONISME DE RUBI,04/08/2015,Convocatòria concessió subvencions 2015 a entitats culturals,300,300,0
2015,2015,G58280009,ESCOLA DE SARDANES FLOR DE NEU,04/08/2015,Convocatòria concessió subvencions 2015 a entitats culturals,2300,2300,0
2015,2015,G58203183,ESBART DANSAIRE DE RUBI,24/07/2015,Convocatòria concessió subvencions 2015 a entitats culturals,450,450,0
2015,2015,G61183034,ASSOCIACION ROCIERA ANDALUZA DE RUBI,04/08/2015,Convocatòria concessió subvencions 2015 a entitats culturals,700,700,0
2015,2015,G62654462,APLEC DE RUBI,04/08/2015,Convocatòria concessió subvencions 2015 a entitats culturals,2500,2500,0
2015,2015,G58085010,CENTRO ARAGONES DE RUBI,04/08/2015,Convocatòria concessió subvencions 2015 a entitats culturals,700,700,0
2015,2015,Q5855633C,ESCOLA MOSSEN CINTO VERDAGUER,17/03/2015,Ajuts als centres educatius públics de la ciutat per a la realització de projecte/activitat pedagògica,938.81,938.81,0
2015,2015,Q5855635H,ESCOLA PAU CASALS,17/03/2015,Ajuts als centres educatius públics de la ciutat per a la realització de projecte/activitat pedagògica,1742.13,1742.13,0
2015,2015,Q5856371I,ESCOLA SCHOLA,17/03/2015,Ajuts als centres educatius públics de la ciutat per a la realització de projecte/activitat pedagògica,1084.79,1084.79,0
2015,2015,B62404496,GEMMA'S ESTILISTAS SLL,18/11/2015,SUBVENCION IMPULS ACTIVITAT EMPRESARIAL ANY 2015. MODALITAT COMERÇ,1000,1000,0
2015,2015,J66358938,OH-KBE ESTETICA I QUIROMASSATGE SCP,18/11/2015,SUBVENCION IMPULS ACTIVITAT EMPRESARIAL ANY 2015. MODALITAT COMERÇ,1000,1000,0
2014,2014,Q5855635H,ESCOLA PAU CASALS,16/12/2014,Convocatòria 2014 d'estalvi energètic i aigua en equipaments,9170.53,9170.53,0
2015,2015,R0800380H,CASA COLEGIO REGINA CARMELI RUBI,05/05/2015,SUBVENCIÓ REGINA CARMELI 2015,4500,4500,0
2016,2016,G60208972,CLUB ESPORTIU RUBI FUTBOL SALA,03/03/2016,SUBVENCIÓ 2016 CER FUTBOL SALA. ESCOLA ESPORTIVA,3100,3100,0
2016,2016,G60208972,CLUB ESPORTIU RUBI FUTBOL SALA,03/03/2016,SUBVENCIÓ 2016 CER FUTBOL SALA. DINAMITZACIÓ PAVELLÓ CAN ROSÉS,64669,64669,0
2016,2016,G60571668,UNIO ATLETICA RUBI,03/03/2016,SUBVENCIÓN 2016 CUOTAS PRÉSTAMO UNIÓ ATLÈTICA RUBÍ,2202.15,2202.15,0
2013,2013,B63539308,ARISTEGUI MAQUINARIA SL,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,4500,3150,0
2013,2013,B63539308,ARISTEGUI MAQUINARIA SL,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,2700,1890,0
2013,2013,B61861324,CENTRO DENTAL RUBIDENT SL,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,5400,3780,0
2013,2013,B66012881,ESCOLA BRESSOL ELEFANT BLAU SL,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,4410,3087,0
2013,2013,B66048034,L ESPECTACLERIA SOCIETAT LIMITADA,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,5062.5,3543.75,0
2013,2013,B64723182,SERVEIS INTEGRALS CLARIANA EMPRESA D INSECIO SL,31/12/2013,SUPORT A LA CREACIÓ D'OCUPACIÓ 2013,5400,3780,0
2014,2014,G65876955,ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV),12/05/2014,Ponts per a la inclusió social,3000,3000,0
2014,2014,G58203183,ESBART DANSAIRE DE RUBI,07/10/2014,Festival Rubifolk 2014,17779.14,17779.14,0
2015,2015,S0800117D,ESCOLA CA N'ALZAMORA,19/05/2015,Ajuts per al manteniment correctiu dels centres educatius,3660.06,3660.06,0
2015,2015,Q5855639J,ESCOLA JOAN MARAGALL,19/05/2015,Ajuts per al manteniment correctiu dels centres educatius,3852.69,3852.69,0
2015,2015,Q5855636F,ESCOLA TERESA ALTET,19/05/2015,Ajuts per al manteniment correctiu dels centres educatius,3563.74,3563.74,0
2015,2015,S0800121F,CEE CA'N ORIOL,19/05/2015,Ajuts per al manteniment correctiu dels centres educatius,2118.98,2118.98,0
2015,2015,G59755363,ASSOCIACIO DE PESSEBRISTES DE RUBI,02/06/2015,Conveni 2015 Associació de Pessebristes de Rubí,1200,1200,0
2015,2015,G60313459,COLLA DE GEGANTERS DE RUBI,02/06/2015,Conveni i subvenció 2015 Colla de Geganters de Rubí,14000,14000,0
2015,2015,G58173063,CENTRE MARISTA D'ESCOLTES,04/08/2015,Convocatòria 2015 subvenció a entitats de Lleure,2000,2000,0
2015,2015,B66416058,ALQUADRATCUINERS SL,15/12/2015,CONVOCATÒRIA 2015 DE SUBVENCIONS MILLORS INICIATIVES COMERCIALS DE NOVA IMPLANTACIÓ,5000,5000,0
2015,2015,G60208972,CLUB ESPORTIU RUBI FUTBOL SALA,24/11/2015,CONVENI CER FUTBOL SALA PROGRA MANT GENT GRAN 2015-2016,26000,26000,0
2015,2015,G63505960,APA DEL COLEGIO PUBLICO MOSEN CINTO VERDAGUER,24/11/2015,Convocatòria Casals d'Estiu 2015,3586.4,3586.4,0
2015,2015,G58376740,APA COL.LEGI PUBLIC RAMON LLULL DE CAN FATJO,24/11/2015,Convocatòria Casals d'Estiu 2015,4388.8,4388.8,0
2015,2015,J64895915,ACSPROSC ASSOCIACIO CATALANA-SENEGALESA PER LA COOPERACIO I LA PROMOCIO SOCIAL I CULTURAL DE RUBI,23/12/2015,MODALITAT G: SUBVENCIONS DESTINADES A ENTITATS DE COOPERACIÓ PER A ACTIVITATS DE SENSIBILITZACIÓ DE COOPERACIÓ INTERNACIONAL,2500,2500,0
2015,2015,G61368957,CASAL AMISTAT CATALANO CUBANO JOSE MARTI,23/12/2015,MODALITAT G: SUBVENCIONS DESTINADES A ENTITATS DE COOPERACIÓ PER A ACTIVITATS DE SENSIBILITZACIÓ DE COOPERACIÓ INTERNACIONAL,4095,4095,0
2015,2015,G64395205,ASOC SOCIO-CULTURAL ECUATORIANO-CATALANA RESIDENTES EN RUBI A MI LINDO ECUADOR,23/12/2015,MODALITAT G: SUBVENCIONS DESTINADES A ENTITATS DE COOPERACIÓ PER A ACTIVITATS DE SENSIBILITZACIÓ DE COOPERACIÓ INTERNACIONAL,1367.96,1367.96,56.82
2016,2015,G60208972,CLUB ESPORTIU RUBI FUTBOL SALA,24/11/2015,CONVENI CER FUTBOL SALA PROGRA MANT GENT GRAN 2015-2016,30000,30000,0
2016,2016,G60208972,CLUB ESPORTIU RUBI FUTBOL SALA,03/03/2016,SUBVENCIÓ CONVENI FUTBOL SALA.TEMPORADA ESPORTIVA 2015-2016,15000,15000,0
2013,2013,G60593944,APA 1993 CP 25 DE SETEMBRE DE RUBI,19/11/2013,Ajuts per a germans i families monoparentals i nombroses,376,376,0
2013,2013,G60593944,APA 1993 CP 25 DE SETEMBRE DE RUBI,19/11/2013,Monitors de suport per infants amb NEE,2107.77,2107.77,0
2013,2013,G58376740,APA COL.LEGI PUBLIC RAMON LLULL DE CAN FATJO,19/11/2013,Ajuts per a germans i families monoparentals i nombroses,294,294,0
2013,2013,G63505960,APA DEL COLEGIO PUBLICO MOSEN CINTO VERDAGUER,19/11/2013,Ajuts per a germans i families monoparentals i nombroses,246,246,0
2013,2013,G63505960,APA DEL COLEGIO PUBLICO MOSEN CINTO VERDAGUER,19/11/2013,Minoració quota Casal d'Estiu 2013,1720,1720,0
2013,2013,Q2866001G,CRUZ ROJA ESPAÑOLA,13/11/2013,CAMPANYA EMERGÈNCIA: PLA D'ACCIÓ DE CREU ROJA A SÍRIA I PAÏSOS LIMÍTROFS (LÍBAN I JORDÀNIA),3000,3000,0
2013,2013,G17125832,FONS CATALA DE COOPERACIO AL DESENVOLUP,13/11/2013,CAMPANYA EMERGÈNCIA 2483: SUPORT A LA POBLACIÓ AFECTADA PER LA GUERRA CIVIL A SÍRIA,3000,3000,0
2014,2014,A08391765,VIRUTEX SA,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,4410,0,0
2015,2014,B66269598,BLAUSERVEIS PROFESSIONALS SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,2700,2700,0
2013,2013,G65641623,ASSOCIACIO JUVENIL LA CLAU D ULLELE,19/11/2013,Minoració quota Casal d'Estiu 2013,800,800,0
2013,2013,G65641623,ASSOCIACIO JUVENIL LA CLAU D ULLELE,19/11/2013,Ajuts per a germans i families monoparentals i nombroses,102,102,0
2013,2013,G65698888,ASSOCIACIO DE VOLUNTARIS DE PROTECCIÓ CIVIL DE RUBI,26/11/2013,SUBVENCIÓ ASSOCIACIÓ VOLUNTARIS DE PROTECCIÓ CIVIL DE RUBÍ 2013,17250,17250,556.42
2013,2013,G62631932,FRATER-NADAL SERVEI SOCIAL EVANGELIC,19/11/2013,SUBVENCIO 2013 PROJECTE FRATER NADAL,2000,2000,0
2013,2013,G59511048,ASOC DE VECINOS LAS TORRES RUBI 2000,26/11/2013,CONVENI PROJECTE DEPORTE INTEGRADOR ANY 2013 AMB L'AVV LAS TORRES,425,425,0
2015,2014,B65234494,RODAMIENTOS ANMAR SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,2700,2700,0
2015,2014,B65234494,RODAMIENTOS ANMAR SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,2700,2700,0
2015,2014,B66325978,KLIU SOLUTIONS SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,0,4410,0
2015,2014,B63641039,INTERIORISMO E INMOBILIARIA MARTIN & MAR,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,1350,1350,0
2015,2014,B58586900,ANODIZADOS OLIVA SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,1633.97,1633.97,0
2015,2014,B66012881,ESCOLA BRESSOL ELEFANT BLAU SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,1485,1485,0
2014,2013,H62267927,CDAD PROP CALLE 25 DE SEPTIEMBRE 39 DE_RUBI,17/09/2013,SUBVENCIÓ ASCENSOR BLOC 39 COMUNITAT 25 SETEMBRE,6000,0,0
2014,2013,G60208972,CLUB ESPORTIU RUBI FUTBOL SALA,03/12/2013,CONVENI PROGRAMA ESPORT X A TOTHOM 2013-204 CE RUBI FUTBOL SALA,30000,30000,0
2014,2014,G62462494,COORDINADORA DE ENTIDADES CULTURALES ANDALUZAS DE RUBI,07/02/2014,Conveni i subvenció a l'entitat CECAR per al Dia Andalusia 2014,8500,8500,0
2014,2014,G62889969,ASOC CULTURAL URUGUAYO - CATALANA DE RUBI - LOS BOTIJAS,27/03/2014,ACTUACIÓ PELS DAMNIFICATS PER LES INUNDACIONS AL DEPARTAMENT DE DURAZNO (URUGAUI) OCASIONAES PER LES FORTES PLUGES DEL MES DE FEBRER,3000,3000,0
2014,2014,G60571668,UNIO ATLETICA RUBI,09/04/2014,PRÒRROGA CONVENI ANY 2014 UNIO ATLÈTICA RUBÍ. TEMPORADA ESPORTIVA ATLETISME,7200,7200,0
2014,2014,G59584995,AA VV CASTELLNOU CAN MIR (SECTOR D),23/09/2014,PROJECTES D'ACTIVITATS DE LES ASSOCIACIONS DE VEÏNS,568,568,0
2014,2014,G17125832,FONS CATALA DE COOPERACIO AL DESENVOLUP,14/11/2014,APORTACIÓ PEL PROJECTE 2702: SUPORT PSICOSOCIAL PER A LES VÍCTIMES DE L'OPERACIÓ PROTECTIVE EDGE A LA FRANJA DE GAZA,6000,6000,0
2014,2014,B65966749,AYALATIM LATINA SOCIEDAD LIMITADA,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA SEMESTRAL,998.99,0,0
2014,2014,B65966749,AYALATIM LATINA SOCIEDAD LIMITADA,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA SEMESTRAL,998.99,0,0
2014,2014,Q5855639J,ESCOLA JOAN MARAGALL,16/12/2014,Convocatòria 2014 d'estalvi energètic i aigua en equipaments,9440.86,9440.86,0
2015,2015,G59527903,CD OLIMPIC CAN FATJO,10/04/2015,CONVENI CE OLIMPIC CAN FATJO TEMPORADA ESPORTIVA 2014-2015,18000,18000,0
2015,2015,V64599509,CLUB ESCOLA DE FUTBOL CAN MIR,27/07/2015,SUBVENCIONS 2015 ENTITATS I PROGRAMES ESPORTIUS,800,800,0
2015,2015,G58525643,CLUB PETANCA SANTA ROSA,27/07/2015,SUBVENCIONS 2015 ENTITATS I PROGRAMES ESPORTIUS,750,750,0
2015,2015,G63487607,FUNDACIO PRIVADA LLIGA CATALANA D AJUDA ONCOLOGICA,28/07/2015,SUBVENCIONS A ENTITATS 2015 MODALITAT F) ENTITATS SOCIOSANITARIES,3000,3000,0
2015,2015,G08919953,GRUP FOTOGRAFIC EL GRA,02/06/2015,"Subvenció Grup Fotogràfic El Gra, 50è aniversari",12500,12500,0
2015,2015,V59078352,CENTRE D'ESTUDIS RUBINENCS,02/06/2015,"Subvenció 2015 Centre d'Estudis Rubinencs, butlletí anual",2500,2500,0
2015,2015,S0811001G,GENERALITAT DE CATALUNYA,09/06/2015,COL·LABORACIÓ PER A LA INSTAL·LACIÓ NOU MODUL P3 ESCOLA DEL BOSC,108261.69,54130.85,0
2015,2015,G60944246,ASSOCIACIÓ PER LA PROMOCIÓ DE L'ESPECACLE INFANTIL I JUVENIL LA XARXA,02/06/2015,Conveni 2015 Associació Promoció Espectacle Infantil i Juvenil La Xarxa,3500,3500,0
2015,2015,G61323317,AMICS AUTOMOBILS ANTICS DE RUBI,02/06/2015,Conveni i subvenció Associació Amics dels Automòbils Antics 2015,2200,2200,0
2015,2015,Q5855639J,ESCOLA JOAN MARAGALL,22/12/2015,Convocatòria 2015 subvencions projecte 50/50 d'estalvi energètic i d'aigua a diferents equipaments mpals adherits..,4764.37,4764.37,0
2014,2014,G60571668,UNIO ATLETICA RUBI,09/04/2014,PRÒRROGA CONVENI ANY 2014 UNIO ATLÈTICA RUBÍ. GESTIÓ PISTES ATLETISME,81000,81000,0
2014,2014,G62424767,SOCIETAT SANT ANTONI ABAD,29/04/2014,Subvenció per a la Festa de St. Antoni Abat 2014,15998.4,15998.4,0
2014,2014,G61004412,HOQUEI CLUB RUBI CENT PATINS,29/04/2014,CONVENI TEMPORADA ESPORTIVA 2013-2014 HCR CENT PATINS_ESCOLA ESPORTIVA,1000,1000,0
2014,2014,G61004412,HOQUEI CLUB RUBI CENT PATINS,29/04/2014,CONVENI TEMPORADA ESPORTIVA 2013-2014 HCR CENT PATINS_ESCOLA ESPORTIVA,11500,0,0
2014,2014,G59466011,CF JUVENTUT 25 DE SETEMBRE,13/05/2014,CONVENI 2014 CF JUVENTUD 25 DE SEPTIEMBRE_TEMP ESPORTIVA 2013-2014,16400,16400,0
2014,2014,G65876955,ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV),12/05/2014,Lluita contra la pobresa i l'exclusió social,21500,21500,0
2014,2014,G65876955,ASSOC SOLIDARITAT I AJUDA VEINAL (ASAV),12/05/2014,Dinamització sociocomunitaria voluntariat social,5500,5500,0
2014,2014,Q2866001G,CRUZ ROJA ESPAÑOLA,15/05/2014,Programa de distribució d'aliments de primera necessitat,7574,7574,0
2014,2014,F58137001,CEVAGRAF SDAD COOP CATALANA LIMITADA,07/10/2014,CONVOCATORIA DE SUBVENCIONS PER A L'IMPULS DE L'ACTIVITAT COMERCIAL EN EL MUNICIPI DE RUBI,460.8,460.8,0
2014,2014,G58085010,CENTRO ARAGONES DE RUBI,30/09/2014,"Convocatòria subvencions per entitats i associacions culturals, any 2014",700,700,0
2014,2014,J61381877,BAR MANEL SCP,07/10/2014,CONVOCATORIA DE SUBVENCIONS PER A L'IMPULS DE L'ACTIVITAT COMERCIAL EN EL MUNICIPI DE RUBI,1000,1000,0
2014,2014,B65722993,ESPAIS D AUTOR GESTIO I DISSENY,07/10/2014,CONVOCATORIA DE SUBVENCIONS PER A L'IMPULS DE L'ACTIVITAT COMERCIAL EN EL MUNICIPI DE RUBI,1000,1000,0
2014,2014,B60105822,RACO DEL LLIBRE SL,07/10/2014,CONVOCATORIA DE SUBVENCIONS PER A L'IMPULS DE L'ACTIVITAT COMERCIAL EN EL MUNICIPI DE RUBI,1000,1000,0
2014,2014,S0800117D,ESCOLA CA N'ALZAMORA,23/09/2014,CONVOCATORIA 2014 AJUTS PER AL MANTENIMENT CORRECTIU CENTRES ESCOLARS PÚBLICS,3660.06,3660.06,0
2014,2014,B65479743,DE GLA PRODUCTES I SERVEIS SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,5040,0,0
2014,2014,B62383773,FERRETERIA INDUSTRIAL RADO 2000 SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,2362.5,0,0
2014,2014,B65234494,RODAMIENTOS ANMAR SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,6300,0,0
2014,2014,B63641039,INTERIORISMO E INMOBILIARIA MARTIN & MAR,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,3150,0,0
2014,2014,B58586900,ANODIZADOS OLIVA SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,3812.61,0,0
2014,2014,B66012881,ESCOLA BRESSOL ELEFANT BLAU SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA ANUAL,3465,0,0
2014,2014,B66367939,ESPAI IDIOMES RUBI SL,30/12/2014,SUPORT A LA CONTRACTACIÓ PRIVADA SEMESTRAL,1102.5,0,0
2015,2015,V59492041,OBRADOR CORAL RUBI,04/08/2015,Convocatòria concessió subvencions 2015 a entitats culturals,1500,1500,0
2015,2015,G61197703,ELS CASTELLERS DE RUBI,04/08/2015,Convocatòria concessió subvencions 2015 a entitats culturals,1000,1000,0
2015,2015,G58202953,CASA DE ANDALUCIA EN RUBI,04/08/2015,Convocatòria concessió subvencions 2015 a entitats culturals,800,800,0
2015,2015,G63450522,CENTRE DE LLEURE ALTERNATIU MOLI 21,04/08/2015,Convocatòria concessió subvencions 2015 a entitats culturals,1100,1100,0
2015,2015,G63501670,ASSOC CASAL POPULAR DE RUBI,04/08/2015,Convocatòria concessió subvencions 2015 a entitats culturals,1090,1090,0
2015,2015,Q5855637D,ESCOLA 25 DE SETEMBRE,17/03/2015,Ajuts als centres educatius públics de la ciutat per a la realització de projecte/activitat pedagògica,1631.12,1631.12,0
2015,2015,Q5855639J,ESCOLA JOAN MARAGALL,17/03/2015,Ajuts als centres educatius públics de la ciutat per a la realització de projecte/activitat pedagògica,1136.36,1136.36,0
2015,2015,Q5855634A,ESCOLA MONTESSORI,17/03/2015,Ajuts als centres educatius públics de la ciutat per a la realització de projecte/activitat pedagògica,1477.27,1477.27,0
2015,2015,S0800117D,ESCOLA CA N'ALZAMORA,17/03/2015,Ajuts als centres educatius públics de la ciutat per a la realització de projecte/activitat pedagògica,1178.32,1178.32,0
2015,2015,Q5855469B,INSTITUT DUC DE MONTBLANC,17/03/2015,Ajuts als centres educatius públics de la ciutat per a la realització de projecte/activitat pedagògica,1041.96,1041.96,0
2015,2015,Q5856151E,INSTITUT L'ESTATUT,17/03/2015,Ajuts als centres educatius públics de la ciutat per a la realització de projecte/activitat pedagògica,1067.31,1067.31,0
2015,2015,Q0801862D,INSTITUT TORRENT DELS ALOUS,17/03/2015,Ajuts als centres educatius públics de la ciutat per a la realització de projecte/activitat pedagògica,1195.8,1195.8,0
2015,2015,S0800276H,ESCOLA RIVO RUBEO,17/03/2015,Ajuts als centres educatius públics de la ciutat per a la realització de projecte/activitat pedagògica,1811.19,1811.19,0
2015,2015,Q0801826I,ESCOLA DEL BOSC,17/03/2015,Ajuts als centres educatius públics de la ciutat per a la realització de projecte/activitat pedagògica,1332.17,1332.17,0
2015,2015,V58640731,CENTRE D'ESPLAI L'EIXAM,04/08/2015,Convocatòria 2015 subvenció a entitats de Lleure,4575,4575,0
2015,2015,G59511048,ASOC DE VECINOS LAS TORRES RUBI 2000,29/09/2015,MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ENTITATS VEÏNALS I CÍVIQUES,1360,1360,0
2015,2015,G61380648,ASSOC VECINOS ZONA RESIDENCIAL CAN SOLA,21/07/2015,MODALITAT A: SUBVENCIONS DESTINADES A PROJECTES D'ACTIVITATS DE LES ENTITATS VEÏNALS I CÍVIQUES,1064,1064,0
2013,2013,G58221086,ASSOC PARES ALUMNES TORRE LLEBRE,19/11/2013,Ajuts per a germans i families monoparentals i nombroses,66,66,0
2013,2013,G08886384,APA COL·LEGI PUBLIC MARIA MONTESSORI DE RUBI,19/11/2013,Ajuts per a germans i families monoparentals i nombroses,150,150,0
2013,2013,G59956037,ASSOC DE PARES D'ALUMNES DEL CP TERESA ALTET,19/11/2013,Monitors de suport per infants amb NEE,627.69,627.69,0
2015,2015,G65513947,CLUB BOXEO RUBI,04/05/2015,Subvenció Club Boxeo Rubí per reparació ring,1586,1586,0
2015,2015,Q0801826I,ESCOLA DEL BOSC,19/05/2015,Ajuts per al manteniment correctiu dels centres educatius,770.54,770.54,0
2015,2015,Q5855637D,ESCOLA 25 DE SETEMBRE,19/05/2015,Ajuts per al manteniment correctiu dels centres educatius,4719.55,4719.55,0
2015,2015,S0800276H,ESCOLA RIVO RUBEO,19/05/2015,Ajuts per al manteniment correctiu dels centres educatius,3467.42,3467.42,0
2015,2015,Q5855633C,ESCOLA MOSSEN CINTO VERDAGUER,19/05/2015,Ajuts per al manteniment correctiu dels centres educatius,3082.15,3082.15,0
2015,2015,Q5855634A,ESCOLA MONTESSORI,19/05/2015,Ajuts per al manteniment correctiu dels centres educatius,3852.69,3852.69,0
2015,2015,Q5856371I,ESCOLA SCHOLA,19/05/2015,Ajuts per al manteniment correctiu dels centres educatius,2215.3,2215.3,0
2015,2015,Q5855638B,ESCOLA TORRE DE LA LLEBRE,19/05/2015,Ajuts per al manteniment correctiu dels centres educatius,2696.88,2696.88,0
2015,2015,G61004412,HOQUEI CLUB RUBI CENT PATINS,04/05/2015,Subvenció HCR Cent Patins 2015. Temporada esportiva i Competicions nacionals i internacionals,15000,15000,0
2015,2015,G61004412,HOQUEI CLUB RUBI CENT PATINS,04/05/2015,subvenció HCR Cent Patins 2015. Escola Esportiva,1000,1000,0
2015,2015,G58269242,CLUB HANDBOL RUBI,14/05/2015,Subvenció Club Handbol Rubí. Escola Esportiva 2014-2015,600,0,0
2015,2015,G58269242,CLUB HANDBOL RUBI,15/05/2015,Subvenció Club Handbol Rubí. Escola Esportiva 2014-2015,600,600,0
2015,2015,G60871761,CLUB VOLEIBOL RUBI,15/05/2015,subvenció Club Voleibol Rubí. Temporada esportiva competició 2014-2015,6200,6200,0
2015,2015,G60871761,CLUB VOLEIBOL RUBI,15/05/2015,Subvenció Club Voleibol Rubí. Escola Esportiva 2014-2015,1500,1500,0
2015,2015,G60867025,AGRUPACIO RUBINENCA D'ESCACS,27/07/2015,SUBVENCIONS 2015 ENTITATS I PROGRAMES ESPORTIUS,1500,1500,0
2013,2013,G60867025,AGRUPACIO RUBINENCA D'ESCACS,10/12/2013,SUBVENCIONS PER A ENTITATS ESPORTIVES_TEMP ESPORTIVA 2012-2013/ANY 2013,600,600,0
2013,2013,V64599509,CLUB ESCOLA DE FUTBOL CAN MIR,10/12/2013,SUBVENCIONS PER A ENTITATS ESPORTIVES_TEMP ESPORTIVA 2012-2013/ANY 2013,500,500,0
2013,2013,G58525643,CLUB PETANCA SANTA ROSA,24/09/2013,SUBVENCIONS PER A ENTITATS ESPORTIVES_TEMP ESPORTIVA 2012-2013/ANY 2013,750,750,0
2013,2013,G61139432,CLUB PETANCA UNION LAS TORRES RUBI,10/12/2013,SUBVENCIONS PER A ENTITATS ESPORTIVES_TEMP ESPORTIVA 2012-2013/ANY 2013,2200,2200,0
2013,2013,G59496711,AAVV ELS AVETS (ASPUR),09/12/2013,SUBVENCIONS PER A ACTIVITATS 2013 D'ASSOCIACIONS DE VEÏNS,933,933,0
2013,2013,G59584995,AA VV CASTELLNOU CAN MIR (SECTOR D),09/12/2013,SUBVENCIONS PER A ACTIVITATS 2013 D'ASSOCIACIONS DE VEÏNS,260,260,0
2013,2013,G61044673,ASOC DE VECINOS DE LA PLANA DEL CASTELL,09/12/2013,SUBVENCIONS PER A ACTIVITATS 2013 D'ASSOCIACIONS DE VEÏNS,845,591.5,0
