EXERCICI,CODI ORGÀNIC,CODI ECONÒMIC,NOM PARTIDA,PRESSUPOST INICIAL,MODIFICACIÓ,PRESSUPOST ACTUAL,DR ANUL·LAT,DR CANCEL·LAT,DR ALTRA ANUL·LACIÓ,DR NET,DRET RECONEGUT ( DR),ORDRE D'INGRÉS (OI),INGRÉS (I),DEVOLUCIÓ D'INGRÉS,INGRÉS NET,SALDO,DEUTORS,% DR SOBRE PREVISIONS,% INGRÉS NET SOBRE DR
2017,J3130,32500,TAXA REPOSICIO TARJA ZONA VERDA,€10.00,€0.00,€10.00,€0.00,€0.00,,€4.00,€4.00,€4.00,€4.00,€0.00,€4.00,€6.00,€0.00,40.00%,100.00%
2017,J3130,32905,TAXA PER LLICENCIA AUTOTAXIS I VEHIC.LLOGUER,€4000.00,€0.00,€4000.00,€0.00,€0.00,,€173.60,€173.60,€173.60,€173.60,€0.00,€173.60,€3826.40,€0.00,4.34%,100.00%
2017,J3130,33000,TAXA PER ESTACIONAMENT EN SUPERFICIE,€1960000.00,€0.00,€1960000.00,€0.00,€0.00,,€484842.43,€484722.32,€0.00,€0.00,€120.11,€-120.11,€1475277.68,€484842.43,24.73%,-0.02%
2017,J3130,33001,TAXA PER O.V.P. TAXIS I VEHICLES LLOGUER,€5000.00,€0.00,€5000.00,€0.00,€0.00,,€5006.00,€5006.00,€4630.55,€4630.55,€0.00,€4630.55,€-6.00,€375.45,100.12%,92.50%
2017,J3130,33100,TAXA PER O.V.P. GUALS,€690000.00,€0.00,€690000.00,€4259.22,€0.00,,€724085.37,€719510.76,€672288.55,€672288.55,€315.39,€671973.16,€-29510.76,€47537.60,104.28%,93.39%
2017,J3130,33905,TAXA OVP MARQUESINES PUBLICITAT,€31000.00,€0.00,€31000.00,€0.00,€0.00,,€31107.00,€31107.00,€31107.00,€31107.00,€0.00,€31107.00,€-107.00,€0.00,100.35%,100.00%
2017,J3130,38900,REINTEGRAMENT TRANSPORT URBÀ 2016,€0.00,€0.00,€0.00,€0.00,€0.00,,€10610.69,€10610.69,€0.00,€0.00,€0.00,€0.00,€-10610.69,€10610.69,0.00%,0.00%
2017,J3130,42090,SUBVENCIO ESTAT AUTOBUSOS,€115000.00,€0.00,€115000.00,€0.00,€0.00,,€125773.88,€125773.88,€125773.88,€125773.88,€0.00,€125773.88,€-10773.88,€0.00,109.37%,100.00%
2017,J3130,45064,SUBVENCIO GENERALITAT AUTOBUSOS,€120000.00,€0.00,€120000.00,€0.00,€0.00,,€60835.47,€60835.47,€60835.47,€60835.47,€0.00,€60835.47,€59164.53,€0.00,50.70%,100.00%
2017,J3130,55009,CONCESSIO D'APARCAMENTS SUBTERRANIS,€53500.00,€0.00,€53500.00,€0.00,€0.00,,€5052.63,€5052.63,€5052.63,€5052.63,€0.00,€5052.63,€48447.37,€0.00,9.44%,100.00%
2017,J3130,55501,CONCESSIO D'AUTOSCOLES,€8000.00,€0.00,€8000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€8000.00,€0.00,0.00%,0.00%
2017,J3200,39710,APROFITAMENTS URBANISTICS AREA TERRITORIAL,€0.00,€25622.10,€25622.10,€0.00,€0.00,,€25622.10,€25622.10,€25622.10,€25622.10,€0.00,€25622.10,€0.00,€0.00,100.00%,100.00%
2017,J3210,29000,"I. CONSTRUCCIONS, INSTAL.LACIONS I OBRES",€500000.00,€0.00,€500000.00,€2256.56,€0.00,,€995301.61,€981094.69,€868187.03,€868187.03,€11950.36,€856236.67,€-481094.69,€124858.02,196.22%,87.27%
2017,J3210,32100,TAXA PER ATORGAMENT LLICENCIA URBANISTICA,€95000.00,€0.00,€95000.00,€0.00,€0.00,,€71017.81,€70377.50,€65413.53,€65413.53,€640.31,€64773.22,€24622.50,€5604.28,74.08%,92.04%
2017,J3210,32302,TAXA TRAMITACIO INSTRUMENTS PLANEJAMENT,€10.00,€0.00,€10.00,€0.00,€0.00,,€1370.00,€1370.00,€1370.00,€1370.00,€0.00,€1370.00,€-1360.00,€0.00,13700.00%,100.00%
2017,J3210,32303,TAXA UTILITZACIO ANOMALA D'HABITATGES,€50000.00,€0.00,€50000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€50000.00,€0.00,0.00%,0.00%
2017,J3210,39100,MULTES DE DISCIPLINA URBANISTICA,€50000.00,€0.00,€50000.00,€0.00,€0.00,,€31345.87,€31345.87,€31045.87,€31045.87,€0.00,€31045.87,€18654.13,€300.00,62.69%,99.04%
2017,J3210,39900,ALTRES INGRESSOS D'INTERVENCIÓ URBANÍSTICA,€0.00,€0.00,€0.00,€220.79,€0.00,,€2654.49,€2433.70,€1448.02,€1448.02,€0.00,€1448.02,€-2433.70,€985.68,0.00%,59.50%
2017,J4202,39900,ALTRES INGRESSOS INSTAL.LACIONS ESPORTIVES,€500.00,€0.00,€500.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€500.00,€0.00,0.00%,0.00%
2017,J3210,39903,INGRES EXEC. SUBSIDIARIA CONVENI SECTOR X,€0.00,€0.00,€0.00,€0.00,€0.00,,€25897.85,€25897.85,€25897.85,€25897.85,€0.00,€25897.85,€-25897.85,€0.00,0.00%,100.00%
2017,J3210,46100,DIPUTACIO GESTIO LOCAL D'HABITATGE,€0.00,€0.00,€0.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2017,J3210,55500,UTILITZACIO PRIVATIVA DE BENS DE DOMINI PUBLIC,€30000.00,€0.00,€30000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€30000.00,€0.00,0.00%,0.00%
2017,J3210,59900,CONVENI COL·LABORACIO REMODELACIO P.I. CONGOST,€0.00,€400000.00,€400000.00,€0.00,€0.00,,€400000.00,€400000.00,€400000.00,€400000.00,€0.00,€400000.00,€0.00,€0.00,100.00%,100.00%
2017,J3210,60200,ALIENACIÓ DE SOBRANTS DE VIA PÚBLICA,€100000.00,€0.00,€100000.00,€0.00,€0.00,,€302638.07,€302638.07,€302638.07,€302638.07,€0.00,€302638.07,€-202638.07,€0.00,302.64%,100.00%
2017,J3210,75061,GENERALITAT PAVELLÓ CONGOST,€0.00,€0.00,€0.00,€0.00,€0.00,,€95295.91,€95295.91,€95295.91,€95295.91,€0.00,€95295.91,€-95295.91,€0.00,0.00%,100.00%
2017,J3210,76100,DIPUTACIÓ VIVER EMPRESES AUDIOVISUALS (RETORN),€0.00,€0.00,€0.00,€0.00,€0.00,,€0.00,€-4407.59,€0.00,€0.00,€4407.59,€-4407.59,€4407.59,€0.00,0.00%,100.00%
2017,J3210,76101,DIPUTACIÓ VORERES CARRER GIRONA,€675000.00,€0.00,€675000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€675000.00,€0.00,0.00%,0.00%
2017,J3210,76102,DIPUTACIÓ CAMP DE FUTBOL DE PALOU,€500000.00,€0.00,€500000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€500000.00,€0.00,0.00%,0.00%
2017,J3210,76103,DIPUTACIÓ PC SUPORT INVERSIO C/A.VINYAMATA,€0.00,€275338.46,€275338.46,€0.00,€0.00,,€275338.46,€275338.46,€0.00,€0.00,€0.00,€0.00,€0.00,€275338.46,100.00%,0.00%
2017,J3210,76104,DIPUTACIO PC ADEQUACIO CAMINS RURALS,€0.00,€0.00,€0.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2017,J3210,76105,DIPUTACIO SENYALITZACIO PARATGE DE PALOU,€0.00,€0.00,€0.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2017,J3220,32500,TAXA PER EXPEDICIO DE DOCUMENTS OBRES I PROJECTES,€10.00,€0.00,€10.00,€0.00,€0.00,,€500.00,€500.00,€500.00,€500.00,€0.00,€500.00,€-490.00,€0.00,5000.00%,100.00%
2017,J3230,32301,TAXA PER LLICENCIES D'OBERTURA,€200000.00,€0.00,€200000.00,€0.00,€0.00,,€151220.00,€149386.00,€149308.00,€149308.00,€1834.00,€147474.00,€50614.00,€1912.00,74.69%,98.72%
2017,J3241,34900,PREU PER VENDA GOTS REUTILITZABLES,€300.00,€0.00,€300.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€300.00,€0.00,0.00%,0.00%
2017,J3241,39900,ALTRES INGRESSOS,€2100.00,€0.00,€2100.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€2100.00,€0.00,0.00%,0.00%
2017,J3241,46170,DIPUTACIO MEDI AMBIENT,€7000.00,€0.00,€7000.00,€0.00,€0.00,,€4164.00,€4164.00,€4164.00,€4164.00,€0.00,€4164.00,€2836.00,€0.00,59.49%,100.00%
2017,J3241,46702,SUBV. CONSORCI DEFENSA CONCA BESOS,€5500.00,€0.00,€5500.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€5500.00,€0.00,0.00%,0.00%
2017,J3241,76107,DIPUTACIO VEHICLES ELECTRICS M. AMBIENT,€0.00,€0.00,€0.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2017,J3241,76700,CDCRB RESTAURACIO ENTORN FLUVIAL,€0.00,€5001.36,€5001.36,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€5001.36,€0.00,0.00%,0.00%
2017,J3242,32902,TAXA RETIRADA O TRASLLAT ARBRAT,€1000.00,€0.00,€1000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€1000.00,€0.00,0.00%,0.00%
2017,J3242,39900,ALTRES INGRESSOS ESPAIS VERDS,€100.00,€0.00,€100.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€100.00,€0.00,0.00%,0.00%
2017,J3242,45072,PUOSC MANTENIMENT ESPAIS VERDS,€65000.00,€0.00,€65000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€65000.00,€0.00,0.00%,0.00%
2017,J4101,31200,TAXA SERVEIS EDUCATIUS CENTRE VALLES,€1500.00,€0.00,€1500.00,€0.00,€0.00,,€1200.00,€1200.00,€1200.00,€1200.00,€0.00,€1200.00,€300.00,€0.00,80.00%,100.00%
2017,J4101,31231,TAXA PER ACTIVITATS D'ESTIU INFANTIL,€105000.00,€0.00,€105000.00,€0.00,€0.00,,€86569.96,€85694.21,€86569.96,€86569.96,€875.75,€85694.21,€19305.79,€0.00,81.61%,100.00%
2017,J4101,39190,MULTES PER ABSENTISME ESCOLAR,€10.00,€0.00,€10.00,€0.00,€0.00,,€600.00,€600.00,€0.00,€0.00,€0.00,€0.00,€-590.00,€600.00,6000.00%,0.00%
2017,J4101,39900,ALTRES INGRESSOS SERVEI D'EDUCACIO,€5000.00,€0.00,€5000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€5000.00,€0.00,0.00%,0.00%
2017,J4101,45043,GENERALITAT PLA D'ENTORN,€13000.00,€0.00,€13000.00,€0.00,€0.00,,€4130.00,€4130.00,€0.00,€0.00,€0.00,€0.00,€8870.00,€4130.00,31.77%,0.00%
2017,J4101,46100,DIPUTACIO PROGRAMES EDUCATIUS,€37500.00,€0.00,€37500.00,€0.00,€0.00,,€37870.00,€37870.00,€37870.00,€37870.00,€0.00,€37870.00,€-370.00,€0.00,100.99%,100.00%
2017,J4101,46131,DIPUTACIO ESTUDI ESCOLARITZACIO,€0.00,€0.00,€0.00,€0.00,€0.00,,€8000.00,€8000.00,€8000.00,€8000.00,€0.00,€8000.00,€-8000.00,€0.00,0.00%,100.00%
2017,J4101,46132,DIPUTACIO ACTIVITATS EXTRAESCOLARS,€20000.00,€0.00,€20000.00,€0.00,€0.00,,€22730.00,€22730.00,€0.00,€0.00,€0.00,€0.00,€-2730.00,€22730.00,113.65%,0.00%
2017,J4101,46137,DIPUTACIÓ ESCOLA A TEMPS COMPLET,€53000.00,€0.00,€53000.00,€0.00,€0.00,,€40000.00,€40000.00,€0.00,€0.00,€0.00,€0.00,€13000.00,€40000.00,75.47%,0.00%
2017,J4101,46503,SUBVENCIO DIPUTACIO PROG. TRANSICIÓ ESCOLA TREBALL,€25000.00,€0.00,€25000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€25000.00,€0.00,0.00%,0.00%
2017,J4101,76501,CCVOR CENTRE E.E.M.MONTERO,€200000.00,€0.00,€200000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€200000.00,€0.00,0.00%,0.00%
2017,J4103,31212,TAXA ESCOLARITAT E.B. TORTUGA,€114000.00,€0.00,€114000.00,€0.00,€0.00,,€76834.93,€76834.93,€62242.59,€62242.59,€0.00,€62242.59,€37165.07,€14592.34,67.40%,81.01%
2017,J4103,31213,TAXA ESCOLARITAT E.B.EL TELER,€180000.00,€0.00,€180000.00,€0.00,€0.00,,€116032.05,€116032.05,€99765.86,€99765.86,€0.00,€99765.86,€63967.95,€16266.19,64.46%,85.98%
2017,J4103,31214,TAXA ESCOLARITAT E.B. GIRAVOLTES,€114000.00,€0.00,€114000.00,€0.00,€0.00,,€77769.61,€77769.61,€64520.55,€64520.55,€0.00,€64520.55,€36230.39,€13249.06,68.22%,82.96%
2017,J4103,31222,TAXA MENJADOR E.B. TORTUGA,€36000.00,€0.00,€36000.00,€0.00,€0.00,,€29471.69,€29471.69,€22551.22,€22551.22,€0.00,€22551.22,€6528.31,€6920.47,81.87%,76.52%
2017,J4103,31223,TAXA MENJADOR E.B. EL TELER,€55000.00,€0.00,€55000.00,€0.00,€0.00,,€48300.00,€48300.00,€38174.78,€38174.78,€0.00,€38174.78,€6700.00,€10125.22,87.82%,79.04%
2017,J4103,31224,TAXA MENJADOR E.B. GIRAVOLTES,€35000.00,€0.00,€35000.00,€0.00,€0.00,,€24813.26,€24813.26,€18623.75,€18623.75,€0.00,€18623.75,€10186.74,€6189.51,70.90%,75.06%
2017,J4103,46122,DIPUTACIÓ SUFICIÈNCIA ALIMENTÀRIA 0-3 ANYS,€12000.00,€0.00,€12000.00,€0.00,€0.00,,€24757.31,€24757.31,€24757.31,€24757.31,€0.00,€24757.31,€-12757.31,€0.00,206.31%,100.00%
2017,J4103,46134,DIPUTACIO EB GIRAVOLTES,€54000.00,€0.00,€54000.00,€0.00,€0.00,,€54250.00,€54250.00,€54250.00,€54250.00,€0.00,€54250.00,€-250.00,€0.00,100.46%,100.00%
2017,J4103,46135,DIPUTACIO EB TORTUGA,€50000.00,€0.00,€50000.00,€0.00,€0.00,,€55125.00,€55125.00,€55125.00,€55125.00,€0.00,€55125.00,€-5125.00,€0.00,110.25%,100.00%
2017,J4103,46136,DIPUTACIO EB EL TELER,€85000.00,€0.00,€85000.00,€0.00,€0.00,,€81375.00,€81375.00,€81375.00,€81375.00,€0.00,€81375.00,€3625.00,€0.00,95.74%,100.00%
2017,J4104,31220,TAXA DE MENJADOR ESCOLA S.LLOBET,€235000.00,€0.00,€235000.00,€0.00,€0.00,,€153180.67,€152253.94,€129512.85,€129512.85,€926.73,€128586.12,€82746.06,€23667.82,64.79%,84.46%
2017,J4104,45030,TRANSFER. GENERALITAT ESCOLA S.LLOBET,€1560000.00,€0.00,€1560000.00,€0.00,€0.00,,€964891.84,€964891.84,€736954.20,€736954.20,€0.00,€736954.20,€595108.16,€227937.64,61.85%,76.38%
2017,J4105,31210,TAXES CICLES FORMATIUS GRAU SUPERIOR EMT,€95000.00,€0.00,€95000.00,€0.00,€0.00,,€86170.00,€86170.00,€86170.00,€86170.00,€0.00,€86170.00,€8830.00,€0.00,90.71%,100.00%
2017,J4105,34910,P.P. UTILITZACIO INSTAL.LACIONS E.M.T.,€500.00,€0.00,€500.00,€0.00,€0.00,,€3966.94,€3966.94,€3966.94,€3966.94,€0.00,€3966.94,€-3466.94,€0.00,793.39%,100.00%
2017,J4105,39900,ALTRES INGRESSOS,€500.00,€0.00,€500.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€500.00,€0.00,0.00%,0.00%
2017,J4105,45030,TRANSFERENCIA GENERALITAT E.M.T.,€6300000.00,€0.00,€6300000.00,€0.00,€0.00,,€3801706.24,€3801706.24,€2900347.50,€2900347.50,€0.00,€2900347.50,€2498293.76,€901358.74,60.34%,76.29%
2017,J4105,55003,"CONCESSIO QUIOSCOS,BARS E.M.T.",€2000.00,€0.00,€2000.00,€0.00,€0.00,,€1400.00,€1400.00,€525.00,€525.00,€0.00,€525.00,€600.00,€875.00,70.00%,37.50%
2017,J4106,31200,TAXA ENSENYAMENT ESCOLA DE MUSICA,€149000.00,€0.00,€149000.00,€0.00,€0.00,,€159665.39,€159665.39,€126593.12,€126593.12,€0.00,€126593.12,€-10665.39,€33072.27,107.16%,79.29%
2017,J4106,31210,TAXA ENSENYAMENT CONSERVATORI,€114000.00,€0.00,€114000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€114000.00,€0.00,0.00%,0.00%
2017,J4106,45030,SUBVENCIO GENERALITAT ESCOLA DE MUSICA,€23500.00,€0.00,€23500.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€23500.00,€0.00,0.00%,0.00%
2017,J4106,45034,SUBVENCIO GENERALITAT CONSERVATORI,€390000.00,€0.00,€390000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€390000.00,€0.00,0.00%,0.00%
2017,J4107,34917,P.P. UTILITZACIÓ INSTAL.EDUCATIVES,€18000.00,€0.00,€18000.00,€0.00,€0.00,,€2561.98,€2561.98,€2561.98,€2561.98,€0.00,€2561.98,€15438.02,€0.00,14.23%,100.00%
2017,J4107,38903,REINTEGRAMENT APORTACIÓ CNL EXERCICIS ANTERIORS,€0.00,€0.00,€0.00,€0.00,€0.00,,€2170.93,€2170.93,€2170.93,€2170.93,€0.00,€2170.93,€-2170.93,€0.00,0.00%,100.00%
2017,J4107,54105,UTILITZACIO INSTAL.LACIONS PRAT DE LA RIBA,€22000.00,€0.00,€22000.00,€0.00,€0.00,,€16362.98,€16362.98,€16362.98,€16362.98,€0.00,€16362.98,€5637.02,€0.00,74.38%,100.00%
2017,J4107,55003,CONCESSIO SERVEI BAR CENTRE VALLES,€2500.00,€0.00,€2500.00,€0.00,€0.00,,€1250.00,€1250.00,€625.00,€625.00,€0.00,€625.00,€1250.00,€625.00,50.00%,50.00%
2017,J4201,31301,TAXA ESPORT ESCOLAR I LLEURE,€70000.00,€0.00,€70000.00,€0.00,€0.00,,€16187.00,€16187.00,€16187.00,€16187.00,€0.00,€16187.00,€53813.00,€0.00,23.12%,100.00%
2017,J4201,34301,PREUS ACTIV.ESPORT ADULTS I GENT GRAN,€5000.00,€0.00,€5000.00,€0.00,€0.00,,€4067.28,€4067.28,€4067.28,€4067.28,€0.00,€4067.28,€932.72,€0.00,81.35%,100.00%
2017,J4201,38900,REINTEGRAMENT EXERCICIS TANCATS,€0.00,€0.00,€0.00,€0.00,€0.00,,€200.00,€200.00,€200.00,€200.00,€0.00,€200.00,€-200.00,€0.00,0.00%,100.00%
2017,J4201,46100,DIPUTACIO PROGRAMES I ACTIVITATS,€20000.00,€0.00,€20000.00,€0.00,€0.00,,€34658.00,€34658.00,€18458.00,€18458.00,€0.00,€18458.00,€-14658.00,€16200.00,173.29%,53.26%
2017,J4201,46142,DIPUTACIO MITJA MARATÓ 2017,€9000.00,€0.00,€9000.00,€0.00,€0.00,,€18000.00,€18000.00,€0.00,€0.00,€0.00,€0.00,€-9000.00,€18000.00,200.00%,0.00%
2017,J4201,46143,DIPUTACIO GRANOLLERS CUP 2017,€6000.00,€0.00,€6000.00,€0.00,€0.00,,€9000.00,€9000.00,€0.00,€0.00,€0.00,€0.00,€-3000.00,€9000.00,150.00%,0.00%
2017,J4201,47000,EMPRESES PRIVADES PROMOCIO ESPORT,€4000.00,€0.00,€4000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€4000.00,€0.00,0.00%,0.00%
2017,J4202,34910,P.P. UTILITZACIO INSTAL.LACIONS ESPORTIVES,€7500.00,€0.00,€7500.00,€0.00,€0.00,,€10105.00,€10105.00,€10105.00,€10105.00,€0.00,€10105.00,€-2605.00,€0.00,134.73%,100.00%
2017,J4202,34915,P.P. UTILITZACIO PALAU ESPORTS,€10000.00,€0.00,€10000.00,€0.00,€0.00,,€10604.00,€10604.00,€10604.00,€10604.00,€0.00,€10604.00,€-604.00,€0.00,106.04%,100.00%
2017,J4202,55000,CONCESSIONS INSTAL.LACIONS ESPORTIVES,€18000.00,€0.00,€18000.00,€0.00,€0.00,,€30195.63,€30195.63,€30195.63,€30195.63,€0.00,€30195.63,€-12195.63,€0.00,167.75%,100.00%
2017,J4203,34001,PREUS CENTRE DE MEDICINA ESPORTIVA,€37500.00,€0.00,€37500.00,€0.00,€0.00,,€16637.00,€16637.00,€16637.00,€16637.00,€0.00,€16637.00,€20863.00,€0.00,44.37%,100.00%
2017,J4310,34200,PREU PUBLIC FORMACIO EN TIC,€750.00,€0.00,€750.00,€0.00,€0.00,,€628.75,€628.75,€628.75,€628.75,€0.00,€628.75,€121.25,€0.00,83.83%,100.00%
2017,J4311,33501,TAXA O.V.P. COMISSIO FESTA MAJOR,€26000.00,€0.00,€26000.00,€0.00,€0.00,,€21119.44,€20633.20,€21119.44,€21119.44,€486.24,€20633.20,€5366.80,€0.00,79.36%,100.00%
2017,J4311,34411,PREUS FESTA MAJOR COMISSIO FESTA MAJOR,€33000.00,€0.00,€33000.00,€0.00,€0.00,,€7740.00,€7740.00,€7740.00,€7740.00,€0.00,€7740.00,€25260.00,€0.00,23.45%,100.00%
2017,J4311,34912,P.P. UTILITZACIO SALA FRANCESC TARAFA,€2000.00,€0.00,€2000.00,€0.00,€0.00,,€1668.90,€1668.90,€1668.90,€1668.90,€0.00,€1668.90,€331.10,€0.00,83.45%,100.00%
2017,J4311,39900,ALTRES INGRESSOS SERVEI DE CULTURA,€100.00,€0.00,€100.00,€0.00,€0.00,,€375.70,€375.70,€375.70,€375.70,€0.00,€375.70,€-275.70,€0.00,375.70%,100.00%
2017,J4311,46100,DIPUTACIO ACTIVITATS CULTURALS,€25000.00,€0.00,€25000.00,€0.00,€0.00,,€22056.00,€22056.00,€22056.00,€22056.00,€0.00,€22056.00,€2944.00,€0.00,88.22%,100.00%
2017,J4311,47000,APORTACIO EMPRESES PRIVADES ACTIV. CULTURALS,€15000.00,€0.00,€15000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€15000.00,€0.00,0.00%,0.00%
2017,J4311,47012,APORTACIO EMPRESES PRIVADES COMISSIÓ FESTA MAJOR,€56000.00,€0.00,€56000.00,€0.00,€0.00,,€23000.00,€23000.00,€20000.00,€20000.00,€0.00,€20000.00,€33000.00,€3000.00,41.07%,86.96%
2017,J4312,36072,VENDA FOTOCOPIES BIBLIOTECA C.PEDRALS,€10.00,€0.00,€10.00,€0.00,€0.00,,€1.74,€1.74,€1.74,€1.74,€0.00,€1.74,€8.26,€0.00,17.40%,100.00%
2017,J4312,36073,VENDA FOTOCOPIES BIBL.ROCA UMBERT,€10.00,€0.00,€10.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€10.00,€0.00,0.00%,0.00%
2017,J4312,39900,ALTRES INGRESSOS EQUIPAMENTS CULTURALS,€10.00,€0.00,€10.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€10.00,€0.00,0.00%,0.00%
2017,J4312,39901,ALTRES INGRESSOS BIBLIOTEQUES,€10.00,€0.00,€10.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€10.00,€0.00,0.00%,0.00%
2017,J4312,47016,APORTACIO EMPRESES PRIVADES FOMENT LECTURA,€450.00,€0.00,€450.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€450.00,€0.00,0.00%,0.00%
2017,J4312,54102,ARRENDAMENT CERCLE CULTURAL,€139000.00,€0.00,€139000.00,€0.00,€0.00,,€138790.56,€138790.56,€69395.28,€69395.28,€0.00,€69395.28,€209.44,€69395.28,99.85%,50.00%
2017,J4312,75001,GENERALITAT ADQUISICIÓ FONS BIBLIOTECARI,€0.00,€0.00,€0.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,0.00%,0.00%
2017,J4321,31232,TAXA ACTIVITATS INFANCIA I JOVENTUT,€11000.00,€0.00,€11000.00,€0.00,€0.00,,€7745.60,€7745.60,€7745.60,€7745.60,€0.00,€7745.60,€3254.40,€0.00,70.41%,100.00%
2017,J4321,34002,PREU CURSOS INFANCIA I JOVENTUT,€10000.00,€0.00,€10000.00,€0.00,€0.00,,€100.00,€100.00,€100.00,€100.00,€0.00,€100.00,€9900.00,€0.00,1.00%,100.00%
2017,J4321,39900,ALTRES INGRESSOS,€10.00,€0.00,€10.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€10.00,€0.00,0.00%,0.00%
2017,J4321,45014,GENERALITAT INFANCIA I JOVENTUT,€18000.00,€0.00,€18000.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€18000.00,€0.00,0.00%,0.00%
2017,J4321,45017,GENERALITAT PROGRAMA GARANTIA JUVENIL,€26398.01,€1170.49,€27568.50,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€27568.50,€0.00,0.00%,0.00%
2017,J4321,46111,DIPUTACIO SERVEI DE JOVENTUT,€10000.00,€0.00,€10000.00,€0.00,€0.00,,€9700.00,€9700.00,€9700.00,€9700.00,€0.00,€9700.00,€300.00,€0.00,97.00%,100.00%
2017,J4321,46500,CCVOR FORMACIO LLEURE INFANTIL,€2000.00,€0.00,€2000.00,€0.00,€0.00,,€1080.00,€1080.00,€1080.00,€1080.00,€0.00,€1080.00,€920.00,€0.00,54.00%,100.00%
2017,J4321,54103,ARRENDAMENT CASA COLÒNIES ROQUES BLANQUES,€20400.00,€0.00,€20400.00,€0.00,€0.00,,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,€20400.00,€0.00,0.00%,0.00%
2017,J4321,55003,CONCESSIO SERVEI BAR GRA,€3800.00,€0.00,€3800.00,€0.00,€0.00,,€3757.00,€3757.00,€3757.00,€3757.00,€0.00,€3757.00,€43.00,€0.00,98.87%,100.00%
2017,J5111,31901,TAXA PER ANALISIS LABORATORI,€25000.00,€0.00,€25000.00,€0.00,€0.00,,€10404.78,€10404.78,€3004.19,€3004.19,€0.00,€3004.19,€14595.22,€7400.59,41.62%,28.87%
2017,J5111,31902,TAXA SALUT PUBLICA I ANIMALS DOMESTICS,€2500.00,€0.00,€2500.00,€0.00,€0.00,,€1083.62,€1083.62,€1083.62,€1083.62,€0.00,€1083.62,€1416.38,€0.00,43.34%,100.00%
2017,J5111,39190,SANCIONS DE SANITAT,€7000.00,€0.00,€7000.00,€0.00,€0.00,,€10609.40,€10609.40,€1400.26,€1400.26,€0.00,€1400.26,€-3609.40,€9209.14,151.56%,13.20%
