ANY,EMPRESA,ÒRGAN,LLOC,SOU BASE,COMPLEMENTÀRIES,SEGURETAT SOCIAL,COST TOTAL,CONVENI,NIVELL,COMPLEMENT DE DESTÍ,GRUP ESPECÍFIC,GRUP DE COTITZACIÓ SS,EPÍGRAF SS,FUNCIONAL
2015,1,260,TECNIC MIG INFORMATICA,€0.00,€0.00,€0.00,€0.00,AJ,A2,20,22,2,113,92020
2015,1,260,TÈCNIC MITJA EN INFORMÀTICA,€0.00,€0.00,€0.00,€0.00,AJ,A2,20,22,2,113,92020
2015,1,260,RESPONSABLE TRAMITACIO I GEST. CORPORATI,€13357.76,€20570.90,€8972.99,€42901.65,AJ,C1,22,26,5,113,92020
2015,1,260,TECNIC AUXILIAR INFORMATICA,€11358.20,€13143.34,€7877.16,€32378.70,AJ,C1,16,9,5,113,92020
2015,1,260,TECNIC AUXILIAR INFORMATICA,€11358.20,€13143.34,€7877.16,€32378.70,AJ,C1,16,9,5,113,92020
2015,1,260,TÈCNIC ESPECIALISTA SISTEMES I INFRAESTR,€11358.20,€13143.34,€7877.16,€32378.70,AJ,C1,16,9,5,113,92020
2015,1,260,TÈCNIC ESPECIALISTA SISTEMES I INFRAESTR,€11358.20,€13143.34,€7877.16,€32378.70,AJ,C1,16,9,5,113,92020
2015,1,260,AUXILIAR TÈCNIC SISTEMES INFORMACIÓ,€9130.80,€13143.34,€7161.12,€29435.26,AJ,C2,16,9,7,113,92020
2015,1,260,AUXILIAR TECNIC SISTEMES,€10885.00,€13229.58,€6378.24,€30492.82,AJ,C2,16,5,7,113,92020
2015,1,300,GERENT/CAP ÀREA DE TERRITORI I CIUTAT,€15274.70,€57226.40,€11442.36,€83943.46,AJ,A1,27,332,1,113,15000
2015,1,300,SECRETARIA AREA TERRITORIAL,€12596.08,€13720.56,€6960.72,€33277.36,AJ,C1,16,13,5,113,15000
2015,1,301,DIRECTOR SERVEIS MANTENIMENT DE CIUTAT I,€19966.20,€46453.68,€11442.36,€77862.24,AJ,A1,27,331,1,113,16900
2015,1,301,COORD. ADM. AREA SERVEIS I VIA PUBLICA,€15606.22,€16060.38,€8375.76,€40042.36,AJ,A2,19,18,2,113,16900
2015,1,301,SECRETARI AREA SERVEIS I VIA PÚBLICA,€13332.76,€14348.60,€7321.68,€35003.04,AJ,C1,18,13,5,113,16900
2015,1,301,ADMINISTRATIU/VA,€8379.00,€12930.68,€7106.88,€28416.56,AJ,C2,16,8,7,113,16900
2015,1,302,TÈCNICA ADMINISTRACIÓ GENERAL,€17663.10,€20570.90,€12215.88,€50449.88,AJ,A1,22,26,1,113,15001
2015,1,302,COORD. ADM. AREA TERRITORIAL I SEG. CIUT,€16147.71,€16060.38,€8516.00,€40724.09,AJ,A2,19,18,2,113,15001
2015,1,311,CAP  SERVEI SERVEIS MUNICIPALS,€20199.20,€45582.88,€11442.36,€77224.44,AJ,A1,30,29,1,113,16901
2015,1,311,ENGINYER,€0.00,€0.00,€0.00,€0.00,AJ,A1,22,26,1,113,16901
2015,1,311,ARQUITECTE TÈCNIC,€15828.68,€17147.34,€10535.88,€43511.90,AJ,A2,20,22,2,113,16901
2015,1,311,ENGINYER/A TÈCNIC/A,€12908.00,€17147.34,€10023.48,€40078.82,AJ,A2,20,22,2,113,16901
2015,1,311,ENGINYER TEC. SERVEIS I VIA PUBLICA,€14855.12,€17147.34,€10224.72,€42227.18,AJ,A2,20,22,2,113,16901
2015,1,311,ADMINISTRATIU/VA,€8880.20,€12930.68,€5769.12,€27580.00,AJ,C2,16,8,5,113,16901
2015,1,311,ADMINISTRATIU COMPTABILITAT SERVEIS,€9059.20,€12930.68,€7022.08,€29011.96,AJ,C2,16,8,5,113,16901
2015,1,312,OFICIAL CEMENTIRI,€8680.98,€13117.30,€8436.00,€30234.28,AJ,AP,14,7,6,97,15322
2015,1,312,OPERARI D'OBRES,€9648.01,€11536.28,€7899.18,€29083.47,AJ,AP,12,7,6,97,15322
2015,1,312,OPERARI SENYALITZACIO,€8430.38,€11015.90,€7253.40,€26699.68,AJ,AP,12,1,6,97,15322
2015,1,312,OPERARI CONDUCTOR,€9941.54,€11015.90,€8833.68,€29791.12,AJ,AP,12,1,6,108,15322
2015,1,312,OPERARI CEMENTERI,€9079.75,€11967.76,€8142.81,€29190.32,AJ,AP,12,1,6,97,15322
2015,1,312,OPERARI CEMENTIRI,€7867.16,€11967.76,€7676.16,€27511.08,AJ,AP,12,1,6,97,15322
2015,1,312,CAP UOS,€13106.10,€20075.86,€11586.84,€44768.80,AJ,C1,21,27,5,113,15322
2015,1,312,TECNIC MANTENIMENT LOGISTICA,€12901.92,€15333.92,€11049.75,€39285.59,AJ,C1,17,17,5,113,15322
2015,1,312,ENCARREGAT SERRALLERIA,€11874.52,€15333.92,€8652.24,€35860.68,AJ,C1,17,17,5,97,15322
2015,1,312,ENCARREGAT D'OBRES,€11437.86,€15333.92,€8513.40,€35285.18,AJ,C1,17,17,5,97,15322
2015,1,312,TECNIC ESP. MANTENIMENT,€11750.48,€15020.32,€7080.96,€33851.76,AJ,C1,16,17,5,113,15322
2015,1,312,TEC. MANT. EDIFICIS,€11639.04,€15020.32,€8477.64,€35137.00,AJ,C1,16,17,5,97,15322
2015,1,312,TECNIC ESPEC. MANTENIMENT,€11874.52,€15020.32,€7113.72,€34008.56,AJ,C1,16,17,5,113,15322
2015,1,312,OFICIAL MECÀNIC,€9820.58,€13107.92,€6477.24,€29405.74,AJ,C2,17,7,8,108,15322
2015,1,312,OFICIAL PALETA,€9381.40,€15333.92,€7859.52,€32574.84,AJ,C2,17,17,8,97,15322
2015,1,312,ENCARREGAT MECANICA,€10634.40,€15333.92,€11294.52,€37262.84,AJ,C2,17,17,7,106,15322
2015,1,312,ENCARREGAT PINTURA,€10956.60,€15333.92,€11760.63,€38051.15,AJ,C2,17,17,7,97,15322
2015,1,312,ENCARREGAT FUSTERIA,€11135.60,€15333.92,€11374.56,€37844.08,AJ,C2,17,17,7,89,15322
2015,1,312,ENCARREGAT SENYALITZACIO,€9685.70,€15333.92,€7952.48,€32972.10,AJ,C2,17,17,7,97,15322
2015,1,312,ADMINISTRATIU UOS,€10645.24,€13201.02,€9483.12,€33329.38,AJ,C2,16,8,7,113,15322
2015,1,312,ADMINISTRATIU UOS,€10133.20,€12930.68,€6100.32,€29164.20,AJ,C2,16,8,7,113,15322
2015,1,312,MESTRE D'OFICIS OBRES,€11207.20,€13627.46,€10245.18,€35079.84,AJ,C2,15,15,7,97,15322
2015,1,312,OFICIAL SENYALITZACIO,€9516.28,€12165.44,€8083.92,€29765.64,AJ,C2,14,7,7,97,15322
2015,1,312,OFICIAL PALETA,€9685.70,€12165.44,€6944.84,€28795.98,AJ,C2,14,7,8,97,15322
2015,1,312,OFICIAL MAGATZEM,€9569.98,€12165.44,€6911.88,€28647.30,AJ,C2,14,7,8,97,15322
2015,1,312,OFICIAL PINTOR,€9381.40,€12165.44,€6851.76,€28398.60,AJ,C2,14,7,8,97,15322
2015,1,312,OFICIAL XÒFER,€11135.60,€12262.46,€9747.72,€33145.78,AJ,C2,14,7,7,108,15322
2015,1,312,OFICIAL LAMPISTA,€10240.60,€12165.44,€7124.12,€29530.16,AJ,C2,14,7,8,97,15322
2015,1,312,OFICIAL  PINTOR,€10923.32,€12165.44,€10445.44,€33534.20,AJ,C2,14,7,8,97,15322
2015,1,312,OFICIAL D'OFICIS,€9381.40,€12165.44,€8338.56,€29885.40,AJ,C2,14,7,8,97,15322
2015,1,312,OFICIAL LAMPISTA,€10133.20,€12165.44,€7090.92,€29389.56,AJ,C2,14,7,8,97,15322
2015,1,312,OFICIAL SERRALLER,€10009.16,€12165.44,€7051.56,€29226.16,AJ,C2,14,7,8,97,15322
2015,1,312,OFICIAL MAGATZAMER,€8880.20,€12165.44,€6724.08,€27769.72,AJ,C2,14,7,8,113,15322
2015,1,313,RESPONSABLE SERV.VIA PUBLICA,€12744.06,€23270.10,€9525.84,€45540.00,AJ,C1,22,29,5,113,15324
2015,1,313,INSPECTOR SERVEIS I VIA PUBLICA,€10621.52,€13166.58,€7600.20,€31388.30,AJ,C1,16,10,5,113,15324
2015,1,313,AUXILIAR ADMINISTRATIU/VA,€8379.00,€12930.68,€6808.44,€28118.12,AJ,C2,16,8,7,113,15324
2015,1,313,TÈCNIC MANTENIMENT VIA PÚBLICA,€11135.60,€15299.20,€10409.16,€36843.96,AJ,C2,16,17,7,113,15324
2015,1,313,INSPECTOR VIA PUBLICA,€10134.46,€13166.58,€6163.08,€29464.12,AJ,C2,16,10,5,113,15324
2015,1,315,CAP DEL SERVEI DE MOBILITAT,€22525.20,€24804.92,€13902.72,€61232.84,AJ,A1,25,29,1,113,13300
2015,1,315,TÈCNIC MOBILITAT,€9567.88,€13508.32,€7695.96,€30772.16,AJ,A2,20,22,2,113,13300
2015,1,320,TÈCNIC SERVEIS JURÍDICS,€15871.80,€20570.90,€11643.48,€48086.18,AJ,A1,22,26,1,113,13000
2015,1,320,CAP AREA SEGURETAT CIUTADANA,€16364.24,€54265.82,€16398.72,€87028.78,AJ,A2,26,32,2,113,13000
2015,1,320,SECRETARIA AREA SEG. CIUTADANA,€12713.82,€13720.56,€6991.92,€33426.30,AJ,C1,16,13,5,113,13000
2015,1,320,ADMINISTRATIU DE SEG. CIUTADANA,€8880.20,€12930.68,€5769.12,€27580.00,AJ,C2,16,8,7,113,13000
2015,1,321,SERGENT,€12467.15,€28501.20,€16510.57,€57478.92,AJ,C1,20,31,3,116,13210
2015,1,321,SERGENT,€12994.66,€28501.20,€16712.16,€58208.02,AJ,C1,20,31,3,116,13210
2015,1,321,SERGENT,€12019.88,€28501.20,€11624.56,€52145.64,AJ,C1,20,31,3,116,13210
2015,1,321,SERGENT,€12994.66,€28501.20,€16712.16,€58208.02,AJ,C1,20,31,3,116,13210
2015,1,321,SERGENT,€12242.86,€28501.20,€16427.16,€57171.22,AJ,C1,20,31,3,116,13210
2015,1,321,CAPORAL,€11238.22,€26606.02,€10861.32,€48705.56,AJ,C2,17,30,7,116,13210
2015,1,321,CAPORAL,€9632.00,€26292.42,€10310.28,€46234.70,AJ,C2,16,30,7,116,13210
2015,1,321,CAPORAL,€10634.40,€26292.42,€14980.56,€51907.38,AJ,C2,16,30,7,116,13210
2015,1,321,CAPORAL,€9882.60,€26292.42,€10382.28,€46557.30,AJ,C2,16,30,7,116,13210
2015,1,321,CAPORAL,€11135.60,€26292.42,€15170.28,€52598.30,AJ,C2,16,30,7,116,13210
2015,1,321,CAPORAL,€11135.60,€26292.42,€15170.28,€52598.30,AJ,C2,16,30,7,116,13210
2015,1,321,CAPORAL,€10544.90,€26292.42,€14940.96,€51778.28,AJ,C2,16,30,7,116,13210
2015,1,321,CAPORAL,€10133.20,€26292.42,€10454.16,€46879.78,AJ,C2,16,30,7,116,13210
2015,1,321,CAPORAL,€10634.40,€26292.42,€10598.04,€47524.86,AJ,C2,16,30,7,116,13210
2015,1,321,CAPORAL,€9632.00,€26292.42,€10310.28,€46234.70,AJ,C2,16,30,7,116,13210
2015,1,321,CAPORAL,€10737.02,€26292.42,€10627.44,€47656.88,AJ,C2,16,30,7,116,13210
2015,1,321,CAPORAL,€8379.00,€26292.42,€11857.68,€46529.10,AJ,C2,16,30,7,116,13210
2015,1,321,CAPORAL,€8379.00,€26292.42,€11857.68,€46529.10,AJ,C2,16,30,7,116,13210
2015,1,321,AGENT,€9632.00,€22414.42,€9197.28,€41243.70,AJ,C2,16,24,5,116,13210
2015,1,321,AGENT,€9381.40,€22414.42,€9125.40,€40921.22,AJ,C2,16,24,7,116,13210
2015,1,321,AGENT,€9882.60,€22414.42,€9269.28,€41566.30,AJ,C2,16,24,7,116,13210
2015,1,321,AGENT,€11135.60,€22099.56,€13581.36,€46816.52,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€11135.60,€22099.56,€13581.36,€46816.52,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10294.30,€22099.56,€9292.73,€41686.59,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€11117.70,€22099.56,€9532.56,€42749.82,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9721.50,€22099.56,€9130.88,€40951.94,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10634.40,€22099.56,€13391.40,€46125.36,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€8629.60,€22099.56,€8819.16,€39548.32,AJ,C2,15,24,5,116,13210
2015,1,321,AGENT,€9632.00,€22099.56,€9106.92,€40838.48,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10619.28,€22099.56,€9390.36,€42109.20,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9632.00,€22099.56,€9106.92,€40838.48,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9130.80,€22099.56,€8963.16,€40193.52,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€8880.20,€22099.56,€9898.08,€40877.84,AJ,C2,15,24,7,113,13210
2015,1,321,AGENT,€9811.00,€22099.56,€9154.84,€41065.40,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9560.40,€22099.56,€9082.92,€40742.88,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€8880.20,€22099.56,€8891.16,€39870.92,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€11135.60,€22099.56,€13581.36,€46816.52,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9238.20,€22099.56,€8993.06,€40330.82,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10348.00,€22099.56,€9310.70,€41758.26,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10956.60,€22099.56,€13510.08,€46566.24,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10383.80,€22099.56,€13296.36,€45779.72,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€8629.60,€22099.56,€12631.44,€43360.60,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10133.20,€22099.56,€9250.80,€41483.56,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9882.60,€22099.56,€9178.80,€41160.96,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€11135.60,€22099.56,€13581.36,€46816.52,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9614.10,€22099.56,€9100.92,€40814.58,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10383.80,€22099.56,€9322.68,€41806.04,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9130.80,€22099.56,€8963.16,€40193.52,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9470.90,€22099.56,€9058.92,€40629.38,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€8880.20,€22099.56,€8891.16,€39870.92,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10133.20,€22099.56,€9250.80,€41483.56,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9130.80,€22099.56,€8963.16,€40193.52,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10383.80,€22099.56,€9322.68,€41806.04,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10133.20,€22099.56,€9250.80,€41483.56,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9381.40,€22099.56,€9034.92,€40515.88,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10383.80,€22099.56,€9322.68,€41806.04,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10383.80,€22099.56,€13296.36,€45779.72,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€11135.60,€22099.56,€13581.36,€46816.52,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9202.40,€22099.56,€8981.10,€40283.06,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9381.40,€22099.56,€9034.92,€40515.88,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10634.40,€22099.56,€9394.68,€42128.64,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€8880.20,€22099.56,€8891.16,€39870.92,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9632.00,€22099.56,€9106.92,€40838.48,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€8880.20,€22099.56,€8891.16,€39870.92,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10383.80,€22099.56,€9322.68,€41806.04,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10133.20,€22099.56,€9250.80,€41483.56,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€11135.60,€22099.56,€13581.36,€46816.52,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10383.80,€22099.56,€9322.68,€41806.04,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10383.80,€22099.56,€13296.36,€45779.72,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10383.80,€22099.56,€13296.36,€45779.72,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9130.80,€22099.56,€8963.16,€40193.52,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10133.20,€22099.56,€13201.32,€45434.08,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10885.00,€22099.56,€13486.32,€46470.88,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10737.02,€22099.56,€9424.20,€42260.78,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10383.80,€22099.56,€9322.68,€41806.04,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10383.80,€22099.56,€13296.36,€45779.72,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9632.00,€22099.56,€9106.92,€40838.48,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9632.00,€22099.56,€9106.92,€40838.48,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10133.20,€22099.56,€9250.80,€41483.56,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9828.90,€22099.56,€9160.83,€41089.29,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10312.20,€22099.56,€9298.72,€41710.48,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€11135.60,€22099.56,€13581.36,€46816.52,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9381.40,€22099.56,€9034.92,€40515.88,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9788.32,€22099.56,€9148.42,€41036.30,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9130.80,€22099.56,€8963.16,€40193.52,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€11386.20,€22099.56,€13676.28,€47162.04,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9381.40,€22099.56,€9034.92,€40515.88,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€10348.00,€22099.56,€9310.70,€41758.26,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€11135.60,€22099.56,€13581.36,€46816.52,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9632.00,€22099.56,€9106.92,€40838.48,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9130.80,€22099.56,€8963.16,€40193.52,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€8880.20,€22099.56,€8891.16,€39870.92,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9220.30,€22099.56,€8987.08,€40306.94,AJ,C2,15,24,7,116,13210
2015,1,321,AGENT,€9381.40,€22099.56,€9034.92,€40515.88,AJ,C2,15,24,7,116,13210
2015,1,321,CAP DE L'OFICINA DE PROTECCIÓ CIVIL,€16358.58,€21590.80,€10037.64,€47987.02,AJ,A1,22,28,2,113,13510
2015,1,321,TECNIC GRAU MITJÀ PROTECCIÓ CIVIL,€0.00,€0.00,€0.00,€0.00,AJ,A2,20,22,2,113,13510
2015,1,322,RESP.PROGRAMES SANCIONS,€17788.82,€16422.14,€9048.84,€43259.80,AJ,A2,20,19,2,113,13360
2015,1,322,ADMINISTRATIU SANCIONS,€13598.48,€12930.68,€10442.76,€36971.92,AJ,C1,16,8,7,113,13360
2015,1,322,AUX. ADMINISTRATIU SANCIONS,€8880.20,€12930.68,€6968.64,€28779.52,AJ,C2,16,8,7,113,13360
2015,1,322,ADMINISTRATIU SANCIONS,€8880.20,€12930.68,€6968.64,€28779.52,AJ,C2,16,8,7,113,13360
2015,1,322,OFICIAL XÒFER (servei grua),€9381.40,€18404.12,€9766.68,€37552.20,AJ,C2,14,7,8,108,13360
2015,1,322,OFICIAL XÒFER (servei grua),€9381.40,€18404.12,€9766.68,€37552.20,AJ,C2,14,7,8,108,13360
2015,1,322,OFICIAL XÒFER (servei grua),€9381.40,€18404.12,€9766.68,€37552.20,AJ,C2,14,7,8,108,13360
2015,1,322,OFICIAL XÒFER (servei grua),€9381.40,€18404.12,€9766.68,€37552.20,AJ,C2,14,7,7,108,13360
2015,1,330,CAP DEL SERVEI D'URBANISME,€16468.90,€24804.92,€13187.04,€54460.86,AJ,A1,25,29,1,113,15100
2015,1,330,ARQUITECTE D'URBANISME,€17066.00,€20570.90,€12024.96,€49661.86,AJ,A1,22,26,1,113,15100
2015,1,330,ENGINYER,€0.00,€0.00,€0.00,€0.00,AJ,A1,22,26,1,113,15100
2015,1,330,ENGINYER/A TÈCNIC/A OBRA PÚBLICA,€13881.56,€17147.34,€9913.68,€40942.58,AJ,A2,20,22,2,113,15100
2015,1,330,ARQUITECTE TÈCNIC,€16802.24,€17147.34,€10846.92,€44796.50,AJ,A2,20,22,2,113,15100
2015,1,330,CAP DE L'OFICINA D'INSPECCIÓ INTEGRADA D,€14778.50,€21590.80,€13946.22,€50315.52,AJ,C1,22,28,5,113,15100
2015,1,330,INSPECTOR D'URBANISME,€13097.28,€14132.30,€10692.48,€37922.06,AJ,C1,18,10,5,113,15100
2015,1,330,DELINEANT D'OBRES I PROJECTES,€11726.54,€12930.68,€6521.88,€31179.10,AJ,C1,16,8,5,113,15100
2015,1,330,ADMINISTRATIU,€14178.61,€12930.68,€10643.44,€37752.73,AJ,C1,16,8,5,113,15100
2015,1,330,INSPECTOR,€11656.43,€13166.58,€7926.69,€32749.70,AJ,C1,16,10,5,113,15100
2015,1,330,ADMINISTRATIU D'URBANISME,€9381.40,€12930.68,€7173.36,€29485.44,AJ,C2,16,8,7,113,15100
2015,1,330,DIRECTOR/A OFICINA POUM,€18857.30,€38468.22,€13902.72,€71228.24,AJ,A1,27,33,1,113,15110
2015,1,330,ARQUITECTE/A,€17151.30,€24804.92,€13477.48,€55433.70,AJ,A1,25,29,1,113,15110
2015,1,340,CAP SERVEI OBRES I PROJECTES,€17066.00,€30442.16,€13816.44,€61324.60,AJ,A1,25,29,1,113,15130
2015,1,340,ARQUITECTE,€15871.80,€20570.90,€11643.48,€48086.18,AJ,A1,22,26,1,113,15130
2015,1,340,ARQUITECTE D'OBRES,€15871.80,€20570.90,€11643.48,€48086.18,AJ,A1,22,26,1,113,15130
2015,1,340,ENGINYER TECNIC,€17671.49,€18129.30,€11432.76,€47233.55,AJ,A2,22,22,2,113,15130
2015,1,340,ENGINYER TECNIC,€16802.24,€18129.30,€13438.32,€48369.86,AJ,A2,22,22,2,113,15130
2015,1,340,ARQUITECTE TÈCNIC,€16091.60,€18129.30,€13184.88,€47405.78,AJ,A2,22,22,2,113,15130
2015,1,340,ARQUITECTE TECNIC D'OBRES,€16802.24,€18129.30,€9239.52,€44171.06,AJ,A2,22,22,2,113,15130
2015,1,340,ARQUITECTE TECNIC SERVEIS,€17775.80,€18129.30,€9496.80,€45401.90,AJ,A2,22,22,2,113,15130
2015,1,340,ENGINYER TECNIC,€17289.02,€17147.34,€11002.44,€45438.80,AJ,A2,20,22,2,113,15130
2015,1,340,ARQUITECTE TÈCNIC,€13881.56,€17147.34,€9913.68,€40942.58,AJ,A2,20,22,2,113,15130
2015,1,340,TÈCNIC AUX. ARQUITECTURA,€14673.26,€13402.62,€10994.28,€39070.16,AJ,C1,16,9,5,113,15130
2015,1,340,DELINEANT D'OBRES I PROJECTES,€12463.22,€12930.68,€8113.32,€33507.22,AJ,C1,16,8,5,113,15130
2015,1,340,DELINEANT D'OBRES I PROJECTES,€12094.88,€12930.68,€6619.20,€31644.76,AJ,C1,16,8,5,113,15130
2015,1,352,TÈCNIC SUPERIOR MEDI AMBIENT,€17663.10,€21594.02,€10383.60,€49640.72,AJ,A1,24,26,1,113,17220
2015,1,352,TÈCNIC/A SUPERIOR MEDI AMBIENT,€0.00,€0.00,€0.00,€0.00,AJ,A1,22,26,1,113,17220
2015,1,352,CAP DE SERVEI DE MEDI AMBIENT,€14855.12,€24804.92,€12671.40,€52331.44,AJ,A2,25,29,2,113,17220
2015,1,352,TÈCNIC MIG MEDI AMBIEMT,€14576.96,€17147.34,€10578.09,€42302.39,AJ,A2,20,22,2,113,17220
2015,1,352,TEC. M. EDUCACIO I DIFUSIO AMBIENTAL,€15341.90,€15745.94,€8222.64,€39310.48,AJ,A2,18,18,2,113,17220
2015,1,352,RESPONSABLE PROGRAMES MEDI AMBIENT,€11122.72,€16107.84,€7202.52,€34433.08,AJ,C1,19,19,5,113,17220
2015,1,353,OPERARI JARDINER,€8244.32,€12165.44,€6522.96,€26932.72,AJ,AP,14,7,6,20,17110
2015,1,353,OPERARI JARDINER,€8432.90,€11015.90,€6215.76,€25664.56,AJ,AP,12,1,6,20,17110
2015,1,353,ADMINISTRATIU/VA MEDI AMBIENT I ESPAIS V,€11491.06,€12930.68,€6459.60,€30881.34,AJ,C1,16,8,7,113,17110
2015,1,353,TÈCNIC ESPECIALISTA,€10636.64,€15020.32,€8197.44,€33854.40,AJ,C1,16,17,5,113,17110
2015,1,353,TECNIC ESPEC. MANTENIMENT,€11874.52,€15020.32,€7116.36,€34011.20,AJ,C1,16,17,5,20,17110
2015,1,353,CAP COLLA JARDINERIA,€10383.80,€13627.46,€9547.56,€33558.82,AJ,C2,15,15,7,20,17110
2015,1,353,CAP COLLA JARDINER,€11081.90,€13627.46,€9793.44,€34502.80,AJ,C2,15,15,7,20,17110
2015,1,353,MESTRE D'OFICI JARDINER,€8379.00,€13627.46,€7341.36,€29347.82,AJ,C2,15,15,7,20,17110
2015,1,353,MESTRE OFICIS JARDINERIA,€8379.00,€13627.46,€7341.36,€29347.82,AJ,C2,15,15,7,20,17110
2015,1,353,OFICIAL JARDINER,€10358.84,€12165.44,€9012.07,€31536.35,AJ,C2,14,7,8,20,17110
2015,1,353,OFICIAL JARDINER,€10383.80,€12165.44,€7206.84,€29756.08,AJ,C2,14,7,8,20,17110
2015,1,353,OFICIAL JARDINER,€0.00,€0.00,€0.00,€0.00,AJ,C2,14,7,8,20,17110
2015,1,353,OFICIAL JARDINER,€9005.50,€12165.44,€6766.32,€27937.26,AJ,C2,14,7,8,20,17110
2015,1,353,OFICIAL JARDINER,€9319.38,€12165.44,€5684.76,€27169.58,AJ,C2,14,7,8,20,17110
2015,1,353,OFICIAL JARDINER,€10763.48,€12165.44,€6066.84,€28995.76,AJ,C2,14,7,8,20,17110
2015,1,360,CAP DE SERVEI D'ACTIVITATS,€18857.30,€24804.92,€11442.36,€55104.58,AJ,A1,25,29,1,113,17201
2015,1,360,ENGINYER/A TÈCNIC,€14298.80,€17147.34,€10106.22,€41552.36,AJ,A2,20,22,2,113,17201
2015,1,360,ENGINYER TÈCNIC,€15828.68,€17147.34,€10535.88,€43511.90,AJ,A2,20,22,2,113,17201
2015,1,360,RESP. D'INSPECCIÓ D'ACTIVITATS,€12752.63,€14475.58,€7198.35,€34426.56,AJ,C1,18,14,5,113,17201
2015,1,360,ADMINISTRATIU/VA D'ACTIVITATS,€12846.68,€12930.68,€10174.68,€35952.04,AJ,C1,16,8,5,113,17201
